      0.10532354E+02      0.11029299E+02     -0.19550645E+02         0.98178E+02    0.19920E+01
      0.14701230E+01      0.18655782E+02     -0.11810597E+02         0.21840E+03    0.23392E+01
      0.13621819E+02      0.14766700E+02     -0.23367984E+02         0.88721E+02    0.19480E+01
      0.12000814E+02      0.17340249E+02     -0.19679346E+02         0.87082E+02    0.19399E+01
      0.22149028E+02      0.14871485E+02     -0.17863811E+02         0.12531E+03    0.20980E+01
      0.80716973E+01      0.26986166E+02     -0.93310928E+01         0.15556E+03    0.21919E+01
      0.13596594E+02      0.10706314E+02     -0.20618937E+02         0.98098E+02    0.19917E+01
      0.20264967E+02      0.17314895E+02     -0.22193948E+02         0.12122E+03    0.20836E+01
      0.16308739E+02      0.15147053E+02     -0.12316862E+02         0.11021E+03    0.20422E+01
      0.18856490E+02      0.13951966E+02     -0.16500778E+02         0.11723E+03    0.20690E+01
      0.14611976E+02      0.12791811E+02     -0.20538501E+02         0.97471E+02    0.19889E+01
      0.98400573E+01      0.26570527E+02     -0.19886621E+02         0.73743E+02    0.18677E+01
      0.48212721E+01      0.16795310E+02     -0.17711134E+02         0.13128E+03    0.21182E+01
      0.13980940E+02      0.12284035E+02     -0.15088186E+02         0.71349E+02    0.18534E+01
      0.18509258E+02      0.15384701E+02     -0.23368297E+02         0.11968E+03    0.20780E+01
      0.10372766E+02      0.20090716E+02     -0.10434601E+02         0.17500E+03    0.22430E+01
      0.18526983E+02      0.21228182E+02     -0.20066474E+02         0.12233E+03    0.20875E+01
      0.99330115E+01      0.20439590E+02     -0.20559744E+02         0.11939E+03    0.20770E+01
      0.18791465E+02      0.12098553E+02     -0.25035919E+02         0.12259E+03    0.20885E+01
      0.11104364E+02      0.13787628E+02     -0.25725855E+02         0.13547E+03    0.21319E+01
      0.16589787E+02      0.45414479E+01     -0.16992226E+02         0.11339E+03    0.20546E+01
      0.14895840E+02      0.16842027E+02     -0.20588404E+02         0.10414E+03    0.20176E+01
      0.13527677E+02      0.12118897E+02     -0.15223922E+02         0.72437E+02    0.18600E+01
