Spa.1,Spa.2,Spa.3,Spa.4,Vp,In
25,28,60,63,0.165,470.61
25,28,38,41,-531.633,470.148
25,28,41,44,527.947,470.148
25,28,44,47,0.625,470.148
25,28,47,50,-23.313,470.148
25,28,50,53,11.965,470.148
25,28,53,56,5.585,470.148
25,28,56,59,4.846,470.148
25,28,59,62,0.501,470.148
25,28,62,65,0.019,470.148
25,28,65,68,0.013,470.148
25,28,61,64,0.04,470.237
25,28,64,67,0,470.237
25,28,67,70,-0.003,470.237
25,28,70,1,0.293,470.237
25,28,1,63,-0.273,470.237
25,28,63,66,-0.006,470.237
25,28,66,69,-0.005,470.237
25,28,69,72,-0.006,470.237
25,28,72,3,0.318,470.237
25,28,68,71,-0.016,469.786
25,28,71,2,0.331,469.786
26,29,1,4,-21.69,591.276
26,29,4,7,21.788,591.276
26,29,7,10,-0.003,591.276
26,29,10,13,-0.239,591.276
26,29,13,16,-1.564,591.276
26,29,16,19,-0.636,591.276
26,29,19,22,-12.466,591.276
26,29,22,25,-167.298,2.433
26,29,25,28,168.339,2.433
26,29,28,31,-36.388,469.872
26,29,2,5,0.01,590.798
26,29,5,8,-0.013,590.798
26,29,8,11,-0.121,590.798
26,29,11,14,-0.541,590.798
26,29,14,17,-1.657,590.798
26,29,17,20,-0.464,590.798
26,29,20,23,-0.207,590.798
26,29,23,3,3.001,590.798
26,29,3,6,0.019,590.798
26,29,6,9,-0.051,590.798
26,29,9,12,-0.165,590.91
26,29,12,15,-1.221,590.91
26,29,15,18,-1.091,590.91
26,29,18,21,-0.334,590.91
26,29,21,24,-0.611,590.91
26,29,24,27,-2049.251,590.91
26,29,27,30,2967.4,590.91
26,29,30,33,-786.171,590.91
26,29,33,36,-101.574,590.91
26,29,36,39,-20.612,590.804
26,29,31,34,-237.022,590.675
26,29,34,37,-87.239,590.675
26,29,37,40,-8.327,590.675
26,29,40,43,-1.593,590.675
26,29,43,46,-0.82,590.675
26,29,46,49,-31.996,590.675
26,29,49,52,8.898,590.675
26,29,52,55,8.496,590.675
26,29,55,58,7.866,590.675
26,29,58,61,4.489,590.675
26,29,32,35,-135.595,590.45
26,29,35,38,-55.989,590.45
26,29,38,41,-72.918,590.45
26,29,41,44,66.676,590.45
26,29,44,47,-0.817,590.45
26,29,47,50,-28.623,590.45
26,29,50,53,9.899,590.45
26,29,53,56,6.572,590.45
26,29,56,59,9.062,590.45
26,29,59,62,1.335,590.45
26,29,39,42,-3.58,589.865
26,29,42,45,-0.801,589.865
26,29,45,48,-0.661,589.865
26,29,48,51,-26.025,589.865
26,29,51,54,9.708,589.865
26,29,54,57,6.545,589.865
26,29,57,60,7.607,589.865
26,29,60,63,0.639,589.865
26,29,63,66,0.172,589.865
26,29,66,69,0.01,589.865
26,29,61,64,0.391,590.006
26,29,64,67,0.105,590.006
26,29,67,70,-0.029,590.006
26,29,70,1,0.121,590.006
26,29,1,62,-0.426,590.006
26,29,62,65,0.27,590.006
26,29,65,68,0.038,590.006
26,29,68,71,-0.048,590.006
26,29,71,2,0.159,590.006
26,29,69,72,-0.062,590.113
26,29,72,3,0.189,590.113
27,30,1,4,0.062,679.341
27,30,4,7,0.002,679.341
27,30,7,10,-0.157,679.341
27,30,10,13,-0.474,679.341
27,30,13,16,-2.949,679.341
27,30,16,19,-1.057,679.341
27,30,19,22,-0.308,679.341
27,30,22,25,-1473.579,679.341
27,30,25,28,-72.91,679.341
27,30,28,31,2862.636,679.341
27,30,2,5,0.054,678.344
27,30,5,8,-0.041,678.344
27,30,8,11,-0.213,678.344
27,30,11,14,-0.975,678.344
27,30,14,17,-2.817,678.344
27,30,17,20,-0.665,678.344
27,30,20,23,-0.199,678.344
27,30,23,26,-2957.737,678.344
27,30,26,29,1460.334,290.634
27,30,29,32,50.505,290.634
27,30,3,6,0.041,678.73
27,30,6,9,-0.102,678.73
27,30,9,12,-0.291,678.73
27,30,12,15,-2.204,678.73
27,30,15,18,-1.798,678.73
27,30,18,21,-0.425,678.73
27,30,21,24,-0.239,678.73
27,30,24,31,1317.653,678.73
27,30,31,34,-1083.475,678.73
27,30,34,37,-203.167,678.73
27,30,32,35,-418.689,679.21
27,30,35,38,-126.575,679.21
27,30,38,41,-10.247,679.21
27,30,41,44,-2.652,679.21
27,30,44,47,-1.847,679.21
27,30,47,50,-35.639,679.21
27,30,50,53,11.642,679.21
27,30,53,56,8.737,679.21
27,30,56,59,11.793,679.21
27,30,59,62,1.526,679.21
27,30,33,36,-252.926,679.554
27,30,36,39,-44.368,679.554
27,30,39,42,-6.721,679.554
27,30,42,45,-2.872,679.554
27,30,45,48,-1.479,679.554
27,30,48,51,-32.875,679.554
27,30,51,54,12.046,679.554
27,30,54,57,8.801,679.554
27,30,57,60,9.79,679.554
27,30,60,63,0.661,679.554
27,30,37,40,-15.14,680.056
27,30,40,43,-5.224,680.056
27,30,43,46,-2.162,680.056
27,30,46,49,-39.11,680.056
27,30,49,52,9.136,680.056
27,30,52,55,10.972,680.056
27,30,55,58,10.459,680.056
27,30,58,61,5.685,680.056
27,30,61,64,0.293,680.056
27,30,64,67,-0.121,680.056
27,30,62,65,0.099,681.145
27,30,65,68,-0.207,681.145
27,30,68,71,-0.27,681.145
27,30,71,2,-0.194,681.145
27,30,2,63,0.674,681.145
27,30,63,66,-0.016,681.145
27,30,66,69,-0.277,681.145
27,30,69,72,-0.238,681.145
27,30,72,3,-0.076,681.145
27,30,67,70,-0.312,681.401
27,30,70,1,-0.331,681.401
28,31,1,4,0.045,1000.855
28,31,4,7,-0.079,1000.855
28,31,7,10,-0.445,1000.855
28,31,10,13,-1.113,1000.855
28,31,13,16,-6.547,1000.855
28,31,16,19,-2.134,1000.855
28,31,19,22,-0.525,1000.855
28,31,22,25,-1092.3,1000.855
28,31,25,2,1102.969,1000.855
28,31,2,5,0.019,1000.855
28,31,3,6,-0.01,994.884
28,31,6,9,-0.321,994.884
28,31,9,12,-0.728,994.884
28,31,12,15,-4.955,994.884
28,31,15,18,-3.812,994.884
28,31,18,21,-0.831,994.884
28,31,21,24,-0.449,994.884
28,31,24,27,-2804.224,994.884
28,31,27,30,343.889,81.547
28,31,30,33,-47.29,81.547
28,31,5,8,-0.216,995.903
28,31,8,11,-0.547,995.903
28,31,11,14,-2.226,995.903
28,31,14,17,-6.198,995.903
28,31,17,20,-1.316,995.903
28,31,20,23,-0.334,995.903
28,31,23,26,-1745.325,995.903
28,31,26,29,169.853,995.903
28,31,29,32,114.77,32.291
28,31,32,35,-52.549,32.291
28,31,33,36,-674.76,996.935
28,31,36,39,-101.283,996.935
28,31,39,42,-14.152,996.935
28,31,42,45,-5.845,996.935
28,31,45,48,-2.957,996.935
28,31,48,51,-51.464,996.935
28,31,51,54,18.126,996.935
28,31,54,57,14.136,996.935
28,31,57,60,15.965,996.935
28,31,60,63,0.947,996.935
28,31,34,37,-492.983,995.867
28,31,37,40,-33.094,995.867
28,31,40,43,-10.832,995.867
28,31,43,46,-4.332,995.867
28,31,46,49,-60.461,995.867
28,31,49,52,13.022,995.867
28,31,52,55,16.787,995.867
28,31,55,58,16.918,995.867
28,31,58,61,9.224,995.867
28,31,61,64,0.327,995.867
28,31,35,38,-296.84,995.048
28,31,38,41,-19.757,995.048
28,31,41,44,-7.516,995.048
28,31,44,47,-3.762,995.048
28,31,47,50,-55.549,995.048
28,31,50,53,17.113,995.048
28,31,53,56,13.744,995.048
28,31,56,59,19.249,995.048
28,31,59,62,2.416,995.048
28,31,62,65,-0.029,995.048
28,31,63,66,-0.264,995.936
28,31,66,69,-0.712,995.936
28,31,69,72,-0.553,995.936
28,31,72,3,-1.104,995.936
28,31,3,64,2.649,995.936
28,31,64,67,-0.401,995.936
28,31,67,70,-0.77,995.936
28,31,70,1,-1.513,995.936
28,31,1,65,2.601,995.936
28,31,65,68,-0.582,995.936
28,31,68,71,-0.636,995.373
28,31,71,2,-1.517,995.373
29,32,1,4,0.065,1052.552
29,32,4,7,-0.134,1052.552
29,32,7,10,-0.607,1052.552
29,32,10,13,-1.48,1052.552
29,32,13,16,-8.572,1052.552
29,32,16,19,-2.643,1052.552
29,32,19,22,-0.576,1052.552
29,32,22,25,-657.991,1052.552
29,32,25,28,-1615.15,1052.552
29,32,28,31,58.485,16.477
29,32,2,5,0.006,1054.051
29,32,5,8,-0.302,1054.051
29,32,8,11,-0.766,1054.051
29,32,11,14,-2.986,1054.051
29,32,14,17,-8.131,1054.051
29,32,17,20,-1.619,1054.051
29,32,20,23,-0.388,1054.051
29,32,23,26,-955.403,1054.051
29,32,26,3,969.491,1054.051
29,32,3,6,-0.041,1054.051
29,32,6,9,-0.477,1053.823
29,32,9,12,-1.005,1053.823
29,32,12,15,-6.604,1053.823
29,32,15,18,-4.942,1053.823
29,32,18,21,-0.955,1053.823
29,32,21,24,-0.401,1053.823
29,32,24,27,-1251.434,1053.823
29,32,27,30,183.886,1053.823
29,32,30,33,90.06,29.344
29,32,33,36,-53.643,29.344
29,32,31,34,-328.34,1054.834
29,32,34,37,-1041.755,1054.834
29,32,37,40,-56.203,1054.834
29,32,40,43,-16.589,1054.834
29,32,43,46,-6.286,1054.834
29,32,46,49,-64.183,1054.834
29,32,49,52,11.619,1054.834
29,32,52,55,16.378,1054.834
29,32,55,58,19.519,1054.834
29,32,58,61,11.235,1054.834
29,32,35,38,-578.168,1054.312
29,32,38,41,-30.983,1054.312
29,32,41,44,-12.241,1054.312
29,32,44,47,-5.432,1054.312
29,32,47,50,-59.464,1054.312
29,32,50,53,15.832,1054.312
29,32,53,56,14.301,1054.312
29,32,56,59,22.94,1054.312
29,32,59,62,2.909,1054.312
29,32,62,65,-0.194,1054.312
29,32,36,39,-185.608,1054.328
29,32,39,42,-22.087,1054.328
29,32,42,45,-8.607,1054.328
29,32,45,48,-4.239,1054.328
29,32,48,51,-55.362,1054.328
29,32,51,54,17.062,1054.328
29,32,54,57,15.474,1054.328
29,32,57,60,19.255,1054.328
29,32,60,63,1.075,1054.328
29,32,63,66,-0.528,1054.328
29,32,61,64,0.302,1054.225
29,32,64,67,-0.712,1054.225
29,32,67,70,-1.186,1054.225
29,32,70,1,-2.827,1054.225
29,32,1,65,4.509,1054.225
29,32,65,68,-0.973,1054.225
29,32,68,71,-0.989,1054.225
29,32,71,2,-2.55,1054.225
29,32,2,66,4.267,1054.225
29,32,66,69,-1.138,1054.225
29,32,69,72,-0.871,1054.027
29,32,72,3,-1.892,1054.027
30,33,1,4,0.029,729.482
30,33,4,7,-0.165,729.482
30,33,7,10,-0.62,729.482
30,33,10,13,-1.428,729.482
30,33,13,16,-8.016,729.482
30,33,16,19,-2.363,729.482
30,33,19,22,-0.448,729.482
30,33,22,25,-259.914,729.482
30,33,25,28,-312.262,729.482
30,33,28,31,-423.929,729.482
30,33,2,5,-0.019,728.845
30,33,5,8,-0.331,728.845
30,33,8,11,-0.76,728.845
30,33,11,14,-2.818,728.845
30,33,14,17,-7.536,728.845
30,33,17,20,-1.374,728.845
30,33,20,23,-0.235,728.845
30,33,23,26,-349.345,728.845
30,33,26,29,-969.281,728.845
30,33,29,32,2236.556,728.845
30,33,3,6,-0.07,728.757
30,33,6,9,-0.496,728.757
30,33,9,12,-0.968,728.757
30,33,12,15,-6.181,728.757
30,33,15,18,-4.515,728.757
30,33,18,21,-0.75,728.757
30,33,21,24,-0.1,728.757
30,33,24,27,-420.415,728.757
30,33,27,31,-574.152,728.757
30,33,31,34,3387.013,728.757
30,33,32,35,169.577,728.972
30,33,35,38,-1008.542,728.972
30,33,38,41,-38.522,728.972
30,33,41,44,-14.194,728.972
30,33,44,47,-5.701,728.972
30,33,47,50,-48.462,728.972
30,33,50,53,8.379,728.972
30,33,53,56,10.044,728.972
30,33,56,59,22.626,728.972
30,33,59,62,3.344,728.972
30,33,34,37,-2269.181,729.25
30,33,37,40,-76.28,729.25
30,33,40,43,-19.124,729.25
30,33,43,46,-6.707,729.25
30,33,46,49,-51.439,729.25
30,33,49,52,5.837,729.25
30,33,52,55,9.896,729.25
30,33,55,58,17.824,729.25
30,33,58,61,11.942,729.25
30,33,61,64,0.626,729.25
30,33,36,39,-286.821,725.942
30,33,39,42,-26.363,725.942
30,33,42,45,-9.351,725.942
30,33,45,48,-4.414,725.942
30,33,48,51,-45.667,725.942
30,33,51,54,9.395,725.942
30,33,54,57,12.402,725.942
30,33,57,60,19.64,725.942
30,33,60,63,1.44,725.942
30,33,63,66,-0.296,725.942
30,33,62,65,0.062,725.581
30,33,65,68,-0.854,725.581
30,33,68,71,-0.946,725.581
30,33,71,2,-2.365,725.581
30,33,2,64,4.315,725.581
30,33,64,67,-0.572,725.581
30,33,67,70,-1.119,725.581
30,33,70,1,-2.634,725.581
30,33,1,66,4.014,725.581
30,33,66,69,-1.07,725.581
30,33,69,72,-0.833,725.689
30,33,72,3,-2.057,725.689
31,34,1,4,0.025,1235.891
31,34,4,7,-0.474,1235.891
31,34,7,10,-1.552,1235.891
31,34,10,13,-3.409,1235.891
31,34,13,16,-18.779,1235.891
31,34,16,19,-5.375,1235.891
31,34,19,22,-0.843,1235.891
31,34,22,25,-321.365,1235.891
31,34,25,28,-248.721,1235.891
31,34,2,5,-0.105,1235.659
31,34,5,8,-0.903,1235.659
31,34,8,11,-1.841,1235.659
31,34,11,14,-6.672,1235.659
31,34,14,17,-17.587,1235.659
31,34,17,20,-3.063,1235.659
31,34,20,23,-0.41,1235.659
31,34,23,26,-409.143,1235.659
31,34,26,29,-506.817,1235.659
31,34,29,32,-383.923,1235.659
31,34,3,6,-0.232,1234.276
31,34,6,9,-1.262,1234.276
31,34,9,12,-2.356,1234.276
31,34,12,15,-14.528,1234.276
31,34,15,18,-10.452,1234.276
31,34,18,21,-1.624,1234.276
31,34,21,24,0.038,1234.276
31,34,24,27,-468.999,1234.276
31,34,27,30,-1971.851,1234.276
31,34,30,33,57.118,12.294
31,34,32,35,7239.319,1236.292
31,34,35,38,-5713.116,1236.292
31,34,38,41,-121.242,1236.292
31,34,41,44,-39.684,1236.292
31,34,44,47,-14.845,1235.352
31,34,47,50,-102.456,1235.352
31,34,50,53,11.538,1235.352
31,34,53,56,18.694,1235.352
31,34,56,59,53.514,1235.352
31,34,59,62,8.714,1235.352
31,34,33,36,-1895.461,1235.401
31,34,36,39,-1243.502,1235.401
31,34,39,42,-78.631,1235.401
31,34,42,45,-25.271,1235.401
31,34,45,48,-11.447,1235.401
31,34,48,51,-98.097,1235.401
31,34,51,54,13.649,1235.401
31,34,54,57,25.735,1235.401
31,34,57,60,47.636,1235.401
31,34,60,63,3.961,1235.401
31,34,37,40,-266.813,1234.915
31,34,40,43,-54.399,1234.915
31,34,43,46,-17.649,1234.915
31,34,46,49,-108.395,1234.915
31,34,49,52,7.504,1234.915
31,34,52,55,15.787,1234.915
31,34,55,58,40.113,1234.915
31,34,58,61,29.42,1234.915
31,34,61,64,1.86,1234.915
31,34,64,67,-1.275,1234.915
31,34,62,65,0.442,1235.616
31,34,65,68,-2.044,1235.616
31,34,68,71,-2.337,1235.616
31,34,71,2,-6.246,1235.616
31,34,2,63,10.763,1235.616
31,34,63,66,-0.547,1235.616
31,34,66,69,-2.611,1235.616
31,34,69,72,-2.064,1235.616
31,34,72,3,-5.497,1235.616
31,34,67,70,-2.76,1235.086
31,34,70,1,-6.896,1235.086
32,35,1,4,-0.022,888.483
32,35,4,7,-0.82,888.483
32,35,7,10,-2.416,888.483
32,35,10,13,-5.066,888.483
32,35,13,16,-27.489,888.483
32,35,16,19,-7.693,888.483
32,35,19,22,-1.049,888.483
32,35,22,25,-263.449,888.483
32,35,25,28,-131.138,888.483
32,35,28,31,-1445.703,888.483
32,35,2,5,-0.273,889.11
32,35,5,8,-1.456,889.11
32,35,8,11,-2.801,889.11
32,35,11,14,-9.837,889.11
32,35,14,17,-25.648,889.11
32,35,17,20,-4.3,889.11
32,35,20,23,-0.442,889.11
32,35,23,26,-318.347,889.11
32,35,26,29,-203.882,889.11
32,35,3,6,-0.461,889.61
32,35,6,9,-2.013,889.61
32,35,9,12,-3.542,889.61
32,35,12,15,-21.305,889.61
32,35,15,18,-15.151,889.61
32,35,18,21,-2.197,889.61
32,35,21,24,0.439,889.61
32,35,24,27,-351.045,889.61
32,35,27,30,-548.725,889.61
32,35,30,33,207.629,889.61
32,35,31,34,5216.949,890.085
32,35,34,37,-2429.069,890.085
32,35,37,40,-727.083,890.085
32,35,40,43,-103.425,890.085
32,35,43,46,-29.864,890.085
32,35,46,49,-151.688,890.085
32,35,49,52,4.878,890.32
32,35,52,55,15.153,890.32
32,35,55,58,58.101,890.32
32,35,58,61,46.624,890.32
32,35,33,36,6253.984,890.669
32,35,36,39,-5266.293,890.669
32,35,39,42,-159.907,890.669
32,35,42,45,-44.118,890.669
32,35,45,48,-18.883,890.958
32,35,48,51,-139.016,890.958
32,35,51,54,11.169,890.958
32,35,54,57,34.119,890.958
32,35,57,60,73.826,890.958
32,35,60,63,7.273,890.958
32,35,38,41,-272.199,891.159
32,35,41,44,-72.601,891.159
32,35,44,47,-24.733,891.159
32,35,47,50,-144.012,891.159
32,35,50,53,8.557,891.159
32,35,53,56,21.954,891.159
32,35,56,59,81.215,891.159
32,35,59,62,14.626,891.159
32,35,62,65,1.644,891.159
32,35,65,68,-2.731,891.159
32,35,61,64,3.92,891.482
32,35,64,67,-1.402,891.482
32,35,67,70,-4.032,891.482
32,35,70,1,-10.756,891.482
32,35,1,63,15.67,891.482
32,35,63,66,-0.099,891.482
32,35,66,69,-3.727,891.482
32,35,69,72,-3.132,891.482
32,35,72,3,-8.687,891.482
32,35,68,71,-3.475,891.609
32,35,71,2,-9.805,891.609
33,36,1,4,-0.127,805.279
33,36,4,7,-1.323,805.279
33,36,7,10,-3.685,805.279
33,36,10,13,-7.614,805.279
33,36,13,16,-40.754,805.279
33,36,16,19,-11.29,805.279
33,36,19,22,-1.479,805.279
33,36,22,25,-299.127,805.279
33,36,25,28,-109.936,805.279
33,36,28,31,-544.871,805.279
33,36,2,5,-0.521,805.399
33,36,5,8,-2.257,805.399
33,36,8,11,-4.251,805.399
33,36,11,14,-14.579,805.399
33,36,14,17,-37.915,805.399
33,36,17,20,-6.221,805.399
33,36,20,23,-0.534,805.399
33,36,23,26,-350.615,805.399
33,36,26,29,-137.827,805.399
33,36,29,32,-1471.498,805.399
33,36,3,6,-0.779,805.893
33,36,6,9,-3.103,805.893
33,36,9,12,-5.307,805.893
33,36,12,15,-31.603,805.893
33,36,15,18,-22.337,805.893
33,36,18,21,-3.105,805.893
33,36,21,24,0.859,805.893
33,36,24,27,-378.241,805.893
33,36,27,30,-299.965,805.893
33,36,31,34,-1226.371,798.171
33,36,34,37,4642.207,798.171
33,36,37,40,-2106.685,798.171
33,36,40,43,-187.357,798.171
33,36,43,46,-49.002,798.171
33,36,46,49,-219.817,798.171
33,36,49,52,4.105,805.418
33,36,52,55,18.005,805.418
33,36,55,58,85.053,805.418
33,36,58,61,70.858,805.418
33,36,32,35,5646.559,805.363
33,36,35,38,-2806.484,805.363
33,36,38,41,-595.342,805.363
33,36,41,44,-127.595,805.363
33,36,44,47,-40.249,805.363
33,36,47,50,-210.276,805.363
33,36,50,53,8.244,805.229
33,36,53,56,29.171,805.229
33,36,56,59,120.949,805.229
33,36,59,62,22.787,805.229
33,36,39,42,-311.735,805.144
33,36,42,45,-74.706,805.144
33,36,45,48,-30.504,805.144
33,36,48,51,-203.125,805.144
33,36,51,54,11.733,805.144
33,36,54,57,48.007,805.144
33,36,57,60,110.945,805.144
33,36,60,63,11.767,805.144
33,36,63,66,0.391,805.144
33,36,66,69,-5.592,805.144
33,36,61,64,6.677,805.377
33,36,64,67,-1.784,805.377
33,36,67,70,-6.082,805.377
33,36,70,1,-16.894,805.377
33,36,1,62,21.66,805.377
33,36,62,65,3.12,805.377
33,36,65,68,-3.985,805.377
33,36,68,71,-5.3,805.377
33,36,71,2,-15.376,805.377
33,36,69,72,-4.817,805.398
33,36,72,3,-13.722,805.398
34,37,1,4,-0.216,1089.783
34,37,4,7,-1.981,1089.783
34,37,7,10,-5.475,1089.783
34,37,10,13,-11.153,1089.783
34,37,13,16,-59.559,1089.783
34,37,16,19,-16.468,1089.783
34,37,19,22,-2.131,1089.783
34,37,22,25,-408.895,1089.783
34,37,25,28,-137.687,1089.783
34,37,28,31,-539.342,1089.783
34,37,2,5,-0.782,1089.232
34,37,5,8,-3.392,1089.232
34,37,8,11,-6.279,1089.232
34,37,11,14,-21.388,1089.232
34,37,14,17,-55.384,1089.232
34,37,17,20,-9.089,1089.232
34,37,20,23,-0.811,1089.232
34,37,23,26,-475.973,1089.232
34,37,26,29,-160.207,1089.232
34,37,29,32,-1075.312,1089.232
34,37,3,6,-1.183,1088.929
34,37,6,9,-4.613,1088.929
34,37,9,12,-7.831,1088.929
34,37,12,15,-46.159,1088.929
34,37,15,18,-32.579,1088.929
34,37,18,21,-4.576,1088.929
34,37,21,24,1.203,1088.929
34,37,24,27,-510.362,1088.929
34,37,27,30,-326.225,1088.929
34,37,30,33,-57.684,18.538
34,37,32,35,-2348.486,860.432
34,37,35,38,5211.434,860.432
34,37,38,41,-1151.6,860.432
34,37,41,44,-171.159,860.432
34,37,44,47,-50.163,860.432
34,37,47,50,-243.513,860.432
34,37,50,53,10.638,1089.607
34,37,53,56,41.695,1089.607
34,37,56,59,178.447,1089.607
34,37,59,62,34.087,1089.607
34,37,33,36,6321.854,1087.239
34,37,36,39,-1163.739,1087.239
34,37,39,42,-607.981,1087.239
34,37,42,45,-121.877,1087.239
34,37,45,48,-47.654,1087.239
34,37,48,51,-297.146,1087.239
34,37,51,54,15.563,1087.636
34,37,54,57,69.6,1087.636
34,37,57,60,163.773,1087.636
34,37,60,63,17.804,1087.636
34,37,40,43,-335.616,1087.035
34,37,43,46,-78.725,1087.035
34,37,46,49,-325.401,1087.035
34,37,49,52,4.997,1087.035
34,37,52,55,24.83,1087.035
34,37,55,58,124.531,1087.035
34,37,58,61,104.83,1087.035
34,37,61,64,10.174,1087.035
34,37,64,67,-2.734,1087.035
34,37,67,70,-9.454,1087.035
34,37,62,65,4.779,1087.033
34,37,65,68,-6.209,1087.033
34,37,68,71,-8.219,1087.033
34,37,71,2,-23.913,1087.033
34,37,2,63,36.738,1087.033
34,37,63,66,0.611,1087.033
34,37,66,69,-8.653,1087.033
34,37,69,72,-7.427,1087.033
34,37,72,3,-21.341,1087.033
34,37,70,1,-26.278,1087.247
35,38,1,4,-0.286,847.31
35,38,4,7,-1.323,847.31
35,38,7,10,-3.275,847.31
35,38,10,13,-6.354,847.31
35,38,13,16,-33.565,847.31
35,38,16,19,-9.217,847.31
35,38,19,22,-1.164,847.31
35,38,22,25,-219.316,847.31
35,38,25,28,-71.98,847.31
35,38,28,31,-252.695,847.31
35,38,2,5,-0.642,847.691
35,38,5,8,-2.146,847.691
35,38,8,11,-3.691,847.691
35,38,11,14,-12.123,847.691
35,38,14,17,-31.215,847.691
35,38,17,20,-5.073,847.691
35,38,20,23,-0.426,847.691
35,38,23,26,-255.682,847.691
35,38,26,29,-80.007,847.691
35,38,29,32,-464.841,847.691
35,38,3,6,-0.887,848.196
35,38,6,9,-2.836,848.196
35,38,9,12,-4.547,848.196
35,38,12,15,-26.107,848.196
35,38,15,18,-18.363,848.196
35,38,18,21,-2.56,848.196
35,38,21,24,0.726,848.196
35,38,24,27,-273.87,848.196
35,38,27,30,-158.214,848.196
35,38,30,33,-1173.831,848.196
35,38,31,34,-3322.729,718.818
35,38,34,37,4350.39,718.818
35,38,37,40,-95.438,718.818
35,38,40,43,-320.094,718.818
35,38,43,46,-50.119,718.818
35,38,46,49,-162.587,718.818
35,38,49,52,2.358,848.364
35,38,52,55,13.169,848.364
35,38,55,58,69.372,848.364
35,38,58,61,59.73,848.364
35,38,33,36,-2958.126,848.175
35,38,36,39,5824.029,848.175
35,38,39,42,-1028.59,848.175
35,38,42,45,-99.392,848.175
35,38,45,48,-33.422,848.175
35,38,48,51,-172.602,848.175
35,38,51,54,7.984,847.995
35,38,54,57,38.356,847.995
35,38,57,60,92.207,847.995
35,38,60,63,11.36,847.995
35,38,41,44,-202.532,848.037
35,38,44,47,-45.411,848.037
35,38,47,50,-179.502,848.037
35,38,50,53,5.305,848.037
35,38,53,56,22.633,848.037
35,38,56,59,99.763,848.037
35,38,59,62,20.266,848.037
35,38,62,65,4.137,848.037
35,38,65,68,-2.935,848.037
35,38,68,71,-4.695,848.037
35,38,61,64,7.135,847.901
35,38,64,67,-0.63,847.901
35,38,67,70,-5.195,847.901
35,38,70,1,-16.407,847.901
35,38,1,63,20.862,847.901
35,38,63,66,1.612,847.901
35,38,66,69,-4.576,847.901
35,38,69,72,-4.369,847.901
35,38,72,3,-13.561,847.901
35,38,71,2,-15.074,847.924
36,39,1,4,-0.506,1017.474
36,39,4,7,-1.113,1017.474
36,39,7,10,-2.057,1017.474
36,39,10,13,-3.422,1017.474
36,39,13,16,-17.12,1017.474
36,39,16,19,-4.624,1017.474
36,39,19,22,-0.534,1017.474
36,39,22,25,-100.626,1017.474
36,39,25,28,-35.808,1017.474
36,39,28,31,-103.201,1017.474
36,39,2,5,-0.757,1017.224
36,39,5,8,-1.558,1017.224
36,39,8,11,-2.172,1017.224
36,39,11,14,-6.294,1017.224
36,39,14,17,-15.867,1017.224
36,39,17,20,-2.516,1017.224
36,39,20,23,-0.175,1017.224
36,39,23,26,-120.266,1017.224
36,39,26,29,-34.911,1017.224
36,39,29,32,-178.818,1017.224
36,39,3,6,-0.865,1017.727
36,39,6,9,-1.904,1017.727
36,39,9,12,-2.544,1017.727
36,39,12,15,-13.348,1017.727
36,39,15,18,-9.278,1017.727
36,39,18,21,-1.213,1017.727
36,39,21,24,0.43,1017.727
36,39,24,27,-128.71,1017.727
36,39,27,30,-66.465,1017.727
36,39,30,33,-401.725,1017.727
36,39,31,34,-771.704,768.655
36,39,34,37,-824.517,768.655
36,39,37,40,2652.67,768.655
36,39,40,43,-763.529,768.655
36,39,43,46,-50.223,768.655
36,39,46,49,-88.448,768.655
36,39,49,52,0.773,1018.261
36,39,52,55,5.745,1018.261
36,39,55,58,33.263,1018.261
36,39,58,61,30.773,1018.261
36,39,32,35,-6004.195,1017.811
36,39,35,38,6983.508,1017.811
36,39,38,41,-170.428,1017.811
36,39,41,44,-357.829,1017.811
36,39,44,47,-46.277,1017.811
36,39,47,50,-105.602,1017.811
36,39,50,53,2.041,1017.632
36,39,53,56,10.387,1017.632
36,39,56,59,48.646,1017.632
36,39,59,62,12.165,1017.632
36,39,42,45,-132.645,1017.335
36,39,45,48,-32.105,1017.335
36,39,48,51,-99.498,1017.335
36,39,51,54,3.285,1017.335
36,39,54,57,17.975,1017.335
36,39,57,60,45.676,1017.335
36,39,60,63,8.303,1017.335
36,39,63,66,3.656,1017.335
36,39,66,69,-1.418,1017.335
36,39,69,72,-2.442,1017.335
36,39,61,64,6.454,1017.343
36,39,64,67,1.841,1017.343
36,39,67,70,-2.102,1017.343
36,39,70,1,-11.242,1017.343
36,39,1,62,7.72,1017.343
36,39,62,65,5.152,1017.343
36,39,65,68,-0.041,1017.343
36,39,68,71,-2.324,1017.343
36,39,71,2,-10.566,1017.343
36,39,72,3,-9.821,1016.974
37,40,1,4,-0.916,1144.069
37,40,4,7,-1.393,1144.069
37,40,7,10,-1.761,1144.069
37,40,10,13,-2.131,1144.069
37,40,13,16,-9.39,1144.069
37,40,16,19,-2.439,1144.069
37,40,19,22,-0.188,1144.069
37,40,22,25,-36.433,1144.069
37,40,25,28,-27.274,1144.069
37,40,28,31,-38.044,1144.069
37,40,2,5,-1.221,1143.888
37,40,5,8,-1.634,1143.888
37,40,8,11,-1.641,1143.888
37,40,11,14,-3.622,1143.888
37,40,14,17,-8.649,1143.888
37,40,17,20,-1.301,1143.888
