,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.33,0.09,0.00,-18.92,-192.164,371.184,MALM_LAG,6/27/2022 2:33:34 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-7.02,8.92,0.00,449.21,18.342,33.588,MALM_LAG,6/27/2022 2:33:37 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.90,0.13,0.00,-70.95,-199.454,353.506,MALM_LAG,6/27/2022 2:33:55 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-7.69,6.27,0.00,480.90,20.509,34.285,MALM_LAG,6/27/2022 2:33:58 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-7.39,0.03,0.00,-163.93,-193.718,320.494,MALM_LAG,6/27/2022 2:34:15 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-8.32,7.37,0.00,457.69,23.492,36.284,MALM_LAG,6/27/2022 2:34:18 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-7.86,0.25,0.00,-138.03,-196.828,306.295,MALM_LAG,6/27/2022 2:34:36 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-8.58,5.80,0.00,443.09,26.150,39.153,MALM_LAG,6/27/2022 2:34:39 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-8.22,0.05,0.00,-170.52,-193.626,288.026,MALM_LAG,6/27/2022 2:35:02 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-8.71,4.81,0.00,542.21,27.510,40.605,MALM_LAG,6/27/2022 2:35:05 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-8.72,0.19,0.00,-194.44,-196.539,275.678,MALM_LAG,6/27/2022 2:35:22 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-9.13,4.48,0.00,547.69,28.861,40.628,MALM_LAG,6/27/2022 2:35:25 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-9.04,0.08,0.00,-180.20,-193.604,261.867,MALM_LAG,6/27/2022 2:35:42 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-9.28,4.42,0.00,503.76,29.964,41.510,MALM_LAG,6/27/2022 2:35:45 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-9.16,0.08,0.00,-174.68,-199.400,266.036,MALM_LAG,6/27/2022 2:36:07 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-9.22,4.97,0.00,461.55,29.496,41.099,MALM_LAG,6/27/2022 2:36:10 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-9.22,0.07,0.00,-205.28,-199.034,263.979,MALM_LAG,6/27/2022 2:36:29 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-9.23,5.09,0.00,501.17,29.706,41.354,MALM_LAG,6/27/2022 2:36:32 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-9.11,0.06,0.00,-233.10,-195.149,262.027,MALM_LAG,6/27/2022 2:36:52 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-8.99,4.58,0.00,525.19,29.238,41.784,MALM_LAG,6/27/2022 2:36:55 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-8.85,0.03,0.00,-98.51,-199.117,275.205,MALM_LAG,6/27/2022 2:37:17 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-8.61,5.51,0.00,637.67,27.510,41.076,MALM_LAG,6/27/2022 2:37:20 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-8.55,0.04,0.00,-201.42,-199.651,285.361,MALM_LAG,6/27/2022 2:37:38 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-8.02,7.89,0.00,411.16,25.663,41.127,MALM_LAG,6/27/2022 2:37:41 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-8.15,0.04,0.00,-207.39,-192.882,289.288,MALM_LAG,6/27/2022 2:38:01 PM
