5453
29	1 3	1 6	1 67	1 70	-0.04123929137903075	-0.04185845210746733
30	1 3	1 6	1 70	1 1	-2.9286991257380657	-2.8877053828506742
31	1 3	1 6	1 1	1 62	3.146810520268362	3.146534610503021
32	1 3	1 6	1 62	1 65	-0.03655261788307977	-0.035546595398900094
33	1 3	1 6	1 65	1 68	-0.04134393187576081	-0.04966215482215069
34	1 4	1 7	1 5	1 8	10.848488934960049	10.94740295915097
35	1 4	1 7	1 8	1 11	-5.960882581438822	-6.2647284344796885
36	1 4	1 7	1 35	1 38	-0.004999193290100104	-0.004853691149236783
37	1 4	1 7	1 38	1 41	-0.005562986126417532	-0.005610248439158808
38	1 4	1 7	1 41	1 44	-0.01010389668499027	-0.010388815798312818
39	1 4	1 7	1 44	1 47	-0.008508802575959517	-0.008463619353434083
40	1 4	1 7	1 36	1 39	-0.005520898655289631	-0.005540234120456016
41	1 4	1 7	1 39	1 42	-0.0069421755749205435	-0.0069735703895182416
42	1 4	1 7	1 42	1 45	-0.010238440495939246	-0.01028874620845669
43	1 4	1 7	1 61	1 64	-0.03522110193676692	-0.0331421177967226
44	1 4	1 7	1 64	1 67	-0.05257815375045633	-0.05850022694385286
45	1 4	1 7	1 67	1 70	-0.039623642275898444	-0.0404841835466375
46	1 4	1 7	1 62	1 65	-0.04779072278530723	-0.04766760729873294
47	1 4	1 7	1 2	1 63	8.297291020926785	8.032859699279213
48	1 4	1 7	1 63	1 66	-0.05264390187014369	-0.05751061076522461
49	1 4	1 7	1 66	1 69	-0.04416547901796483	-0.04487102680361557
50	1 4	1 7	1 72	1 3	-9.995600374848477	-10.111590803314382
51	1 5	1 8	1 1	1 4	-5.172674574466548	-5.0589294048608195
52	1 5	1 8	1 4	1 7	10.848488934960049	11.1015116182039
53	1 5	1 8	1 7	1 10	-3.157854247983652	-3.297334307218805
54	1 5	1 8	1 6	1 9	9.800959732264158	9.839566645984792
55	1 5	1 8	1 9	1 12	-4.768624643837202	-4.837311695177916
56	1 5	1 8	1 40	1 43	-0.00843406589950064	-0.008322412559426331
57	1 5	1 8	1 43	1 46	-0.008572838186650136	-0.008495452589649463
58	1 5	1 8	1 45	1 48	-0.0071336818129437134	-0.006789595724677796
59	1 5	1 8	1 64	1 67	-0.05487380078676614	-0.061053616001087
60	1 5	1 8	1 67	1 70	-0.03510632717484889	-0.03485900152344068
61	1 5	1 8	1 1	1 63	0.9630361367960627	0.940024718123632
62	1 5	1 8	1 63	1 66	-0.05660400319932257	-0.06229059317266003
63	1 5	1 8	1 66	1 69	-0.041498093475600045	-0.042105731075012955
64	1 5	1 8	1 72	1 3	-2.472808914426487	-2.476240104153242
65	1 5	1 8	1 71	1 2	-1.530586619015303	-1.5545677063603733
66	1 6	1 9	1 1	1 4	-1.7022707363227636	-1.6281752847205682
67	1 6	1 9	1 7	1 10	8.412591062387277	8.66636775375764
68	1 6	1 9	1 2	1 5	-5.358740144258151	-5.353063664056405
69	1 6	1 9	1 5	1 8	9.722391934249906	9.839566645984792
70	1 6	1 9	1 39	1 42	-0.007588514091231652	-0.007675290823431878
71	1 6	1 9	1 40	1 43	-0.00936903885631429	-0.009344503424230665
72	1 6	1 9	1 43	1 46	-0.0088196047819502	-0.008744503134619153
73	1 6	1 9	1 41	1 44	-0.010688496399198853	-0.010891312571927183
74	1 6	1 9	1 44	1 47	-0.008114542012730989	-0.007996177695985207
75	1 6	1 9	1 42	1 45	-0.010484315838217913	-0.010529700575963391
76	1 6	1 9	1 45	1 48	-0.007095152275336098	-0.006706977248147929
77	1 6	1 9	1 63	1 66	-0.06088539653387802	-0.06714447843927221
78	1 6	1 9	1 66	1 69	-0.03974237515796148	-0.03934967811625802
79	1 6	1 9	1 61	1 64	-0.045587460313639916	-0.04356415283512434
80	1 6	1 9	1 64	1 67	-0.057829460579825326	-0.06394062294595682
81	1 6	1 9	1 67	1 70	-0.03200402489370451	-0.031431839035591734
82	1 6	1 9	1 1	1 62	0.7764851412246341	0.7073877656714667
83	1 6	1 9	1 62	1 65	-0.05842699320630625	-0.05901464686485809
84	1 6	1 9	1 71	1 2	-0.9979667301712942	-0.9551057751850012
85	1 7	1 10	1 4	1 1	0.9414456823860233	0.9405503151937318
86	1 7	1 10	1 70	1 67	0.02418200410629675	0.023876230244076292
87	1 7	1 10	1 67	1 64	0.049366187606084494	0.054803159105784954
88	1 7	1 10	1 64	1 61	0.04323792868742146	0.041629344836811785
89	1 7	1 10	1 61	1 58	0.03172374150718976	0.02935783010953567
90	1 7	1 10	1 49	1 46	-0.06402436368680739	-0.06092362968643182
91	1 7	1 10	1 2	1 5	-1.8033873475278683	-1.8679104594066385
92	1 7	1 10	1 5	1 8	-3.178194116567491	-3.124139401403408
93	1 7	1 10	1 8	1 11	8.91435176658415	9.027242180128905
94	1 7	1 10	1 11	1 14	-2.831951960630847	-2.8614894409595713
95	1 7	1 10	1 22	1 25	-0.05246023427609671	-0.05366407426793049
96	1 7	1 10	1 31	1 34	-0.006964905260878753	-0.0068136759239844896
97	1 7	1 10	1 34	1 37	-0.006146277655016427	-0.006151808160830106
98	1 7	1 10	1 40	1 43	-0.008771239643024328	-0.008796716025538089
99	1 7	1 10	1 32	1 35	-0.006756558792731386	-0.006732185375481712
100	1 7	1 10	1 41	1 44	-0.009665976236862852	-0.009891268574141302
101	1 7	1 10	1 47	1 50	0.06676676916164515	0.06289012672071519
102	1 7	1 10	1 36	1 39	-0.007910143856393007	-0.007816407348575551
103	1 7	1 10	1 39	1 42	-0.007121251074637034	-0.0071829276866051655
104	1 7	1 10	1 42	1 45	-0.009522967111190158	-0.009540270600318496
105	1 7	1 10	1 48	1 51	0.07029104355491936	0.06686358234305667
106	1 7	1 10	1 60	1 63	-0.03688118153805699	-0.03463049800752089
107	1 7	1 10	1 46	1 62	0.03833736823789415	0.04110146136543074
108	1 7	1 10	1 62	1 65	-0.052862727962749864	-0.054214544327404315
109	1 7	1 10	1 71	1 2	-0.6110476711038411	-0.6061467927919234
110	1 7	1 10	1 2	1 63	0.7221248856944429	0.721354407186164
111	1 7	1 10	1 63	1 66	-0.053436017068141606	-0.05947405126876602
112	1 7	1 10	1 66	1 69	-0.031328316267118246	-0.030878446649554987
113	1 7	1 10	1 72	1 3	-0.8960436022650362	-0.8877243251906513
114	1 8	1 11	1 4	1 7	-5.9406155601609285	-6.068806339429944
115	1 8	1 11	1 7	1 10	8.91435176658415	9.027242180128905
116	1 8	1 11	1 65	1 62	0.03939214080042093	0.040552064738487076
117	1 8	1 11	1 50	1 47	-0.06164264177718984	-0.057326762774764894
118	1 8	1 11	1 3	1 6	-1.715382379178397	-1.7374848636128735
119	1 8	1 11	1 9	1 12	6.7811337883130545	7.381710484727668
120	1 8	1 11	1 12	1 15	-3.6871042683451924	-3.6842791301263054
121	1 8	1 11	1 32	1 35	-0.007234117326229487	-0.007038203778810736
122	1 8	1 11	1 41	1 44	-0.007365758639906525	-0.007431400792945266
123	1 8	1 11	1 34	1 37	-0.005985911194245781	-0.0058715049326934655
124	1 8	1 11	1 40	1 43	-0.0068292206915772985	-0.006733141593898505
125	1 8	1 11	1 46	1 49	0.059752441792605845	0.055358979998739566
126	1 8	1 11	1 58	1 61	-0.034947834778605524	-0.03212844311956541
127	1 8	1 11	1 36	1 39	-0.00722340687925139	-0.007125938238119385
128	1 8	1 11	1 39	1 42	-0.0057218812919424995	-0.00566844885962569
129	1 8	1 11	1 42	1 45	-0.007183816113494994	-0.007122154642307525
130	1 8	1 11	1 48	1 51	0.0647041491938376	0.060038233938480665
131	1 8	1 11	1 60	1 63	-0.03275783435521739	-0.03005846056407748
132	1 8	1 11	1 47	1 61	0.03108368195862466	0.03230684166259981
133	1 8	1 11	1 61	1 64	-0.03432516441228199	-0.03267774331019021
134	1 8	1 11	1 64	1 67	-0.034562343930942874	-0.03813680604178588
135	1 8	1 11	1 67	1 70	-0.014860701755821656	-0.014533709244901383
136	1 8	1 11	1 1	1 63	0.44609462617285384	0.4383157506723291
137	1 8	1 11	1 63	1 66	-0.03828036957177809	-0.04248460493946312
138	1 8	1 11	1 66	1 69	-0.02011402431453155	-0.019354440178966537
139	1 9	1 12	1 13	1 16	-4.838212049785845	-5.353818130756038
140	1 9	1 12	1 25	1 28	-0.0011491472696456063	-0.0011452674618951482
141	1 9	1 12	1 28	1 31	-0.006413390690581139	-0.006163878864148482
142	1 9	1 12	1 5	1 8	-4.71612992693954	-4.79922281443044
143	1 9	1 12	1 8	1 11	6.863606039154835	7.262211920474126
144	1 9	1 12	1 14	1 17	-1.8759189023185714	-1.9700265562852353
145	1 9	1 12	1 26	1 29	-0.0011491788998295237	-0.0011373197685339061
146	1 9	1 12	1 63	1 60	0.03500190097478391	0.03319826551976075
147	1 9	1 12	1 51	1 48	-0.08377174257862285	-0.07854240499898382
148	1 9	1 12	1 15	1 18	-0.9473560625158719	-0.9602555614658175
149	1 9	1 12	1 30	1 33	-0.013108067899240797	-0.012896186004311487
150	1 9	1 12	1 36	1 39	-0.008957962928099075	-0.008893863820066215
151	1 9	1 12	1 39	1 42	-0.0050805010645509005	-0.005083362870456099
152	1 9	1 12	1 31	1 34	-0.013409650227987666	-0.013041506064506993
153	1 9	1 12	1 34	1 37	-0.008218556003736284	-0.00822066048599757
154	1 9	1 12	1 40	1 43	-0.005902845046583218	-0.005809254399587982
155	1 9	1 12	1 46	1 49	0.07961555588634006	0.07523771431356535
156	1 9	1 12	1 32	1 35	-0.012077423139735942	-0.01194942018171306
157	1 9	1 12	1 41	1 44	-0.006061905932476891	-0.005981023344673216
158	1 9	1 12	1 47	1 50	0.08161893504015444	0.07649513643134667
159	1 9	1 12	1 48	1 61	0.008080295132406315	0.008573763063691333
160	1 9	1 12	1 61	1 64	-0.02823885438305828	-0.027243819296552445
161	1 9	1 12	1 1	1 62	-0.008757387022737342	0.040434697115331764
162	1 10	1 13	1 7	1 2	1.3553224662238936	1.1609116270698343
163	1 10	1 13	1 5	1 8	-1.2197089759839912	-1.1971524138650653
164	1 10	1 13	1 11	1 14	9.630365720946811	9.57422803309111
165	1 10	1 13	1 14	1 17	-6.15794170057038	-6.2150395130479685
166	1 10	1 13	1 17	1 20	-0.9470998816799017	-0.913880970842179
167	1 10	1 13	1 15	1 18	-2.6837928309136085	-2.6891669267305724
168	1 10	1 13	1 18	1 21	-0.5036288283539374	-0.49486442200271363
169	1 10	1 13	1 30	1 33	-0.02013344343637457	-0.019588995718841838
170	1 10	1 13	1 25	1 28	-0.0018222148332827676	-0.0017937999010747157
171	1 10	1 13	1 28	1 31	-0.010094631099436384	-0.009836030194168496
172	1 10	1 13	1 31	1 34	-0.02001900762797927	-0.019724213418672615
173	1 10	1 13	1 34	1 37	-0.011327401728806334	-0.01139133085460192
174	1 10	1 13	1 40	1 43	-0.005938494496474318	-0.005822448021884211
175	1 10	1 13	1 32	1 35	-0.018182480094808114	-0.018098926156912006
176	1 10	1 13	1 47	1 50	0.1109726178872664	0.10494213824325052
177	1 10	1 13	1 36	1 39	-0.011585925382498951	-0.011450850092607281
178	1 10	1 13	1 39	1 42	-0.005238738621794032	-0.005164588880627121
179	1 10	1 13	1 48	1 51	0.11358980731340573	0.10718331973349716
180	1 10	1 13	1 57	1 60	-0.06116517454766147	-0.05762642445447608
181	1 10	1 13	1 60	1 63	-0.04026749594478257	-0.039103008002546624
182	1 10	1 13	1 46	1 49	0.10893105944704631	0.10397830593791861
183	1 10	1 13	1 58	1 61	-0.07020578145772033	-0.06512173590018515
184	1 10	1 13	1 59	1 62	-0.05634578638638987	-0.054560301393964575
185	1 10	1 13	1 2	1 63	-0.1927054016962123	-0.23410451709601296
186	1 11	1 14	1 7	1 10	-2.831951960630847	-2.8614894409595713
187	1 11	1 14	1 10	1 13	9.60131355759131	9.653855308212755
188	1 11	1 14	1 25	1 28	-0.002607907468436918	-0.0025549979270132386
189	1 11	1 14	1 28	1 31	-0.013470346308129447	-0.013436829591850618
190	1 11	1 14	1 8	1 3	0.8504585101632777	0.9640634191761325
191	1 11	1 14	1 12	1 15	10.376976855112842	10.406420820727972
192	1 11	1 14	1 26	1 29	-0.002686649936695172	-0.002664686764593521
193	1 11	1 14	1 32	1 35	-0.023280772906969213	-0.02330407637591716
194	1 11	1 14	1 24	1 27	-0.17608162910982933	-0.1816434443251309
195	1 11	1 14	1 30	1 33	-0.0261026879104867	-0.02584027082121825
196	1 11	1 14	1 39	1 42	-0.005186183594965083	-0.005217372006967361
197	1 11	1 14	1 48	1 51	0.1382568171736137	0.13157801562407315
198	1 11	1 14	1 31	1 34	-0.026107848324314165	-0.025843290610350678
199	1 11	1 14	1 34	1 37	-0.013605823814921217	-0.013790793978478268
200	1 11	1 14	1 46	1 49	0.13416377222141176	0.1293462742537102
201	1 11	1 14	1 55	1 58	-0.044161486972010694	-0.04705278496635928
202	1 11	1 14	1 58	1 61	-0.07813759624524687	-0.07210155909317054
203	1 11	1 14	1 47	1 50	0.1360853632376748	0.13001478780124648
204	1 11	1 14	1 54	1 57	-0.05311879275405734	-0.04267400884568815
205	1 11	1 14	1 3	1 61	-0.03291863571939957	-0.053680140706878376
206	1 12	1 15	1 13	1 16	12.266657344189689	12.893936081991354
207	1 12	1 15	1 16	1 19	-8.668027981432989	-9.384916491397071
208	1 12	1 15	1 25	1 28	-0.0030754523419182257	-0.0030848263069395525
209	1 12	1 15	1 28	1 31	-0.016038133888504988	-0.015906157896554425
210	1 12	1 15	1 8	1 11	-3.6871042683451924	-3.6842791301263054
211	1 12	1 15	1 11	1 14	10.376976855112842	10.406420820727972
212	1 12	1 15	1 17	1 20	-3.2795377588375034	-3.2524303040519684
213	1 12	1 15	1 23	1 26	-0.2125678710689463	-0.21626901518591762
214	1 12	1 15	1 26	1 29	-0.0032291823343161405	-0.0032423152791141935
215	1 12	1 15	1 9	1 18	2.803540734685651	2.6821022735053504
216	1 12	1 15	1 24	1 27	-0.2149299527423476	-0.21566149200459447
217	1 12	1 15	1 30	1 33	-0.030375663432370324	-0.03041491978185914
218	1 12	1 15	1 36	1 39	-0.014479965050618068	-0.014507733883084899
219	1 12	1 15	1 31	1 34	-0.030327171493159763	-0.03011040627820033
220	1 12	1 15	1 46	1 49	0.15484237532338677	0.1500761684618579
221	1 12	1 15	1 55	1 58	-0.05383973285085096	-0.05385884724773361
222	1 12	1 15	1 32	1 35	-0.02660567895739698	-0.02672619253256789
223	1 12	1 15	1 47	1 50	0.1566965109490564	0.1505976006798107
224	1 12	1 15	1 59	1 62	-0.056857892374821355	-0.05481260146418818
225	1 12	1 15	1 48	1 51	0.15902589877470275	0.1518561741854041
226	1 12	1 15	1 57	1 60	-0.06647297950336156	-0.06332419310846912
227	1 12	1 15	1 1	1 62	0.2294907968158173	0.24128907826253476
228	1 13	1 16	1 10	1 2	0.6337519526251224	0.6192686988977617
229	1 13	1 16	1 14	1 17	16.016353807703286	16.186250528837796
230	1 13	1 16	1 12	1 15	12.266657344189689	12.66448321646838
231	1 13	1 16	1 18	1 21	-2.9044580779784277	-3.0273239807574353
232	1 13	1 16	1 24	1 27	-0.3115434752229642	-0.3176056927205776
233	1 13	1 16	1 30	1 33	-0.035433066845826394	-0.034965774958199136
234	1 13	1 16	1 31	1 34	-0.034367015191158534	-0.034237295461349515
235	1 13	1 16	1 34	1 37	-0.014893300425623169	-0.015202736450666082
236	1 13	1 16	1 46	1 49	0.1637293898365738	0.16047900571420234
237	1 13	1 16	1 23	1 26	-0.35162906028233387	-0.3601893427951084
238	1 13	1 16	1 32	1 35	-0.03005491763533387	-0.03009421590933519
239	1 13	1 16	1 47	1 50	0.16415698119719302	0.15869736966857298
240	1 13	1 16	1 48	1 51	0.16446204126237998	0.15818051824004184
241	1 13	1 16	1 1	1 50	-5.446246868129058	-5.708697480044435
242	1 13	1 16	1 2	1 63	-0.016684847141972468	-0.02910714335431672
243	1 14	1 17	1 10	1 13	-5.961498935605356	-5.973280215776462
244	1 14	1 17	1 13	1 16	15.58754188061761	15.529415211563578
245	1 14	1 17	1 25	1 28	-0.006787029110262478	-0.007125340819150679
246	1 14	1 17	1 28	1 31	-0.032204060265973646	-0.03343404198093358
247	1 14	1 17	1 11	1 3	0.2942296979172282	0.337161108287622
248	1 14	1 17	1 9	1 12	-1.8759189023185714	-1.9144761855488432
249	1 14	1 17	1 26	1 29	-0.007150788119564122	-0.007305293177009731
250	1 14	1 17	1 29	1 32	-0.04900950136074288	-0.04910492060920485
251	1 14	1 17	1 21	1 24	-0.39535701784260235	-0.39621315854418815
252	1 14	1 17	1 36	1 39	-0.0202510643762479	-0.0203588142585224
253	1 14	1 17	1 31	1 34	-0.0572187588171494	-0.05790421122209978
254	1 14	1 17	1 37	1 40	-0.015448136291807123	-0.015557189431801274
255	1 14	1 17	1 2	1 51	0.8106437811194235	0.7784918527364435
256	1 14	1 17	1 51	1 54	-0.0681150087794885	-0.1213488252772803
257	1 14	1 17	1 3	1 61	0.42168956664814655	0.42258014968722074
258	1 15	1 18	1 10	1 13	-2.624073286036869	-2.5937869648222254
259	1 15	1 18	1 16	1 19	19.254540247812315	18.81872727576021
260	1 15	1 18	1 19	1 22	-11.345328486581419	-11.127580772385055
261	1 15	1 18	1 25	1 28	-0.008985896300011755	-0.009019597924616336
262	1 15	1 18	1 28	1 31	-0.04229973533117884	-0.04256921026737813
263	1 15	1 18	1 14	1 17	17.296144838856065	17.441589966357302
264	1 15	1 18	1 20	1 23	-1.9899093661603462	-1.9761343371224895
265	1 15	1 18	1 23	1 26	-0.8920816392293425	-0.9000485922563004
266	1 15	1 18	1 26	1 29	-0.009247918268265471	-0.009380019884274384
267	1 15	1 18	1 12	1 21	3.2530718787801614	3.254043572847369
268	1 15	1 18	1 21	1 24	-0.81923726541499	-0.8001360979976653
269	1 15	1 18	1 24	1 27	-0.8500490636993216	-0.8572485725356345
270	1 15	1 18	1 30	1 33	-0.07572791721326294	-0.0765699016886724
271	1 15	1 18	1 36	1 39	-0.02356908612807323	-0.023534284338736035
272	1 15	1 18	1 31	1 34	-0.07336586472342005	-0.07355263652918215
273	1 15	1 18	1 40	1 43	-0.005401228575764401	-0.0050957986089668166
274	1 15	1 18	1 46	1 49	0.34188054545801005	0.3427673774564146
275	1 15	1 18	1 58	1 61	-0.04212584542059379	-0.033966267442436957
276	1 15	1 18	1 32	1 35	-0.06243946392853922	-0.06328469308225101
277	1 15	1 18	1 47	1 50	0.3419264929989235	0.3377897487350353
278	1 15	1 18	1 53	1 56	-0.31431228434720954	-0.2387353967113728
279	1 15	1 18	1 48	1 51	0.33795304993421693	0.3305158821223443
280	1 15	1 18	1 63	1 66	0.012194354561489512	0.013939755636124271
281	1 15	1 18	1 67	1 70	0.013637067125707843	0.012027940619059945
282	1 15	1 18	1 1	1 62	0.21994497438774957	0.22417369488817332
283	1 16	1 19	1 13	1 2	5.47066147677445	4.690394757199013
284	1 16	1 19	1 15	1 18	18.9275119273712	18.81872727576021
285	1 16	1 19	1 18	1 21	-6.3576272412660355	-6.438430314261671
286	1 16	1 19	1 24	1 27	-1.1987845619462636	-1.1776940739469342
287	1 16	1 19	1 30	1 33	-0.09120790834864784	-0.09043128373335217
288	1 16	1 19	1 17	1 20	16.414717312355616	16.13568884635361
289	1 16	1 19	1 20	1 23	-5.982867826562837	-5.906484109602617
290	1 16	1 19	1 23	1 26	-1.2306283702026937	-1.2120057578632721
291	1 16	1 19	1 26	1 29	-0.01147128682649836	-0.011475017433456521
292	1 16	1 19	1 29	1 32	-0.07378872942841506	-0.07378600403008398
293	1 16	1 19	1 32	1 35	-0.07504168660182735	-0.07540280709444383
294	1 16	1 19	1 25	1 28	-0.010868874291430387	-0.010867707506673124
295	1 16	1 19	1 28	1 31	-0.05049322384210862	-0.050785068103779765
296	1 16	1 19	1 31	1 34	-0.08665524859131786	-0.08701100070018064
297	1 16	1 19	1 37	1 40	-0.02014939382004352	-0.020081041363875445
298	1 16	1 19	1 46	1 49	0.40661433786928297	0.41117459126283296
299	1 16	1 19	1 36	1 39	-0.02720125395272571	-0.026767659426533245
300	1 16	1 19	1 42	1 45	-0.004076946319738002	-0.003940175074632906
301	1 16	1 19	1 48	1 51	0.39872347556156257	0.3920465592811432
302	1 16	1 19	1 47	1 50	0.40361140399850526	0.4014023473895485
303	1 16	1 19	1 53	1 56	-0.36937101569081154	-0.2719597562424264
304	1 16	1 19	1 52	1 55	-0.26211564693324396	-0.2559423905677566
305	1 16	1 19	1 1	1 63	7.271794871794872	6.1561548499347545
306	1 17	1 20	1 10	1 13	-1.0074756240449467	-1.0205597223567067
307	1 17	1 20	1 25	1 28	-0.009923928439477592	-0.009819199793640826
308	1 17	1 20	1 28	1 31	-0.04432921965411325	-0.044663539527709614
309	1 17	1 20	1 2	1 5	-0.3846519649826713	-0.4087059740149257
310	1 17	1 20	1 11	1 14	-1.4065385830825283	-1.4044600606904734
311	1 17	1 20	1 14	1 3	1.8555662576852794	1.8349136269095214
312	1 17	1 20	1 18	1 21	15.770815869111676	14.852562518413524
313	1 17	1 20	1 21	1 24	-3.4238073755384453	-3.420331521790944
314	1 17	1 20	1 30	1 33	-0.0786990612848241	-0.07835055586890387
315	1 17	1 20	1 23	1 26	-1.2520852540278633	-1.1989858173399233
316	1 17	1 20	1 26	1 29	-0.01012219199333088	-0.010082200615936425
317	1 17	1 20	1 32	1 35	-0.06459063284991962	-0.0642654892855791
318	1 17	1 20	1 47	1 50	0.3520648473095062	0.3466655396765619
319	1 17	1 20	1 31	1 34	-0.07543494188761737	-0.07467997620723968
320	1 17	1 20	1 46	1 49	0.3519272711189466	0.3534209057678617
321	1 17	1 20	1 52	1 55	-0.23879899836803253	-0.23565280326443588
322	1 17	1 20	1 48	1 51	0.34002136662931465	0.3342006801264241
323	1 17	1 20	1 63	1 66	0.01608199303070733	0.01827179109553699
324	1 17	1 20	1 66	1 69	0.016268774827950215	0.01764138649865449
325	1 17	1 20	1 2	1 61	-0.16673451936581432	-0.15621907013396374
326	1 18	1 21	1 10	1 13	-0.5036288283539374	-0.49486442200271363
327	1 18	1 21	1 16	1 19	-5.982336797895187	-6.438430314261671
328	1 18	1 21	1 19	1 22	12.47144636770059	12.579295725023643
329	1 18	1 21	1 25	1 28	-0.007240603777362067	-0.007458459338003549
330	1 18	1 21	1 28	1 31	-0.031231720558284867	-0.03181526384278353
331	1 18	1 21	1 14	1 17	-11.348172632987623	-11.297088742808588
332	1 18	1 21	1 17	1 20	15.323029192712028	14.852562518413524
333	1 18	1 21	1 23	1 26	-1.6537088284973023	-1.6602412791861947
334	1 18	1 21	1 26	1 29	-0.007276226356517082	-0.007439909147257387
335	1 18	1 21	1 15	1 24	3.4558484455958545	3.4586746616676507
336	1 18	1 21	1 24	1 27	-1.3627108128656977	-1.3587342729468834
337	1 18	1 21	1 30	1 33	-0.0547048548417398	-0.05588381036033997
338	1 18	1 21	1 36	1 39	-0.015156061300277836	-0.015285459230202615
339	1 18	1 21	1 31	1 34	-0.052446946305518716	-0.05312564282400044
340	1 18	1 21	1 40	1 43	-0.0027518131904436744	-0.002577233268588667
341	1 18	1 21	1 46	1 49	0.25177792481582434	0.25976536854456
342	1 18	1 21	1 32	1 35	-0.04425223258394134	-0.04528168396731604
343	1 18	1 21	1 47	1 50	0.24946031495755353	0.2527714613498889
344	1 18	1 21	1 48	1 51	0.24198374984723586	0.2435920721850356
345	1 18	1 21	1 66	1 69	0.010834725579139903	0.011913126402114286
346	1 18	1 21	1 67	1 70	0.00987806983757018	0.009480995883470344
347	1 18	1 21	1 1	1 62	0.09716066786338481	0.10033675735883223
348	1 19	1 22	1 16	1 2	1.9377604465343887	2.3098853525497325
349	1 19	1 22	1 15	1 18	-11.345328486581419	-11.127580772385055
350	1 19	1 22	1 18	1 21	12.47144636770059	12.566305165592546
351	1 19	1 22	1 24	1 27	-2.0394766006978484	-2.039337319468814
352	1 19	1 22	1 30	1 33	-0.029634269973693138	-0.02969646148518148
353	1 19	1 22	1 20	1 23	8.670752948227014	8.98477567901606
354	1 19	1 22	1 23	1 26	-3.4282678195581	-3.4353117011938386
355	1 19	1 22	1 26	1 29	-0.004368790752412256	-0.0044264810424505035
356	1 19	1 22	1 29	1 32	-0.02447278813987431	-0.02477572010397045
357	1 19	1 22	1 32	1 35	-0.02409089175733586	-0.02440804037894597
358	1 19	1 22	1 25	1 28	-0.004312523347342523	-0.0043624320645673405
359	1 19	1 22	1 28	1 31	-0.017201522551240203	-0.017353721509603882
360	1 19	1 22	1 31	1 34	-0.02833636828551916	-0.028471571371672846
361	1 19	1 22	1 37	1 40	-0.005999355117843464	-0.005908357577652935
362	1 19	1 22	1 46	1 49	0.15146200882636301	0.15559684116428268
363	1 19	1 22	1 36	1 39	-0.00832856828327321	-0.008016873938697778
364	1 19	1 22	1 48	1 51	0.1454421715078011	0.14446450217589482
365	1 19	1 22	1 51	1 54	-0.049379791292550906	-0.09114015429329836
366	1 19	1 22	1 47	1 50	0.15008478111888823	0.15048993143589312
367	1 19	1 22	1 1	1 63	0.1934080572674184	0.20342533235419408
368	1 20	1 23	1 16	1 19	-5.982867826562837	-5.894524737597486
369	1 20	1 23	1 19	1 22	8.497308541070154	8.833818557449128
370	1 20	1 23	1 22	1 25	-2.0802838557779664	-2.088742170929823
371	1 20	1 23	1 11	1 14	-0.14579297729459795	-0.15077644509091767
372	1 20	1 23	1 17	1 3	0.7524910450818538	0.7408093252768309
373	1 20	1 23	1 15	1 18	-2.014237632076158	-1.9761343371224895
374	1 20	1 23	1 21	1 24	8.440885912774352	8.257419987537194
375	1 20	1 23	1 24	1 27	-5.2409034277275115	-5.231239312779451
376	1 20	1 23	1 47	1 50	0.06791908934525653	0.07076621099385164
