a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
5,8,7,10,-123.363,39.882,0.0,-3.0931999398224765,,,,-31.41592653589794,97.17574207030685,-17194,0.023335553656171685,0.0713490483914665,-3.0575254156267433,,-3.0931999398224765,-3.0575254156267433,
5,8,10,13,-49.756,39.882,0.0,-1.247580362068101,,,,-27.925268031909276,34.83901600209814,-638,0.018946959656104573,0.02341602356099437,-1.235872350287604,,-1.247580362068101,-1.235872350287604,
5,8,3,6,-1134.438,630.131,0.0,-1.8003208856571096,,,,-31.41592653589794,56.558748684846464,-152,0.012734093352494584,0.02278041028680322,-1.788930680513708,,-1.8003208856571096,-1.788930680513708,
5,8,6,9,6151.179,630.131,0.0,9.76174636702527,,,,5.026548245743669,49.0678890765655,-362,-0.01590637183532963,-0.15651879051666917,9.840005762283603,,9.76174636702527,9.840005762283603,
5,8,9,12,-3021.849,630.131,0.0,-4.795588536351965,,,,-9.773843811168247,46.87133333693304,-17044,2.278504124749277e-05,0.00010926643778663703,-4.795533903133071,,-4.795588536351965,-4.795533903133071,
5,8,24,27,114.717,630.131,0.0,0.18205262080424547,,,,-2334.552407467609,-425.011384184339,298,0.001261001020289994,0.0002297133749807334,0.18216747749173584,,0.18205262080424547,0.18216747749173584,
5,8,40,43,-5.621,688.556,0.0,-0.008163460924020705,,,,-14856.242592975721,121.27835588552932,314,-0.01333294868893737,-0.00010812221167392187,-0.008109399818183743,,-0.008163460924020705,-0.008109399818183743,-0.3925
5,8,43,46,-5.811,688.556,0.0,-0.008439400716862534,,,,-19034.56082224999,160.6402862484601,315,0.0010741954947229052,9.070437940000148e-06,-0.008443935935832534,,-0.008439400716862534,-0.008443935935832534,-0.0451
5,8,65,68,-31.382,688.138,0.0,-0.04560422473399231,,,,-75209.7281269409,3429.8813436834753,339,-0.018659907400995157,-0.0008431044848223948,-0.045182672491581116,,-0.04560422473399231,-0.045182672491581116,-0.78773
5,8,68,71,-17.981,688.138,0.0,-0.026129933240134975,,,,-87084.94835750671,2275.5238868022525,340,-0.042845141643568466,-0.001096060262218257,-0.025581903109025847,,-0.026129933240134975,-0.025581903109025847,-0.27778
5,8,1,63,668.485,688.332,0.0,0.9711665301046588,,,,58.13280626033568,56.456635741096584,0,,,0.9711665301046588,,0.9711665301046588,0.9711665301046588,0.13112
5,8,72,3,-1659.331,688.332,0.0,-2.410655032745826,,,,-20.89522149618898,50.37117086012673,349,0.011265642157587933,0.027311417291313145,-2.4243107413914826,,-2.410655032745826,-2.4243107413914826,0.83468
5,8,71,2,-51.643,33.452,0.0,-1.5437940930288174,,,,-37.536615671340115,57.948805545707806,350,-0.0044015441927596575,-0.006780156346092081,-1.5404040148557714,,-1.5437940930288174,-1.5404040148557714,0.21512
6,9,2,5,-3882.503,696.386,0.0,-5.575216905566741,,,,-9.773843811168247,54.49129924839407,-17540,0.006295227447982748,0.034987132513917274,-5.557723339309782,,-5.575216905566741,-5.557723339309782,
6,9,5,8,6906.941,696.386,0.0,9.918265157541938,,,,5.026548245743669,49.85463832846298,362,-0.01590637183532963,-0.15651879051666917,9.840005762283603,,9.918265157541938,9.840005762283603,-0.84981
6,9,8,11,-488.763,696.386,0.0,-0.7018564416860764,,,,-31.41592653589794,22.049470410756513,363,-0.010974884450274558,-0.007660755395551555,-0.6980260639883007,,-0.7018564416860764,-0.6980260639883007,-1.25401
6,9,33,36,-2.561,826.117,0.0,-0.0031000451509895087,,,,-6785.840131753944,21.036410795833824,378,0.0461913021749294,0.00014658049427733856,-0.003173335398128178,,-0.0031000451509895087,-0.003173335398128178,0.31762
6,9,39,42,-6.067,826.117,0.0,-0.007343996068353515,,,,-12440.706908215672,91.36450262147432,380,0.044896353232858364,0.00033729019141335876,-0.007512641164060195,,-0.007343996068353515,-0.007512641164060195,-0.07189
6,9,43,46,-7.275,826.323,0.0,-0.008804063302122779,,,,-17564.99359207103,154.64331548597434,385,-0.041518156189379485,-0.0003580947582273765,-0.00862501592300909,,-0.008804063302122779,-0.00862501592300909,-0.1081
6,9,53,56,15.608,826.558,0.0,0.01888312737884093,,,,-36093.4089312423,-681.5564383852433,398,0.007963642649072978,0.0001509796525420784,0.01895861720511197,,0.01888312737884093,0.01895861720511197,
6,9,66,69,-31.385,826.036,0.0,-0.03799471209487238,,,,-75209.7281269409,2857.5719669167447,-18789,-0.03719742708959337,-0.0014400893420915828,-0.03871475676591817,,-0.03799471209487238,-0.03871475676591817,
6,9,64,67,-42.451,826.123,0.0,-0.051385810587527524,,,,-67924.72382911498,3490.36699289302,412,0.04973734869609657,0.002620974131371155,-0.0526962976532131,,-0.051385810587527524,-0.0526962976532131,-0.87148
6,9,67,70,-25.334,826.123,0.0,-0.03066613567229093,,,,-79039.67863751794,2423.8415085924,413,0.03776178825868222,0.0011802931112440615,-0.03125628222791296,,-0.03066613567229093,-0.03125628222791296,-0.02592
6,9,1,62,607.814,826.123,0.0,0.7357427404877965,,,,82.66176414764631,60.81779288754518,0,,,0.7357427404877965,,0.7357427404877965,0.7357427404877965,0.53787
6,9,65,68,-37.566,826.123,0.0,-0.045472647535536474,,,,-71505.44132250796,3251.5417301313896,-18737,0.049204118909109786,0.0021837176060739844,-0.04438078873249948,,-0.045472647535536474,-0.04438078873249948,
7,10,4,1,574.359,618.17,0.0,0.9291279097982756,,,,56.548667764616276,52.54094548201505,-21,-0.03179963273676146,-0.030023291112523554,0.9441395553545374,,0.9291279097982756,0.9441395553545374,
7,10,70,67,14.924,618.17,0.0,0.024142226248442984,,,,75209.7281269409,1815.730272524493,423,0.0019404036835946616,4.689115863112242e-05,0.024165671827758545,,0.024142226248442984,0.024165671827758545,-0.0139
7,10,67,64,28.121,618.17,0.0,0.04549072261675591,,,,64465.4812516621,2932.581325975039,-4471,0.0010932737835970732,4.9706642948982305e-05,0.045465869295281416,,0.04549072261675591,0.045465869295281416,
7,10,64,61,26.811,618.17,0.0,0.04337156445637932,,,,54795.65906391278,2376.5734590202787,-18540,0.008842721003194465,0.00038183441635321336,0.04318064724820271,,0.04337156445637932,0.04318064724820271,
7,10,61,58,20.37,618.17,0.0,0.032952100554863556,,,,46143.712895927434,1520.532267321355,-18375,0.012048143773876849,0.0003946343395060045,0.03275478338511055,,0.032952100554863556,0.03275478338511055,
7,10,55,52,-6.667,618.17,0.0,-0.010785059126130352,,,,31667.253948185782,-341.53320619336847,428,-0.014292329203067696,-0.00015304989575787124,-0.010708534178251416,,-0.010785059126130352,-0.010708534178251416,-0.83749
7,10,49,46,-38.988,618.17,0.0,-0.06307002927997153,,,,20583.715066320397,-1298.2155119234187,430,-0.017152681819089913,-0.0010726209813571863,-0.06253371878929294,,-0.06307002927997153,-0.06253371878929294,0.96575
7,10,2,5,-479.917,264.031,0.0,-1.8176539875999407,,,,-27.925268031909276,50.75847479299704,431,-0.04975167673076231,-0.08823637968057296,-1.7735357977596542,,-1.8176539875999407,-1.7735357977596542,1.44498
7,10,5,8,-788.078,264.031,0.0,-2.984793452284012,,,,-31.41592653589794,93.77005182178371,-17338,-0.031722629575351734,-0.0962115385448068,-3.0328992215564154,,-2.984793452284012,-3.0328992215564154,
7,10,8,11,2375.72,264.031,0.0,8.99788282436532,,,,5.026548245743669,45.22829212622059,-494,0.004390617555523948,0.03941972382547476,8.978172962452582,,8.99788282436532,8.978172962452582,
7,10,11,14,-751.062,264.031,0.0,-2.8445977934409217,,,,-9.773843811168247,27.802654538685402,434,0.026416344833217316,0.07614967425031116,-2.882672630566077,,-2.8445977934409217,-2.882672630566077,0.43486
7,10,24,27,-31.418,597.402,0.0,-0.05259105259105259,,,,-1661.5534478986015,87.38284476128011,448,-0.033147948287479946,-0.0017148633901834034,-0.05173362089596088,,-0.05259105259105259,-0.05173362089596088,1.27483
7,10,22,25,-31.781,598.151,0.0,-0.0531320686582485,,,,-1130.9733552923267,60.09095396404158,454,-0.009113115016371819,-0.0004820023811714924,-0.052891067467662756,,-0.0531320686582485,-0.052891067467662756,1.44709
7,10,25,28,-0.22,598.151,0.0,-0.00036780010398712034,,,,-1979.203371761568,0.7279512059455638,455,-0.02743758337681572,-9.954975780156986e-06,-0.0003628226160970418,,-0.00036780010398712034,-0.0003628226160970418,0.04193
7,10,41,44,-5.855,596.143,0.0,-0.009821469009952311,,,,-13612.87003385493,133.69838117401466,464,-0.011551851650854003,-0.00011280460198261066,-0.009765066708961006,,-0.009821469009952311,-0.009765066708961006,-0.28016
7,10,47,50,39.601,596.143,0.0,0.06642869244459802,,,,-22214.55071938395,-1475.6835575328803,466,-0.04414257191253453,-0.002869010580360612,0.06499418715441771,,0.06642869244459802,0.06499418715441771,0.84248
7,10,59,62,-21.363,596.143,0.0,-0.0358353616498055,,,,-48918.08827489884,1752.9973845481097,470,-0.027974892354219832,-0.0009886615346249017,-0.035341030882493046,,-0.0358353616498055,-0.035341030882493046,-0.58835
7,10,36,39,-4.718,597.115,0.0,-0.007901325540306306,,,,-8422.260838423801,66.54702466975958,472,-0.048850583899708325,-0.0003767813712320326,-0.007712934854690289,,-0.007901325540306306,-0.007712934854690289,0.05468
7,10,42,45,-5.667,597.115,0.0,-0.009490634132453548,,,,-14856.242592975721,140.99516303290557,474,-0.01719334977264253,-0.0001617849793346237,-0.009409741642786237,,-0.009490634132453548,-0.009409741642786237,-0.2682
7,10,48,51,41.029,597.115,0.0,0.06871205714142167,,,,-23929.162176543286,-1644.2219588209884,476,-0.042450733897138576,-0.002856252251108027,0.06728393101586766,,0.06871205714142167,0.06728393101586766,0.71803
7,10,54,57,4.903,597.115,0.0,0.008211148606214882,,,,-36093.4089312423,-296.368344439314,-18169,-0.029358477210956486,-0.0002446582155542481,0.008333477713992007,,0.008211148606214882,0.008333477713992007,
7,10,60,63,-22.918,597.115,0.0,-0.03838121634860956,,,,-51801.37219919133,1988.1996735320113,-18487,0.010353693091274095,0.00039534071632165574,-0.038183545990448736,,-0.03838121634860956,-0.038183545990448736,
7,10,46,62,21.006,600.561,0.0,0.03497729622802679,,,,-5776.042493100105,-202.03034930683276,0,,,0.03497729622802679,,0.03497729622802679,0.03497729622802679,0.51224
7,10,62,65,-29.702,600.561,0.0,-0.049457090953292,,,,-57903.043264162494,2863.7160771880863,-18592,0.001389996613638782,6.86974443380034e-05,-0.049422742231123,,-0.049457090953292,-0.049422742231123,
7,10,71,2,-385.807,600.561,0.0,-0.6424110123701006,,,,-82.92615091017277,53.272672558159826,486,-0.030065631986199933,-0.019028442014364266,-0.6328967913629184,,-0.6424110123701006,-0.6328967913629184,0.25231
7,10,2,63,439.642,600.561,0.0,0.732052197861666,,,,82.66176414764631,60.51272612340714,0,,,0.732052197861666,,0.732052197861666,0.732052197861666,-0.40188
7,10,63,66,-30.088,600.561,0.0,-0.05009982333185138,,,,-61125.61919504549,3062.3827227218026,-4401,0.007391294484268566,0.00036893907916511065,-0.04991535379226883,,-0.05009982333185138,-0.04991535379226883,
7,10,66,69,-18.852,600.561,0.0,-0.03139064974249077,,,,-71505.44132250796,2244.602263237073,489,-0.014735952800282804,-0.0004591878477500991,-0.03116105581861572,,-0.03139064974249077,-0.03116105581861572,-0.23326
7,10,72,3,-47.783,52.373,0.0,-0.9123594218394975,,,,-58.238428623471705,53.13437906775149,491,-0.026533696356194996,-0.023891305543382257,-0.9004137690678063,,-0.9123594218394975,-0.9004137690678063,-1.00844
8,11,4,7,-2923.597,497.365,0.0,-5.878171966262202,,,,-9.773843811168247,57.4523346934345,493,0.010052003627122625,0.05938587946360219,-5.907864905994003,,-5.878171966262202,-5.907864905994003,-0.49366
8,11,7,10,4455.626,497.365,0.0,8.958463100539845,,,,5.026548245743669,45.030146982577946,494,0.004390617555523948,0.03941972382547476,8.978172962452582,,8.958463100539845,8.978172962452582,-0.41833
8,11,10,13,-303.37,497.365,0.0,-0.6099544600042223,,,,-31.41592653589794,19.162284505735943,495,-0.014063599060929634,-0.008518256300272586,-0.605695331854086,,-0.6099544600042223,-0.605695331854086,-2.09675
8,11,25,28,-0.42,736.734,0.0,-0.000570083639413954,,,,-1661.5534478986015,0.9472244366588383,500,-0.04689165487553197,-2.6119765749117664e-05,-0.0005570237565393952,,-0.000570083639413954,-0.0005570237565393952,0.03506
8,11,28,31,-2.947,736.734,0.0,-0.004000086869887911,,,,-2729.6949501191402,10.919016928770908,501,-0.03289386775845407,-0.00012944928469434038,-0.003935362227540741,,-0.004000086869887911,-0.003935362227540741,0.27169
8,11,65,62,27.072,737.265,0.0,0.03671949706008016,,,,54795.65906391278,2012.0690419025002,506,0.009472108652294215,0.000349466156513073,0.036894230138336696,,0.03671949706008016,0.036894230138336696,-0.66508
8,11,62,59,26.883,737.265,0.0,0.036463144188317635,,,,46143.712895927434,1682.5448567085339,507,-0.026929889617597652,-0.0009689022330093486,0.035978693071812964,,0.036463144188317635,0.035978693071812964,-0.87865
8,11,3,6,-297.107,171.407,0.0,-1.7333422789034287,,,,-27.925268031909276,48.40404772941869,-17471,0.03881832332828768,0.06600435188479525,-1.700340102961031,,-1.7333422789034287,-1.700340102961031,
8,11,6,9,-118.99,171.407,0.0,-0.6941956862905249,,,,-31.41592653589794,21.80880068204038,-363,-0.010974884450274558,-0.007660755395551555,-0.6980260639883007,,-0.6941956862905249,-0.6980260639883007,
8,11,41,44,-5.579,737.897,0.0,-0.0075606758124778925,,,,-12440.706908215672,94.06015181107286,531,0.030170527037716256,0.00023160337192105682,-0.007676477498438421,,-0.0075606758124778925,-0.007676477498438421,-0.23548
8,11,31,34,-6.591,737.62,0.0,-0.008935495241452238,,,,-4174.827570770416,37.30415189250266,532,-0.036599646766787,-0.00032115881984232444,-0.008774915831531076,,-0.008935495241452238,-0.008774915831531076,0.4269
8,11,58,61,-27.019,737.62,0.0,-0.03662997207234077,,,,-43476.15166717937,1592.530221381632,-18380,0.015207864478798091,0.0005528597431137885,-0.03635354220078388,,-0.03662997207234077,-0.03635354220078388,
8,11,36,39,-5.504,737.678,0.0,-0.007461250030501112,,,,-7574.728953655354,56.51694663649867,543,-0.04282676461568806,-0.00031284218939160117,-0.007304828935805311,,-0.007461250030501112,-0.007304828935805311,-0.02557
8,11,42,45,-5.289,737.678,0.0,-0.0071697949511846625,,,,-13612.87003385493,97.60148683986606,545,-0.010761809687416553,-7.674700045595586e-05,-0.007131421450956684,,-0.0071697949511846625,-0.007131421450956684,-0.2032
8,11,60,63,-25.105,737.678,0.0,-0.03403246402902079,,,,-48918.08827489884,1664.8030795839584,551,-0.0032500355227518315,-0.00011042727074479092,-0.03397725039364839,,-0.03403246402902079,-0.03397725039364839,-1.04771
8,11,47,61,21.152,737.758,0.0,0.02867064809869903,,,,-6253.937735123705,-179.30444803490659,0,,,0.02867064809869903,,0.02867064809869903,0.02867064809869903,0.57484
8,11,61,64,-25.401,737.758,0.0,-0.0344299892376633,,,,-51801.37219919133,1783.5206873143484,554,-0.004268596471995915,-0.00014665472566845195,-0.034356661874829074,,-0.0344299892376633,-0.034356661874829074,-0.79941
8,11,64,67,-23.169,737.758,0.0,-0.03140460693072796,,,,-61125.61919504549,1919.6260442177636,555,0.01644771628205556,0.0005208171914459492,-0.031665015526450936,,-0.03140460693072796,-0.031665015526450936,-0.46146
8,11,67,70,-10.84,737.758,0.0,-0.014693164967374125,,,,-71505.44132250796,1050.6412454165002,556,0.009258779552045184,0.00013667349021299555,-0.014761501712480623,,-0.014693164967374125,-0.014761501712480623,0.15012
8,11,1,63,293.651,737.758,0.0,0.39803160385926006,,,,143.10508515328254,56.96034656397703,0,,,0.39803160385926006,,0.39803160385926006,0.39803160385926006,-1.51269
8,11,63,66,-26.212,737.758,0.0,-0.03552926569417072,,,,-57903.043264162494,2057.2526086334915,559,0.0052930393037862854,0.00018855681908110794,-0.03562354410371127,,-0.03552926569417072,-0.03562354410371127,-0.62811
8,11,66,69,-14.655,737.758,0.0,-0.0198642373244343,,,,-67924.72382911498,1349.2728343381978,560,-0.006886881127908685,-0.00013633318592731064,-0.019796070731470643,,-0.0198642373244343,-0.019796070731470643,0.01685
8,11,72,3,-48.403,88.59,0.0,-0.5463709222259848,,,,-82.92615091017277,45.30843754944228,562,0.021756034798082996,0.012017592375565211,-0.5523797184137674,,-0.5463709222259848,-0.5523797184137674,-0.92665
9,12,16,19,-176.908,559.495,0.0,-0.3161922805387001,,,,-97.73843811168241,30.90413964282346,568,-0.033102078174697624,-0.010296208637025073,-0.31104417622018754,,-0.3161922805387001,-0.31104417622018754,2.32633
9,12,5,8,-1629.892,344.159,0.0,-4.735869176746794,,,,-9.773843811168247,46.287645643649114,-17325,-0.004287374909179523,-0.020348066576586277,-4.746043210035087,,-4.735869176746794,-4.746043210035087,
9,12,63,60,27.343,777.521,0.0,0.03516689581374651,,,,46143.712895927434,1622.7311438705115,-4209,-0.035988673118456806,-0.0012888010376613107,0.03581129633257717,,0.03516689581374651,0.03581129633257717,
