a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
61,64,34,37,28.068,1623.923,0.0,0.017284070734880905,,,,-6785.840131753944,-117.28694083282872,23489,-0.03266315197432215,-0.0005554803594486381,0.017006330555156587,,0.014087980646138894,0.013801793073580468,0.35553
61,64,38,41,38.249,1626.023,0.0,0.023523037497009576,,,,-4174.827570770416,-98.2046254907819,-24850,-0.007424538112996832,-0.00017529844341715103,0.023610686718718153,,0.02237497611407604,0.022138949263511933,
61,64,41,44,60.802,1626.023,0.0,0.0373930750057041,,,,-2729.6949501191402,-102.07168801249672,-24637,-0.011242472987027142,-0.00042276710955801294,0.03760445856048311,,0.036209494432882905,0.03575307128330856,
61,64,53,56,-788.12,1626.023,0.0,-0.4846917909525265,,,,-153.58897417550094,74.4433149636849,-22953,-0.031915526657721696,-0.015720050622272164,-0.4925518162636626,,,,
61,64,56,59,-166.194,156.864,0.0,-1.0594782741738065,,,,-27.925268031909276,29.58621478028821,-23160,-0.04843045240812457,-0.05258435416573426,-1.0857704512566735,,,,
61,64,59,62,46.937,156.864,0.0,0.29922098123215013,,,,-31.41592653589794,-9.400304364388525,-23374,0.023709099192784834,0.007011145947236397,0.29571540825853193,,-0.23783070910129406,-0.2396992404742065,
61,64,36,39,44.734,1626.403,0.0,0.02750486810464565,,,,-5375.614096142546,-147.8555566958747,-24985,0.049778029550559405,0.0013358891719582842,0.02683692351866651,,,,
61,64,39,42,46.687,1626.403,0.0,0.028705677498135455,,,,-3647.7381366681584,-104.71079454884571,-24721,0.036870500725961076,0.0010392341610887743,0.028186060417591068,,0.027901488531882568,0.02745233730891518,
61,64,42,45,54.028,1626.403,0.0,0.03321931895108408,,,,-2334.552407467609,-77.5522410316877,-24564,0.021501331673345347,0.000706662502308282,0.03286598769992993,,0.03284063676376148,0.03227391039330983,
61,64,45,48,19.517,1626.403,0.0,0.012000100836016657,,,,-1379.5082407763177,-16.55423799343176,23511,-0.00411002534857626,-4.921957177767347e-05,0.01197549105012782,,,,-0.1278
61,64,57,60,-78.805,22.372,0.0,-3.5224834614696947,,,,-9.773843811168247,34.42820317982808,-23229,-0.0008844834427498339,-0.0031169567473474658,-3.5240419398433684,,-4.048108755370853,-3.9987806920522333,
61,64,60,63,150.849,22.372,0.0,6.7427588056499195,,,,5.026548245743669,33.89280244601228,-23445,-0.0010695748128652727,-0.0072157438767019855,6.74636667758827,,6.802634359371699,6.75914127011326,
61,64,62,65,747.506,155.047,0.0,4.821157455481241,,,,5.026548245743669,24.23378055030324,23517,-0.0002517337056126705,-0.0012134950928022192,4.8205507079348395,,5.621576763485477,5.6273777686567,-1.03864
61,64,65,68,-378.754,155.047,0.0,-2.4428334634014206,,,,-9.773843811168247,23.875872727980667,23518,0.003912062413956291,0.009575246456611008,-2.4476210866297263,,-2.8992594148852358,-2.9074290844387933,-1.20393
61,64,68,71,-80.758,155.047,0.0,-0.5208614162157281,,,,-97.73843811168241,50.9081812935642,23519,-0.0476936570721092,-0.024263185737075588,-0.5087298233471903,,,,-0.06664
61,64,71,2,-60.369,155.047,0.0,-0.38935935555025253,,,,-143.85483098680305,56.01122428581213,23520,0.008466219825691219,0.003310415246875087,-0.3910145631736901,,-0.31023162981249014,-0.31325234890357356,-0.0502
61,64,2,63,349.233,155.047,0.0,2.2524331331789718,,,,12.5457924965409,28.258558701196854,0,,,2.2524331331789718,,2.042864646252429,2.042864646252429,0.16897
61,64,63,66,-52.898,155.047,0.0,-0.34117396660367505,,,,-31.41592653589794,10.718296270781952,23522,0.0016436730125292459,0.0005612396887489934,-0.34145458644804955,,-0.35952518514627874,-0.36099365860277055,-0.5648
61,64,66,69,-196.361,155.047,0.0,-1.266461137590537,,,,-27.925268031909276,35.366266719212476,23523,0.005613096120280093,0.007128775348520522,-1.2700255252647974,,,,0.84506
61,64,67,70,-66.675,84.507,0.0,-0.7889878944939471,,,,-56.54866776461626,44.616214316042324,23526,0.0012025994793905695,0.0009494073095319688,-0.7894625981487131,,,,-0.24933
61,64,70,1,-42.938,84.507,0.0,-0.508099920716627,,,,-111.50441531051098,56.65538457882448,23527,0.014608080944166586,0.007476976911523714,-0.5118384091723889,,-0.4276713526112609,-0.4296641524383108,-0.50293
62,65,4,7,-73.981,1770.01,0.0,-0.041796939000344625,,,,-67924.72382911498,2839.045538500774,-36680,0.012168519475478763,0.0005055310838216198,-0.041544173458433815,,-0.04413962605495261,-0.04413215067695022,
62,65,7,10,-81.15,1770.01,0.0,-0.045847198603397726,,,,-57903.043264162494,2654.6923242731887,-36467,0.005320570423448608,0.00024328603863640885,-0.04572555558407952,,-0.04927021892543669,-0.04899997421651354,
62,65,22,25,5.521,1770.01,0.0,0.003119191416997644,,,,-22214.55071938395,-69.29143593636127,-20744,-0.00573788070952872,-1.794904299469522e-05,0.003128165938494992,,0.001315969525664516,0.0013233213630805532,
62,65,28,31,-10.58,1770.01,0.0,-0.005977367359506444,,,,-13612.87003385493,81.36912500956784,-25565,0.025327499125786704,0.00014949855432047632,-0.0059026180823462055,,-0.007058785895934445,-0.007050379267306723,
62,65,2,5,-40.483,1767.485,0.0,-0.022904296217506795,,,,-75209.7281269409,1722.625891457607,23538,0.00975541671864593,0.00022453617623286598,-0.023016564305623228,,-0.023101605610072226,-0.02326151058744251,0.69956
62,65,8,11,-60.839,1767.485,0.0,-0.03442122563982156,,,,-54795.65906391278,1886.1337447216752,23540,-0.0022660196509132246,-7.791089989326455e-05,-0.03438227018987493,,-0.03706896321659323,-0.03677557819212893,-0.55284
62,65,3,6,-55.49,1766.01,0.0,-0.031421113130729726,,,,-71505.44132250796,2246.780561257279,23548,-0.02323860398034973,-0.0007217960385199201,-0.031060215111469766,,-0.03300821734444406,-0.03251271759843599,0.32676
62,65,18,21,13.485,1766.01,0.0,0.0076358571016019155,,,,-29596.59532361917,-225.99537258509548,-35683,0.008956072005427423,6.808241053955343e-05,0.007601815896332138,,0.00925953120285796,0.009346671819168994,
62,65,24,27,3.458,1766.01,0.0,0.0019580863075520523,,,,-19034.56082224999,-37.27131291631444,-20894,0.021628675519813473,4.1897717319372245e-05,0.0019371374488923662,,,,
62,65,46,49,-202.809,1765.193,0.0,-0.11489338559579604,,,,-1379.5082407763177,158.49637224009172,-22445,0.03779010762601249,0.004261315619242298,-0.11276272778617488,,,,
