7990
76	1 5	1 8	1 1	1 4
77	1 5	1 8	1 4	1 7
78	1 5	1 8	1 7	1 10
79	1 5	1 8	1 6	1 9
80	1 5	1 8	1 9	1 12
81	1 5	1 8	1 23	1 26
82	1 5	1 8	1 32	1 35
83	1 5	1 8	1 40	1 43
84	1 5	1 8	1 43	1 46
85	1 5	1 8	1 33	1 36
86	1 5	1 8	1 45	1 48
87	1 5	1 8	1 44	1 47
88	1 5	1 8	1 65	1 68
89	1 5	1 8	1 68	1 71
90	1 5	1 8	1 64	1 67
91	1 5	1 8	1 67	1 70
92	1 5	1 8	1 1	1 63
93	1 5	1 8	1 63	1 66
94	1 5	1 8	1 66	1 69
95	1 5	1 8	1 72	1 3
96	1 5	1 8	1 71	1 2
97	1 6	1 9	1 1	1 4
98	1 6	1 9	1 4	1 7
99	1 6	1 9	1 7	1 10
100	1 6	1 9	1 13	1 16
101	1 6	1 9	1 2	1 5
102	1 6	1 9	1 5	1 8
103	1 6	1 9	1 11	1 14
104	1 6	1 9	1 20	1 23
105	1 6	1 9	1 36	1 39
106	1 6	1 9	1 39	1 42
107	1 6	1 9	1 40	1 43
108	1 6	1 9	1 43	1 46
109	1 6	1 9	1 52	1 55
110	1 6	1 9	1 35	1 38
111	1 6	1 9	1 41	1 44
112	1 6	1 9	1 44	1 47
113	1 6	1 9	1 42	1 45
114	1 6	1 9	1 45	1 48
115	1 6	1 9	1 51	1 54
116	1 6	1 9	1 57	1 60
117	1 6	1 9	1 63	1 66
118	1 6	1 9	1 66	1 69
119	1 6	1 9	1 61	1 64
120	1 6	1 9	1 64	1 67
121	1 6	1 9	1 67	1 70
122	1 6	1 9	1 70	1 1
123	1 6	1 9	1 1	1 62
124	1 6	1 9	1 62	1 65
125	1 6	1 9	1 65	1 68
126	1 6	1 9	1 71	1 2
127	1 7	1 10	1 4	1 1
128	1 7	1 10	1 70	1 67
129	1 7	1 10	1 67	1 64
130	1 7	1 10	1 64	1 61
131	1 7	1 10	1 61	1 58
132	1 7	1 10	1 52	1 49
133	1 7	1 10	1 49	1 46
134	1 7	1 10	1 2	1 5
135	1 7	1 10	1 5	1 8
136	1 7	1 10	1 8	1 11
137	1 7	1 10	1 11	1 14
138	1 7	1 10	1 20	1 23
139	1 7	1 10	1 3	1 6
140	1 7	1 10	1 6	1 9
141	1 7	1 10	1 9	1 12
142	1 7	1 10	1 12	1 15
143	1 7	1 10	1 24	1 27
144	1 7	1 10	1 13	1 16
145	1 7	1 10	1 16	1 19
146	1 7	1 10	1 22	1 25
147	1 7	1 10	1 25	1 28
148	1 7	1 10	1 31	1 34
149	1 7	1 10	1 34	1 37
150	1 7	1 10	1 40	1 43
151	1 7	1 10	1 32	1 35
152	1 7	1 10	1 41	1 44
153	1 7	1 10	1 44	1 47
154	1 7	1 10	1 47	1 50
155	1 7	1 10	1 36	1 39
156	1 7	1 10	1 39	1 42
157	1 7	1 10	1 42	1 45
158	1 7	1 10	1 48	1 51
159	1 7	1 10	1 54	1 57
160	1 7	1 10	1 60	1 63
161	1 7	1 10	1 46	1 62
162	1 7	1 10	1 62	1 65
163	1 7	1 10	1 65	1 68
164	1 7	1 10	1 71	1 2
165	1 7	1 10	1 2	1 63
166	1 7	1 10	1 63	1 66
167	1 7	1 10	1 66	1 69
168	1 7	1 10	1 72	1 3
169	1 8	1 11	1 4	1 7
170	1 8	1 11	1 7	1 10
171	1 8	1 11	1 13	1 16
172	1 8	1 11	1 71	1 68
173	1 8	1 11	1 68	1 65
