        7990
    1      1   1      1   4      1   5      1   8   -0.4300266687E+01       84.09003
    2      1   1      1   4      1   6      1   9   -0.2153626458E+01      120.41188
    3      1   1      1   4      1   7      1  10   -0.1194417150E+01      135.40538
    4      1   1      1   4      1  22      1  25   -0.6575283278E-01      117.90480
    5      1   1      1   4      1   2      1  63    0.1665207807E+01       41.18013
    6      1   2      1   5      1   1      1   4    0.6900064298E+01       69.35671
    7      1   2      1   5      1   4      1   7    0.5548177203E+00      -34.89992
    8      1   2      1   5      1   6      1   9   -0.5350981641E+01      104.64206
    9      1   2      1   5      1  15      1  18   -0.6559923041E-01      101.77518
   10      1   2      1   5      1  17      1  20   -0.3834474050E-01       98.69704
   11      1   2      1   5      1  42      1  45   -0.9762530459E-02       98.68021
   12      1   2      1   5      1  45      1  48   -0.9499699184E-02       94.28168
   13      1   2      1   5      1  41      1  44   -0.9294731797E-02       98.39661
   14      1   2      1   5      1  44      1  47   -0.9777110883E-02       95.66288
   15      1   2      1   5      1  65      1  68   -0.3091677292E-01       97.78157
   16      1   2      1   5      1  64      1  67   -0.2539244101E-01       97.75999
   17      1   2      1   5      1  67      1  70   -0.3905467741E-01       99.24839
   18      1   2      1   5      1  70      1   1   -0.4050197161E+01       67.93925
   19      1   2      1   5      1   1      1  63    0.4119607264E+01       68.30165
   20      1   2      1   5      1  63      1  66   -0.2006112496E-01      100.34105
   21      1   2      1   5      1  66      1  69   -0.3533903523E-01       97.40193
   22      1   2      1   5      1  69      1  72   -0.3922614931E-01      100.05948
   23      1   3      1   6      1   1      1   4   -0.1336716376E+01       84.07177
   24      1   3      1   6      1   7      1  10   -0.5122844322E+01      100.18733
   25      1   3      1   6      1   8      1  11   -0.2318314475E+01      129.66934
   26      1   3      1   6      1  37      1  40   -0.7342567033E-02       98.80118
   27      1   3      1   6      1  43      1  46   -0.1006952052E-01       97.70913
   28      1   3      1   6      1  38      1  41   -0.8075857355E-02       98.13959
   29      1   3      1   6      1  41      1  44   -0.9957612633E-02       99.71531
   30      1   3      1   6      1  44      1  47   -0.9965912462E-02       98.11562
   31      1   3      1   6      1  39      1  42   -0.8785549665E-02       98.21123
   32      1   3      1   6      1  42      1  45   -0.1029812071E-01      100.50491
   33      1   3      1   6      1  45      1  48   -0.9536550326E-02       97.23364
   34      1   3      1   6      1  63      1  66   -0.2545777851E-01       97.20585
   35      1   3      1   6      1  66      1  69   -0.3803023349E-01       96.22633
   36      1   3      1   6      1  61      1  64   -0.1453928168E-01      100.41175
   37      1   3      1   6      1  64      1  67   -0.3032523800E-01       95.30997
   38      1   3      1   6      1  67      1  70   -0.3973317299E-01       98.01561
   39      1   3      1   6      1  70      1   1   -0.2091862473E+01       88.35474
   40      1   3      1   6      1   1      1  62    0.2173441553E+01       88.66160
   41      1   3      1   6      1  62      1  65   -0.2003185866E-01       99.04163
   42      1   3      1   6      1  65      1  68   -0.3500964743E-01       96.00550
