a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0
57,60,41,44,5.935,667.549,0.0,0.008890733114722665,,,,-1379.5082407763177,-12.264839598302816,-5426,0.003618703147335001,3.211481690984855e-05,0.00887467570626774,,0.008890733114722665,0.00887467570626774
57,60,44,47,-1.641,667.549,0.0,-0.0024582465107430315,,,,-726.0569688296413,1.7848270102261277,-5216,-0.8000870297838577,-0.003278256337045243,-0.004097374679265653,,-0.0024582465107430315,-0.004097374679265653
57,60,47,50,-228.264,667.549,0.0,-0.3419434378599923,,,,-317.6499238629682,108.61830700166816,-3315,-0.0002467504485457386,-8.438510770081287e-05,-0.3419856304138427,,-0.3419434378599923,-0.3419856304138427
57,60,50,53,-442.382,667.549,0.0,-0.6626959219473028,,,,-97.73843811168241,64.77086435411077,-3529,-0.042874043803323734,-0.029034875242334612,-0.6772133595684701,,-0.6626959219473028,-0.6772133595684701
57,60,53,56,-255.04,32.048,0.0,-7.958062905641537,,,,-9.773843811168247,77.78086387919213,-3743,0.02202934449013851,0.17340095454131532,-7.87136242837088,,-7.958062905641537,-7.87136242837088
57,60,56,59,389.065,32.048,0.0,12.140071143285072,,,,5.026548245743669,61.022653308482916,-3957,0.06898385528590308,0.8095461052239283,11.735298090673108,,12.140071143285072,11.735298090673108
57,60,59,62,-50.337,32.048,0.0,-1.5706752371442836,,,,-31.41592653589794,49.34421786187889,4021,0.015839877468156464,0.02507791887973876,-1.5832141965841529,,-1.5706752371442836,-1.5832141965841529
57,60,33,36,34.611,667.88,0.0,0.05182218362580104,,,,-4750.088092227767,-246.1599373541583,-5992,0.11760599225646852,0.005756122100613242,0.048944122575494416,,0.05182218362580104,0.048944122575494416
57,60,36,39,34.226,667.88,0.0,0.051245732766365217,,,,-3166.7253948185116,-162.28116332733183,-5779,-0.030552384148162477,-0.0015899679695261862,0.05204071675112831,,0.051245732766365217,0.05204071675112831
57,60,39,42,9.675,667.88,0.0,0.01448613523387435,,,,-1979.203371761568,-28.671007698678164,4024,-0.04061354386983263,-0.0005766239184216773,0.01419782327466351,,0.01448613523387435,0.01419782327466351
57,60,42,45,3.257,667.88,0.0,0.0048766245433311374,,,,-1130.9733552923267,-5.5153324222721265,4025,0.1612888762588267,0.0008555398206649576,0.005304394453663616,,0.0048766245433311374,0.005304394453663616
57,60,45,48,-2.798,667.88,0.0,-0.004189375336886866,,,,-565.4866776461627,2.3690359406689274,-5146,-0.3508836349285817,-0.0017827526030564306,-0.005080751638415081,,-0.004189375336886866,-0.005080751638415081
57,60,48,51,-259.253,667.88,0.0,-0.38817302509432833,,,,-226.194671058465,87.80266972498087,-3389,-0.04008456859261483,-0.0158779792238517,-0.3961120147062542,,-0.38817302509432833,-0.3961120147062542
57,60,51,54,-1040.464,667.88,0.0,-1.5578606935377612,,,,-56.54866776461626,88.09494678242153,-3602,0.009870672392803708,0.015301613930442937,-1.5502098865725398,,-1.5578606935377612,-1.5502098865725398
57,60,54,61,433.704,65.305,0.0,6.641206645739223,,,,6.85438397146864,45.521380383765944,0,,,6.641206645739223,,6.641206645739223,6.641206645739223
57,60,61,64,-260.478,65.305,0.0,-3.9886379297144168,,,,-9.773843811168247,38.98432414433018,4030,0.038519330041936244,0.15665681868355064,-4.066966339056192,,-3.9886379297144168,-4.066966339056192
57,60,64,67,-46.201,65.305,0.0,-0.7074649720542071,,,,-97.73843811168241,69.14652138730325,4031,-0.19102665710456512,-0.12336195745667744,-0.6457839933258684,,-0.7074649720542071,-0.6457839933258684
57,60,62,65,-428.372,311.222,0.0,-1.3764194047978615,,,,-27.925268031909276,38.436880803301314,4032,0.020627903314775636,0.028688538603024005,-1.3907636740993734,,-1.3764194047978615,-1.3907636740993734
57,60,65,68,-54.933,311.222,0.0,-0.17650744484644404,,,,-153.58897417550094,27.10959738830415,4033,0.04794012887591355,0.008669600537020455,-0.18084224511495428,,-0.17650744484644404,-0.18084224511495428
57,60,68,71,-1377.118,311.222,0.0,-4.424873562922929,,,,-430.04912769140304,1902.9130158797564,4034,-0.28673327802519344,-1.1096689882779853,-3.870039068783937,,-4.424873562922929,-3.870039068783937
57,60,71,2,1356.242,311.222,0.0,4.357796042696211,,,,-307.6831752397371,-1340.820523463931,4035,-0.29107029478485824,-1.1072772246641045,3.8041574303641585,,4.357796042696211,3.8041574303641585
57,60,2,63,283.671,311.222,0.0,0.9114747672079737,,,,37.48758316066624,34.16898613455782,0,,,0.9114747672079737,,0.9114747672079737,0.9114747672079737
57,60,63,66,-229.755,311.222,0.0,-0.7382350862085586,,,,-56.54866776461626,41.746210622190624,4037,-0.009860116989073605,-0.007243374057653185,-0.734613399179732,,-0.7382350862085586,-0.734613399179732
57,60,66,69,-45.837,311.222,0.0,-0.14728071922936042,,,,-226.194671058465,33.31411383933932,4038,0.44958959328273373,0.0854172267805112,-0.18998933261961604,,-0.14728071922936042,-0.18998933261961604
57,60,69,72,-155.942,311.222,0.0,-0.5010635494920026,,,,-565.4866776461627,283.3447618918261,4039,0.02815057702644287,0.014306597533037535,-0.5082168482585214,,-0.5010635494920026,-0.5082168482585214
57,60,72,3,148.634,311.222,0.0,0.4775819190160078,,,,-356.1628798434396,-170.0969516378977,4040,-0.015771821255720127,-0.0074734020807891155,0.4738452179756133,,0.4775819190160078,0.4738452179756133
57,60,67,70,84.895,654.475,0.0,0.1297146567859735,,,,-317.6499238629682,-41.20385085197553,4041,-0.8243230131999537,-0.07571851819942055,0.09185539768626322,,0.1297146567859735,0.09185539768626322
57,60,70,1,-30.19,654.475,0.0,-0.046128576339814355,,,,-261.9640606813993,12.084029171429687,4042,-1.4204256468292629,-0.03831231527896709,-0.02697241870033081,,-0.046128576339814355,-0.02697241870033081
58,61,1,4,6.445,754.354,0.0,0.008543734108919685,,,,-64465.4812516621,-550.775931017748,4043,0.8765141039697667,0.013331192627333432,0.0152093304225864,,0.008543734108919685,0.0152093304225864
58,61,4,7,-7.433,754.354,0.0,-0.009853464023522112,,,,-54795.65906391278,539.927055231448,4044,-0.2143391790244127,-0.0019075518415194257,-0.008899688102762399,,-0.009853464023522112,-0.008899688102762399
58,61,7,10,-20.02,754.354,0.0,-0.026539264059049196,,,,-46143.712895927434,1224.6201812099719,-17242,0.01506859758192611,0.0003969189840049882,-0.026340804567046704,,-0.026539264059049196,-0.026340804567046704
58,61,10,13,-47.365,754.354,0.0,-0.0627888232845587,,,,-38453.09407993839,2414.424528929762,4046,-0.035195079308734036,-0.0021716420579718787,-0.061703002255572764,,-0.0627888232845587,-0.061703002255572764
58,61,13,16,-37.829,754.354,0.0,-0.05014754346102758,,,,-31667.253948185782,1588.0349936580437,4047,-0.13135307697658602,-0.0061810820624493,-0.04705700242980293,,-0.05014754346102758,-0.04705700242980293
58,61,16,19,-26.222,754.354,0.0,-0.03476086823957983,,,,-25729.643832900132,894.3847591267593,-16617,-0.2012713137146001,-0.007779233933149443,-0.03865048520615455,,-0.03476086823957983,-0.03865048520615455
58,61,19,22,-2.935,754.354,0.0,-0.0038907462544110587,,,,-20583.715066320397,80.08601229615056,-16411,-0.1644977727185658,-0.000697377626189705,-0.004239435067505911,,-0.0038907462544110587,-0.004239435067505911
58,61,22,25,6.687,754.354,0.0,0.008864538399743356,,,,-16172.918980680128,-143.36546134017718,-1548,0.13406273797827656,0.001113748220831605,0.008307664289327554,,0.008864538399743356,0.008307664289327554
58,61,25,28,0.621,754.354,0.0,0.0008232209281053722,,,,-12440.706908215672,-10.241450287268222,4051,0.163661052575549,0.00014673674899169284,0.0008965893026012186,,0.0008232209281053722,0.0008965893026012186
58,61,28,31,8.828,754.354,0.0,0.011702728427237078,,,,-9330.53018116169,-109.19266079227444,4052,0.047821513903254315,0.0005733514575381841,0.01198940415600617,,0.011702728427237078,0.01198940415600617
58,61,2,5,0.235,754.504,0.0,0.0003114628948289207,,,,-61125.61919504549,-19.03836230269911,4053,1.7637810162723013,0.004651212468221705,0.002637069128939773,,0.0003114628948289207,0.002637069128939773
58,61,5,8,-11.319,754.504,0.0,-0.015001908538589591,,,,-51801.37219919133,777.1194479057059,-17384,0.7576309028012793,0.008243242051202748,-0.010880287512988217,,-0.015001908538589591,-0.010880287512988217
58,61,8,11,-22.949,754.504,0.0,-0.030416008397569794,,,,-43476.15166717937,1322.370994202946,4055,-0.058564852334182335,-0.00173063193843917,-0.02955069242835021,,-0.030416008397569794,-0.02955069242835021
58,61,11,14,-54.193,754.504,0.0,-0.07182599429559021,,,,-36093.4089312423,2592.444984003814,-16960,0.07547457871315126,0.005223900803905834,-0.06921404389363729,,-0.07182599429559021,-0.06921404389363729
58,61,14,17,-35.234,754.504,0.0,-0.04669822824000933,,,,-29596.59532361917,1382.108563549561,4057,0.11573958980530348,0.005736822523989292,-0.049566639502003976,,-0.04669822824000933,-0.049566639502003976
58,61,17,20,-15.105,754.504,0.0,-0.020019774580386587,,,,-23929.162176543286,479.0564326719095,-16536,-0.007010515711416592,-0.00014084263398400979,-0.020090195897378593,,-0.020019774580386587,-0.020090195897378593
58,61,20,23,-1.167,754.504,0.0,-0.0015467114819802147,,,,-19034.56082224999,29.440973778224816,-16322,1.6771244350362189,0.0014109001020818322,-0.0008412614309392986,,-0.0015467114819802147,-0.0008412614309392986
58,61,23,26,6.066,754.504,0.0,0.0080397188086478,,,,-14856.242592975721,-119.44001300058146,-1608,0.664570554001301,0.004010372609315519,0.006034532503990039,,0.0080397188086478,0.006034532503990039
58,61,26,29,1.737,754.504,0.0,0.0023021746736929163,,,,-11337.658820955263,-26.101270996574296,-6492,1.3593233561593068,0.0018631131761528519,0.0013706180856164903,,0.0023021746736929163,0.0013706180856164903
58,61,29,32,15.514,754.504,0.0,0.02056185255479096,,,,-8422.260838423801,-173.1772855376603,4062,0.1050781262989254,0.002280411630345709,0.021702058369963816,,0.02056185255479096,0.021702058369963816
58,61,3,6,-3.144,754.503,0.0,-0.004166981443413744,,,,-57903.043264162494,241.2809067989483,-17540,-0.04132591056388647,-0.000175837627485507,-0.004254900257156498,,-0.004166981443413744,-0.004254900257156498
58,61,6,9,-16.606,754.503,0.0,-0.022009190155638878,,,,-48918.08827489884,1076.6475068925772,4064,-0.10412869957771316,-0.002178372786916724,-0.020920003762180516,,-0.022009190155638878,-0.020920003762180516
58,61,9,12,-33.953,754.503,0.0,-0.04500048376215867,,,,-40913.31019354928,1841.1187510209752,-17116,0.02971894004279511,0.0013177850907733768,-0.04434159121677198,,-0.04500048376215867,-0.04434159121677198
58,61,12,15,-48.837,754.503,0.0,-0.06472737682951558,,,,-33832.16035235902,2189.8669920837388,-16907,-0.01376107311902052,-0.0008968892445905957,-0.06517582145181089,,-0.06472737682951558,-0.06517582145181089
58,61,15,18,-31.314,754.503,0.0,-0.041502817086214366,,,,-27618.090083558098,1146.2285410085026,-16697,0.02383868553427617,0.0009777188393289976,-0.04101395766654987,,-0.041502817086214366,-0.04101395766654987
58,61,18,21,-6.392,754.503,0.0,-0.008471801967652879,,,,-22214.55071938395,188.19727449500164,4068,0.1797745559056001,0.0016734349488370295,-0.009308519442071395,,-0.008471801967652879,-0.009308519442071395
58,61,21,24,-1.069,754.503,0.0,-0.0014168267057917594,,,,-17564.99359207103,24.886552008307362,-16251,-0.2947848697083539,-0.0004898608608929092,-0.001661757136238214,,-0.0014168267057917594,-0.001661757136238214
58,61,24,27,7.203,754.503,0.0,0.009546681722935496,,,,-13612.87003385493,-129.95773754889916,-1669,-0.10226643518718705,-0.0010289169415281813,0.010061140193699587,,0.009546681722935496,0.010061140193699587
58,61,27,30,2.897,754.503,0.0,0.00383961362645344,,,,-10301.631376971342,-39.55428420971948,-6433,0.3725180688032386,0.0012057446237267472,0.0032367413145900662,,0.00383961362645344,0.0032367413145900662
58,61,30,33,25.598,754.503,0.0,0.03392696914392653,,,,-7574.728953655354,-256.9875954842721,-6220,-0.07750778491857706,-0.00273562015670923,0.03529477922228115,,0.03392696914392653,0.03529477922228115
58,61,31,34,32.411,754.572,0.0,0.04295282623792031,,,,-6785.840131753944,-291.4710120575334,-6127,0.006111095917081055,0.0002616892370356505,0.04282198161940248,,0.04295282623792031,0.04282198161940248
58,61,34,37,36.821,754.572,0.0,0.04879719894191674,,,,-4750.088092227767,-231.79099362806812,4074,-0.08699223105813686,-0.004068033548158274,0.046763182167837605,,0.04879719894191674,0.046763182167837605
58,61,37,40,34.383,754.572,0.0,0.04556622827245114,,,,-3166.7253948185116,-144.29573221646825,4075,0.03529109912626097,0.0016369674693872127,0.046384712007144745,,0.04556622827245114,0.046384712007144745
58,61,40,43,14.518,754.572,0.0,0.019240046012839067,,,,-1979.203371761568,-38.07996394145879,4076,-0.002942306102521309,-5.6526945008739116e-05,0.019211782540334697,,0.019240046012839067,0.019211782540334697
58,61,43,46,2.665,754.572,0.0,0.0035318034594445592,,,,-1130.9733552923267,-3.99437560876106,-5277,0.977594263827541,0.002319100923092886,0.002372252997898116,,0.0035318034594445592,0.002372252997898116
58,61,46,49,-279.416,754.572,0.0,-0.370297334117884,,,,-565.4866776461627,209.39820921155328,-3252,0.5402422196734311,0.15750486483034512,-0.29154490170271147,,-0.370297334117884,-0.29154490170271147
58,61,49,52,115.633,754.572,0.0,0.15324316301161453,,,,-226.194671058465,-34.662786849370875,-3465,1.4874011297389602,0.130718575413955,0.08788387530463702,,0.15324316301161453,0.08788387530463702
58,61,52,55,-1410.752,754.572,0.0,-1.8696055512263905,,,,-56.54866776461626,105.7237031671834,-3677,-0.009142390759775416,-0.017171157230556622,-1.8781911298416687,,-1.8696055512263905,-1.8781911298416687
58,61,55,32,1460.786,754.572,0.0,1.9359133389524128,,,,38.621100991413655,74.76710457430595,0,,,1.9359133389524128,,1.9359133389524128,1.9359133389524128
58,61,32,35,35.707,754.572,0.0,0.047320865338231474,,,,-6053.499977617167,-286.4568572658092,4082,-0.05313524507804963,-0.002449332827031303,0.04609619892471582,,0.047320865338231474,0.04609619892471582
58,61,33,36,36.105,754.661,0.0,0.04784267373032395,,,,-5375.614096142546,-257.18375130187815,4083,-0.10551465367838396,-0.004795125164181492,0.0454451111482332,,0.04784267373032395,0.0454451111482332
58,61,36,39,43.446,754.661,0.0,0.05757022027108861,,,,-3647.7381366681584,-210.0010880192362,-5785,-0.00965035283261017,-0.00055826667345385,0.05784935360781553,,0.05757022027108861,0.05784935360781553
58,61,39,42,15.112,754.661,0.0,0.020024885345870533,,,,-2334.552407467609,-46.7491442934649,4085,-0.06923387892733858,-0.0013400133273369051,0.01935487868220208,,0.020024885345870533,0.01935487868220208
58,61,42,45,7.798,754.661,0.0,0.010333116458913341,,,,-1379.5082407763177,-14.254619307972357,-5364,0.0019130936394252812,1.9749328215891426e-05,0.010323241794805395,,0.010333116458913341,0.010323241794805395
58,61,45,48,-1.746,754.661,0.0,-0.002313621612883136,,,,-726.0569688296413,1.6798210952686754,-5155,-0.6913273504449692,-0.002444415568875164,-0.003535829397320718,,-0.002313621612883136,-0.003535829397320718
58,61,48,51,-251.594,754.661,0.0,-0.3333867789643297,,,,-317.6499238629682,105.90028495493954,-3372,0.011821125205348323,0.003917850157322378,-0.33142785388566853,,-0.3333867789643297,-0.33142785388566853
58,61,51,54,-401.799,754.661,0.0,-0.5324231674884484,,,,-97.73843811168241,52.03820880479564,-3585,-0.30789474209807666,-0.19375897932514852,-0.6293026571510227,,-0.5324231674884484,-0.6293026571510227
58,61,54,57,-322.793,47.472,0.0,-6.799650320188743,,,,-9.773843811168247,66.45872020008493,-3798,0.009710836428058115,0.0657112364928123,-6.766794701942336,,-6.799650320188743,-6.766794701942336
58,61,57,60,488.628,47.472,0.0,10.292972699696662,,,,5.026548245743669,51.738123867147735,-4011,0.003157215383498705,0.03244591238256156,10.27674974350538,,10.292972699696662,10.27674974350538
58,61,60,63,-50.48,47.472,0.0,-1.0633636670037074,,,,-31.41592653589794,33.40655484353151,4092,-0.014977702366838343,-0.015808358071043083,-1.0554594879681858,,-1.0633636670037074,-1.0554594879681858
58,61,35,38,44.827,755.793,0.0,0.059311213520104045,,,,-4174.827570770416,-247.61408945958144,-5851,0.07677018948261521,0.004385013925413295,0.0571187065573974,,0.059311213520104045,0.0571187065573974
58,61,38,41,21.048,755.793,0.0,0.027848895133985096,,,,-2729.6949501191402,-76.01898841363662,-5638,-0.10174252734892313,-0.0029852820448531305,0.029341536156411663,,0.027848895133985096,0.029341536156411663
58,61,41,44,11.592,755.793,0.0,0.015337532895911976,,,,-1661.5534478986015,-25.484130665460764,4095,-0.046013170062896805,-0.000689857250003114,0.014992604270910419,,0.015337532895911976,0.014992604270910419
58,61,44,47,0.267,755.793,0.0,0.0003532713322298566,,,,-913.8543963442296,-0.3228385600606374,-5207,-1.691484129101586,-0.00387372519924678,0.0022901339318532467,,0.0003532713322298566,0.0022901339318532467
58,61,47,50,-226.246,755.793,0.0,-0.2993491604182627,,,,-430.04912769140304,128.73484531302776,-3301,0.02151086070505659,0.006370738062408454,-0.2961637913870585,,-0.2993491604182627,-0.2961637913870585
58,61,50,53,-319.644,755.793,0.0,-0.4229253247913119,,,,-153.58897417550094,64.95666678753815,-3514,-0.00318712917485952,-0.001350069063679793,-0.42360035932315176,,-0.4229253247913119,-0.42360035932315176
58,61,53,56,-2287.802,755.793,0.0,-3.0270219491315746,,,,-27.925268031909276,84.53039926797167,-3727,-0.0035993532721077756,-0.010914964764418666,-3.032479431513784,,-3.0270219491315746,-3.032479431513784
58,61,56,59,-52.168,23.869,0.0,-2.185596380242155,,,,-31.41592653589794,68.66253531881199,-3940,-0.05217178963596364,-0.117080627513662,-2.244136693998986,,-2.185596380242155,-2.244136693998986
58,61,59,62,222.812,23.869,0.0,9.334785705308141,,,,5.026548245743669,46.921750711409715,4101,-0.004448017238529969,-0.04142914895083827,9.314071130832723,,9.334785705308141,9.314071130832723
58,61,62,65,-65.961,23.869,0.0,-2.7634588797184634,,,,-9.773843811168247,27.00961546895424,4102,0.0005578891384938223,0.001542133863535522,-2.7642299466502314,,-2.7634588797184634,-2.7642299466502314
58,61,63,66,-842.716,756.119,0.0,-1.1145282686984457,,,,-27.925268031909276,31.123500632543898,4103,-0.0006657589293990924,-0.000741760230205335,-1.114157388583343,,-1.1145282686984457,-1.114157388583343
58,61,66,69,311.145,756.119,0.0,0.41150268674639834,,,,-153.58897417550094,-63.20227552784183,4104,0.015045027845252669,0.006237994783100997,0.41462168413794886,,0.41150268674639834,0.41462168413794886
58,61,69,72,-659.329,756.119,0.0,-0.8719910490279968,,,,-430.04912769140304,374.9989899892015,4105,-0.007314629510307719,-0.006355049045301264,-0.8688135245053462,,-0.8719910490279968,-0.8688135245053462
58,61,72,3,45.437,756.119,0.0,0.0600923928640862,,,,-307.6831752397371,-18.489418244175763,4106,0.2757369901773605,0.019219452538859497,0.06970211913351596,,0.0600923928640862,0.06970211913351596
58,61,3,64,774.134,756.119,0.0,1.023825614751117,,,,37.48758316066624,38.38074787500274,0,,,1.023825614751117,,1.023825614751117,1.023825614751117
58,61,64,67,-543.143,756.119,0.0,-0.718330051222096,,,,-56.54866776461626,40.62060741189809,4108,0.009419863662813074,0.006798592052530639,-0.7217293472483614,,-0.718330051222096,-0.7217293472483614
58,61,67,70,-119.341,756.119,0.0,-0.157833621427315,,,,-226.194671058465,35.701124080717804,4109,0.10120899043364232,0.016825634206886625,-0.16624643853075832,,-0.157833621427315,-0.16624643853075832
58,61,70,1,-117.47,756.119,0.0,-0.15535914320364916,,,,-219.27034439341006,34.06565283492926,4110,0.01003695476399279,0.001567197638409179,-0.15614274202285375,,-0.15535914320364916,-0.15614274202285375
58,61,1,65,450.958,756.119,0.0,0.5964114114312694,,,,58.1668430989479,34.691368991144714,0,,,0.5964114114312694,,0.5964114114312694,0.5964114114312694
58,61,65,68,-262.478,756.119,0.0,-0.3471384795250483,,,,-97.73843811168241,33.928772797242466,4112,0.02755276989825803,0.009698233243676135,-0.35198759614688635,,-0.3471384795250483,-0.35198759614688635
58,61,68,71,-130.435,336.883,0.0,-0.38718189994745955,,,,-317.6499238629682,122.9883010394299,4113,-0.015216558254685809,-0.005847089645604098,-0.3842583551246575,,-0.38718189994745955,-0.3842583551246575
58,61,71,2,50.718,336.883,0.0,0.1505507846937958,,,,-261.9640606813993,-39.4388948971578,4114,-0.34122464192933344,-0.04388441559968104,0.12860857689395527,,0.1505507846937958,0.12860857689395527
59,62,1,4,4.744,848.877,0.0,0.0055885599444913696,,,,-67924.72382911498,-379.60139083203046,-17680,-1.0488098543629267,-0.012324216705493236,0.011750668297237988,,0.0055885599444913696,0.011750668297237988
59,62,4,7,-11.563,848.877,0.0,-0.013621525851212839,,,,-57903.043264162494,788.7278006866849,4116,-0.06709771529566154,-0.0008843058135995716,-0.013179372944413053,,-0.013621525851212839,-0.013179372944413053
59,62,7,10,-24.536,848.877,0.0,-0.028904069729772396,,,,-48918.08827489884,1413.9318345448376,4117,0.005355586634811699,0.00015521388022767674,-0.028981676669886235,,-0.028904069729772396,-0.028981676669886235
59,62,10,13,-46.429,848.877,0.0,-0.05469461417849701,,,,-40913.31019354928,2237.737715801347,4118,-0.03069960028436755,-0.0016537185438480692,-0.05386775490657297,,-0.05469461417849701,-0.05386775490657297
59,62,13,16,-33.063,848.877,0.0,-0.03894910570082592,,,,-33832.16035235902,1317.7323896513233,4119,-0.16539328120715088,-0.005949884898832365,-0.035974163251409744,,-0.03894910570082592,-0.035974163251409744
59,62,16,19,-15.917,848.877,0.0,-0.018750655277501922,,,,-27618.090083558098,517.8572865797921,-16608,-0.35173110902135984,-0.008002564158954853,-0.02275193735697935,,-0.018750655277501922,-0.02275193735697935
59,62,19,22,-0.518,848.877,0.0,-0.0006102179703302128,,,,-22214.55071938395,13.555718051780044,-16393,-0.8437867845121029,-0.0008906555506185906,-0.0010555457456395082,,-0.0006102179703302128,-0.0010555457456395082
59,62,22,25,6.018,848.877,0.0,0.007089366303952163,,,,-17564.99359207103,-124.52467370076403,-1544,0.07283835082471125,0.0004982325319933464,0.006840250037955489,,0.007089366303952163,0.006840250037955489
59,62,25,28,0.057,848.877,0.0,6.71475372757184e-05,,,,-13612.87003385493,-0.9140706980277838,4123,1.0037093747844892,0.00013529508549325295,0.00013479508002234487,,6.71475372757184e-05,0.00013479508002234487
59,62,28,31,4.867,848.877,0.0,0.005733457261770551,,,,-10301.631376971342,-59.063963226379705,4124,0.11709368815881817,0.000713101498953708,0.006090008011247405,,0.005733457261770551,0.006090008011247405
59,62,2,5,-1.993,847.362,0.0,-0.002352005400289369,,,,-64465.4812516621,151.62316003616232,-17612,-0.9974384611160727,-0.004679973360264579,-0.004691992080421658,,-0.002352005400289369,-0.004691992080421658
59,62,5,8,-16.32,847.362,0.0,-0.019259773272816107,,,,-54795.65906391278,1055.3519699054912,-17399,0.4339503688828622,0.0068676714391468115,-0.0158259375532427,,-0.019259773272816107,-0.0158259375532427
59,62,8,11,-25.849,847.362,0.0,-0.030505262213788204,,,,-46143.712895927434,1407.6260614080265,4127,-0.01534794277368835,-0.00046462748076067997,-0.030272948473407862,,-0.030505262213788204,-0.030272948473407862
59,62,11,14,-51.544,847.362,0.0,-0.06082878391997753,,,,-38453.09407993839,2339.0549508431395,4128,-0.0745159983554939,-0.004369903694298724,-0.05864383207282817,,-0.06082878391997753,-0.05864383207282817
59,62,14,17,-27.648,847.362,0.0,-0.03262832177982964,,,,-31667.253948185782,1033.2493517049863,-16767,-0.14038030953618508,-0.004926140473331217,-0.03509139201649525,,-0.03262832177982964,-0.03509139201649525
59,62,17,20,-6.965,847.362,0.0,-0.008219627502767413,,,,-25729.643832900132,211.4880880853159,-16545,-0.05156994423245324,-0.0004351048996339493,-0.008437179952584388,,-0.008219627502767413,-0.008437179952584388
59,62,20,23,-0.035,847.362,0.0,-4.13046608179267e-05,,,,-20583.715066320397,0.8502033691872116,-16332,-1.8511495239851297,-0.0010273545004160242,-0.0005549819110259388,,-4.13046608179267e-05,-0.0005549819110259388
59,62,23,26,5.263,847.362,0.0,0.006211040853849948,,,,-16172.918980680128,-100.45066051500953,-1619,0.764900490970844,0.0034365274367480977,0.0044927771354758995,,0.006211040853849948,0.0044927771354758995
59,62,26,29,0.936,847.362,0.0,0.0011046046435879825,,,,-12440.706908215672,-13.742062620332124,-6504,0.2588337260077704,0.00025314739404982587,0.0009780309465630696,,0.0011046046435879825,0.0009780309465630696
59,62,29,32,9.321,847.362,0.0,0.011000021242396992,,,,-9330.53018116169,-102.63603019560485,-6291,-0.2273147882469316,-0.002821107191337626,0.012410574838065805,,0.011000021242396992,0.012410574838065805
59,62,3,6,-6.257,847.252,0.0,-0.007385051908995199,,,,-61125.61919504549,451.41587072488426,-17549,-0.008125354962685101,-6.025094834953039e-05,-0.007415177383169964,,-0.007385051908995199,-0.007415177383169964
59,62,6,9,-21.833,847.252,0.0,-0.025769192636901417,,,,-51801.37219919133,1334.8795390567911,4136,-0.023474324981859862,-0.0005978967906935979,-0.02547024424155462,,-0.025769192636901417,-0.02547024424155462
59,62,9,12,-34.755,847.252,0.0,-0.04102085329984468,,,,-43476.15166717937,1783.4288395811627,4137,-0.025228630872536826,-0.0010220080342557628,-0.040509849282716795,,-0.04102085329984468,-0.040509849282716795
59,62,12,15,-45.088,847.252,0.0,-0.053216752512829715,,,,-36093.4089312423,1920.7740104382792,-16890,-0.033328315438453444,-0.0018036815481513521,-0.054118593286905395,,-0.053216752512829715,-0.054118593286905395
59,62,15,18,-21.368,847.252,0.0,-0.02522035946802132,,,,-29596.59532361917,746.4367730912343,-16679,0.014193524770212632,0.00035544330018026996,-0.025042637817931188,,-0.02522035946802132,-0.025042637817931188
59,62,18,21,-1.622,847.252,0.0,-0.001914424515964554,,,,-23929.162176543286,45.81057471726619,4140,0.5166373334356382,0.001333541957453363,-0.0025811954946912356,,-0.001914424515964554,-0.0025811954946912356
59,62,21,24,-0.248,847.252,0.0,-0.0002927110234027184,,,,-19034.56082224999,5.571625778302084,-16269,-1.0131152699201975,-0.0006009820568594317,-0.0005932020518324343,,-0.0002927110234027184,-0.0005932020518324343
59,62,24,27,6.009,847.252,0.0,0.007092340885592481,,,,-14856.242592975721,-105.36553674844217,-1679,-0.13641807948221657,-0.0010383482604047903,0.007611515015794877,,0.007092340885592481,0.007611515015794877
59,62,27,30,1.501,847.252,0.0,0.0017716098634172595,,,,-11337.658820955263,-20.08590819526404,4143,-0.6980719085904415,-0.0009167369295797864,0.0013132413986273663,,0.0017716098634172595,0.0013132413986273663
59,62,30,33,16.735,847.252,0.0,0.019752092647760053,,,,-8422.260838423801,-166.35727638414818,-6213,-0.16059291382354107,-0.0034489875963346454,0.021476586445927377,,0.019752092647760053,0.021476586445927377
59,62,31,34,23.276,847.322,0.0,0.027470076311012816,,,,-7574.728953655354,-208.07838239215084,4145,0.029121015403575867,0.0008117763917952735,0.027875964506910454,,0.027470076311012816,0.027875964506910454
59,62,34,37,33.511,847.322,0.0,0.03954930947148782,,,,-5375.614096142546,-212.60182548763385,4146,-0.044699876504186456,-0.0017292016980250818,0.03868470862247528,,0.03954930947148782,0.03868470862247528
59,62,37,40,34.224,847.322,0.0,0.040390784141093934,,,,-3647.7381366681584,-147.3350036813998,4147,0.054705685626135404,0.0022717442014700898,0.04152665624182898,,0.040390784141093934,0.04152665624182898
59,62,40,43,18.16,847.322,0.0,0.021432230014091454,,,,-2334.552407467609,-50.03466417679675,4148,0.02905376649322827,0.0006318660506031831,0.021748163039393045,,0.021432230014091454,0.021748163039393045
59,62,43,46,5.908,847.322,0.0,0.006972555887844291,,,,-1379.5082407763177,-9.618698306554634,-5287,0.8142118056193327,0.0040346197879544635,0.0049552459938670594,,0.006972555887844291,0.0049552459938670594
