a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0
1,4,12,15,-552.494,847.562,0.0,-0.6518626365976766,,,,-430.04912769140304,280.3329582434489,14,-1.5047754981953638,-0.5597544973972164,-0.37198538789906843,,-0.7996403925324067,-0.4500116901902409
1,4,15,18,404.355,847.562,0.0,0.4770801428096116,,,,-913.8543963442296,-435.98178591509645,15,-1.571157266764955,-0.41978993206513326,0.26718517677704495,,0.5708207047022934,0.31267679162675155
1,4,18,21,97.507,847.562,0.0,0.11504409116973154,,,,-1661.5534478986015,-191.1519063434285,16,-1.7477029271021045,-0.10729927040327725,0.06139445596809291,,0.12408432141058931,0.06850394684884334
1,4,21,24,132.442,847.562,0.0,0.15626231473331745,,,,-2729.6949501191402,-426.54845142146434,17,-0.5740500243505494,-0.06969746875868633,0.12141358035397429,,0.1345529217798225,0.12810462318879004
1,4,24,27,24.373,847.562,0.0,0.02875659833734877,,,,-4174.827570770416,-120.05383958033435,18,-0.5385814895932588,-0.012201910107400838,0.02265564328364835,,0.05745698038325221,0.0377384112282732
1,4,27,30,1.617,847.562,0.0,0.0019078250322690257,,,,-6053.499977617167,-11.549018790138017,19,-0.7369457717279526,-0.0010273960158441557,0.0013941270243469478,,0.0022163864509186404,0.0017216927183832087
1,4,30,33,9.474,847.562,0.0,0.011177943324500155,,,,-8422.260838423801,-94.14355431605841,20,-0.841506872195468,-0.00662065344034211,0.0078676166043291,,0.013664836954912087,0.009933031340601889
1,4,7,10,-208.66,206.074,0.0,-1.0125488902044897,,,,-56.54866776461626,57.258290787604594,-421,0.08096925358204367,0.07879532839234415,-0.9731512260083176,,-1.066838270236021,-1.0098449492928
1,4,10,13,-655.213,206.074,0.0,-3.1795034793326664,,,,-226.194671058465,719.1867436368974,22,-0.06210761089703556,-0.19152382145009605,-3.0837415686076186,,-2.5670521146839853,-2.9409877802713416
1,4,13,16,-662.502,206.074,0.0,-3.2148742684666667,,,,-565.4866776461627,1817.968569125353,23,0.6010087706203919,2.762229799892478,-4.595989168412906,,-6.257341992713449,-7.229935491188241
1,4,16,19,1226.758,206.074,0.0,5.9529974669293555,,,,-1130.9733552923267,-6732.681519219815,24,0.560325548434159,4.633848391011476,8.269921662435094,,8.142380801520671,6.934787039249828
1,4,19,22,139.319,206.074,0.0,0.6760629676718071,,,,-1979.203371761568,-1338.0661051391724,-1275,-0.22665130955609625,-0.17281492104842533,0.7624704281960197,,0.7372564549342626,0.6562095639927825
1,4,22,25,-106.362,206.074,0.0,-0.5161349806380232,,,,-3166.7253948185116,1634.457750340589,26,-0.11815449231581719,-0.057581887274941124,-0.4873440370005526,,-0.3267226358308253,-0.38465292587104866
1,4,25,28,1.021,843.622,0.0,0.0012102576746457537,,,,-4750.088092227767,-5.748830568862062,27,-0.6339424984181885,-0.0005825744293624311,0.0009189704599645381,,0.0012896759597031534,0.001015627839063156
1,4,28,31,4.872,843.622,0.0,0.005775098326027534,,,,-6785.840131753944,-39.18889398558266,28,-0.6786923172900501,-0.002926439024124106,0.004311878813965482,,0.00714234829111794,0.005319718377922457
1,4,31,34,9.815,843.622,0.0,0.01163435756772583,,,,-9330.53018116169,-108.55472442409277,29,-0.8820310189673253,-0.007121272597661634,0.008073721268895013,,0.014683881998334475,0.010251888296871157
1,4,34,37,4.106,843.622,0.0,0.004867108728790857,,,,-12440.706908215672,-60.55027318530521,30,-1.6364733568422212,-0.004380559392541167,0.0026768290325202733,,0.005914085472353033,0.0033445921416016384
1,4,32,35,9.042,843.723,0.0,0.010716787381640657,,,,-10301.631376971342,-110.40039315103994,31,-0.9479285079399755,-0.0068921266205926816,0.007270724071344316,,0.012950701757621584,0.008894076332144084
1,4,35,38,3.586,843.723,0.0,0.004250210080796659,,,,-13612.87003385493,-57.85755744646498,32,-1.5243526876169056,-0.0036766009158860297,0.0024119096228536444,,0.005101344497519411,0.0027286025469791613
1,4,38,41,0.502,843.723,0.0,0.0005949820023870393,,,,-17564.99359207103,-10.450855059325937,33,1.1044603878092203,0.0014675711585517325,0.0013287675816629056,,0.0009971536243644837,0.0014722417892538012
1,4,41,44,-1.946,843.723,0.0,-0.0023064441765840212,,,,-22214.55071938395,51.236621142153496,34,0.9710033532218186,0.004352910257762578,-0.00448289930546531,,-0.0019205350940287589,-0.004134861467186023
1,4,44,47,-4.108,843.723,0.0,-0.004868896545430194,,,,-27618.090083558098,134.46962339921592,35,0.49295456231390894,0.003185232117738153,-0.006461512604299271,,-0.0047656811936334625,-0.006438749641004837
1,4,47,50,-27.095,843.723,0.0,-0.0321136202284399,,,,-33832.16035235902,1086.473149063339,36,-1.0730863490226554,-0.022427412425815058,-0.020899914015532373,,-0.04140585136140364,-0.024344271880826957
1,4,50,53,9.204,843.723,0.0,0.010908793525837273,,,,-40913.31019354928,-446.3148533599625,-3475,0.19025588395537565,0.0018951777921005098,0.009961204629787019,,0.01166706626583796,0.010284016486569389
1,4,53,56,26.841,843.723,0.0,0.03181257355790941,,,,-48918.08827489884,-1556.2102815575251,-18171,0.6113313875966631,0.014895102803537046,0.024365022156140885,,0.036642629239593515,0.028092180236559374
1,4,56,59,16.286,843.723,0.0,0.019302543607321362,,,,-57903.043264162494,-1117.676017603112,-3901,0.09644944921654108,0.001776069248986805,0.01841450898282796,,0.020790222730430397,0.01745182184786176
1,4,59,62,14.598,843.723,0.0,0.017301886993717135,,,,-67924.72382911498,-1175.225895770793,40,-1.1518310914355836,-0.012645887931000275,0.010978943028216998,,0.020325458155819084,0.012957009050155227
1,4,33,36,6.766,841.551,0.0,0.008039916772720845,,,,-11337.658820955263,-91.15383331798466,41,-0.9812546429093073,-0.005292540629228458,0.005393646458106616,,0.008987547105130453,0.006097952705635587
1,4,36,39,2.961,841.551,0.0,0.0035185033349137483,,,,-14856.242592975721,-52.271739107672744,42,-1.4161880122078507,-0.002917206094050905,0.0020599002878882956,,0.003700097129102214,0.0021190375023810385
1,4,39,42,-0.591,841.551,0.0,-0.0007022747284478302,,,,-19034.56082224999,13.367491032569319,43,1.3748194195375785,0.003088710573212026,-0.0022466300150538435,,-0.0007700772809813268,-0.002275785371549026
1,4,42,45,-2.643,841.551,0.0,-0.0031406296231600932,,,,-23929.162176543286,75.1526355890539,44,0.7692339408245417,0.003925813331758973,-0.005103536289039579,,-0.0034877048467670414,-0.005342852963233601
1,4,45,48,-4.735,841.551,0.0,-0.005626515802369672,,,,-29596.59532361917,166.5257112846836,45,0.34700930860331103,0.0023623283162909825,-0.006807679960515163,,-0.005943257724992983,-0.007034208929111915
1,4,48,51,-24.759,841.551,0.0,-0.029420676821725597,,,,-36093.4089312423,1061.892519560464,46,-0.7147544415959964,-0.015492052696100296,-0.02167465047367545,,-0.03310959690180521,-0.02222165129457598
1,4,51,54,15.754,841.551,0.0,0.01872019639926754,,,,-43476.15166717937,-813.8820978939408,-18065,0.2696783746196582,0.004448588129462387,0.016495902334536346,,0.02142429519297888,0.018406108297206316
1,4,54,57,24.835,841.551,0.0,0.029510986262270496,,,,-51801.37219919133,-1528.7095833370963,-18223,0.5222418277118882,0.012220772198651399,0.023400600162944797,,0.03263512993191026,0.025795795940002003
1,4,57,60,17.678,841.551,0.0,0.021006451183588397,,,,-61125.61919504549,-1284.0323356873369,49,-0.6903455763755213,-0.010780556057393587,0.015616173154891604,,0.022071408521029318,0.01646524655126219
1,4,60,63,9.69,841.551,0.0,0.011514453669474576,,,,-71505.44132250796,-823.3460912233508,50,-1.93368861211993,-0.011320351014487825,0.005854278162230663,,0.011577242477462817,0.0060325503314712986
1,4,37,40,1.847,839.676,0.0,0.0021996579633096576,,,,-16172.918980680128,-35.57489002581495,51,-0.44641745810599504,-0.000802778539230619,0.001798268693694348,,0.0026436568318179005,0.0019643140579826573
1,4,40,43,-1.237,839.676,0.0,-0.001473187276997318,,,,-20583.715066320397,30.323667149041217,52,1.0906291050046288,0.0035336537165596652,-0.003240014135277151,,-0.001274200531947795,-0.0031991865257315327
1,4,43,46,-3.701,839.676,0.0,-0.004407652475478637,,,,-25729.643832900132,113.40732833326592,53,0.5214664777503416,0.0031090847477549637,-0.005962194849356119,,-0.004441145543390858,-0.006017886793111939
1,4,46,49,-28.699,839.676,0.0,-0.03417865938766858,,,,-31667.253948185782,1082.3442864378449,54,-1.252133839220434,-0.026318877459697437,-0.02101922065781986,,-0.042314591451722644,-0.023440909719610836
1,4,49,52,3.94,839.676,0.0,0.004692286072246914,,,,-38453.09407993839,-180.43291778609515,55,0.08699567175254529,0.00042677224811529975,0.0049056721963045636,,0.004877837570359374,0.004810107796864773
1,4,52,55,21.524,839.676,0.0,0.0256336968068636,,,,-46143.712895927434,-1182.833945917166,-18115,0.39084537983227935,0.008380978585647327,0.021443207514039938,,0.030235665244015584,0.0245075129162368
1,4,55,58,21.195,839.676,0.0,0.02524187901047547,,,,-54795.65906391278,-1383.1453963905499,57,-0.45421439868161384,-0.009343295274036531,0.020570231373457204,,0.028147460877095316,0.02206552304003067
1,4,58,61,17.433,839.676,0.0,0.020761579466365598,,,,-64465.4812516621,-1338.4052118438842,58,-0.9538016643683974,-0.013408096615837303,0.014057531158446946,,0.02354549390734212,0.016125216250446134
1,4,61,64,5.332,839.676,0.0,0.0063500683597006455,,,,-75209.7281269409,-477.5869149205751,-4259,0.035307348590588046,0.00022031471296487127,0.0062399110032182094,,0.00634502381394198,0.006371203102249909
1,4,64,67,-8.145,839.676,0.0,-0.009700170065596729,,,,-87084.94835750671,844.7388092215236,-18750,-0.913967007352965,-0.01632664102415464,-0.01786349057767405,,-0.009922682006556566,-0.018002349475703623
1,4,62,65,2.117,840.333,0.0,0.00251923939676295,,,,-79039.67863751794,-199.11987233111813,61,1.3320932255873434,0.010048892637783911,0.007543685715654906,,-0.0011272738697414308,-0.007060132397524474
1,4,65,68,-15.541,840.333,0.0,-0.018493858982094005,,,,-91304.4563571321,1688.5717403055576,62,0.640150424352926,0.017412001867452467,-0.02719985991582024,,-0.021576549687392,-0.028501670900129297
1,4,68,71,-29.523,840.333,0.0,-0.035132501044228895,,,,-104775.60565572337,3681.029075109416,63,0.21262117037677122,0.0083585117676052,-0.039311756928031495,,-0.03861007257532439,-0.04142449282656961
1,4,71,2,103.751,840.333,0.0,0.12346415052128146,,,,-12.550314774562288,-1.5495139524160209,64,1.8029204273504271,2.2589458260708133,1.252937063556688,,-3.887123063872569,-3.983927037276798
1,4,2,63,-58.947,840.333,0.0,-0.07014719164902486,,,,12.5457924965409,-0.8800521106437525,0,,,-0.07014719164902486,,4.1515662171639445,4.1515662171639445
1,4,63,66,-2.724,840.333,0.0,-0.0032415720910639,,,,-82997.38724933649,269.04201413867196,66,1.4491584435913059,0.017055908406408804,-0.011769526294268303,,-0.007198210823318802,-0.013987155313169578
1,4,66,69,-21.688,840.333,0.0,-0.025808816266884676,,,,-95658.00564330864,2468.81989210477,67,0.3936601109325396,0.01264975307381248,-0.032133692803790914,,-0.028772841318080156,-0.03362431371615892
1,4,69,72,-32.506,840.333,0.0,-0.03868228428492038,,,,-109543.84517216908,4237.406160613147,68,0.17888070932002145,0.0075991885720145605,-0.04248187857092767,,-0.0414515933448428,-0.044104910790230885
1,4,72,3,62.03,12.179,0.0,5.093193201412267,,,,12.582006911266296,64.08259206058365,69,0.37102833671930563,2.320137353775986,6.253261878300259,,5.860350661334974,5.9988145822022165
1,4,67,70,-26.237,845.82,0.0,-0.031019602279444794,,,,-100147.69061113789,3106.541531962385,70,0.32151908752636205,0.011883833943180919,-0.03696151925103525,,-0.031005585216414822,-0.037010400661660954
2,5,1,4,5752.807,761.58,0.0,7.553778985792693,,,,5.026548245743669,37.96943450977165,-17675,0.16035549565720397,1.1213802318986126,6.993088869843387,,10.015035994030187,9.058136227536465
2,5,4,7,1574.911,761.58,0.0,2.0679521521048345,,,,-31.41592653589794,-64.96663289027752,-17460,0.1270794579566928,0.247093955598916,1.9444051743053765,,-0.3410465121328761,-0.660215201506437
2,5,7,10,-1345.94,761.58,0.0,-1.7672995614380629,,,,-27.925268031909276,49.35231394583362,-17247,-0.06962326370786809,-0.12748305665260662,-1.831041089764366,,-1.9098781283972852,-1.917470040256631
2,5,10,13,-170.948,761.58,0.0,-0.22446492817563488,,,,-153.58897417550094,34.475338056873255,74,0.5281729438384191,0.16110085951564265,-0.3050153579334562,,-0.3414417009622052,-0.32308477850797346
2,5,13,16,2805.629,761.58,0.0,3.6839583497465793,,,,-430.04912769140304,-1584.2830747599771,75,0.4802233626792522,2.328135363107623,4.848026031300391,,2.8096709799669664,3.7172149500826874
2,5,16,19,-3665.628,761.58,0.0,-4.8131883715433705,,,,-913.8543963442296,4398.553353767832,-16603,-0.5183562787150198,-3.367808842552032,-6.4970927928193865,,-2.7676781860108943,-4.421862148158343
2,5,19,22,233.797,761.58,0.0,0.3069894167388849,,,,-1661.5534478986015,-510.07932385087486,77,0.2610564990043872,0.09217272708327551,0.35307578028052267,,0.16550884542615976,0.14893749506155743
2,5,22,25,-135.689,761.58,0.0,-0.17816775650621075,,,,-2729.6949501191402,486.34362520906006,78,-0.05250153215731797,-0.009114809466452628,-0.17361035177298445,,-0.15072472999048941,-0.13387723754705053
2,5,25,28,-0.296,763.246,0.0,-0.00038781729612732984,,,,-4174.827570770416,1.6190703402940114,79,-0.9013089148199445,-0.00024095551117321912,-0.00026733954054072027,,-0.00017178335664678888,-0.00013267683946685172
2,5,28,31,-1.213,763.246,0.0,-0.001589264797981254,,,,-6053.499977617167,9.620614419007273,80,-1.5254204177040098,-0.0013753236123581016,-0.0009016029918022031,,-0.0010119338908352858,-0.0007419361420736223
2,5,3,6,9142.856,602.604,0.0,15.172245786619404,,,,5.026548245743669,76.26402544272354,-151,-0.08177975036779642,-1.2936809244782932,15.81908624885855,,15.52428713686589,15.943633006900539
2,5,6,9,-3199.575,602.604,0.0,-5.309581416651731,,,,-9.773843811168247,51.89501946903545,-361,-0.05263527232006281,-0.28702508554108075,-5.4530939594222705,,-6.039920814263008,-6.157577139893433
2,5,9,12,-3397.844,602.604,0.0,-5.638601801514759,,,,-97.73843811168241,551.1081332137712,-573,-0.18451755083584798,-1.146164750899259,-6.211684176964388,,-6.157227254447615,-5.5826741589269835
2,5,12,15,2854.403,602.604,0.0,4.736780705073315,,,,-317.6499238629682,-1504.6380303221154,84,-0.2484815985927496,-1.0469312646512705,4.21331507274768,,6.064116988069476,4.968120440937393
2,5,15,18,-168.632,602.604,0.0,-0.27983883279898575,,,,-726.0569688296413,203.1789347028564,-16674,0.22983362812603833,0.05768715066585345,-0.250995257466059,,-0.22115513510408089,-0.19018620898996735
2,5,18,21,-63.489,602.604,0.0,-0.10535774737638647,,,,-1379.5082407763177,145.3418807353546,-16478,0.38250337497813836,0.0338297056573376,-0.08844289454771767,,-0.08282186560447345,-0.0991782238878301
2,5,21,24,54.213,602.604,0.0,0.08996455383635024,,,,-2334.552407467609,-210.0269657454008,-16264,0.6620039096641913,0.04474590450798512,0.06759160158235768,,0.08708755433845917,0.07594915373155567
2,5,24,27,-121.829,602.604,0.0,-0.20217091157708875,,,,-3647.7381366681584,737.4665442847128,88,-0.031215823885106193,-0.0062139448661943375,-0.19906393914399156,,-0.19317681303740017,-0.19794781055697597
2,5,27,30,-0.445,764.308,0.0,-0.0005822260135966129,,,,-5375.614096142546,3.129822365830834,89,-1.190731970482602,-0.0004345555407659431,-0.00036494824321364137,,-0.00029843430120238745,-0.00022211832576813744
2,5,30,33,-3.468,764.308,0.0,-0.0045374377868607945,,,,-7574.728953655354,34.36986137954433,90,-1.2924047122973399,-0.0035622631419471146,-0.0027563062158872374,,-0.003396672529627173,-0.001789012514332305
2,5,8,11,-108.835,97.402,0.0,-1.117379519927722,,,,-56.54866776461626,63.18632323937917,-17182,0.19343310226534463,0.19707752812169788,-1.018840755866873,,-0.9035799218617293,-0.9238651429944076
2,5,11,14,360.737,97.402,0.0,3.7035892486807254,,,,-226.194671058465,-837.7321518410042,-16972,-0.18718474016183573,-0.7648384328388311,4.086008465100141,,4.134565568201121,4.108146458635346
2,5,14,17,-344.843,97.402,0.0,-3.540409847847067,,,,-565.4866776461627,2002.0546023647942,-929,-0.18103799707739723,-0.7047411728859498,-3.8927804342900423,,-3.940493884830984,-3.788390864166773
2,5,17,20,-37.391,97.402,0.0,-0.3838832878174986,,,,-1130.9733552923267,434.16177006360635,-1143,-0.20218740316869357,-0.08634533456988919,-0.4270559551024432,,-0.36557244776626463,-0.3669655398578414
2,5,20,23,794.888,97.402,0.0,8.16090018685448,,,,-1979.203371761568,-16152.081166431997,-16327,-0.13191080588117493,-1.1525262538351058,8.737163313772033,,4.163538304739257,4.316420661141558
2,5,23,26,-799.359,97.402,0.0,-8.206802735056776,,,,-3166.7253948185116,25988.69063137031,96,0.029101396575488613,0.24235586812504373,-8.327980669119299,,-4.237705962289792,-4.454023549943783
2,5,26,29,-0.296,765.497,0.0,-0.00038667689096103577,,,,-4750.088092227767,1.8367492952936708,97,-1.2970052545734136,-0.00030422878987098505,-0.00023456249602554324,,-0.0002872024044585301,-0.00019017637455740266
2,5,29,32,-2.283,765.497,0.0,-0.0029823761556217725,,,,-6785.840131753944,20.23792780480427,98,-1.8111997669076059,-0.0028346344081962723,-0.0015650589515236364,,-0.002721242782244573,-0.0015299725627790344
2,5,32,35,-3.955,765.497,0.0,-0.005166578053212489,,,,-9330.53018116169,48.206912458826736,99,-1.5008145343260844,-0.004429869311248245,-0.002951643397588366,,-0.004761815865922429,-0.0024282659850929584
2,5,35,38,-3.972,765.497,0.0,-0.005188785847625791,,,,-12440.706908215672,64.55216393980989,100,-0.5490897445770573,-0.002235393321713447,-0.004071089186769067,,-0.004932701296575255,-0.0038748246452667127
2,5,31,34,-3.965,765.065,0.0,-0.005182566187186709,,,,-8422.260838423801,43.648924240881975,101,-1.4581069135894575,-0.004370446476351496,-0.0029973429490109615,,-0.004628439925749717,-0.0023216743717104204
2,5,34,37,-3.373,765.065,0.0,-0.004408775724938404,,,,-11337.658820955263,49.98519498746133,102,-0.7897876374927139,-0.002496244887774848,-0.0031606532810509796,,-0.004048449314706638,-0.002871986055192381
2,5,37,40,-3.841,765.065,0.0,-0.005020488455229294,,,,-14856.242592975721,74.58559442612032,103,-0.2611997430255557,-0.0011598712572061707,-0.004440552826626209,,-0.004756210134618118,-0.0041088766014739965
2,5,40,43,-6.059,765.065,0.0,-0.007919588531693385,,,,-19034.56082224999,150.74588959371124,104,-0.1555494103839581,-0.0011429914996650735,-0.007348092781860849,,-0.007775319676755728,-0.007324312985992456
2,5,43,46,-6.878,765.065,0.0,-0.008990085809702442,,,,-23929.162176543286,215.1252213214102,105,-0.09866329807862295,-0.0008452918739343587,-0.008567439872735262,,-0.008896539150084056,-0.00849406949947845
2,5,46,49,45.952,765.065,0.0,0.06006287047505767,,,,-29596.59532361917,-1777.6564714252358,106,-0.4120298036571314,-0.020520221343367444,0.04980275980337395,,0.05604374622252402,0.04638708401738925
2,5,49,52,1.021,765.065,0.0,0.0013345271316816216,,,,-36093.4089312423,-48.16763349362262,-17961,-0.9318052394606466,-0.002328263383122091,0.002498658823242667,,0.00158923169907101,0.0025420965648376113
2,5,52,55,0.665,765.065,0.0,0.0008692071915458163,,,,-43476.15166717937,-37.78978368984894,108,1.6750334967567935,0.008960622999174161,0.005349518691132897,,0.002318526823847951,0.006966972954232394
2,5,55,58,-0.283,765.065,0.0,-0.0003699032108382947,,,,-51801.37219919133,19.16149390231045,-3840,-1.8330812214340297,-0.008124461913287286,-0.004432134167481937,,0.00039192434855138733,0.004757760939652164
2,5,58,61,-5.296,765.065,0.0,-0.00692228764876187,,,,-61125.61919504549,423.1291187767849,110,-1.5267339465224934,-0.005993359125589326,-0.003925608085967207,,-0.005751095019402409,-0.0031427997434614985
2,5,33,36,-3.615,765.08,0.0,-0.004724996078841429,,,,-10301.631376971342,48.675167861859414,111,-1.7021530476679787,-0.0043448589900330235,-0.002552566583824917,,-0.004295974247127641,-0.0022399418284559593
2,5,36,39,-4.155,765.08,0.0,-0.005430804621738903,,,,-13612.87003385493,73.92883749499038,112,-0.4935896063616327,-0.0021499838695448015,-0.0043558126869665025,,-0.005044036607673598,-0.004091316898723896
2,5,39,42,-4.721,765.08,0.0,-0.006170596538924034,,,,-17564.99359207103,108.38648866545634,113,-0.15555065281460592,-0.0008905755182620012,-0.005725308779793034,,-0.005917015331688841,-0.00554376516495778
2,5,42,45,-7.133,765.08,0.0,-0.009323208030532755,,,,-22214.55071938395,207.11087766163763,114,-0.07762994764863977,-0.0006967170955027406,-0.008974849482781384,,-0.009137560196764809,-0.008888879448896079
2,5,45,48,-6.566,765.08,0.0,-0.008582109060490405,,,,-27618.090083558098,237.02146113954416,115,-0.10098010810176397,-0.0008249695438120475,-0.008169624288584382,,-0.008573282830748378,-0.008191453616311984
2,5,48,51,51.286,765.08,0.0,0.06703351283525906,,,,-33832.16035235902,-2267.888555224401,116,-0.3682321663176667,-0.020845841044031782,0.05661059231324317,,0.06254576677109866,0.05284973202964334
2,5,51,54,1.018,765.08,0.0,0.0013305798086474616,,,,-40913.31019354928,-54.438424448467046,117,1.4671060455197782,0.007326417066289658,0.0049937883417922905,,0.0022327005194797737,0.00616997425364672
2,5,54,57,0.175,765.08,0.0,0.0002287342500130705,,,,-48918.08827489884,-11.189242233632163,-18217,-1.8958306422500653,-0.00832569979259834,0.0043915841463122406,,0.0014788948778547697,0.005934559473125563
2,5,57,60,-3.38,765.08,0.0,-0.004417838657395304,,,,-57903.043264162494,255.80630291324985,-3982,0.13032363734613642,0.0005405270757426984,-0.0041475751195239555,,-0.0036699566095114476,-0.0034118896261549725
2,5,60,63,-9.499,765.08,0.0,-0.012415695090709469,,,,-67924.72382911498,843.3326601829393,-4197,0.358117678176932,0.0037710415726793078,-0.010530174304369814,,-0.01089500420695339,-0.009222601701583018
2,5,38,41,-3.701,766.839,0.0,-0.0048263064345970925,,,,-16172.918980680128,78.05546294267396,121,-0.20173559278653014,-0.0008844275332086059,-0.00438409266799279,,-0.004590355946362595,-0.004147486723704654
2,5,41,44,-6.918,766.839,0.0,-0.009021450395715398,,,,-20583.715066320397,185.69496443034916,122,-0.08036521081883718,-0.0006970033522700411,-0.008672948719580378,,-0.008844832189332805,-0.008390108575159797
2,5,44,47,-6.683,766.839,0.0,-0.008714997541856895,,,,-25729.643832900132,224.23378275657805,123,-0.011923454804842927,-0.00010329705045834109,-0.008663349016627724,,-0.008585027803375448,-0.00851605133248688
2,5,47,50,48.493,766.839,0.0,0.06323752443472488,,,,-31667.253948185782,-2002.5587453290364,124,-0.4087165663591844,-0.021460577149666704,0.05250723585989153,,0.0593172168491039,0.04925657873676074
2,5,50,53,0.936,766.839,0.0,0.001220595196644928,,,,-38453.09407993839,-46.93566193010832,125,1.2872710440977393,0.004409072593989775,0.0034251314936398158,,0.0016980585004837242,0.003985714819157374
2,5,53,56,-0.954,766.839,0.0,-0.001244068181195792,,,,-46143.712895927434,57.40592497605725,126,1.3600549325258193,0.005287957208302188,-0.003888046785346886,,0.0008267808083504861,0.004510925714461264
2,5,56,59,0.146,766.839,0.0,0.00019039198580145242,,,,-54795.65906391278,-10.43265434247771,-3911,-1.9467885453452058,-0.013931321347570061,0.007156052659586483,,-0.00029281820295746385,-0.0055125076224764764
2,5,59,62,-7.008,766.839,0.0,-0.009138815318469717,,,,-64465.4812516621,589.138127575212,128,-0.7920463808293963,-0.005184989510032409,-0.006546320563453513,,-0.007379305791197655,-0.004865655595743512
2,5,62,65,-21.271,766.839,0.0,-0.027738547465634898,,,,-75209.7281269409,2086.2086135266463,129,-0.10005758623459246,-0.0026432152368178544,-0.02641693984722597,,-0.026781382503825297,-0.02570507517258841
2,5,65,68,-32.665,766.839,0.0,-0.04259694668633181,,,,-87084.94835750671,3709.5529023666722,-4549,-0.03566629136386307,-0.0015468605003785274,-0.04337037693652107,,-0.04237395181131025,-0.04246113776948862
2,5,61,64,-14.428,766.512,0.0,-0.018822927755860315,,,,-71505.44132250796,1345.9417561644761,-4269,0.168772750785389,0.0029295806063966492,-0.01735813745266199,,-0.017963616974922887,-0.01662251682095461
2,5,64,67,-30.802,766.512,0.0,-0.040184628551151194,,,,-82997.38724933649,3335.219177330639,-18744,0.04893513987094668,0.001919475517352373,-0.03922489079247501,,-0.04012968547545608,-0.03909016016193081
2,5,67,70,-33.076,766.512,0.0,-0.043151314004216505,,,,-95658.00564330864,4127.7686385315255,133,0.02776950872291087,0.0012151630308374559,-0.04375889551963523,,-0.043037862196282584,-0.04368729134939055
2,5,70,1,-5554.587,766.668,0.0,-7.24510087808543,,,,-8.370005743741341,60.641535963560486,134,-0.03899181225723558,-0.2770973493123572,-7.106552203429251,,-7.568428040513415,-7.286148519829588
2,5,1,63,5625.616,766.668,0.0,7.337747238700454,,,,8.36811956213114,61.40314621014303,0,,,7.337747238700454,,7.660989779883232,7.660989779883232
