Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
4,7,10,13,-1169.513,870.761,0.0
4,7,13,16,61.749,870.761,0.0
4,7,16,19,-145.504,870.761,0.0
4,7,19,22,-807.007,870.761,0.0
4,7,22,25,741.628,870.761,0.0
4,7,25,28,0.038,870.761,0.0
4,7,28,31,-0.053,870.761,0.0
4,7,31,34,-1.641,870.761,0.0
4,7,34,37,-3.103,870.761,0.0
4,7,37,40,-4.565,870.761,0.0
4,7,32,35,-2.041,870.585,0.0
4,7,35,38,-4.276,870.585,0.0
4,7,38,41,-4.524,870.585,0.0
4,7,41,44,-8.771,870.585,0.0
4,7,44,47,-7.364,870.585,0.0
4,7,47,50,44.146,870.585,0.0
4,7,50,53,10.655,870.585,0.0
4,7,53,56,10.044,870.585,0.0
4,7,56,59,1.272,870.585,0.0
4,7,59,62,-11.715,870.585,0.0
4,7,33,36,-2.524,870.15,0.0
4,7,36,39,-4.681,870.15,0.0
4,7,39,42,-6.034,870.15,0.0
4,7,42,45,-8.746,870.15,0.0
4,7,45,48,-6.836,870.15,0.0
4,7,48,51,49.066,870.15,0.0
4,7,51,54,12.498,870.15,0.0
4,7,54,57,6.435,870.15,0.0
4,7,57,60,-2.025,870.15,0.0
4,7,60,63,-18.305,870.15,0.0
4,7,40,43,-7.77,870.488,0.0
4,7,43,46,-7.983,870.488,0.0
4,7,46,49,40.563,870.488,0.0
4,7,49,52,6.955,870.488,0.0
4,7,52,55,14.744,870.488,0.0
4,7,55,58,1.433,870.488,0.0
4,7,58,61,-6.91,870.488,0.0
4,7,61,64,-27.563,870.488,0.0
4,7,64,67,-49.719,870.488,0.0
4,7,67,70,-33.781,870.488,0.0
4,7,62,65,-40.315,870.574,0.0
4,7,65,68,-45.748,870.574,0.0
4,7,68,71,-28.234,870.574,0.0
4,7,71,2,-3423.129,870.574,0.0
4,7,2,63,3528.398,870.574,0.0
4,7,63,66,-49.241,870.574,0.0
4,7,66,69,-38.126,870.574,0.0
4,7,69,72,-24.771,871.599,0.0
4,7,72,3,-60.209,6.603,0.0
4,7,70,1,-52.549,33.464,0.0
5,8,1,4,-2367.615,464.646,0.0
5,8,4,7,5242.154,464.646,0.0
5,8,7,10,-1597.733,464.646,0.0
5,8,10,13,-634.487,464.646,0.0
