Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
1,4,43,46,-3.602,809.845,0.0
1,4,46,49,-30.636,809.845,0.0
1,4,49,52,4.239,809.845,0.0
1,4,52,55,21.057,809.845,0.0
1,4,55,58,16.737,809.845,0.0
1,4,58,61,23.338,809.845,0.0
1,4,61,64,5.599,809.845,0.0
1,4,64,67,-7.693,809.845,0.0
1,4,62,65,1.696,808.703,0.0
1,4,65,68,-15.118,808.703,0.0
1,4,68,71,-29.35,808.703,0.0
1,4,71,2,-3289.432,808.703,0.0
1,4,2,63,3407.418,810.21,0.0
1,4,63,66,-3.637,810.21,0.0
1,4,66,69,-21.6,810.21,0.0
1,4,69,72,-32.161,810.21,0.0
1,4,72,3,6942.777,810.21,0.0
1,4,67,70,-25.915,810.894,0.0
2,5,1,4,1663.751,165.342,0.0
2,5,4,7,-235.418,165.342,0.0
2,5,7,10,-301.879,165.342,0.0
2,5,10,13,-43.905,165.342,0.0
2,5,13,16,519.538,165.342,0.0
2,5,16,19,-680.65,165.342,0.0
2,5,19,22,144.988,165.342,0.0
2,5,22,25,-14.4,731.401,0.0
2,5,25,28,0.172,731.401,0.0
2,5,28,31,0.797,731.401,0.0
2,5,3,6,5501.485,391.904,0.0
2,5,6,9,-2114.26,391.904,0.0
2,5,9,12,-2656.527,391.904,0.0
2,5,12,15,2730.555,391.904,0.0
2,5,15,18,-243.251,391.904,0.0
2,5,18,21,-42.832,391.904,0.0
2,5,21,24,19.029,732.846,0.0
2,5,24,27,-12.237,732.846,0.0
2,5,27,30,0.286,732.846,0.0
2,5,30,33,1.022,732.846,0.0
2,5,8,11,-87.567,90.728,0.0
2,5,11,14,454.586,90.728,0.0
2,5,14,17,-429.378,90.728,0.0
2,5,17,20,-55.331,90.728,0.0
2,5,20,23,52.052,90.728,0.0
2,5,23,26,-47.027,90.728,0.0
2,5,26,29,0.205,734.555,0.0
2,5,29,32,1.036,734.555,0.0
2,5,32,35,0.272,734.555,0.0
2,5,35,38,-1.899,734.555,0.0
2,5,31,34,0.618,733.649,0.0
2,5,34,37,-1.21,733.649,0.0
2,5,37,40,-2.41,733.649,0.0
2,5,40,43,-5.031,733.649,0.0
2,5,43,46,-6.116,733.649,0.0
2,5,46,49,21.466,733.649,0.0
2,5,49,52,4.821,733.649,0.0
2,5,52,55,14.807,733.649,0.0
2,5,55,58,4.42,733.649,0.0
2,5,58,61,-3.087,733.649,0.0
2,5,33,36,-0.456,734.053,0.0
2,5,36,39,-2.269,734.053,0.0
2,5,39,42,-3.804,734.053,0.0
2,5,42,45,-6.127,734.053,0.0
2,5,45,48,-6.037,734.053,0.0
2,5,48,51,27.653,734.053,0.0
2,5,51,54,12.517,734.053,0.0
2,5,54,57,10.02,734.053,0.0
2,5,57,60,-2.283,734.053,0.0
2,5,60,63,-7.175,734.053,0.0
2,5,38,41,-2.75,734.236,0.0
2,5,41,44,-5.93,734.236,0.0
2,5,44,47,-6.047,734.236,0.0
2,5,47,50,25.036,734.236,0.0
2,5,50,53,8.999,734.236,0.0
2,5,53,56,14.025,734.236,0.0
2,5,56,59,-0.553,734.236,0.0
2,5,59,62,-4.83,734.236,0.0
2,5,62,65,-18.349,734.236,0.0
2,5,65,68,-29.902,734.236,0.0
2,5,61,64,-11.977,733.071,0.0
2,5,64,67,-27.343,733.071,0.0
2,5,67,70,-31.133,733.071,0.0
2,5,70,1,-5096.166,733.071,0.0
2,5,1,63,5183.855,733.812,0.0
2,5,63,66,-24.564,733.812,0.0
2,5,66,69,-30.548,733.812,0.0
2,5,69,72,-30.62,733.812,0.0
2,5,72,3,-6857.236,733.812,0.0
2,5,68,71,-30.993,734.057,0.0
3,6,1,4,-120.958,44.296,0.0
3,6,4,7,553.506,44.296,0.0
3,6,7,10,-238.293,44.296,0.0
3,6,10,13,-69.891,44.296,0.0
3,6,13,16,55.514,44.296,0.0
3,6,16,19,81.349,44.296,0.0
3,6,19,22,-119.703,44.296,0.0
3,6,22,25,-96.096,858.589,0.0
3,6,25,28,-0.506,858.589,0.0
3,6,28,31,-1.976,858.589,0.0
3,6,2,5,8872.458,531.836,0.0
3,6,5,8,-918.999,531.836,0.0
3,6,8,11,-974.87,531.836,0.0
3,6,11,14,16.63,531.836,0.0
3,6,14,17,16.019,531.836,0.0
3,6,17,20,-139.422,531.836,0.0
3,6,20,23,-59.241,531.836,0.0
3,6,23,26,-48.281,531.836,0.0
3,6,26,29,-0.305,856.252,0.0
3,6,29,32,-1.949,856.252,0.0
3,6,9,12,987.747,856.713,0.0
3,6,12,15,-372.715,856.713,0.0
3,6,15,18,1415.345,856.713,0.0
3,6,18,21,-1473.935,856.713,0.0
3,6,21,24,-218.661,856.713,0.0
3,6,24,27,-63.348,856.713,0.0
3,6,27,30,-0.433,856.713,0.0
3,6,30,33,-3.021,856.713,0.0
3,6,33,36,-3.581,856.713,0.0
3,6,36,39,-4.578,856.713,0.0
3,6,31,34,-3.65,854.273,0.0
3,6,34,37,-3.609,854.273,0.0
3,6,37,40,-4.369,854.273,0.0
3,6,40,43,-7.042,854.273,0.0
3,6,43,46,-7.501,854.273,0.0
3,6,46,49,45.38,854.273,0.0
3,6,49,52,3.784,854.273,0.0
3,6,52,55,8.845,854.273,0.0
3,6,55,58,0.134,854.273,0.0
3,6,58,61,-9.979,854.273,0.0
3,6,32,35,-3.536,854.794,0.0
3,6,35,38,-4.337,854.794,0.0
3,6,38,41,-4.136,854.794,0.0
3,6,41,44,-7.903,854.794,0.0
3,6,44,47,-7.129,854.794,0.0
3,6,47,50,46.728,854.794,0.0
3,6,50,53,6.885,854.794,0.0
3,6,53,56,8.203,854.794,0.0
3,6,56,59,-4.009,854.794,0.0
3,6,59,62,-10.79,854.794,0.0
3,6,39,42,-5.336,854.124,0.0
3,6,42,45,-7.917,854.124,0.0
3,6,45,48,-6.814,854.124,0.0
3,6,48,51,48.977,854.124,0.0
3,6,51,54,9.184,854.124,0.0
3,6,54,57,5.849,854.124,0.0
3,6,57,60,-7.499,854.124,0.0
3,6,60,63,-13.707,854.124,0.0
3,6,63,66,-37.229,854.124,0.0
3,6,66,69,-36.238,854.124,0.0
3,6,61,64,-20.647,854.319,0.0
3,6,64,67,-39.593,854.319,0.0
3,6,67,70,-34.624,854.319,0.0
3,6,70,1,-2522.002,854.319,0.0
3,6,1,62,2624.764,856.867,0.0
3,6,62,65,-29.75,856.867,0.0
3,6,65,68,-39.435,856.867,0.0
3,6,68,71,-32.032,856.867,0.0
3,6,71,2,-66.224,6.542,0.0
3,6,69,72,-29.658,856.521,0.0
4,7,2,5,-138.142,98.728,0.0
4,7,5,8,1126.699,98.728,0.0
4,7,8,11,-614.333,98.728,0.0
4,7,11,14,-50.443,98.728,0.0
4,7,14,17,72.972,854.493,0.0
4,7,17,20,-116.205,854.493,0.0
4,7,20,23,-83.923,854.493,0.0
4,7,23,26,74.13,854.493,0.0
4,7,26,29,-0.138,854.493,0.0
4,7,29,32,-1.06,854.493,0.0
4,7,3,6,8605.601,510.416,0.0
4,7,6,9,-1552.41,510.416,0.0
4,7,9,12,-584.914,510.416,0.0
4,7,12,15,-150.862,510.416,0.0
4,7,15,18,-42.42,510.416,0.0
4,7,18,21,-56.298,510.416,0.0
4,7,21,24,5.083,854.376,0.0
4,7,24,27,-12.743,854.376,0.0
4,7,27,30,-0.161,854.376,0.0
4,7,30,33,-1.811,854.376,0.0
4,7,10,13,-997.353,854.701,0.0
4,7,13,16,-77.025,854.701,0.0
4,7,16,19,10.336,854.701,0.0
4,7,19,22,-757.206,854.701,0.0
4,7,22,25,689.006,854.701,0.0
4,7,25,28,-0.1,854.701,0.0
4,7,28,31,-0.406,854.701,0.0
4,7,31,34,-2.436,854.701,0.0
4,7,34,37,-3.464,854.701,0.0
4,7,37,40,-4.691,854.701,0.0
4,7,32,35,-2.782,856.439,0.0
4,7,35,38,-4.588,856.439,0.0
4,7,38,41,-4.607,856.439,0.0
4,7,41,44,-8.759,856.439,0.0
4,7,44,47,-7.317,856.439,0.0
4,7,47,50,42.95,856.439,0.0
4,7,50,53,10.933,856.439,0.0
4,7,53,56,16.607,856.439,0.0
4,7,56,59,-3.354,856.439,0.0
4,7,59,62,-14.255,856.439,0.0
4,7,33,36,-3.094,855.764,0.0
4,7,36,39,-4.919,855.764,0.0
4,7,39,42,-6.139,855.764,0.0
4,7,42,45,-8.673,855.764,0.0
4,7,45,48,-6.798,855.764,0.0
4,7,48,51,47.469,855.764,0.0
4,7,51,54,14.98,855.764,0.0
4,7,54,57,11.294,855.764,0.0
4,7,57,60,-8.648,855.764,0.0
4,7,60,63,-19.1,855.764,0.0
4,7,40,43,-7.913,856.126,0.0
4,7,43,46,-7.853,856.126,0.0
4,7,46,49,40.455,856.126,0.0
4,7,49,52,5.842,856.126,0.0
4,7,52,55,17.259,856.126,0.0
4,7,55,58,3.573,856.126,0.0
4,7,58,61,-11.658,856.126,0.0
4,7,61,64,-27.983,856.126,0.0
4,7,64,67,-48.587,856.126,0.0
4,7,67,70,-33.205,856.126,0.0
4,7,62,65,-39.638,856.809,0.0
4,7,65,68,-44.982,856.809,0.0
4,7,68,71,-28.113,856.809,0.0
4,7,71,2,-3560.867,856.809,0.0
4,7,2,63,3771.096,856.757,0.0
4,7,63,66,-48.114,856.757,0.0
4,7,66,69,-37.886,856.757,0.0
4,7,69,72,-24.101,856.757,0.0
4,7,72,3,-60.488,6.651,0.0
4,7,70,1,-52.715,33.544,0.0
5,8,1,4,-194.571,39.944,0.0
5,8,4,7,454.828,39.944,0.0
5,8,7,10,-128.586,39.944,0.0
5,8,10,13,-50.663,39.944,0.0
5,8,13,16,-150.753,39.944,0.0
5,8,16,19,133.055,39.944,0.0
5,8,19,22,-25.659,728.464,0.0
5,8,22,25,-7.007,728.464,0.0
5,8,25,28,-0.129,728.464,0.0
5,8,28,31,-0.609,728.464,0.0
5,8,3,6,-543.659,298.002,0.0
5,8,6,9,2950.974,298.002,0.0
5,8,9,12,-1426.742,298.002,0.0
5,8,12,15,-94.706,298.002,0.0
5,8,15,18,-34.078,298.002,0.0
5,8,18,21,-60.873,298.002,0.0
5,8,21,24,2.291,727.563,0.0
5,8,24,27,-17.108,727.563,0.0
5,8,27,30,-0.216,727.563,0.0
5,8,30,33,-2.059,727.563,0.0
5,8,11,14,-82.792,63.383,0.0
5,8,14,17,173.814,63.383,0.0
5,8,17,20,-153.342,63.383,0.0
5,8,20,23,-48.637,63.383,0.0
5,8,23,26,44.843,63.383,0.0
5,8,26,29,-0.143,728.837,0.0
5,8,29,32,-1.232,728.837,0.0
5,8,32,35,-2.919,728.837,0.0
5,8,35,38,-4.274,728.837,0.0
5,8,38,41,-4.102,728.837,0.0
5,8,31,34,-2.575,727.697,0.0
5,8,34,37,-3.278,727.697,0.0
5,8,37,40,-4.251,727.697,0.0
5,8,40,43,-6.736,727.697,0.0
5,8,43,46,-6.528,727.697,0.0
5,8,46,49,35.868,727.697,0.0
5,8,49,52,4.859,727.697,0.0
5,8,52,55,14.584,727.697,0.0
5,8,55,58,2.816,727.697,0.0
5,8,58,61,-11.861,727.697,0.0
5,8,33,36,-2.941,727.731,0.0
5,8,36,39,-4.442,727.731,0.0
5,8,39,42,-5.241,727.731,0.0
5,8,42,45,-7.324,727.731,0.0
5,8,45,48,-5.367,727.731,0.0
5,8,48,51,41.312,727.731,0.0
5,8,51,54,12.517,727.731,0.0
5,8,54,57,9.558,727.731,0.0
5,8,57,60,-8.601,727.731,0.0
5,8,60,63,-18.855,727.731,0.0
5,8,41,44,-7.5,727.539,0.0
5,8,44,47,-5.936,727.539,0.0
5,8,47,50,38.366,727.539,0.0
5,8,50,53,9.07,727.539,0.0
5,8,53,56,13.809,727.539,0.0
5,8,56,59,-3.587,727.539,0.0
5,8,59,62,-14.431,727.539,0.0
5,8,62,65,-37.289,727.539,0.0
5,8,65,68,-38.349,727.539,0.0
5,8,68,71,-19.449,727.539,0.0
5,8,61,64,-26.987,727.628,0.0
5,8,64,67,-43.415,727.628,0.0
5,8,67,70,-24.946,727.628,0.0
5,8,70,1,-988.28,727.628,0.0
5,8,1,63,1069.57,727.628,0.0
5,8,63,66,-44.146,727.628,0.0
5,8,66,69,-30.242,727.628,0.0
5,8,69,72,-15.468,727.628,0.0
5,8,72,3,-54.934,21.322,0.0
5,8,71,2,-52.012,32.904,0.0
6,9,1,4,-101.283,56.889,0.0
6,9,4,7,-162.181,56.889,0.0
6,9,7,10,472.148,56.889,0.0
6,9,10,13,-130.645,56.889,0.0
6,9,13,16,-48.516,56.889,0.0
6,9,16,19,-59.046,56.889,0.0
6,9,19,22,74.569,56.889,0.0
6,9,22,25,8.644,892.935,0.0
6,9,25,28,-0.024,892.935,0.0
6,9,28,31,-0.539,892.935,0.0
6,9,2,5,-3628.671,646.51,0.0
6,9,5,8,6453.957,646.51,0.0
6,9,8,11,-605.405,646.51,0.0
6,9,11,14,-1435.028,646.51,0.0
6,9,14,17,-95.191,646.51,0.0
6,9,17,20,-50.158,646.51,0.0
6,9,20,23,105.692,646.51,0.0
6,9,23,26,-36.168,892.308,0.0
6,9,26,29,0.019,892.308,0.0
6,9,29,32,-1.136,892.308,0.0
6,9,12,15,-40.483,891.78,0.0
6,9,15,18,-2096.245,891.78,0.0
6,9,18,21,1563.197,891.78,0.0
6,9,21,24,433.044,891.78,0.0
6,9,24,27,6.659,891.78,0.0
6,9,27,30,-0.108,891.78,0.0
6,9,30,33,-1.952,891.78,0.0
6,9,33,36,-3.574,891.78,0.0
6,9,36,39,-5.842,891.78,0.0
6,9,39,42,-6.671,891.78,0.0
6,9,31,34,-2.629,891.995,0.0
6,9,34,37,-4.073,891.995,0.0
6,9,37,40,-5.462,891.995,0.0
6,9,40,43,-8.495,891.995,0.0
6,9,43,46,-7.937,891.995,0.0
6,9,46,49,40.794,891.995,0.0
6,9,49,52,7.96,891.995,0.0
6,9,52,55,24.641,891.995,0.0
6,9,55,58,4.229,891.995,0.0
6,9,58,61,-20.521,891.995,0.0
6,9,32,35,-3.3,891.305,0.0
6,9,35,38,-5.507,891.305,0.0
6,9,38,41,-5.246,891.305,0.0
6,9,41,44,-9.411,891.305,0.0
6,9,44,47,-7.161,891.305,0.0
6,9,47,50,45.218,891.305,0.0
6,9,50,53,15.023,891.305,0.0
6,9,53,56,22.905,891.305,0.0
6,9,56,59,-7.529,891.305,0.0
6,9,59,62,-23.722,891.305,0.0
6,9,42,45,-9.166,890.987,0.0
6,9,45,48,-6.349,890.987,0.0
6,9,48,51,50.073,890.987,0.0
6,9,51,54,20.668,890.987,0.0
6,9,54,57,15.151,890.987,0.0
6,9,57,60,-16.426,890.987,0.0
6,9,60,63,-28.312,890.987,0.0
6,9,63,66,-57.495,890.987,0.0
6,9,66,69,-35.051,890.987,0.0
6,9,69,72,-14.643,890.987,0.0
6,9,61,64,-37.625,890.848,0.0
6,9,64,67,-55.07,890.848,0.0
6,9,67,70,-27.435,890.848,0.0
6,9,70,1,-550.296,890.848,0.0
6,9,1,62,662.948,890.848,0.0
6,9,62,65,-50.154,890.848,0.0
6,9,65,68,-46.868,890.848,0.0
6,9,68,71,-19.958,890.848,0.0
6,9,71,2,-1013.299,890.848,0.0
6,9,72,3,-40.859,69.987,0.0
7,10,4,1,682.282,768.779,0.0
7,10,1,70,334.525,768.779,0.0
7,10,70,67,18.072,768.779,0.0
7,10,67,64,41.421,768.779,0.0
7,10,64,61,32.086,768.779,0.0
7,10,61,58,27.987,768.779,0.0
7,10,58,55,3.657,768.779,0.0
7,10,55,52,-13.319,768.779,0.0
7,10,52,49,-5.621,768.779,0.0
7,10,49,46,-51.033,768.779,0.0
7,10,2,5,-621.213,333.16,0.0
7,10,5,8,-1080.194,333.16,0.0
7,10,8,11,3056.052,333.16,0.0
7,10,11,14,-955.917,333.16,0.0
7,10,14,17,-91.636,333.16,0.0
7,10,17,20,-52.599,333.16,0.0
7,10,20,23,-6.567,750.128,0.0
7,10,23,26,-43.76,750.128,0.0
7,10,26,29,-0.516,750.128,0.0
7,10,29,32,-3.507,750.128,0.0
7,10,3,6,-4163.878,760.144,0.0
7,10,6,9,6294.226,760.144,0.0
7,10,9,12,93.384,760.144,0.0
7,10,12,15,-1114.514,760.144,0.0
7,10,15,18,-267.006,760.144,0.0
7,10,18,21,-22.692,760.144,0.0
7,10,21,24,-0.974,761.541,0.0
7,10,24,27,-41.41,761.541,0.0
7,10,27,30,-0.72,761.541,0.0
7,10,30,33,-5.351,761.541,0.0
7,10,13,16,-668.127,758.368,0.0
7,10,16,19,49.737,758.368,0.0
7,10,19,22,15.425,758.368,0.0
7,10,22,25,-39.974,758.368,0.0
7,10,25,28,-0.444,758.368,0.0
7,10,28,31,-2.021,758.368,0.0
7,10,31,34,-6.021,758.368,0.0
7,10,34,37,-5.164,758.368,0.0
7,10,37,40,-5.469,758.368,0.0
7,10,40,43,-6.976,758.368,0.0
7,10,32,35,-5.914,745.742,0.0
7,10,35,38,-5.971,745.742,0.0
7,10,38,41,-4.626,745.742,0.0
7,10,41,44,-7.432,745.742,0.0
7,10,44,47,-5.351,745.742,0.0
7,10,47,50,51.089,745.742,0.0
7,10,50,53,9.893,745.742,0.0
7,10,53,56,10.422,745.742,0.0
7,10,56,59,-13.402,745.742,0.0
7,10,59,62,-26.078,745.742,0.0
7,10,33,36,-5.351,737.948,0.0
7,10,36,39,-5.97,737.948,0.0
7,10,39,42,-5.451,737.948,0.0
7,10,42,45,-7.016,737.948,0.0
7,10,45,48,-4.531,737.948,0.0
7,10,48,51,53.62,737.948,0.0
7,10,51,54,12.507,737.948,0.0
7,10,54,57,5.424,737.948,0.0
7,10,57,60,-22.912,737.948,0.0
7,10,60,63,-26.059,737.948,0.0
7,10,43,46,-5.898,733.987,0.0
7,10,46,62,29.702,733.987,0.0
7,10,62,65,-38.532,733.987,0.0
7,10,65,68,-32.513,733.987,0.0
7,10,68,71,-11.765,733.987,0.0
7,10,71,2,-452.961,733.987,0.0
7,10,2,63,525.578,733.987,0.0
7,10,63,66,-42.558,733.987,0.0
7,10,66,69,-23.195,733.987,0.0
7,10,69,72,-7.948,733.987,0.0
7,10,72,3,-47.723,52.818,0.0
8,11,1,4,-50.508,101.245,0.0
8,11,4,7,-621.237,101.245,0.0
8,11,7,10,919.818,101.245,0.0
8,11,10,13,-42.772,101.245,0.0
8,11,13,16,-156.171,101.245,0.0
8,11,16,19,265.589,811.444,0.0
8,11,19,22,3.502,811.444,0.0
8,11,22,25,-38.159,811.444,0.0
8,11,25,28,-0.526,811.444,0.0
8,11,28,31,-2.592,811.444,0.0
8,11,5,2,760.059,811.638,0.0
8,11,2,71,320.693,811.638,0.0
8,11,71,68,7.481,811.638,0.0
8,11,68,65,24.326,811.638,0.0
8,11,65,62,32.071,811.638,0.0
8,11,62,59,29.144,811.638,0.0
8,11,59,56,18.056,811.638,0.0
8,11,56,53,-7.167,811.638,0.0
8,11,53,50,-9.326,811.638,0.0
8,11,50,47,-50.595,811.638,0.0
8,11,3,6,-101.897,56.598,0.0
8,11,6,9,-53.649,56.598,0.0
8,11,9,12,444.439,56.598,0.0
8,11,12,15,-227.311,56.598,0.0
8,11,15,18,-37.495,812.866,0.0
8,11,18,21,-141.758,812.866,0.0
8,11,21,24,-3.227,812.866,0.0
8,11,24,27,-37.609,812.866,0.0
8,11,27,30,-0.871,812.866,0.0
8,11,30,33,-6.277,812.866,0.0
8,11,14,17,-2992.575,812.462,0.0
8,11,17,20,2870.877,812.462,0.0
8,11,20,23,-0.006,812.462,0.0
8,11,23,26,-33.642,812.462,0.0
8,11,26,29,-0.607,812.462,0.0
8,11,29,32,-4.173,812.462,0.0
8,11,32,35,-6.722,812.462,0.0
8,11,35,38,-5.998,812.462,0.0
8,11,38,41,-4.195,812.462,0.0
8,11,41,44,-6.174,812.462,0.0
8,11,31,34,-6.937,813.253,0.0
8,11,34,37,-5.284,813.253,0.0
8,11,37,40,-5.205,813.253,0.0
8,11,40,43,-5.848,813.253,0.0
8,11,43,46,-4.846,813.253,0.0
8,11,46,49,48.646,813.253,0.0
8,11,49,52,5.288,813.253,0.0
8,11,52,55,10.988,813.253,0.0
8,11,55,58,-6.74,813.253,0.0
8,11,58,61,-32.28,813.253,0.0
8,11,33,36,-6.035,813.337,0.0
8,11,36,39,-6.018,813.337,0.0
8,11,39,42,-4.821,813.337,0.0
8,11,42,45,-5.922,813.337,0.0
8,11,45,48,-3.584,813.337,0.0
8,11,48,51,53.623,813.337,0.0
8,11,51,54,11.514,813.337,0.0
8,11,54,57,2.378,813.337,0.0
8,11,57,60,-29.322,813.337,0.0
8,11,60,63,-26.097,813.337,0.0
8,11,44,47,-4.314,813.567,0.0
8,11,47,61,27.314,813.567,0.0
8,11,61,64,-27.381,813.567,0.0
8,11,64,67,-31.072,813.567,0.0
8,11,67,70,-12.096,813.567,0.0
8,11,70,1,-638.785,813.567,0.0
8,11,1,63,692.268,813.567,0.0
8,11,63,66,-34.234,813.567,0.0
8,11,66,69,-16.785,813.567,0.0
8,11,69,72,-4.673,813.567,0.0
8,11,72,3,-47.949,69.916,0.0
9,12,1,4,-230.199,510.923,0.0
9,12,4,7,-673.417,510.923,0.0
9,12,7,10,116.505,510.923,0.0
9,12,10,13,4154.096,510.923,0.0
9,12,13,16,-2746.143,510.923,0.0
9,12,16,19,-180.753,510.923,0.0
9,12,19,22,-311.629,510.923,0.0
9,12,22,25,-51.896,510.923,0.0
9,12,25,28,-1.117,836.983,0.0
9,12,28,31,-5.13,836.983,0.0
9,12,2,5,-2051.923,304.464,0.0
9,12,5,8,-1453.12,304.464,0.0
9,12,8,11,2376.064,304.464,0.0
9,12,11,14,-32.166,304.464,0.0
9,12,14,17,-569.12,304.464,0.0
9,12,17,20,-93.772,304.464,0.0
9,12,20,23,-44.689,304.464,0.0
9,12,23,26,-26.26,838.323,0.0
9,12,26,29,-1.261,838.323,0.0
9,12,29,32,-8.287,838.323,0.0
9,12,6,3,-1434.504,838.205,0.0
9,12,3,72,972.606,838.205,0.0
9,12,72,69,-1.065,838.205,0.0
9,12,69,66,6.246,838.205,0.0
9,12,66,63,20.751,838.205,0.0
9,12,63,60,29.472,838.205,0.0
9,12,60,57,50.092,838.205,0.0
9,12,57,54,8.74,838.205,0.0
9,12,54,51,-7.503,838.205,0.0
9,12,51,48,-72.581,838.205,0.0
9,12,15,18,-754.408,838.78,0.0
9,12,18,21,-69.99,838.78,0.0
9,12,21,24,-241.874,838.78,0.0
9,12,24,27,-90.975,838.78,0.0
9,12,27,30,-1.781,838.78,0.0
9,12,30,33,-11.665,838.78,0.0
9,12,33,36,-9.903,838.78,0.0
9,12,36,39,-7.642,838.78,0.0
9,12,39,42,-4.229,838.78,0.0
9,12,42,45,-4.517,838.78,0.0
9,12,31,34,-12.721,839.038,0.0
9,12,34,37,-7.818,839.038,0.0
9,12,37,40,-6.27,839.038,0.0
9,12,40,43,-5.017,839.038,0.0
9,12,43,46,-3.285,839.038,0.0
9,12,46,49,68.981,839.038,0.0
9,12,49,52,5.005,839.038,0.0
9,12,52,55,2.963,839.038,0.0
9,12,55,58,-18.978,839.038,0.0
9,12,58,61,-51.602,839.038,0.0
9,12,32,35,-12.025,839.115,0.0
9,12,35,38,-8.196,839.115,0.0
9,12,38,41,-4.404,839.115,0.0
9,12,41,44,-4.987,839.115,0.0
9,12,44,47,-2.878,839.115,0.0
9,12,47,50,70.368,839.115,0.0
9,12,50,53,7.874,839.115,0.0
9,12,53,56,-4.661,839.115,0.0
9,12,56,59,-33.608,839.115,0.0
9,12,59,62,-41.137,839.115,0.0
9,12,45,48,-2.146,839.591,0.0
9,12,48,61,7.561,839.591,0.0
9,12,61,64,-23.21,839.591,0.0
9,12,64,67,-16.923,839.591,0.0
9,12,67,70,-3.266,839.591,0.0
9,12,70,1,-33.057,839.591,0.0
9,12,1,62,68.293,839.591,0.0
9,12,62,65,-22.419,839.591,0.0
9,12,65,68,-11.418,839.591,0.0
9,12,68,71,-0.569,839.591,0.0
9,12,71,2,57.109,8.045,0.0
10,13,1,4,-1058.878,518.81,0.0
10,13,4,7,-543.866,518.81,0.0
10,13,7,2,581.515,518.81,0.0
10,13,2,5,-215.442,518.81,0.0
10,13,5,8,-567.53,518.81,0.0
10,13,8,11,-390.205,518.81,0.0
10,13,11,14,5097.134,518.81,0.0
10,13,14,17,-3327.863,518.81,0.0
10,13,17,20,-509.92,518.81,0.0
10,13,20,23,-59.035,518.81,0.0
10,13,3,6,-241.321,110.822,0.0
10,13,6,9,-301.886,110.822,0.0
10,13,9,12,922.139,110.822,0.0
10,13,12,15,-157.694,110.822,0.0
10,13,15,18,-310.794,110.822,0.0
10,13,18,21,-48.808,110.822,0.0
10,13,21,24,-18.662,716.746,0.0
10,13,24,27,-90.031,716.746,0.0
10,13,27,30,-2.331,716.746,0.0
10,13,30,33,-14.858,716.746,0.0
10,13,16,19,-1236.623,718.515,0.0
10,13,19,22,15.207,718.515,0.0
10,13,22,25,-120.192,718.515,0.0
10,13,25,28,-1.414,718.515,0.0
10,13,28,31,-6.63,718.515,0.0
10,13,31,34,-15.649,718.515,0.0
10,13,34,37,-8.912,718.515,0.0
10,13,37,40,-6.609,718.515,0.0
10,13,40,43,-4.134,718.515,0.0
10,13,43,46,-2.154,718.515,0.0
10,13,23,26,-80.613,719.357,0.0
10,13,26,29,-1.576,719.357,0.0
10,13,29,32,-10.53,719.357,0.0
10,13,32,35,-14.715,719.357,0.0
10,13,35,38,-9.151,719.357,0.0
10,13,38,41,-4.341,719.357,0.0
10,13,41,44,-3.959,719.357,0.0
