3250
1	1 1	1 4	1 6	1 9	-1.7626400639391382
2	1 1	1 4	1 35	1 38	0.004165486671181432
3	1 1	1 4	1 2	1 63	-0.17808192157955338
4	1 2	1 5	1 14	1 17	-3.779478290180337
5	1 2	1 5	1 42	1 45	-0.008658536305426033
6	1 2	1 5	1 45	1 48	-0.008163932759902782
7	1 2	1 5	1 44	1 47	-0.008461390844538487
8	1 2	1 5	1 65	1 68	-0.036194928431236235
9	1 2	1 5	1 67	1 70	-0.04255976364561183
10	1 2	1 5	1 1	1 63	7.319330454159359
11	1 2	1 5	1 63	1 66	-0.032401099984353296
12	1 2	1 5	1 66	1 69	-0.04121688506252846
13	1 3	1 6	1 10	1 13	-1.7465502675257838
14	1 3	1 6	1 19	1 22	-3.711904155157755
15	1 3	1 6	1 8	1 11	-1.75492980458771
16	1 3	1 6	1 26	1 29	-9.585956801235352e-05
17	1 3	1 6	1 37	1 40	-0.0049756225780568045
18	1 3	1 6	1 49	1 52	0.002749738888095988
19	1 3	1 6	1 38	1 41	-0.0048092840951494565
20	1 3	1 6	1 41	1 44	-0.009150747777865132
21	1 3	1 6	1 44	1 47	-0.008311770785655457
22	1 3	1 6	1 50	1 53	0.002658713037599408
23	1 3	1 6	1 42	1 45	-0.009247606985279952
24	1 3	1 6	1 45	1 48	-0.007927159874618641
25	1 3	1 6	1 66	1 69	-0.04276788502472273
26	1 3	1 6	1 61	1 64	-0.026102552778364235
27	1 3	1 6	1 1	1 62	3.146810520268362
28	1 3	1 6	1 62	1 65	-0.03655261788307977
29	1 3	1 6	1 65	1 68	-0.04134393187576081
30	1 4	1 7	1 8	1 11	-5.960882581438822
31	1 4	1 7	1 11	1 14	-0.6143351329864819
32	1 4	1 7	1 35	1 38	-0.004999193290100104
33	1 4	1 7	1 41	1 44	-0.01010389668499027
34	1 4	1 7	1 44	1 47	-0.008508802575959517
35	1 4	1 7	1 47	1 50	0.048960977258485874
36	1 4	1 7	1 36	1 39	-0.005520898655289631
37	1 4	1 7	1 39	1 42	-0.0069421755749205435
38	1 4	1 7	1 42	1 45	-0.010238440495939246
39	1 4	1 7	1 48	1 51	0.05314513050787426
40	1 4	1 7	1 60	1 63	-0.0242236592887728
41	1 4	1 7	1 46	1 49	0.04585011473056376
42	1 4	1 7	1 64	1 67	-0.05257815375045633
43	1 4	1 7	1 67	1 70	-0.039623642275898444
44	1 4	1 7	1 2	1 63	8.297291020926785
45	1 4	1 7	1 63	1 66	-0.05264390187014369
46	1 4	1 7	1 66	1 69	-0.04416547901796483
47	1 4	1 7	1 72	1 3	-9.995600374848477
48	1 5	1 8	1 4	1 7	10.848488934960049
49	1 5	1 8	1 7	1 10	-3.157854247983652
50	1 5	1 8	1 10	1 13	-1.2197089759839912
51	1 5	1 8	1 6	1 9	9.800959732264158
52	1 5	1 8	1 23	1 26	3.6421928681667826
53	1 5	1 8	1 43	1 46	-0.008572838186650136
54	1 5	1 8	1 1	1 63	0.9630361367960627
