Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
94,1,22,1,68.0,-0.002940254,0.0
95,1,22,1,71.0,-0.002152312,0.0
96,1,22,1,61.0,-0.027060759,0.0
97,1,22,1,64.0,-0.007049948,0.0
98,1,22,1,67.0,-0.003894986,0.0
99,1,22,1,70.0,-0.002793069,0.0
100,1,22,1,1.0,-0.039112249,0.0
101,1,22,1,63.0,0.0477188,0.0
102,1,22,1,66.0,-0.005319359,0.0
103,1,22,1,69.0,-0.002795389,0.0
104,1,22,1,72.0,-0.001572841,0.0
105,1,22,1,3.0,-0.044088274,0.0
106,1,22,1,2.0,-0.040757241,0.0
107,1,23,1,4.0,0.028797968,0.0
108,1,23,1,7.0,-0.053593033,0.0
109,1,23,1,10.0,-0.026832881,0.0
110,1,23,1,13.0,-0.066815762,0.0
111,1,23,1,16.0,-0.529180496,0.0
112,1,23,1,19.0,-0.471629316,0.0
113,1,23,1,22.0,-4.804626976,0.0
114,1,23,1,25.0,64.91036541,0.0
115,1,23,1,28.0,-56.23770691,0.0
116,1,23,1,31.0,-1.7804421,0.0
117,1,23,1,5.0,-0.012786634,0.0
118,1,23,1,8.0,-0.01920231,0.0
119,1,23,1,11.0,-0.030822076,0.0
120,1,23,1,14.0,-0.174352388,0.0
121,1,23,1,17.0,-0.55306453,0.0
122,1,23,1,20.0,-0.750604745,0.0
123,1,23,1,3.0,1.537299938,0.0
124,1,23,1,6.0,-0.012885852,0.0
125,1,23,1,9.0,-0.023731433,0.0
126,1,23,1,12.0,-0.040338685,0.0
127,1,23,1,15.0,-0.401712127,0.0
128,1,23,1,18.0,-0.459919545,0.0
129,1,23,1,21.0,-1.666151557,0.0
130,1,23,1,24.0,-12.11476321,0.0
131,1,23,1,27.0,20.3718194,0.0
132,1,23,1,30.0,-4.464907117,0.0
133,1,23,1,33.0,-0.495870945,0.0
134,1,23,1,36.0,-0.435079801,0.0
135,1,23,1,39.0,-0.133441709,0.0
136,1,23,1,42.0,-0.028315932,0.0
137,1,23,1,32.0,-0.932215874,0.0
138,1,23,1,35.0,-0.369702247,0.0
139,1,23,1,38.0,-0.306141788,0.0
140,1,23,1,41.0,-0.032127543,0.0
141,1,23,1,44.0,-0.021874458,0.0
142,1,23,1,47.0,-0.012717123,0.0
143,1,23,1,50.0,0.114424759,0.0
144,1,23,1,53.0,-0.029431496,0.0
145,1,23,1,56.0,-0.027539092,0.0
146,1,23,1,59.0,-0.055294818,0.0
147,1,23,1,34.0,-0.347872178,0.0
148,1,23,1,37.0,-0.438320511,0.0
149,1,23,1,40.0,-0.048280694,0.0
150,1,23,1,43.0,-0.024952904,0.0
151,1,23,1,46.0,-0.013709972,0.0
152,1,23,1,49.0,0.117943798,0.0
153,1,23,1,52.0,-0.025452186,0.0
154,1,23,1,55.0,-0.024656412,0.0
155,1,23,1,58.0,-0.050827451,0.0
156,1,23,1,61.0,-0.028840869,0.0
157,1,23,1,45.0,-0.016773872,0.0
158,1,23,1,48.0,-0.010418459,0.0
159,1,23,1,51.0,0.110187543,0.0
160,1,23,1,54.0,-0.028926643,0.0
161,1,23,1,57.0,-0.037317076,0.0
162,1,23,1,60.0,-0.045513098,0.0
163,1,23,1,63.0,-0.009948516,0.0
164,1,23,1,66.0,-0.006394576,0.0
165,1,23,1,69.0,-0.003895208,0.0
166,1,23,1,72.0,-0.002230829,0.0
167,1,23,1,62.0,-0.0137478,0.0
168,1,23,1,65.0,-0.007275367,0.0
169,1,23,1,68.0,-0.003887377,0.0
170,1,23,1,71.0,-0.002993518,0.0
171,1,23,1,2.0,-0.04105176,0.0
172,1,23,1,61.0,0.058674347,0.0
173,1,23,1,64.0,-0.008172024,0.0
174,1,23,1,67.0,-0.004803617,0.0
175,1,23,1,70.0,-0.003818833,0.0
176,1,23,1,1.0,-0.03968929,0.0
177,1,23,1,3.0,-0.043908049,0.0
178,1,24,1,4.0,-0.008988115,0.0
179,1,24,1,7.0,-0.012788272,0.0
180,1,24,1,10.0,-0.02323715,0.0
181,1,24,1,13.0,-0.056524223,0.0
182,1,24,1,16.0,-0.433267514,0.0
183,1,24,1,19.0,-0.332187698,0.0
184,1,24,1,22.0,-1.789445252,0.0
185,1,24,1,25.0,6.216795061,0.0
186,1,24,1,28.0,0.255256796,0.0
187,1,24,1,31.0,-2.79919217,0.0
188,1,24,1,5.0,-0.011276226,0.0
189,1,24,1,8.0,-0.016833483,0.0
190,1,24,1,11.0,-0.026641871,0.0
191,1,24,1,14.0,-0.145594233,0.0
192,1,24,1,17.0,-0.443862216,0.0
193,1,24,1,20.0,-0.46476646,0.0
194,1,24,1,23.0,-13.6242215,0.0
195,1,24,1,26.0,20.38205475,0.0
196,1,24,1,29.0,-3.582146478,0.0
197,1,24,1,32.0,-1.201250422,0.0
198,1,24,1,6.0,-0.011354163,0.0
199,1,24,1,9.0,-0.020745455,0.0
200,1,24,1,12.0,-0.03458198,0.0
201,1,24,1,15.0,-0.331771747,0.0
202,1,24,1,18.0,-0.3495449,0.0
203,1,24,1,21.0,-0.876909988,0.0
204,1,24,1,30.0,2.939947366,0.0
205,1,24,1,33.0,-0.585938569,0.0
206,1,24,1,36.0,-0.463439596,0.0
207,1,24,1,39.0,-0.14082117,0.0
208,1,24,1,34.0,-0.39207166,0.0
209,1,24,1,37.0,-0.464969593,0.0
210,1,24,1,40.0,-0.050781183,0.0
211,1,24,1,43.0,-0.026156411,0.0
212,1,24,1,46.0,-0.014456993,0.0
213,1,24,1,49.0,0.100002652,0.0
214,1,24,1,52.0,-0.009478385,0.0
215,1,24,1,55.0,-0.017283196,0.0
216,1,24,1,58.0,-0.051294329,0.0
217,1,24,1,61.0,-0.030653068,0.0
218,1,24,1,35.0,-0.40216405,0.0
219,1,24,1,38.0,-0.323867177,0.0
220,1,24,1,41.0,-0.033761739,0.0
221,1,24,1,44.0,-0.022933681,0.0
222,1,24,1,47.0,-0.013478457,0.0
223,1,24,1,50.0,0.104002774,0.0
224,1,24,1,53.0,-0.016335015,0.0
225,1,24,1,56.0,-0.02371615,0.0
226,1,24,1,59.0,-0.057460709,0.0
227,1,24,1,62.0,-0.01496999,0.0
228,1,24,1,42.0,-0.029711645,0.0
229,1,24,1,45.0,-0.017631689,0.0
230,1,24,1,48.0,-0.011058011,0.0
231,1,24,1,51.0,0.10416474,0.0
232,1,24,1,54.0,-0.018200655,0.0
233,1,24,1,57.0,-0.035926389,0.0
234,1,24,1,60.0,-0.047736752,0.0
235,1,24,1,63.0,-0.010945158,0.0
236,1,24,1,66.0,-0.007330732,0.0
237,1,24,1,69.0,-0.004957688,0.0
238,1,24,1,64.0,-0.009149462,0.0
239,1,24,1,67.0,-0.005671193,0.0
240,1,24,1,70.0,-0.004848259,0.0
241,1,24,1,1.0,-0.039271993,0.0
242,1,24,1,62.0,0.055294916,0.0
243,1,24,1,65.0,-0.008270098,0.0
244,1,24,1,68.0,-0.004774587,0.0
245,1,24,1,71.0,-0.003893655,0.0
246,1,24,1,2.0,-0.040267352,0.0
247,1,24,1,72.0,-0.002807213,0.0
248,1,24,1,3.0,-0.042348812,0.0
249,1,25,1,56.0,0.009776774,0.0
250,1,28,1,43.0,-0.010263754,0.0
251,1,30,1,62.0,0.003720662,0.0
252,1,31,1,3.0,-0.004505149,0.0
253,1,32,1,12.0,-0.003640697,0.0
254,1,32,1,72.0,-0.003614185,0.0
255,1,33,1,32.0,-1.943085754,0.0
256,1,35,1,63.0,0.014864437,0.0
257,1,35,1,3.0,-0.015506682,0.0
258,1,36,1,55.0,0.007064024,0.0
259,1,37,1,28.0,-0.011688819,0.0
260,1,37,1,58.0,0.012127965,0.0
261,1,37,1,61.0,0.012015631,0.0
262,1,38,1,67.0,0.007141447,0.0
263,1,39,1,30.0,-0.009205728,0.0
264,1,39,1,68.0,0.009124497,0.0
265,1,40,1,32.0,0.357659687,0.0
266,1,40,1,48.0,-0.373261209,0.0
267,1,41,1,39.0,-0.358290847,0.0
268,1,41,1,50.0,-0.349746083,0.0
269,1,43,1,48.0,-0.914627034,0.0
270,1,44,1,38.0,-0.055749538,0.0
271,1,45,1,31.0,-0.002871402,0.0
272,1,45,1,8.0,-0.003024925,0.0
273,1,46,1,4.0,0.010505899,0.0
274,1,46,1,7.0,0.013599543,0.0
275,1,46,1,10.0,0.017763577,0.0
276,1,46,1,13.0,0.027725282,0.0
277,1,46,1,16.0,0.160743533,0.0
278,1,46,1,19.0,0.047150025,0.0
279,1,46,1,22.0,0.008033736,0.0
280,1,46,1,25.0,0.151390605,0.0
281,1,46,1,28.0,-0.056995268,0.0
282,1,46,1,31.0,-0.055189054,0.0
283,1,46,1,5.0,0.01331632,0.0
284,1,46,1,8.0,0.015928754,0.0
285,1,46,1,11.0,0.017507651,0.0
286,1,46,1,14.0,0.06264865,0.0
287,1,46,1,17.0,0.146881916,0.0
288,1,46,1,20.0,0.023688753,0.0
289,1,46,1,23.0,0.00512215,0.0
290,1,46,1,26.0,0.118072072,0.0
291,1,46,1,29.0,-0.041898489,0.0
292,1,46,1,32.0,-0.05642519,0.0
293,1,46,1,6.0,0.013069708,0.0
294,1,46,1,9.0,0.017779971,0.0
295,1,46,1,12.0,0.01981106,0.0
296,1,46,1,15.0,0.129298194,0.0
297,1,46,1,18.0,0.085953823,0.0
298,1,46,1,21.0,0.013508119,0.0
299,1,46,1,24.0,0.008857158,0.0
300,1,46,1,27.0,0.100196861,0.0
301,1,46,1,30.0,-0.052222708,0.0
302,1,46,1,33.0,-0.06770685,0.0
303,1,46,1,34.0,-0.091893567,0.0
304,1,46,1,37.0,-0.299012311,0.0
305,1,46,1,40.0,-0.087079605,0.0
306,1,46,1,43.0,-0.321172204,0.0
307,1,46,1,32.0,0.781148421,0.0
308,1,46,1,35.0,-0.171775734,0.0
309,1,46,1,38.0,-0.228970474,0.0
310,1,46,1,41.0,-0.099735189,0.0
311,1,46,1,44.0,-0.653257215,0.0
312,1,46,1,47.0,-1.265025567,0.0
313,1,46,1,36.0,-0.269518738,0.0
314,1,46,1,39.0,-0.124819462,0.0
315,1,46,1,42.0,-0.17163573,0.0
316,1,46,1,45.0,-2.10686946,0.0
317,1,46,1,48.0,1.391527452,0.0
318,1,46,1,51.0,3.513572809,0.0
319,1,46,1,54.0,-1.470716931,0.0
320,1,46,1,57.0,-0.481028602,0.0
321,1,46,1,60.0,-0.44357742,0.0
322,1,46,1,63.0,-0.075998571,0.0
323,1,46,1,50.0,6.519412768,0.0
324,1,46,1,53.0,-3.169551465,0.0
325,1,46,1,56.0,-0.493947159,0.0
326,1,46,1,59.0,-0.580071257,0.0
327,1,46,1,62.0,-0.111381372,0.0
328,1,46,1,65.0,-0.056288726,0.0
329,1,46,1,68.0,-0.040040652,0.0
330,1,46,1,71.0,-0.021100605,0.0
331,1,46,1,2.0,0.065862542,0.0
332,1,46,1,55.0,-0.846896932,0.0
333,1,46,1,58.0,-0.557833334,0.0
334,1,46,1,61.0,-0.261329604,0.0
335,1,46,1,64.0,-0.061182873,0.0
336,1,46,1,67.0,-0.043708395,0.0
337,1,46,1,70.0,-0.034702643,0.0
338,1,46,1,1.0,0.061839355,0.0
339,1,46,1,63.0,0.034717443,0.0
340,1,46,1,66.0,-0.051719381,0.0
341,1,46,1,69.0,-0.038795878,0.0
342,1,46,1,72.0,-0.009055269,0.0
343,1,46,1,3.0,0.070641259,0.0
344,1,47,1,4.0,0.012264303,0.0
345,1,47,1,7.0,0.015147074,0.0
346,1,47,1,10.0,0.018727155,0.0
347,1,47,1,13.0,0.028234787,0.0
348,1,47,1,16.0,0.162338752,0.0
349,1,47,1,19.0,0.047128962,0.0
350,1,47,1,22.0,0.007138449,0.0
351,1,47,1,25.0,0.135015896,0.0
352,1,47,1,28.0,-0.042162613,0.0
353,1,47,1,31.0,-0.051070642,0.0
354,1,47,1,5.0,0.015270338,0.0
355,1,47,1,8.0,0.017293353,0.0
356,1,47,1,11.0,0.01816203,0.0
357,1,47,1,14.0,0.06342511,0.0
358,1,47,1,17.0,0.148141157,0.0
359,1,47,1,20.0,0.0232914,0.0
360,1,47,1,23.0,0.003097167,0.0
361,1,47,1,26.0,0.114635285,0.0
362,1,47,1,29.0,-0.03729798,0.0
363,1,47,1,32.0,-0.052419641,0.0
364,1,47,1,6.0,0.014824375,0.0
365,1,47,1,9.0,0.019015161,0.0
366,1,47,1,12.0,0.020346657,0.0
367,1,47,1,15.0,0.13065113,0.0
368,1,47,1,18.0,0.086470367,0.0
369,1,47,1,21.0,0.012802072,0.0
370,1,47,1,24.0,0.002033997,0.0
371,1,47,1,27.0,0.104011193,0.0
372,1,47,1,30.0,-0.048170238,0.0
373,1,47,1,33.0,-0.063668713,0.0
374,1,47,1,34.0,-0.086907687,0.0
375,1,47,1,37.0,-0.282626077,0.0
376,1,47,1,40.0,-0.073061795,0.0
377,1,47,1,43.0,-0.207332539,0.0
378,1,47,1,46.0,-1.79042986,0.0
379,1,47,1,49.0,6.527000589,0.0
380,1,47,1,52.0,-2.216322484,0.0
381,1,47,1,55.0,-1.226148601,0.0
382,1,47,1,58.0,-0.608201513,0.0
383,1,47,1,61.0,-0.27578587,0.0
384,1,47,1,35.0,-0.162970025,0.0
385,1,47,1,38.0,-0.214436238,0.0
386,1,47,1,41.0,-0.078916753,0.0
387,1,47,1,44.0,-0.350296684,0.0
388,1,47,1,33.0,0.775863729,0.0
389,1,47,1,36.0,-0.255507867,0.0
390,1,47,1,39.0,-0.113140743,0.0
391,1,47,1,42.0,-0.124755526,0.0
392,1,47,1,45.0,-0.738279061,0.0
393,1,47,1,48.0,-1.122180953,0.0
394,1,47,1,51.0,5.922531882,0.0
395,1,47,1,54.0,-2.711117403,0.0
396,1,47,1,57.0,-0.547376723,0.0
397,1,47,1,60.0,-0.470414164,0.0
398,1,47,1,63.0,-0.079387319,0.0
399,1,47,1,66.0,-0.055655865,0.0
400,1,47,1,69.0,-0.048332471,0.0
401,1,47,1,72.0,-0.014651229,0.0
402,1,47,1,3.0,0.078197172,0.0
403,1,47,1,56.0,-0.614959027,0.0
404,1,47,1,59.0,-0.619456287,0.0
405,1,47,1,62.0,-0.116702488,0.0
406,1,47,1,65.0,-0.059545698,0.0
407,1,47,1,68.0,-0.046861353,0.0
408,1,47,1,71.0,-0.028998395,0.0
409,1,47,1,2.0,0.070936643,0.0
410,1,47,1,61.0,0.089821629,0.0
411,1,47,1,64.0,-0.064123953,0.0
412,1,47,1,67.0,-0.048350977,0.0
413,1,47,1,70.0,-0.044910435,0.0
414,1,47,1,1.0,0.0652317,0.0
415,1,48,1,4.0,0.013527828,0.0
416,1,48,1,7.0,0.016226354,0.0
417,1,48,1,10.0,0.019355639,0.0
418,1,48,1,13.0,0.028518895,0.0
419,1,48,1,16.0,0.162992649,0.0
420,1,48,1,19.0,0.04683954,0.0
421,1,48,1,22.0,0.006361649,0.0
422,1,48,1,25.0,0.123508687,0.0
423,1,48,1,28.0,-0.033382108,0.0
424,1,48,1,31.0,-0.047060786,0.0
425,1,48,1,5.0,0.016680509,0.0
426,1,48,1,8.0,0.018225947,0.0
427,1,48,1,11.0,0.018586326,0.0
428,1,48,1,14.0,0.063812187,0.0
429,1,48,1,17.0,0.148534725,0.0
430,1,48,1,20.0,0.022791863,0.0
431,1,48,1,23.0,0.001705514,0.0
432,1,48,1,26.0,0.110236517,0.0
433,1,48,1,29.0,-0.033604902,0.0
434,1,48,1,32.0,-0.048679631,0.0
435,1,48,1,6.0,0.016048712,0.0
436,1,48,1,9.0,0.019870792,0.0
437,1,48,1,12.0,0.020687354,0.0
438,1,48,1,15.0,0.131265269,0.0
439,1,48,1,18.0,0.086490175,0.0
440,1,48,1,21.0,0.012120999,0.0
441,1,48,1,24.0,-0.002073263,0.0
442,1,48,1,27.0,0.104165304,0.0
443,1,48,1,30.0,-0.044302259,0.0
444,1,48,1,33.0,-0.060252044,0.0
445,1,48,1,34.0,-0.083115034,0.0
446,1,48,1,37.0,-0.272571392,0.0
447,1,48,1,40.0,-0.065987923,0.0
448,1,48,1,43.0,-0.160397735,0.0
449,1,48,1,46.0,-0.751851749,0.0
450,1,48,1,49.0,3.513736696,0.0
451,1,48,1,52.0,1.024734903,0.0
452,1,48,1,55.0,-2.452285178,0.0
453,1,48,1,58.0,-0.687801772,0.0
454,1,48,1,61.0,-0.296236263,0.0
455,1,48,1,35.0,-0.157050235,0.0
456,1,48,1,38.0,-0.205816573,0.0
457,1,48,1,41.0,-0.068808092,0.0
458,1,48,1,44.0,-0.246131586,0.0
459,1,48,1,47.0,-1.707339962,0.0
460,1,48,1,50.0,5.924467228,0.0
461,1,48,1,53.0,-2.106435988,0.0
462,1,48,1,56.0,-0.872957275,0.0
463,1,48,1,59.0,-0.678926807,0.0
464,1,48,1,62.0,-0.123840234,0.0
465,1,48,1,36.0,-0.246477882,0.0
466,1,48,1,39.0,-0.106663307,0.0
467,1,48,1,42.0,-0.103287092,0.0
468,1,48,1,45.0,-0.42794917,0.0
469,1,48,1,54.0,1.905755056,0.0
470,1,48,1,57.0,-0.663280634,0.0
471,1,48,1,60.0,-0.509601214,0.0
472,1,48,1,63.0,-0.083561051,0.0
473,1,48,1,66.0,-0.058637056,0.0
474,1,48,1,69.0,-0.054601961,0.0
475,1,48,1,64.0,-0.067248844,0.0
476,1,48,1,67.0,-0.051562524,0.0
477,1,48,1,70.0,-0.051829457,0.0
478,1,48,1,1.0,0.066850536,0.0
479,1,48,1,62.0,0.07715802,0.0
480,1,48,1,65.0,-0.062472491,0.0
481,1,48,1,68.0,-0.051434496,0.0
482,1,48,1,71.0,-0.034534004,0.0
483,1,48,1,2.0,0.073940592,0.0
484,1,48,1,72.0,-0.018856137,0.0
485,1,48,1,3.0,0.083040865,0.0
486,1,49,1,4.0,0.000687419,0.0
487,1,49,1,7.0,0.000740028,0.0
488,1,49,1,10.0,0.000658192,0.0
489,1,49,1,13.0,0.000431391,0.0
490,1,49,1,16.0,0.000870965,0.0
491,1,49,1,19.0,-0.001186617,0.0
492,1,49,1,22.0,-0.002573146,0.0
493,1,49,1,25.0,-0.051371741,0.0
494,1,49,1,28.0,0.031157168,0.0
495,1,49,1,31.0,0.012287037,0.0
496,1,49,1,5.0,0.000781079,0.0
497,1,49,1,8.0,0.000750678,0.0
498,1,49,1,11.0,0.000509806,0.0
499,1,49,1,14.0,0.000684029,0.0
500,1,49,1,17.0,0.000319213,0.0
501,1,49,1,20.0,-0.001703641,0.0
502,1,49,1,23.0,-0.004777679,0.0
503,1,49,1,26.0,-0.025540587,0.0
504,1,49,1,29.0,0.012376831,0.0
505,1,49,1,32.0,0.010571462,0.0
506,1,49,1,6.0,0.000717967,0.0
507,1,49,1,9.0,0.000754217,0.0
508,1,49,1,12.0,0.000442006,0.0
509,1,49,1,15.0,0.000941309,0.0
510,1,49,1,18.0,-0.00053906,0.0
511,1,49,1,21.0,-0.002321116,0.0
512,1,49,1,24.0,-0.01466922,0.0
513,1,49,1,27.0,-0.00944934,0.0
514,1,49,1,30.0,0.012369152,0.0
515,1,49,1,33.0,0.007929214,0.0
516,1,49,1,34.0,0.006319294,0.0
517,1,49,1,37.0,0.004668445,0.0
518,1,49,1,40.0,-0.000271244,0.0
519,1,49,1,43.0,-0.000948186,0.0
520,1,49,1,46.0,-0.0009704,0.0
521,1,49,1,32.0,-0.006391782,0.0
522,1,49,1,35.0,0.005803696,0.0
523,1,49,1,38.0,0.002810654,0.0
524,1,49,1,41.0,-0.000542489,0.0
525,1,49,1,44.0,-0.001021843,0.0
526,1,49,1,36.0,0.005274793,0.0
527,1,49,1,39.0,0.00088147,0.0
528,1,49,1,42.0,-0.000787946,0.0
529,1,49,1,45.0,-0.000985517,0.0
530,1,49,1,48.0,-0.00083237,0.0
531,1,49,1,51.0,1.025658502,0.0
532,1,49,1,54.0,-0.296008015,0.0
533,1,49,1,57.0,-0.543251082,0.0
534,1,49,1,60.0,-0.159380118,0.0
535,1,49,1,63.0,-0.015418716,0.0
536,1,49,1,47.0,-0.000966581,0.0
537,1,49,1,50.0,-2.212620954,0.0
538,1,49,1,53.0,4.098037591,0.0
539,1,49,1,56.0,-1.599428973,0.0
540,1,49,1,59.0,-0.244464236,0.0
541,1,49,1,62.0,-0.027883675,0.0
542,1,49,1,65.0,-0.007975936,0.0
543,1,49,1,68.0,-0.003548492,0.0
544,1,49,1,71.0,-0.002262164,0.0
545,1,49,1,2.0,-0.000835763,0.0
546,1,49,1,58.0,-0.341904624,0.0
547,1,49,1,61.0,-0.082371337,0.0
548,1,49,1,64.0,-0.010467625,0.0
549,1,49,1,67.0,-0.00453788,0.0
550,1,49,1,70.0,-0.003101605,0.0
551,1,49,1,1.0,-0.001228254,0.0
552,1,49,1,63.0,0.011570833,0.0
553,1,49,1,66.0,-0.006212559,0.0
554,1,49,1,69.0,-0.003362215,0.0
555,1,49,1,72.0,-0.001395372,0.0
556,1,49,1,3.0,-0.000144923,0.0
557,1,50,1,4.0,0.000789912,0.0
558,1,50,1,7.0,0.000768719,0.0
559,1,50,1,10.0,0.000434452,0.0
560,1,50,1,13.0,-0.000394956,0.0
561,1,50,1,16.0,-0.005058328,0.0
562,1,50,1,19.0,-0.003317631,0.0
563,1,50,1,22.0,-0.003192401,0.0
564,1,50,1,25.0,-0.048889788,0.0
565,1,50,1,28.0,0.02548623,0.0
566,1,50,1,31.0,0.016329027,0.0
567,1,50,1,5.0,0.000909938,0.0
568,1,50,1,8.0,0.000707516,0.0
569,1,50,1,11.0,0.000187,0.0
570,1,50,1,14.0,-0.001496,0.0
571,1,50,1,17.0,-0.005305403,0.0
572,1,50,1,20.0,-0.003019954,0.0
573,1,50,1,23.0,-0.004631624,0.0
574,1,50,1,26.0,-0.02924719,0.0
575,1,50,1,29.0,0.013721368,0.0
576,1,50,1,32.0,0.014531059,0.0
577,1,50,1,6.0,0.00079985,0.0
578,1,50,1,9.0,0.000667827,0.0
579,1,50,1,12.0,-3.37e-05,0.0
580,1,50,1,15.0,-0.003744842,0.0
581,1,50,1,18.0,-0.004013707,0.0
582,1,50,1,21.0,-0.003242767,0.0
583,1,50,1,24.0,-0.011961137,0.0
584,1,50,1,27.0,-0.016192635,0.0
585,1,50,1,30.0,0.015960389,0.0
586,1,50,1,33.0,0.011507246,0.0
587,1,50,1,34.0,0.009966544,0.0
588,1,50,1,37.0,0.01076248,0.0
589,1,50,1,40.0,0.000158994,0.0
590,1,50,1,43.0,-0.001298937,0.0
591,1,50,1,46.0,-0.001335553,0.0
592,1,50,1,49.0,-3.171865304,0.0
593,1,50,1,52.0,4.104759183,0.0
594,1,50,1,55.0,0.009544442,0.0
595,1,50,1,58.0,-0.764341687,0.0
596,1,50,1,61.0,-0.146950918,0.0
597,1,50,1,35.0,0.010336936,0.0
598,1,50,1,38.0,0.007217386,0.0
599,1,50,1,41.0,-0.000599285,0.0
600,1,50,1,44.0,-0.001137967,0.0
601,1,50,1,47.0,-0.001446748,0.0
602,1,50,1,33.0,-0.0107169,0.0
603,1,50,1,36.0,0.011229611,0.0
604,1,50,1,39.0,0.002602992,0.0
605,1,50,1,42.0,-0.000878245,0.0
606,1,50,1,45.0,-0.001357288,0.0
607,1,50,1,48.0,-0.001160895,0.0
608,1,50,1,51.0,-2.104791752,0.0
609,1,50,1,54.0,4.06998092,0.0
610,1,50,1,57.0,-1.628156293,0.0
611,1,50,1,60.0,-0.293645374,0.0
612,1,50,1,63.0,-0.025625961,0.0
613,1,50,1,66.0,-0.00995568,0.0
614,1,50,1,69.0,-0.005259659,0.0
