7559															
1	1	1	1	4	1	49	1	52	0.000630144						
2	1	2	1	5	1	4	1	7	-0.396958048						
3	1	3	1	6	1	9	1	12	-0.096544494						
4	1	4	1	7	1	23	1	26	-0.01505619						
5	1	4	1	7	1	46	1	49	0.013757226						
6	1	5	1	8	1	18	1	21	-0.007605595						
7	1	5	1	8	1	68	1	71	-0.007745172						
8	1	5	1	8	1	64	1	67	-0.00755256						
9	1	5	1	8	1	63	1	66	-0.00738794						
10	1	6	1	9	1	61	1	64	-0.004955199						
11	1	7	1	10	1	70	1	67	0.005731379						
12	1	7	1	10	1	67	1	64	0.005821718						
13	1	7	1	10	1	56	1	59	-0.006125199						
14	1	7	1	10	1	57	1	60	-0.006031132						
15	1	7	1	10	1	62	1	65	-0.005807718						
16	1	7	1	10	1	65	1	68	-0.005556656						
17	1	7	1	10	1	66	1	69	-0.005766728						
18	1	8	1	11	1	69	1	72	-0.000979356						
19	1	9	1	12	1	19	1	22	-0.017183769						
20	1	10	1	13	1	55	1	58	-0.01383499						
21	1	11	1	14	1	9	1	12	-0.068020322						
22	1	11	1	14	1	48	1	51	0.065595134						
23	1	11	1	14	1	47	1	50	0.065086693						
24	1	12	1	15	1	10	1	13	-0.687625117						
25	1	16	1	19	1	3	1	6	-0.014575799						
26	1	16	1	19	1	54	1	57	-0.015180074						
27	1	16	1	19	1	71	1	2	-0.014690575						
28	1	17	1	20	1	40	1	43	-0.000419945						
29	1	17	1	20	1	62	1	65	-0.000419865						
30	1	18	1	21	1	49	1	52	-0.002198146						
31	1	18	1	21	1	32	1	35	-0.002170165						
32	1	19	1	22	1	32	1	35	-0.00107792						
33	1	19	1	22	1	35	1	38	-0.001182621						
34	1	21	1	24	1	23	1	26	-12.20473606						
35	1	22	1	25	1	1	1	4	-0.010863183						
36	1	22	1	25	1	4	1	7	-0.016052766						
37	1	22	1	25	1	7	1	10	-0.029238661						
38	1	22	1	25	1	10	1	13	-0.074707656						
39	1	22	1	25	1	13	1	16	-0.597761491						
40	1	22	1	25	1	16	1	19	-0.629119518						
41	1	22	1	25	1	19	1	2	1.35572415						
42	1	22	1	25	1	2	1	5	-0.013649864						
43	1	22	1	25	1	5	1	8	-0.020970269						
44	1	22	1	25	1	8	1	11	-0.033906994						
45	1	22	1	25	1	3	1	6	-0.013850495						
46	1	22	1	25	1	6	1	9	-0.025957909						
47	1	22	1	25	1	9	1	12	-0.044666775						
48	1	22	1	25	1	12	1	15	-0.446844626						
49	1	22	1	25	1	15	1	18	-0.565958879						
50	1	22	1	25	1	18	1	21	-3.426509647						
51	1	22	1	25	1	21	1	24	1.833942413						
52	1	22	1	25	1	24	1	27	6.83036211						
53	1	22	1	25	1	27	1	30	-3.101620693						
54	1	22	1	25	1	30	1	33	-0.403276191						
55	1	22	1	25	1	11	1	14	-0.181580133						
56	1	22	1	25	1	14	1	17	-0.654410887						
57	1	22	1	25	1	17	1	20	-1.165768791						
58	1	22	1	25	1	20	1	23	-3.979598517						
59	1	22	1	25	1	23	1	26	76.00978467						
60	1	22	1	25	1	26	1	29	-68.52311015						
61	1	22	1	25	1	29	1	32	-0.731487663						
62	1	22	1	25	1	32	1	35	-0.325924471						
63	1	22	1	25	1	35	1	38	-0.276899378						
64	1	22	1	25	1	38	1	41	-0.030218646						
65	1	22	1	25	1	28	1	31	-1.333936464						
66	1	22	1	25	1	31	1	34	-0.294274709						
67	1	22	1	25	1	34	1	37	-0.395810846						
68	1	22	1	25	1	37	1	40	-0.045169464						
69	1	22	1	25	1	40	1	43	-0.023365866						
70	1	22	1	25	1	43	1	46	-0.012802086						
71	1	22	1	25	1	46	1	49	0.148452501						
72	1	22	1	25	1	49	1	52	-0.045166623						
73	1	22	1	25	1	52	1	55	-0.031935623						
74	1	22	1	25	1	55	1	58	-0.049478486						
75	1	22	1	25	1	33	1	36	-0.394420525						
76	1	22	1	25	1	36	1	39	-0.117806556						
77	1	22	1	25	1	39	1	42	-0.026547317						
78	1	22	1	25	1	42	1	45	-0.015641929						
79	1	22	1	25	1	45	1	48	-0.009756706						
80	1	22	1	25	1	48	1	51	0.1254616						
81	1	22	1	25	1	51	1	54	-0.040240741						
82	1	22	1	25	1	54	1	57	-0.035197885						
83	1	22	1	25	1	57	1	60	-0.056696674						
84	1	22	1	25	1	60	1	63	-0.007989721						
85	1	22	1	25	1	41	1	44	-0.020457199						
86	1	22	1	25	1	44	1	47	-0.011891809						
87	1	22	1	25	1	47	1	50	0.13563236						
88	1	22	1	25	1	50	1	53	-0.044427822						
89	1	22	1	25	1	53	1	56	-0.029917945						
90	1	22	1	25	1	56	1	59	-0.06254746						
91	1	22	1	25	1	59	1	62	-0.014073533						
92	1	22	1	25	1	62	1	65	-0.00562998						
93	1	22	1	25	1	65	1	68	-0.002541566						
94	1	22	1	25	1	68	1	71	-0.002269559						
95	1	22	1	25	1	58	1	61	-0.037941254						
96	1	22	1	25	1	61	1	64	-0.006388646						
97	1	22	1	25	1	64	1	67	-0.003464644						
98	1	22	1	25	1	67	1	70	-0.00262962						
99	1	22	1	25	1	70	1	1	-0.039885871						
100	1	22	1	25	1	1	1	63	0.048029483						
101	1	22	1	25	1	63	1	66	-0.004868618						
102	1	22	1	25	1	66	1	69	-0.00248526						
103	1	22	1	25	1	69	1	72	-0.001825732						
104	1	22	1	25	1	72	1	3	-0.044980936						
105	1	22	1	25	1	71	1	2	-0.041664074						
106	1	23	1	26	1	1	1	4	0.032035533						
107	1	23	1	26	1	4	1	7	-0.057375495						
108	1	23	1	26	1	7	1	10	-0.027374804						
109	1	23	1	26	1	10	1	13	-0.068253961						
110	1	23	1	26	1	13	1	16	-0.530718914						
111	1	23	1	26	1	16	1	19	-0.479880203						
112	1	23	1	26	1	19	1	22	-4.87473811						
113	1	23	1	26	1	22	1	25	76.1701326						
114	1	23	1	26	1	25	1	28	-67.33954061						
115	1	23	1	26	1	28	1	31	-1.818600101						
116	1	23	1	26	1	2	1	5	-0.012893737						
117	1	23	1	26	1	5	1	8	-0.01964403						
118	1	23	1	26	1	8	1	11	-0.031482758						
119	1	23	1	26	1	11	1	14	-0.174881679						
120	1	23	1	26	1	14	1	17	-0.559814448						
121	1	23	1	26	1	17	1	20	-0.7621675						
122	1	23	1	26	1	20	1	3	1.557419372						
123	1	23	1	26	1	3	1	6	-0.013048021						
124	1	23	1	26	1	6	1	9	-0.024237286						
125	1	23	1	26	1	9	1	12	-0.041242324						
126	1	23	1	26	1	12	1	15	-0.400773425						
127	1	23	1	26	1	15	1	18	-0.468779833						
128	1	23	1	26	1	18	1	21	-1.699221721						
129	1	23	1	26	1	21	1	24	-12.28335194						
130	1	23	1	26	1	24	1	27	20.70738475						
131	1	23	1	26	1	27	1	30	-4.56735919						
132	1	23	1	26	1	30	1	33	-0.5047166						
133	1	23	1	26	1	33	1	36	-0.449072052						
134	1	23	1	26	1	36	1	39	-0.131668469						
135	1	23	1	26	1	39	1	42	-0.029210925						
136	1	23	1	26	1	29	1	32	-0.950288373						
137	1	23	1	26	1	32	1	35	-0.378362513						
138	1	23	1	26	1	35	1	38	-0.311123993						
139	1	23	1	26	1	38	1	41	-0.033314744						
140	1	23	1	26	1	41	1	44	-0.022384468						
141	1	23	1	26	1	44	1	47	-0.01298484						
142	1	23	1	26	1	47	1	50	0.120007044						
143	1	23	1	26	1	50	1	53	-0.029047123						
144	1	23	1	26	1	53	1	56	-0.025497131						
145	1	23	1	26	1	56	1	59	-0.06421978						
146	1	23	1	26	1	31	1	34	-0.354152381						
147	1	23	1	26	1	34	1	37	-0.446463733						
148	1	23	1	26	1	37	1	40	-0.050162765						
149	1	23	1	26	1	40	1	43	-0.025618059						
150	1	23	1	26	1	43	1	46	-0.013955066						
151	1	23	1	26	1	46	1	49	0.122874767						
152	1	23	1	26	1	49	1	52	-0.024963181						
153	1	23	1	26	1	52	1	55	-0.023403809						
154	1	23	1	26	1	55	1	58	-0.04935518						
155	1	23	1	26	1	58	1	61	-0.039740516						
156	1	23	1	26	1	42	1	45	-0.017110596						
157	1	23	1	26	1	45	1	48	-0.010635205						
158	1	23	1	26	1	48	1	51	0.11540585						
159	1	23	1	26	1	51	1	54	-0.027807471						
160	1	23	1	26	1	54	1	57	-0.033065606						
161	1	23	1	26	1	57	1	60	-0.059031775						
162	1	23	1	26	1	60	1	63	-0.00883208						
163	1	23	1	26	1	63	1	66	-0.00561641						
164	1	23	1	26	1	66	1	69	-0.003292024						
165	1	23	1	26	1	69	1	72	-0.002334665						
166	1	23	1	26	1	59	1	62	-0.014985068						
167	1	23	1	26	1	62	1	65	-0.006363441						
168	1	23	1	26	1	65	1	68	-0.00325807						
169	1	23	1	26	1	68	1	71	-0.002998188						
170	1	23	1	26	1	71	1	2	-0.041658958						
171	1	23	1	26	1	2	1	61	0.057275378						
172	1	23	1	26	1	61	1	64	-0.007087294						
173	1	23	1	26	1	64	1	67	-0.0041449						
174	1	23	1	26	1	67	1	70	-0.003589897						
175	1	23	1	26	1	70	1	1	-0.040145182						
176	1	23	1	26	1	72	1	3	-0.044525482						
177	1	24	1	27	1	1	1	4	-0.009104551						
178	1	24	1	27	1	4	1	7	-0.013245876						
179	1	24	1	27	1	7	1	10	-0.023755614						
180	1	24	1	27	1	10	1	13	-0.057883099						
181	1	24	1	27	1	13	1	16	-0.435816537						
182	1	24	1	27	1	16	1	19	-0.339730027						
183	1	24	1	27	1	19	1	22	-1.840722496						
184	1	24	1	27	1	22	1	25	6.837187505						
185	1	24	1	27	1	25	1	28	-0.2588639						
