Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
171,1,23,1,61.0,0.057275378,0.0
172,1,23,1,64.0,-0.007087294,0.0
173,1,23,1,67.0,-0.0041449,0.0
174,1,23,1,70.0,-0.003589897,0.0
175,1,23,1,1.0,-0.040145182,0.0
176,1,23,1,3.0,-0.044525482,0.0
177,1,24,1,4.0,-0.009104551,0.0
178,1,24,1,7.0,-0.013245876,0.0
179,1,24,1,10.0,-0.023755614,0.0
180,1,24,1,13.0,-0.057883099,0.0
181,1,24,1,16.0,-0.435816537,0.0
182,1,24,1,19.0,-0.339730027,0.0
183,1,24,1,22.0,-1.840722496,0.0
184,1,24,1,25.0,6.837187505,0.0
185,1,24,1,28.0,-0.2588639,0.0
186,1,24,1,31.0,-2.828147863,0.0
187,1,24,1,5.0,-0.011427556,0.0
188,1,24,1,8.0,-0.017285245,0.0
189,1,24,1,11.0,-0.02727192,0.0
190,1,24,1,14.0,-0.14647064,0.0
191,1,24,1,17.0,-0.45047526,0.0
192,1,24,1,20.0,-0.474353735,0.0
193,1,24,1,23.0,-13.81400064,0.0
194,1,24,1,26.0,20.7172424,0.0
195,1,24,1,29.0,-3.685591355,0.0
196,1,24,1,32.0,-1.210924557,0.0
197,1,24,1,6.0,-0.011559901,0.0
198,1,24,1,9.0,-0.021211857,0.0
199,1,24,1,12.0,-0.035410101,0.0
200,1,24,1,15.0,-0.332075028,0.0
201,1,24,1,18.0,-0.357754789,0.0
202,1,24,1,21.0,-0.900270248,0.0
203,1,24,1,30.0,2.990253627,0.0
204,1,24,1,33.0,-0.59080196,0.0
205,1,24,1,36.0,-0.475393569,0.0
206,1,24,1,39.0,-0.138202185,0.0
207,1,24,1,34.0,-0.395719036,0.0
208,1,24,1,37.0,-0.47082703,0.0
209,1,24,1,40.0,-0.052484606,0.0
210,1,24,1,43.0,-0.026706221,0.0
211,1,24,1,46.0,-0.014665899,0.0
212,1,24,1,49.0,0.105430438,0.0
213,1,24,1,52.0,-0.009570881,0.0
214,1,24,1,55.0,-0.016090852,0.0
215,1,24,1,58.0,-0.049753146,0.0
216,1,24,1,61.0,-0.042025373,0.0
217,1,24,1,35.0,-0.408207258,0.0
218,1,24,1,38.0,-0.327051048,0.0
219,1,24,1,41.0,-0.034738971,0.0
220,1,24,1,44.0,-0.023360145,0.0
221,1,24,1,47.0,-0.013639078,0.0
222,1,24,1,50.0,0.109781858,0.0
223,1,24,1,53.0,-0.016361121,0.0
224,1,24,1,56.0,-0.02162482,0.0
225,1,24,1,59.0,-0.066853307,0.0
226,1,24,1,62.0,-0.01601117,0.0
227,1,24,1,42.0,-0.030510464,0.0
228,1,24,1,45.0,-0.017872018,0.0
229,1,24,1,48.0,-0.011209625,0.0
230,1,24,1,51.0,0.109479468,0.0
231,1,24,1,54.0,-0.017410232,0.0
232,1,24,1,57.0,-0.03146301,0.0
233,1,24,1,60.0,-0.0618286,0.0
234,1,24,1,63.0,-0.009635932,0.0
235,1,24,1,66.0,-0.006385321,0.0
236,1,24,1,69.0,-0.004253863,0.0
237,1,24,1,64.0,-0.007837962,0.0
238,1,24,1,67.0,-0.00489782,0.0
239,1,24,1,70.0,-0.004616857,0.0
240,1,24,1,1.0,-0.039543281,0.0
241,1,24,1,62.0,0.05369838,0.0
242,1,24,1,65.0,-0.007152775,0.0
243,1,24,1,68.0,-0.004045868,0.0
244,1,24,1,71.0,-0.003781219,0.0
245,1,24,1,2.0,-0.040768642,0.0
246,1,24,1,72.0,-0.002919642,0.0
247,1,24,1,3.0,-0.042968998,0.0
248,1,27,1,46.0,-0.003042797,0.0
249,1,28,1,43.0,-0.010403491,0.0
250,1,31,1,3.0,-0.004537931,0.0
251,1,32,1,12.0,-0.003848233,0.0
252,1,32,1,72.0,-0.003867978,0.0
253,1,33,1,32.0,-1.972640803,0.0
254,1,35,1,19.0,-0.012507347,0.0
255,1,35,1,55.0,0.013610385,0.0
256,1,35,1,63.0,0.012952318,0.0
257,1,37,1,58.0,0.012948278,0.0
258,1,38,1,62.0,0.007075001,0.0
259,1,38,1,67.0,0.006754867,0.0
260,1,39,1,30.0,-0.009354758,0.0
261,1,40,1,32.0,0.35749446,0.0
262,1,40,1,48.0,-0.375182716,0.0
263,1,41,1,39.0,-0.356477963,0.0
264,1,41,1,50.0,-0.347377537,0.0
265,1,43,1,48.0,-0.946621861,0.0
266,1,44,1,38.0,-0.056110146,0.0
267,1,45,1,31.0,-0.002904215,0.0
268,1,45,1,8.0,-0.003035639,0.0
269,1,46,1,4.0,0.010234628,0.0
270,1,46,1,7.0,0.013767655,0.0
271,1,46,1,10.0,0.018090727,0.0
272,1,46,1,13.0,0.028771329,0.0
273,1,46,1,16.0,0.165350923,0.0
274,1,46,1,19.0,0.049355675,0.0
275,1,46,1,22.0,0.008074291,0.0
276,1,46,1,25.0,0.14864847,0.0
277,1,46,1,28.0,-0.049029587,0.0
278,1,46,1,31.0,-0.055731188,0.0
279,1,46,1,5.0,0.013037699,0.0
280,1,46,1,8.0,0.016055895,0.0
281,1,46,1,11.0,0.017961746,0.0
282,1,46,1,14.0,0.064092929,0.0
283,1,46,1,17.0,0.152426124,0.0
284,1,46,1,20.0,0.024297802,0.0
285,1,46,1,23.0,0.004794594,0.0
286,1,46,1,26.0,0.122847078,0.0
287,1,46,1,29.0,-0.041473235,0.0
288,1,46,1,32.0,-0.057139569,0.0
289,1,46,1,6.0,0.012922381,0.0
290,1,46,1,9.0,0.017994963,0.0
291,1,46,1,12.0,0.020449748,0.0
292,1,46,1,15.0,0.132194,0.0
293,1,46,1,18.0,0.090216939,0.0
294,1,46,1,21.0,0.013703884,0.0
295,1,46,1,24.0,0.009120341,0.0
296,1,46,1,27.0,0.105338797,0.0
297,1,46,1,30.0,-0.052810237,0.0
298,1,46,1,33.0,-0.069202638,0.0
299,1,46,1,34.0,-0.095035603,0.0
300,1,46,1,37.0,-0.310254685,0.0
301,1,46,1,40.0,-0.088095538,0.0
302,1,46,1,43.0,-0.320683178,0.0
303,1,46,1,32.0,0.795794612,0.0
304,1,46,1,35.0,-0.179435964,0.0
305,1,46,1,38.0,-0.236186451,0.0
306,1,46,1,41.0,-0.099918703,0.0
307,1,46,1,44.0,-0.65306337,0.0
308,1,46,1,47.0,-1.286203622,0.0
309,1,46,1,36.0,-0.283810978,0.0
310,1,46,1,39.0,-0.124664777,0.0
311,1,46,1,42.0,-0.171205225,0.0
312,1,46,1,45.0,-2.14303062,0.0
313,1,46,1,48.0,1.426979905,0.0
314,1,46,1,51.0,3.562109022,0.0
315,1,46,1,54.0,-1.481348553,0.0
316,1,46,1,57.0,-0.431588309,0.0
317,1,46,1,60.0,-0.540982564,0.0
318,1,46,1,63.0,-0.069312764,0.0
319,1,46,1,50.0,6.573692379,0.0
320,1,46,1,53.0,-3.17010392,0.0
321,1,46,1,56.0,-0.471151981,0.0
322,1,46,1,59.0,-0.633518788,0.0
323,1,46,1,62.0,-0.120663516,0.0
324,1,46,1,65.0,-0.052259342,0.0
325,1,46,1,68.0,-0.037083296,0.0
326,1,46,1,71.0,-0.022048685,0.0
327,1,46,1,2.0,0.067696148,0.0
328,1,46,1,55.0,-0.841265525,0.0
329,1,46,1,58.0,-0.530168763,0.0
330,1,46,1,61.0,-0.341255342,0.0
331,1,46,1,64.0,-0.055908501,0.0
332,1,46,1,67.0,-0.040740559,0.0
333,1,46,1,70.0,-0.03623007,0.0
334,1,46,1,1.0,0.065401493,0.0
335,1,46,1,63.0,0.028450225,0.0
336,1,46,1,66.0,-0.048429355,0.0
337,1,46,1,69.0,-0.037486777,0.0
338,1,46,1,72.0,-0.008624098,0.0
339,1,46,1,3.0,0.071862292,0.0
340,1,47,1,4.0,0.011957892,0.0
341,1,47,1,7.0,0.015341721,0.0
342,1,47,1,10.0,0.019037877,0.0
343,1,47,1,13.0,0.029313943,0.0
344,1,47,1,16.0,0.16717098,0.0
345,1,47,1,19.0,0.049422152,0.0
346,1,47,1,22.0,0.007208951,0.0
347,1,47,1,25.0,0.135606707,0.0
348,1,47,1,28.0,-0.03724493,0.0
349,1,47,1,31.0,-0.051586504,0.0
350,1,47,1,5.0,0.014971345,0.0
351,1,47,1,8.0,0.017481925,0.0
352,1,47,1,11.0,0.018612169,0.0
353,1,47,1,14.0,0.06500921,0.0
354,1,47,1,17.0,0.153955371,0.0
355,1,47,1,20.0,0.023919402,0.0
356,1,47,1,23.0,0.002915994,0.0
357,1,47,1,26.0,0.120018217,0.0
358,1,47,1,29.0,-0.037248032,0.0
359,1,47,1,32.0,-0.053131995,0.0
360,1,47,1,6.0,0.01466375,0.0
361,1,47,1,9.0,0.01924162,0.0
362,1,47,1,12.0,0.021077331,0.0
363,1,47,1,15.0,0.133714691,0.0
364,1,47,1,18.0,0.090906299,0.0
365,1,47,1,21.0,0.013032494,0.0
366,1,47,1,24.0,0.00220338,0.0
367,1,47,1,27.0,0.109606507,0.0
368,1,47,1,30.0,-0.048716538,0.0
369,1,47,1,33.0,-0.06514229,0.0
370,1,47,1,34.0,-0.090051974,0.0
371,1,47,1,37.0,-0.294086865,0.0
372,1,47,1,40.0,-0.074013514,0.0
373,1,47,1,43.0,-0.206171079,0.0
374,1,47,1,46.0,-1.812528352,0.0
375,1,47,1,49.0,6.581213699,0.0
376,1,47,1,52.0,-2.203317392,0.0
377,1,47,1,55.0,-1.225568736,0.0
378,1,47,1,58.0,-0.578484537,0.0
379,1,47,1,61.0,-0.359978119,0.0
380,1,47,1,35.0,-0.17064241,0.0
381,1,47,1,38.0,-0.221797074,0.0
382,1,47,1,41.0,-0.078918812,0.0
383,1,47,1,44.0,-0.347919969,0.0
384,1,47,1,33.0,0.787760122,0.0
385,1,47,1,36.0,-0.269822098,0.0
386,1,47,1,39.0,-0.113146687,0.0
387,1,47,1,42.0,-0.12407369,0.0
388,1,47,1,45.0,-0.737322601,0.0
389,1,47,1,48.0,-1.132937332,0.0
390,1,47,1,51.0,6.017037552,0.0
391,1,47,1,54.0,-2.758438,0.0
392,1,47,1,57.0,-0.49509955,0.0
393,1,47,1,60.0,-0.572943895,0.0
394,1,47,1,63.0,-0.072325309,0.0
395,1,47,1,66.0,-0.052153154,0.0
396,1,47,1,69.0,-0.04702372,0.0
397,1,47,1,72.0,-0.014328045,0.0
398,1,47,1,3.0,0.079570238,0.0
399,1,47,1,56.0,-0.591614994,0.0
400,1,47,1,59.0,-0.675422066,0.0
401,1,47,1,62.0,-0.126523422,0.0
402,1,47,1,65.0,-0.055232711,0.0
403,1,47,1,68.0,-0.043411167,0.0
404,1,47,1,71.0,-0.030540378,0.0
405,1,47,1,2.0,0.073093551,0.0
406,1,47,1,61.0,0.078836321,0.0
407,1,47,1,64.0,-0.058496247,0.0
408,1,47,1,67.0,-0.045047321,0.0
409,1,47,1,70.0,-0.047174472,0.0
410,1,47,1,1.0,0.06941155,0.0
411,1,48,1,4.0,0.013185062,0.0
412,1,48,1,7.0,0.016421054,0.0
413,1,48,1,10.0,0.019702095,0.0
414,1,48,1,13.0,0.02966201,0.0
415,1,48,1,16.0,0.168223208,0.0
416,1,48,1,19.0,0.049279014,0.0
417,1,48,1,22.0,0.006462808,0.0
418,1,48,1,25.0,0.125520457,0.0
419,1,48,1,28.0,-0.030397804,0.0
420,1,48,1,31.0,-0.047596364,0.0
421,1,48,1,5.0,0.016349615,0.0
422,1,48,1,8.0,0.018387892,0.0
423,1,48,1,11.0,0.019083176,0.0
424,1,48,1,14.0,0.065482764,0.0
425,1,48,1,17.0,0.154742081,0.0
426,1,48,1,20.0,0.023502781,0.0
427,1,48,1,23.0,0.001585883,0.0
428,1,48,1,26.0,0.115366285,0.0
429,1,48,1,29.0,-0.033805175,0.0
430,1,48,1,32.0,-0.049434466,0.0
431,1,48,1,6.0,0.015873625,0.0
432,1,48,1,9.0,0.0200806,0.0
433,1,48,1,12.0,0.021448972,0.0
434,1,48,1,15.0,0.134576418,0.0
435,1,48,1,18.0,0.091111588,0.0
436,1,48,1,21.0,0.012375467,0.0
437,1,48,1,24.0,-0.00181754,0.0
438,1,48,1,27.0,0.109221029,0.0
439,1,48,1,30.0,-0.044864928,0.0
440,1,48,1,33.0,-0.061740413,0.0
441,1,48,1,34.0,-0.086336708,0.0
442,1,48,1,37.0,-0.284344075,0.0
443,1,48,1,40.0,-0.067032989,0.0
444,1,48,1,43.0,-0.159489832,0.0
445,1,48,1,46.0,-0.752932257,0.0
446,1,48,1,49.0,3.561918564,0.0
447,1,48,1,52.0,1.007119806,0.0
448,1,48,1,55.0,-2.436167972,0.0
449,1,48,1,58.0,-0.653475032,0.0
450,1,48,1,61.0,-0.386125368,0.0
451,1,48,1,35.0,-0.164867759,0.0
452,1,48,1,38.0,-0.213455457,0.0
453,1,48,1,41.0,-0.068900492,0.0
454,1,48,1,44.0,-0.244440749,0.0
455,1,48,1,47.0,-1.718538809,0.0
456,1,48,1,50.0,6.021343621,0.0
457,1,48,1,53.0,-2.161481148,0.0
458,1,48,1,56.0,-0.842585809,0.0
459,1,48,1,59.0,-0.736901278,0.0
460,1,48,1,62.0,-0.134411624,0.0
461,1,48,1,36.0,-0.260992203,0.0
462,1,48,1,39.0,-0.106899584,0.0
463,1,48,1,42.0,-0.102766291,0.0
464,1,48,1,45.0,-0.425954364,0.0
465,1,48,1,54.0,1.940647096,0.0
466,1,48,1,57.0,-0.604015199,0.0
467,1,48,1,60.0,-0.618550756,0.0
468,1,48,1,63.0,-0.075957231,0.0
469,1,48,1,66.0,-0.054809679,0.0
470,1,48,1,69.0,-0.053123228,0.0
471,1,48,1,64.0,-0.061188823,0.0
472,1,48,1,67.0,-0.047986655,0.0
473,1,48,1,70.0,-0.05448102,0.0
474,1,48,1,1.0,0.071397004,0.0
475,1,48,1,62.0,0.068398832,0.0
476,1,48,1,65.0,-0.057852499,0.0
477,1,48,1,68.0,-0.047599956,0.0
478,1,48,1,71.0,-0.036443442,0.0
479,1,48,1,2.0,0.076235762,0.0
480,1,48,1,72.0,-0.018576259,0.0
481,1,48,1,3.0,0.08455522,0.0
482,1,49,1,4.0,0.000624933,0.0
483,1,49,1,7.0,0.000711131,0.0
484,1,49,1,10.0,0.000689582,0.0
485,1,49,1,13.0,0.000624933,0.0
486,1,49,1,16.0,0.002146862,0.0
487,1,49,1,19.0,-0.000809451,0.0
488,1,49,1,22.0,-0.002501081,0.0
489,1,49,1,25.0,-0.045146058,0.0
490,1,49,1,28.0,0.024892287,0.0
491,1,49,1,31.0,0.012233343,0.0
492,1,49,1,5.0,0.000723042,0.0
493,1,49,1,8.0,0.00075805,0.0
494,1,49,1,11.0,0.000573587,0.0
495,1,49,1,14.0,0.001109473,0.0
496,1,49,1,17.0,0.001433967,0.0
497,1,49,1,20.0,-0.001563226,0.0
498,1,49,1,23.0,-0.004537529,0.0
499,1,49,1,26.0,-0.025043928,0.0
500,1,49,1,29.0,0.011588876,0.0
501,1,49,1,32.0,0.010499599,0.0
502,1,49,1,6.0,0.00068525,0.0
503,1,49,1,9.0,0.000753909,0.0
504,1,49,1,12.0,0.000514274,0.0
505,1,49,1,15.0,0.001896889,0.0
506,1,49,1,18.0,0.000115779,0.0
507,1,49,1,21.0,-0.002217301,0.0
508,1,49,1,24.0,-0.014729501,0.0
509,1,49,1,27.0,-0.009593495,0.0
510,1,49,1,30.0,0.01233584,0.0
511,1,49,1,33.0,0.007728916,0.0
512,1,49,1,34.0,0.00589739,0.0
513,1,49,1,37.0,0.002923792,0.0
514,1,49,1,40.0,-0.000320379,0.0
515,1,49,1,43.0,-0.000787485,0.0
516,1,49,1,46.0,-0.000822485,0.0
517,1,49,1,32.0,-0.0045378,0.0
518,1,49,1,35.0,0.004901255,0.0
519,1,49,1,38.0,0.001579009,0.0
520,1,49,1,41.0,-0.000508837,0.0
521,1,49,1,44.0,-0.000846715,0.0
522,1,49,1,36.0,0.003711312,0.0
523,1,49,1,39.0,0.000384996,0.0
524,1,49,1,42.0,-0.000671725,0.0
525,1,49,1,45.0,-0.000838646,0.0
526,1,49,1,48.0,-0.00070134,0.0
527,1,49,1,51.0,1.005597256,0.0
528,1,49,1,54.0,-0.273842857,0.0
529,1,49,1,57.0,-0.519890586,0.0
530,1,49,1,60.0,-0.187749036,0.0
531,1,49,1,63.0,-0.013756219,0.0
532,1,49,1,47.0,-0.000826464,0.0
533,1,49,1,50.0,-2.202315445,0.0
534,1,49,1,53.0,4.076827592,0.0
535,1,49,1,56.0,-1.576537461,0.0
536,1,49,1,59.0,-0.255265783,0.0
537,1,49,1,62.0,-0.031406888,0.0
538,1,49,1,65.0,-0.006979308,0.0
539,1,49,1,68.0,-0.002984785,0.0
540,1,49,1,71.0,-0.002115064,0.0
541,1,49,1,2.0,-0.000553336,0.0
542,1,49,1,58.0,-0.326718013,0.0
543,1,49,1,61.0,-0.106830865,0.0
544,1,49,1,64.0,-0.00911132,0.0
545,1,49,1,67.0,-0.003899467,0.0
546,1,49,1,70.0,-0.002927629,0.0
547,1,49,1,1.0,-0.000874924,0.0
548,1,49,1,63.0,0.009921634,0.0
549,1,49,1,66.0,-0.005392222,0.0
550,1,49,1,69.0,-0.002888594,0.0
551,1,49,1,72.0,-0.001284119,0.0
552,1,49,1,3.0,6.46e-05,0.0
553,1,50,1,4.0,0.000715159,0.0
554,1,50,1,7.0,0.000741183,0.0
555,1,50,1,10.0,0.000499674,0.0
556,1,50,1,13.0,-0.000122837,0.0
557,1,50,1,16.0,-0.003120882,0.0
558,1,50,1,19.0,-0.002780479,0.0
559,1,50,1,22.0,-0.003088611,0.0
560,1,50,1,25.0,-0.044221164,0.0
561,1,50,1,28.0,0.020868684,0.0
562,1,50,1,31.0,0.016271681,0.0
563,1,50,1,5.0,0.000843812,0.0
564,1,50,1,8.0,0.000714796,0.0
565,1,50,1,11.0,0.000297571,0.0
566,1,50,1,14.0,-0.000784506,0.0
567,1,50,1,17.0,-0.003553169,0.0
568,1,50,1,20.0,-0.002739529,0.0
569,1,50,1,23.0,-0.004410507,0.0
570,1,50,1,26.0,-0.028850896,0.0
571,1,50,1,29.0,0.013136839,0.0
572,1,50,1,32.0,0.01436146,0.0
573,1,50,1,6.0,0.000763757,0.0
574,1,50,1,9.0,0.000658662,0.0
575,1,50,1,12.0,0.000109257,0.0
576,1,50,1,15.0,-0.00223404,0.0
577,1,50,1,18.0,-0.003034216,0.0
578,1,50,1,21.0,-0.00308104,0.0
579,1,50,1,24.0,-0.011941243,0.0
580,1,50,1,27.0,-0.016211621,0.0
581,1,50,1,30.0,0.01592027,0.0
582,1,50,1,33.0,0.011174364,0.0
583,1,50,1,34.0,0.009241746,0.0
584,1,50,1,37.0,0.008031778,0.0
585,1,50,1,40.0,-6.24e-06,0.0
586,1,50,1,43.0,-0.000962357,0.0
587,1,50,1,46.0,-0.001130899,0.0
588,1,50,1,49.0,-3.170300734,0.0
589,1,50,1,52.0,4.076392534,0.0
590,1,50,1,55.0,0.049439731,0.0
591,1,50,1,58.0,-0.738691061,0.0
592,1,50,1,61.0,-0.191066374,0.0
593,1,50,1,35.0,0.009031104,0.0
594,1,50,1,38.0,0.00506628,0.0
595,1,50,1,41.0,-0.000397314,0.0
596,1,50,1,44.0,-0.001114977,0.0
597,1,50,1,47.0,-0.00115762,0.0
598,1,50,1,33.0,-0.007928608,0.0
599,1,50,1,36.0,0.008814765,0.0
600,1,50,1,39.0,0.001779594,0.0
601,1,50,1,42.0,-0.000750945,0.0
602,1,50,1,45.0,-0.001137859,0.0
603,1,50,1,48.0,-0.000991985,0.0
604,1,50,1,51.0,-2.16055913,0.0
605,1,50,1,54.0,4.135118694,0.0
606,1,50,1,57.0,-1.591621986,0.0
607,1,50,1,60.0,-0.344924691,0.0
608,1,50,1,63.0,-0.023183408,0.0
609,1,50,1,66.0,-0.008712617,0.0
610,1,50,1,69.0,-0.004569496,0.0
611,1,50,1,72.0,-0.002016444,0.0
612,1,50,1,3.0,-0.000844431,0.0
613,1,50,1,59.0,-0.492334103,0.0
