Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
122,1,23,1,14.0,-0.17484505,0.0
123,1,23,1,17.0,-0.560120209,0.0
124,1,23,1,20.0,-0.762748006,0.0
125,1,23,1,3.0,1.558221569,0.0
126,1,23,1,6.0,-0.01305098,0.0
127,1,23,1,9.0,-0.024243718,0.0
128,1,23,1,12.0,-0.041321372,0.0
129,1,23,1,15.0,-0.401175884,0.0
130,1,23,1,18.0,-0.469066692,0.0
131,1,23,1,21.0,-1.70150082,0.0
132,1,23,1,24.0,-12.30230351,0.0
133,1,23,1,27.0,20.75456037,0.0
134,1,23,1,30.0,-4.591545218,0.0
135,1,23,1,33.0,-0.504994692,0.0
136,1,23,1,36.0,-0.449055754,0.0
137,1,23,1,39.0,-0.131530144,0.0
138,1,23,1,42.0,-0.029137428,0.0
139,1,23,1,32.0,-0.951380971,0.0
140,1,23,1,35.0,-0.37797979,0.0
141,1,23,1,38.0,-0.311341313,0.0
142,1,23,1,41.0,-0.033280994,0.0
143,1,23,1,44.0,-0.022357624,0.0
144,1,23,1,47.0,-0.0129568,0.0
145,1,23,1,50.0,0.119093457,0.0
146,1,23,1,53.0,-0.029336805,0.0
147,1,23,1,56.0,-0.029661518,0.0
148,1,23,1,59.0,-0.052263038,0.0
149,1,23,1,34.0,-0.353966875,0.0
150,1,23,1,37.0,-0.446441197,0.0
151,1,23,1,40.0,-0.050035064,0.0
152,1,23,1,43.0,-0.025594,0.0
153,1,23,1,46.0,-0.013939112,0.0
154,1,23,1,49.0,0.122048039,0.0
155,1,23,1,52.0,-0.025357352,0.0
156,1,23,1,55.0,-0.02425925,0.0
157,1,23,1,58.0,-0.063158897,0.0
158,1,23,1,61.0,-0.021332902,0.0
159,1,23,1,45.0,-0.017085838,0.0
160,1,23,1,48.0,-0.010623618,0.0
161,1,23,1,51.0,0.114112957,0.0
162,1,23,1,54.0,-0.028259401,0.0
163,1,23,1,57.0,-0.051869526,0.0
164,1,23,1,60.0,-0.035166196,0.0
165,1,23,1,63.0,-0.011658555,0.0
166,1,23,1,66.0,-0.005819895,0.0
167,1,23,1,69.0,-0.003061507,0.0
168,1,23,1,72.0,-0.002798804,0.0
169,1,23,1,62.0,-0.020643582,0.0
170,1,23,1,65.0,-0.006886967,0.0
171,1,23,1,68.0,-0.003753772,0.0
172,1,23,1,71.0,-0.002749303,0.0
173,1,23,1,2.0,-0.041637863,0.0
174,1,23,1,61.0,0.05963461,0.0
175,1,23,1,64.0,-0.00914991,0.0
