Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
6,9,13,16,-45.517,64.258,0.0
6,9,16,19,-46.0,64.258,0.0
6,9,19,22,53.317,64.258,0.0
6,9,22,25,-28.503,997.948,0.0
6,9,25,28,-0.062,997.948,0.0
6,9,28,31,-1.207,997.948,0.0
6,9,2,5,-196.214,31.268,0.0
6,9,5,8,350.343,31.268,0.0
6,9,8,11,-60.925,31.268,0.0
6,9,11,14,-52.103,31.268,0.0
6,9,14,17,27.324,997.358,0.0
6,9,17,20,-225.274,997.358,0.0
6,9,20,23,383.499,997.358,0.0
6,9,23,26,-373.577,997.358,0.0
6,9,26,29,-0.138,997.358,0.0
6,9,29,32,-2.217,997.358,0.0
6,9,12,15,-39.361,120.443,0.0
6,9,15,18,-393.643,120.443,0.0
6,9,18,21,304.814,120.443,0.0
6,9,21,24,57.24,120.443,0.0
6,9,24,27,-35.109,998.582,0.0
6,9,27,30,-0.229,998.582,0.0
6,9,30,33,-3.64,998.582,0.0
6,9,33,36,-5.101,998.582,0.0
6,9,36,39,-7.192,998.582,0.0
6,9,39,42,-7.808,998.582,0.0
6,9,31,34,-4.521,998.093,0.0
6,9,34,37,-5.322,998.093,0.0
6,9,37,40,-6.67,998.093,0.0
6,9,40,43,-9.97,998.093,0.0
6,9,43,46,-9.25,998.093,0.0
6,9,46,49,54.301,998.093,0.0
6,9,49,52,4.796,998.093,0.0
6,9,52,55,17.173,998.093,0.0
6,9,55,58,6.194,998.093,0.0
6,9,58,61,-19.793,998.093,0.0
6,9,32,35,-5.192,997.485,0.0
6,9,35,38,-6.925,997.485,0.0
6,9,38,41,-6.289,997.485,0.0
6,9,41,44,-11.064,997.485,0.0
6,9,44,47,-8.242,997.485,0.0
6,9,47,50,59.058,997.485,0.0
6,9,50,53,8.831,997.485,0.0
6,9,53,56,16.266,997.485,0.0
6,9,56,59,-2.61,997.485,0.0
6,9,59,62,-24.539,997.485,0.0
6,9,42,45,-10.68,997.577,0.0
6,9,45,48,-7.335,997.577,0.0
6,9,48,51,62.289,997.577,0.0
6,9,51,54,13.927,997.577,0.0
6,9,54,57,12.77,997.577,0.0
6,9,57,60,-13.027,997.577,0.0
6,9,60,63,-30.56,997.577,0.0
6,9,63,66,-66.843,997.577,0.0
6,9,66,69,-39.484,997.577,0.0
6,9,69,72,-17.501,997.577,0.0
6,9,61,64,-41.975,997.579,0.0
6,9,64,67,-63.992,997.579,0.0
6,9,67,70,-31.124,997.579,0.0
6,9,70,1,-648.992,997.579,0.0
6,9,1,62,778.055,997.579,0.0
6,9,62,65,-57.408,997.579,0.0
6,9,65,68,-54.296,997.579,0.0
6,9,68,71,-22.616,997.579,0.0
6,9,71,2,-1000.994,997.579,0.0
6,9,72,3,-57.433,65.118,0.0
7,10,4,1,815.075,855.406,0.0
7,10,1,70,404.649,855.406,0.0
7,10,70,67,20.431,855.406,0.0
7,10,67,64,47.109,855.406,0.0
7,10,64,61,34.196,855.406,0.0
7,10,61,58,22.324,855.406,0.0
7,10,58,55,0.607,855.406,0.0
7,10,55,52,-9.16,855.406,0.0
7,10,52,49,-3.375,855.406,0.0
7,10,49,46,-52.593,855.406,0.0
7,10,2,5,-596.309,311.427,0.0
7,10,5,8,-1082.49,311.427,0.0
7,10,8,11,3006.588,311.427,0.0
7,10,11,14,-914.792,311.427,0.0
7,10,14,17,-105.048,311.427,0.0
7,10,17,20,-49.988,311.427,0.0
7,10,20,23,-9.367,862.456,0.0
7,10,23,26,-46.587,862.456,0.0
7,10,26,29,-0.32,862.456,0.0
7,10,29,32,-3.575,862.456,0.0
7,10,3,6,-4689.154,715.857,0.0
7,10,6,9,6734.363,715.857,0.0
7,10,9,12,-11.824,715.857,0.0
7,10,12,15,-966.116,715.857,0.0
7,10,15,18,-231.498,715.857,0.0
7,10,18,21,-66.131,715.857,0.0
7,10,21,24,7.131,866.353,0.0
7,10,24,27,-45.326,866.353,0.0
7,10,27,30,-0.56,866.353,0.0
7,10,30,33,-5.502,866.353,0.0
