a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resInvError
3,6,4,7,1263.915,96.825,0.0,13.053601859024011,,,,5.026548245743669,65.61455952511344,-221,-0.0893841020067645,-1.221370010945888,13.664286864496955,,
3,6,7,10,-615.494,96.825,0.0,-6.356767363800671,,,,-9.773843811168247,62.13005135771948,-441,-0.030004811639680995,-0.19363865304347616,-6.453586690322409,,
3,6,2,5,10975.239,670.736,0.0,16.362978876935188,,,,5.026548245743669,82.24930276899927,151,-0.052603552760296504,-0.8386917400692973,15.943633006900539,,-1.05528
3,6,5,8,-1569.852,670.736,0.0,-2.3404916390353283,,,,-31.41592653589794,73.52871338981723,-17379,0.017818711827689217,0.04133626654032918,-2.3198235057651635,,
3,6,8,11,-1237.664,670.736,0.0,-1.8452326996016317,,,,-27.925268031909276,51.5286177176191,153,0.0079145741389432,0.014662253751780652,-1.852563826477522,,-0.36078
3,6,9,12,-166.9,953.532,0.0,-0.17503345456681055,,,,-56.54866776461626,9.897908669991624,161,-0.03481047765086904,-0.005988762319905638,-0.17203907340685773,,1.80126
3,6,36,39,-4.552,953.532,0.0,-0.004773830348640633,,,,-12440.706908215672,59.38982419698315,170,-0.09728297423483503,-0.0004428705334602878,-0.004552395081910489,,0.26233
3,6,37,40,-4.319,952.214,0.0,-0.004535745116118856,,,,-13612.87003385493,61.74450877241822,173,-0.008941242391066988,-4.037469653323227e-05,-0.00451555776785224,,0.23258
3,6,40,43,-7.653,952.214,0.0,-0.008037058896424542,,,,-17564.99359207103,141.17088801479454,174,-0.022783902499738492,-0.00018105301911341097,-0.007946532386867836,,0.38409
3,6,43,46,-8.407,952.214,0.0,-0.008828897705767821,,,,-22214.55071938395,196.12999588103187,175,-0.07212778518235902,-0.0006146424382438374,-0.008521576486645904,,0.38661
3,6,35,38,-3.984,956.478,0.0,-0.004165281376048378,,,,-11337.658820955263,47.22453913491557,182,-0.07669116223861011,-0.00030764350095816885,-0.004011459625569294,,0.31308
3,6,38,41,-4.33,956.478,0.0,-0.004527025190333704,,,,-14856.242592975721,67.2545844521096,183,0.005493418001532516,2.493733728273998e-05,-0.004539493858975074,,0.24559
3,6,41,44,-8.717,956.478,0.0,-0.009113644014812678,,,,-19034.56082224999,173.4742113122865,184,-0.03368076614879158,-0.00030187089137645104,-0.008962708569124452,,0.44709
3,6,44,47,-7.978,956.478,0.0,-0.008341017775631013,,,,-23929.162176543286,199.59356707050486,185,-0.009480482463603432,-7.870379776321774e-05,-0.008301665876749405,,0.36408
3,6,47,50,42.944,956.478,0.0,0.04489805306551745,,,,-29596.59532361917,-1328.8295073984991,186,-0.09186557142891004,-0.003943451584311766,0.04292632727336157,,1.51749
3,6,59,62,-7.433,956.478,0.0,-0.007771218993013953,,,,-61125.61919504549,475.0205728482758,190,-0.05095806039829536,-0.0003861670840187544,-0.007578135451004575,,0.45674
3,6,39,42,-5.787,954.178,0.0,-0.006064906128625896,,,,-16172.918980680128,98.08723544369698,191,-0.02760796583504811,-0.00016515985734246157,-0.005982326199954665,,0.23678
3,6,42,45,-8.855,954.178,0.0,-0.009280239116810491,,,,-20583.715066320397,191.021797727748,192,0.005315837691075956,4.9463715420725723e-05,-0.009304970974520854,,0.48797
3,6,45,48,-7.736,954.178,0.0,-0.008107501954561936,,,,-25729.643832900132,208.6031376654203,193,-0.09853904592407711,-0.000761392082727087,-0.0077268059131983926,,0.23468
3,6,48,51,46.84,954.178,0.0,0.049089373261592704,,,,-31667.253948185782,-1554.525649232137,194,-0.0889624957113073,-0.004181131223965004,0.0469988076496102,,1.51128
3,6,60,63,-12.804,954.178,0.0,-0.013418879915487467,,,,-64465.4812516621,865.0545516101624,198,0.0054936810747477915,7.392209885376602e-05,-0.01345584096491435,,0.0851
3,6,63,66,-42.288,954.178,0.0,-0.04431877490363433,,,,-75209.7281269409,3333.2030114214294,199,0.01571108750707556,0.0007018092439397897,-0.04466967952560423,,-0.67585
3,6,66,69,-40.956,954.178,0.0,-0.04292280895178887,,,,-87084.94835750671,3737.9306009256607,-18842,-0.0053347959105670174,-0.00022959685183918804,-0.04303760737770847,,
3,6,61,64,-21.668,954.937,0.0,-0.022690502095949784,,,,-67924.72382911498,1541.2460884113439,201,0.005172225101760621,0.0001176646786143834,-0.022749334435256976,,-0.10551
3,6,64,67,-45.154,954.937,0.0,-0.04728479470373439,,,,-79039.67863751794,3737.3749778241763,202,0.007672643295492884,0.0003641965381256107,-0.047466892972797194,,-1.04079
3,6,67,70,-39.133,954.937,0.0,-0.04097966672146958,,,,-91304.4563571321,3741.6261917002385,-4699,-0.026109179306196516,-0.001084097919826131,-0.041521715681382645,,
3,6,1,62,3026.501,956.071,0.0,3.165560925914498,,,,20.880752620118038,66.09929459793244,0,,,3.165560925914498,,1.15582
3,6,62,65,-32.814,956.071,0.0,-0.034321718784483576,,,,-71505.44132250796,2454.1896486315095,-4349,-0.023945575827387374,-0.0008318124335307542,-0.034737625001248953,,
3,6,65,68,-44.996,956.071,0.0,-0.047063450308606786,,,,-82997.38724933649,3906.143410553342,-4559,-0.012743070903838345,-0.0006035786067527943,-0.04736523961198318,,
3,6,71,2,-79.8,7.709,0.0,-10.351537164353353,,,,-8.370005743741341,86.64242552218951,209,0.015019799173560803,0.15665446867581423,-10.42986439869126,,-1.0355
3,6,69,72,-34.484,956.736,0.0,-0.03604338082814904,,,,-100147.69061113789,3609.6613517568894,210,-0.07932876996486155,-0.0027501923772453307,-0.03466828463952638,,-0.18323
4,7,5,8,1054.807,87.508,0.0,12.053835077935732,,,,5.026548245743669,60.589183565481356,-17391,0.009702634735845725,0.11638931741034142,11.995640419230561,,
4,7,8,11,-571.471,87.508,0.0,-6.53050006856516,,,,-9.773843811168247,63.828087678979394,213,0.005067435404304752,0.03317694827641304,-6.547088542703366,,-0.04546
4,7,11,14,-48.068,87.508,0.0,-0.5492983498651552,,,,-97.73843811168241,53.68756277314475,214,0.04053100133568978,0.022724127982890252,-0.5606604138566004,,-0.83655
4,7,26,29,0.086,965.136,0.0,8.910661295402927e-05,,,,-3647.7381366681584,-0.3250375903017415,219,-0.06753199166703061,-5.82099533912115e-06,8.61961152844687e-05,,
4,7,3,6,6482.85,454.141,0.0,14.2749718699699,,,,5.026548245743669,71.75383481103742,221,-0.0893841020067645,-1.221370010945888,13.664286864496955,,-0.98585
4,7,6,9,-1529.684,454.141,0.0,-3.368301915044006,,,,-31.41592653589794,105.81832551374683,-352,0.02857824151398849,0.09490405018671177,-3.32084988995065,,
4,7,9,12,-606.413,454.141,0.0,-1.335296747045521,,,,-27.925268031909276,37.288519563382735,-17104,-0.07861422444129844,-0.10926834111431694,-1.3899309176026795,,
4,7,12,15,-128.994,454.141,0.0,-0.2840395383812516,,,,-153.58897417550094,43.625341325259264,224,-0.08376408783514269,-0.022835898728189308,-0.27262158901715694,,0.91154
4,7,27,30,0.188,965.694,0.0,0.00019467864561652036,,,,-4174.827570770416,-0.8127497771600924,229,-0.013961753832771658,-2.6992124566641007e-06,0.0001933290393881883,,
4,7,10,13,-713.233,964.838,0.0,-0.739225652389313,,,,-56.54866776461626,41.802225820044974,-635,-0.009026765041395065,-0.006703069794736893,-0.7425771872866815,,
4,7,38,41,-4.9,964.471,0.0,-0.005080505271801848,,,,-13612.87003385493,69.16025797135337,243,0.09045710449288802,0.000481338017940678,-0.005321174280772187,,0.2524
4,7,41,44,-9.668,964.471,0.0,-0.010024147952608217,,,,-17564.99359207103,176.07409455353528,244,0.0008303265420216656,8.326773076550165e-06,-0.010028311339146492,,0.38931
4,7,44,47,-8.108,964.471,0.0,-0.008406680968116201,,,,-22214.55071938395,186.75064074789714,245,0.01878136341515751,0.00015938567047768352,-0.008486373803355044,,-0.00296
4,7,33,36,-2.378,964.006,0.0,-0.002466789625790711,,,,-8422.260838423801,20.775945661927206,251,0.00305724531828826,7.553126915601279e-06,-0.0024705661892485114,,0.3728
4,7,39,42,-6.527,964.006,0.0,-0.006770704746650954,,,,-14856.242592975721,100.5872322416588,253,0.01900438879261643,0.00012990751183637825,-0.006835658502569144,,0.23594
4,7,42,45,-9.63,964.006,0.0,-0.009989564380304688,,,,-19034.56082224999,190.14697078469163,254,0.02456177509894768,0.0002484121553917914,-0.010113770458000583,,0.34528
4,7,45,48,-7.612,964.006,0.0,-0.007896216413590788,,,,-23929.162176543286,188.94984314189696,255,-0.09875032622316968,-0.0007430649916076986,-0.007524683917786938,,-0.15532
4,7,60,63,-18.623,964.006,0.0,-0.019318344491631795,,,,-61125.61919504549,1180.8457688741898,260,0.06203363338674868,0.0012367470565829049,-0.01993671801992325,,-0.03132
4,7,40,43,-8.559,963.766,0.0,-0.008880786414959648,,,,-16172.918980680128,143.62823917386712,261,0.01221441165258223,0.00010914012226153486,-0.008935356476090416,,0.36784
4,7,43,46,-8.788,963.766,0.0,-0.009118395959185115,,,,-20583.715066320397,187.69046428575368,262,-0.07368556637799523,-0.0006480193348550357,-0.008794386291757597,,0.10546
4,7,61,64,-29.779,963.766,0.0,-0.03089857911567746,,,,-64465.4812516621,1991.8917726847035,268,0.026730727950982653,0.0008371300603646874,-0.0313171441458598,,-0.42707
4,7,64,67,-55.067,963.766,0.0,-0.05713731341425201,,,,-75209.7281269409,4297.281807789707,-4470,-0.004358800636827374,-0.0002495941236091148,-0.05726211047605657,,
4,7,67,70,-37.087,963.766,0.0,-0.038481332605632496,,,,-87084.94835750671,3351.1448626895453,270,0.010570802803843137,0.00040893999060287456,-0.03868580260093393,,-0.86284
4,7,62,65,-43.812,964.147,0.0,-0.045441203467935905,,,,-67924.72382911498,3086.5811960221686,-18645,-0.023344024480823008,-0.0010733082330271829,-0.0459778575844495,,
4,7,65,68,-50.975,964.147,0.0,-0.052870568492149016,,,,-79039.67863751794,4178.872743002339,272,0.008837820416187964,0.0004693345368111043,-0.053105235760554564,,-1.10143
4,7,2,63,6459.654,964.469,0.0,6.697627399118064,,,,20.880752620118038,139.85150086270886,0,,,6.697627399118064,,-1.92984
4,7,63,66,-54.139,964.469,0.0,-0.05613347862917315,,,,-71505.44132250796,4013.8491623465957,-18697,-0.019452956144104347,-0.0011026873624404299,-0.05668482231039337,,
4,7,66,69,-42.109,964.469,0.0,-0.043660293902655245,,,,-82997.38724933649,3623.6903204585224,-4610,0.009143802088946792,0.0003974041939417694,-0.04346159180568436,,
4,7,72,3,-64.129,7.914,0.0,-8.103234773818551,,,,-8.370005743741341,67.82412159974584,279,0.08550963678781172,0.7238528598838325,-8.465161203760466,,-0.1424
5,8,4,7,6227.102,528.392,0.0,11.785004314978272,,,,5.026548245743669,59.2378927655356,-17459,-0.012031195729999996,-0.1426457933221581,11.85632721163935,,
5,8,7,10,-1879.342,528.392,0.0,-3.556719253887265,,,,-31.41592653589794,111.73763078893604,283,0.01187207010307325,0.04247776984983975,-3.577958138812185,,-0.36679
5,8,10,13,-705.249,528.392,0.0,-1.334707944102106,,,,-27.925268031909276,37.272077083369894,-17034,-0.060764717630109544,-0.08364446756859167,-1.3765301778864019,,
5,8,19,22,-61.861,528.392,0.0,-0.11707406622356129,,,,-913.8543963442296,106.98865011629695,-16387,-0.009481843634506389,-0.001115365851889094,-0.11763174914950583,,
5,8,3,6,-229.166,91.965,0.0,-2.491882781492959,,,,-31.41592653589794,78.28480639945182,-17524,0.03156969418504962,0.07744551179503656,-2.453160025595441,,
5,8,6,9,1028.332,91.965,0.0,11.181775675528735,,,,5.026548245743669,56.20573490612819,292,0.002032182348162869,0.022746519686821287,11.193148935372147,,-1.22316
5,8,9,12,-482.205,91.965,0.0,-5.243353449681944,,,,-9.773843811168247,51.24771766394154,293,0.009145063965008087,0.04817106643037139,-5.267438982897129,,-1.43865
5,8,24,27,105.155,765.324,0.0,0.13739932368513205,,,,-2334.552407467609,-320.7659218935463,298,0.043436647632533694,0.006100662164236048,0.14044965476725008,,
5,8,43,46,-6.676,765.448,0.0,-0.008721689781670343,,,,-19034.56082224999,166.01353462200038,315,-0.007291488503381064,-6.336309513325401e-05,-0.008690008234103715,,-0.18696
5,8,45,48,-5.571,765.427,0.0,-0.0072782904182893985,,,,-22214.55071938395,161.6839516474961,325,-0.062347985689686136,-0.0004400680680405472,-0.007058256384269125,,-0.49566
5,8,41,44,-7.414,766.86,0.0,-0.009667996766032912,,,,-16172.918980680128,156.3597284025278,331,0.09871512879693758,0.0010039290381177023,-0.010169961285091764,,0.21934
5,8,44,47,-6.031,766.86,0.0,-0.00786453850768067,,,,-20583.715066320397,161.88141977020356,332,0.09357651118826633,0.0007720593876161669,-0.008250568201488754,,-0.33754
5,8,65,68,-40.396,766.86,0.0,-0.05267715097931826,,,,-75209.7281269409,3961.8342036563445,-4550,-0.055769761285585306,-0.0030220619727258993,-0.054188181965681204,,
5,8,68,71,-20.454,766.86,0.0,-0.02667240435020734,,,,-87084.94835750671,2322.7649554083437,340,-0.0968115830614152,-0.0024629754147272066,-0.025440916642843737,,-0.34358
5,8,64,67,-45.313,766.006,0.0,-0.05915488912619484,,,,-71505.44132250796,4229.89645335259,342,0.07975513542633507,0.00491385893583627,-0.06161181859411298,,-1.3923
5,8,67,70,-25.833,766.006,0.0,-0.033724278922097214,,,,-82997.38724933649,2799.0270374019387,-18899,-0.07442528304165645,-0.002606950519289719,-0.035027754181742074,,
5,8,1,63,1004.441,766.006,0.0,1.3112704078035944,,,,58.13280626033568,76.22782857175771,0,,,1.3112704078035944,,-1.76633
5,8,63,66,-45.736,766.006,0.0,-0.05970710412189983,,,,-67924.72382911498,4055.588558116259,-4410,-0.09737889108966588,-0.006111791320233727,-0.06276299978201669,,
5,8,66,69,-31.136,766.006,0.0,-0.04064720119685747,,,,-79039.67863751794,3212.741720114149,-18847,-0.04685889096673304,-0.0019503790690567693,-0.04162239073138585,,
5,8,72,3,-1915.145,766.006,0.0,-2.5001697114644013,,,,-20.89522149618898,52.241599899111556,349,0.050974187182127206,0.1307772508923466,-2.5655583369105743,,0.41804
5,8,71,2,-52.177,33.351,0.0,-1.5644808251626638,,,,-37.536615671340115,58.725315459311965,350,0.0003840616718949834,0.0006009725266162835,-1.564781311425972,,-1.22614
6,9,1,4,-117.346,64.258,0.0,-1.8261695041862493,,,,-27.925268031909276,50.99627287609988,351,0.06350500547621145,0.11977402956557293,-1.8860565189690357,,0.35764
6,9,4,7,-210.342,64.258,0.0,-3.2733978648572943,,,,-31.41592653589794,102.83682684512192,352,0.02857824151398849,0.09490405018671177,-3.32084988995065,,
6,9,7,10,609.291,64.258,0.0,9.481947773039934,,,,5.026548245743669,47.66146794480697,-17236,-0.015502180557380965,-0.14813910599771418,9.556017326038791,,
6,9,10,13,-188.619,64.258,0.0,-2.935338790500794,,,,-9.773843811168247,28.689542871218272,354,-0.03077600262032579,-0.08896894014054979,-2.890854320430519,,-1.07638
6,9,2,5,-196.214,31.268,0.0,-6.275233465523858,,,,-9.773843811168247,61.333151770646225,361,-0.03821513655692872,-0.2353126512608501,-6.157577139893433,,0.0507
6,9,5,8,350.343,31.268,0.0,11.204522195215556,,,,5.026548245743669,56.32007138475676,-292,0.002032182348162869,0.022746519686821287,11.193148935372147,,
6,9,11,14,-52.103,31.268,0.0,-1.6663361903543559,,,,-27.925268031909276,46.53288474691598,-719,0.002704199549866709,0.004500021098368556,-1.6640861798051716,,
6,9,24,27,-35.109,998.582,0.0,-0.03515885525675408,,,,-1979.203371761568,69.5865248714446,375,0.038896647618180374,0.0013946859067061682,-0.03585619821010716,,1.36194
6,9,33,36,-5.101,998.582,0.0,-0.005108243489267782,,,,-6785.840131753944,34.66372367224411,378,-0.08394800275152141,-0.0004115523400068481,-0.004902467319264358,,0.44151
6,9,36,39,-7.192,998.582,0.0,-0.007202212737662005,,,,-9330.53018116169,67.2004633199025,379,0.08006894142439219,0.0006007231845561196,-0.0075025743299400646,,0.30742
6,9,39,42,-7.808,998.582,0.0,-0.007819087466026825,,,,-12440.706908215672,97.2749754545425,380,-0.00580029623797519,-4.522187348227763e-05,-0.0077964765292856866,,0.17146
6,9,34,37,-5.322,998.093,0.0,-0.005332168445225044,,,,-7574.728953655354,40.3897307078136,382,0.03836271839069768,0.00020855688092155048,-0.005436446885685819,,0.38047
6,9,40,43,-9.97,998.093,0.0,-0.009989049116665483,,,,-13612.87003385493,135.9796273869606,384,0.017851312991685124,0.00017992357832655702,-0.010079010905828762,,0.24634
6,9,43,46,-9.25,998.093,0.0,-0.009267673453275397,,,,-17564.99359207103,162.78662482018913,385,-0.09195107764450504,-0.0008147155737939851,-0.008860315666378404,,-0.46969
6,9,46,49,54.301,998.093,0.0,0.05440474985797917,,,,-22214.55071938395,-1208.577075095475,386,0.09767918426432975,0.0055870824124659435,0.05719829106421214,,1.35509
6,9,32,35,-5.192,997.485,0.0,-0.005205090803370477,,,,-6053.499977617167,31.509017061698504,391,0.0722328344635169,0.00039006625809274217,-0.005400123932416848,,0.55031
6,9,35,38,-6.925,997.485,0.0,-0.006942460287623372,,,,-8422.260838423801,58.47121140276277,392,0.017917297822660296,0.00012551456955726004,-0.007005217572402002,,0.37489
6,9,38,41,-6.289,997.485,0.0,-0.006304856714637312,,,,-11337.658820955263,71.48231434556673,393,0.08683153899616633,0.000572307585914332,-0.006591010507594478,,0.19296
6,9,41,44,-11.064,997.485,0.0,-0.011091896118738627,,,,-14856.242592975721,164.78389955606687,394,-0.015185128965558278,-0.00016716267961155648,-0.011008314778932849,,0.21286
6,9,44,47,-8.242,997.485,0.0,-0.00826278089394828,,,,-19034.56082224999,157.2784054867837,395,-0.022145873788410618,-0.00018098249507178359,-0.008172289646412388,,-0.7942
6,9,47,50,59.058,997.485,0.0,0.059206905366998,,,,-23929.162176543286,-1416.7716404981463,396,0.05802139289372057,0.00353790418261999,0.060975857458308,,1.33715
6,9,50,53,8.831,997.485,0.0,0.008853265963899206,,,,-29596.59532361917,-262.026530025896,397,-0.09839828123684044,-0.000830296290241745,0.008438117818778334,,
6,9,59,62,-24.539,997.485,0.0,-0.02460087119104548,,,,-51801.37219919133,1274.3588849917103,400,0.05427722811630234,0.0013725152594102029,-0.025287128820750585,,0.29379
6,9,42,45,-10.68,997.577,0.0,-0.010705940493816518,,,,-16172.918980680128,173.14630821847715,401,0.025370253113986576,0.00027510212542856266,-0.010843491556530799,,0.04015
6,9,48,51,62.289,997.577,0.0,0.06244029282952594,,,,-25729.643832900132,-1606.5664953256905,403,0.06647902538587816,0.0042936899745234375,0.06458713781678765,,1.27214
6,9,57,60,-13.027,997.577,0.0,-0.01305864108735466,,,,-46143.712895927434,602.574185145855,-3993,-0.018162183078762714,-0.00023934696185869998,-0.01317831456828401,,
6,9,60,63,-30.56,997.577,0.0,-0.030634226731370107,,,,-54795.65906391278,1678.6226436587597,-18528,-0.04342641545827371,-0.0013598616150090025,-0.03131415753887461,,
6,9,63,66,-66.843,997.577,0.0,-0.06700535397267579,,,,-64465.4812516621,4319.532390286514,408,0.021458719895428677,0.00145344364239669,-0.06773207579387414,,-1.17584
6,9,66,69,-39.484,997.577,0.0,-0.03957990210279507,,,,-75209.7281269409,2976.793676442154,409,-0.0038763466270987984,-0.00015312863019249084,-0.03950333778769882,,-0.55356
6,9,61,64,-41.975,997.579,0.0,-0.04207686809766445,,,,-57903.043264162494,2436.3787138795233,411,0.023479094170299922,0.0009996623314658462,-0.04257669926339737,,-0.82974
6,9,64,67,-63.992,997.579,0.0,-0.0641473006147884,,,,-67924.72382911498,4357.18767864272,412,0.01447288199263886,0.0009351635679253623,-0.06461488239875109,,-1.30844
6,9,67,70,-31.124,997.579,0.0,-0.031199534071988284,,,,-79039.67863751794,2466.0011466902456,413,0.029924625987921838,0.0009478159063531846,-0.03167344202516488,,-0.64636
6,9,1,62,778.055,997.579,0.0,0.7799432425903111,,,,82.66176414764631,64.47148436755079,0,,,0.7799432425903111,,-1.0468
6,9,62,65,-57.408,997.579,0.0,-0.05754732206672354,,,,-61125.61919504549,3517.6156943451815,416,0.027397120990568548,0.0015985284844935096,-0.0583465863089703,,-1.20746
6,9,65,68,-54.296,997.579,0.0,-0.054427769630274896,,,,-71505.44132250796,3891.8816876126025,417,-0.008422267102175031,-0.00045648290313294454,-0.05419952817870842,,-1.09226
6,9,71,2,-1000.994,997.579,0.0,-1.0034232877797147,,,,-58.238428623471705,58.43779552448822,419,-0.05526112695439438,-0.05395937379223448,-0.9764436008835975,,-1.24635
7,10,70,67,20.431,855.406,0.0,0.02388456475638469,,,,75209.7281269409,1796.351621758007,-18904,-0.013700265837351861,-0.0003294818812527925,0.024049305697011088,,
7,10,67,64,47.109,855.406,0.0,0.05507209442066107,,,,64465.4812516621,3550.2490703648914,424,-0.004776829997397351,-0.0002624432093505935,0.054940872815985774,,-1.24514
7,10,64,61,34.196,855.406,0.0,0.039976338721028376,,,,54795.65906391278,2190.529827180966,425,-0.007499056247594084,-0.0002986649599748467,0.03982700624104095,,-1.06025
7,10,61,58,22.324,855.406,0.0,0.026097549000123923,,,,46143.712895927434,1204.2378083491164,426,0.016783503151252988,0.00044171505892527316,0.026318406529586558,,-0.43076
7,10,49,46,-52.593,855.406,0.0,-0.061483085225027656,,,,20583.715066320397,-1265.5503076702628,430,-0.011536495933408738,-0.0007052314130078161,-0.061130469518523745,,0.89316
7,10,2,5,-596.309,311.427,0.0,-1.9147633313746075,,,,-27.925268031909276,53.470279246307435,-17605,-0.002761783359427221,-0.005295473981793419,-1.9174110683655043,,
7,10,5,8,-1082.49,311.427,0.0,-3.475902860060303,,,,-31.41592653589794,109.19870889757202,432,0.01489468463819957,0.05216093728929261,-3.5019833287049495,,-0.2801
7,10,8,11,3006.588,311.427,0.0,9.654230365382578,,,,5.026548245743669,48.527454707119055,-494,0.0018819843367716377,0.01815202941371652,9.64515435067572,,
7,10,11,14,-914.792,311.427,0.0,-2.93742032643284,,,,-9.773843811168247,28.709887478305422,434,0.005522748873598115,0.01626755561130544,-2.9455541042384925,,0.14516
7,10,14,17,-105.048,311.427,0.0,-0.3373117937751062,,,,-97.73843811168241,32.9683278802288,435,-0.09980941640999146,-0.03206661806713912,-0.32127848474153664,,0.19718
7,10,3,6,-4689.154,715.857,0.0,-6.550406016844147,,,,-9.773843811168247,64.02264530837141,441,-0.030004811639680995,-0.19363865304347616,-6.453586690322409,,-1.23885
