Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
2,5,37,40,-3.699,733.062,0.0
2,5,40,43,-5.755,733.062,0.0
2,5,43,46,-6.509,733.062,0.0
2,5,46,49,44.349,733.062,0.0
2,5,49,52,0.94,733.062,0.0
2,5,52,55,1.264,733.062,0.0
2,5,55,58,-0.417,733.062,0.0
2,5,58,61,-5.991,733.062,0.0
2,5,33,36,-3.079,734.768,0.0
2,5,36,39,-3.871,734.768,0.0
2,5,39,42,-4.429,734.768,0.0
2,5,42,45,-6.717,734.768,0.0
2,5,45,48,-6.119,734.768,0.0
2,5,48,51,48.12,734.768,0.0
2,5,51,54,1.708,734.768,0.0
2,5,54,57,1.06,734.768,0.0
2,5,57,60,-4.477,734.768,0.0
2,5,60,63,-8.685,734.768,0.0
2,5,38,41,-3.644,733.623,0.0
2,5,41,44,-6.629,733.623,0.0
2,5,44,47,-6.337,733.623,0.0
2,5,47,50,47.072,733.623,0.0
2,5,50,53,0.763,733.623,0.0
2,5,53,56,-0.27,733.623,0.0
2,5,56,59,-0.681,733.623,0.0
2,5,59,62,-6.744,733.623,0.0
2,5,62,65,-20.801,733.623,0.0
2,5,65,68,-32.321,733.623,0.0
2,5,61,64,-13.627,734.06,0.0
2,5,64,67,-29.521,734.06,0.0
2,5,67,70,-31.299,734.06,0.0
2,5,70,1,-5282.07,734.059,0.0
2,5,1,63,5350.23,734.059,0.0
2,5,63,66,-26.412,734.059,0.0
2,5,66,69,-31.32,734.059,0.0
2,5,69,72,-29.377,734.059,0.0
2,5,72,3,-54.412,7.753,0.0
2,5,68,71,-29.034,734.079,0.0
3,6,1,4,-2039.065,459.098,0.0
3,6,4,7,6376.635,459.098,0.0
3,6,7,10,-2494.142,459.098,0.0
3,6,10,13,-733.859,459.098,0.0
3,6,13,16,1416.365,459.098,0.0
3,6,16,19,1402.67,459.098,0.0
3,6,19,22,-2385.558,459.098,0.0
3,6,22,25,-57.648,459.098,0.0
3,6,25,28,-0.363,830.934,0.0
3,6,28,31,-1.72,830.934,0.0
3,6,2,5,452.996,29.63,0.0
3,6,5,8,-53.481,29.63,0.0
3,6,8,11,-52.394,29.63,0.0
3,6,11,14,6.346,830.079,0.0
3,6,14,17,18.054,830.079,0.0
3,6,17,20,-205.658,830.079,0.0
3,6,20,23,-23.461,830.079,0.0
3,6,23,26,-129.079,830.079,0.0
3,6,26,29,-0.126,830.079,0.0
3,6,29,32,-1.752,830.079,0.0
3,6,9,12,409.734,829.602,0.0
3,6,12,15,-396.233,829.602,0.0
3,6,15,18,1683.208,829.602,0.0
3,6,18,21,-1552.068,829.602,0.0
3,6,21,24,-282.178,829.602,0.0
3,6,24,27,-58.007,829.602,0.0
3,6,27,30,-0.24,829.602,0.0
3,6,30,33,-2.178,829.602,0.0
3,6,33,36,-2.728,829.602,0.0
3,6,36,39,-4.257,829.602,0.0
3,6,31,34,-2.744,829.161,0.0
3,6,34,37,-3.224,829.161,0.0
3,6,37,40,-4.148,829.161,0.0
3,6,40,43,-6.828,829.161,0.0
3,6,43,46,-7.418,829.161,0.0
3,6,46,49,42.103,829.161,0.0
3,6,49,52,2.377,829.161,0.0
3,6,52,55,6.898,829.161,0.0
3,6,55,58,2.994,829.161,0.0
3,6,58,61,-6.504,829.161,0.0
3,6,32,35,-2.586,828.703,0.0
3,6,35,38,-3.823,828.703,0.0
3,6,38,41,-3.985,828.703,0.0
3,6,41,44,-7.649,828.703,0.0
3,6,44,47,-6.927,828.703,0.0
3,6,47,50,42.276,828.703,0.0
3,6,50,53,4.013,828.703,0.0
3,6,53,56,6.907,828.703,0.0
3,6,56,59,1.523,828.703,0.0
3,6,59,62,-7.585,828.703,0.0
3,6,39,42,-5.141,827.529,0.0
3,6,42,45,-7.688,827.529,0.0
3,6,45,48,-6.546,827.529,0.0
3,6,48,51,44.41,827.529,0.0
3,6,51,54,7.053,827.529,0.0
3,6,54,57,6.58,827.529,0.0
3,6,57,60,-3.6,827.529,0.0
3,6,60,63,-11.732,827.529,0.0
3,6,63,66,-36.686,827.529,0.0
3,6,66,69,-35.742,827.529,0.0
3,6,61,64,-19.277,829.237,0.0
3,6,64,67,-38.989,829.237,0.0
3,6,67,70,-33.839,829.237,0.0
3,6,70,1,-2503.646,829.237,0.0
3,6,1,62,2610.513,829.647,0.0
3,6,62,65,-29.228,829.647,0.0
3,6,65,68,-39.902,829.647,0.0
3,6,68,71,-29.307,829.647,0.0
3,6,71,2,-60.412,5.828,0.0
3,6,69,72,-28.138,831.501,0.0
4,7,2,5,1925.009,608.738,0.0
4,7,5,8,6558.814,608.738,0.0
4,7,8,11,-3660.769,608.738,0.0
4,7,11,14,-405.701,608.738,0.0
4,7,14,17,102.786,608.738,0.0
4,7,17,20,-102.799,608.738,0.0
4,7,20,23,-322.291,608.738,0.0
4,7,23,26,313.789,608.738,0.0
4,7,26,29,0.159,840.054,0.0
4,7,29,32,0.051,840.054,0.0
4,7,3,6,7042.575,411.283,0.0
4,7,6,9,-1205.777,411.283,0.0
4,7,9,12,-515.65,411.283,0.0
4,7,12,15,-90.547,411.283,0.0
4,7,15,18,-53.47,411.283,0.0
4,7,18,21,-55.217,411.283,0.0
4,7,21,24,-15.703,841.441,0.0
4,7,24,27,8.865,841.441,0.0
4,7,27,30,0.137,841.441,0.0
4,7,30,33,-0.614,841.441,0.0
4,7,10,13,-680.783,840.984,0.0
4,7,13,16,676.892,840.984,0.0
4,7,16,19,-858.45,840.984,0.0
4,7,19,22,-566.76,840.984,0.0
4,7,22,25,517.882,840.984,0.0
4,7,25,28,0.019,840.984,0.0
4,7,28,31,0.242,840.984,0.0
4,7,31,34,-1.068,840.984,0.0
4,7,34,37,-3.007,840.984,0.0
4,7,37,40,-4.508,840.984,0.0
4,7,32,35,-1.676,840.705,0.0
4,7,35,38,-4.133,840.705,0.0
4,7,38,41,-4.566,840.705,0.0
4,7,41,44,-8.727,840.705,0.0
4,7,44,47,-7.336,840.705,0.0
4,7,47,50,38.364,840.705,0.0
4,7,50,53,8.405,840.705,0.0
4,7,53,56,16.651,840.705,0.0
4,7,56,59,2.846,840.705,0.0
4,7,59,62,-11.384,840.705,0.0
4,7,33,36,-2.117,840.821,0.0
4,7,36,39,-4.651,840.821,0.0
4,7,39,42,-6.012,840.821,0.0
4,7,42,45,-8.717,840.821,0.0
4,7,45,48,-6.712,840.821,0.0
4,7,48,51,42.339,840.821,0.0
4,7,51,54,14.46,840.821,0.0
4,7,54,57,13.739,840.821,0.0
4,7,57,60,-5.202,840.821,0.0
4,7,60,63,-17.561,840.821,0.0
4,7,40,43,-7.748,840.973,0.0
4,7,43,46,-7.999,840.973,0.0
4,7,46,49,35.979,840.973,0.0
4,7,49,52,4.535,840.973,0.0
4,7,52,55,16.957,840.973,0.0
4,7,55,58,8.339,840.973,0.0
4,7,58,61,-8.888,840.973,0.0
4,7,61,64,-27.811,840.973,0.0
4,7,64,67,-49.642,840.973,0.0
4,7,67,70,-33.638,840.973,0.0
4,7,62,65,-40.461,840.811,0.0
4,7,65,68,-46.486,840.811,0.0
4,7,68,71,-26.262,840.811,0.0
4,7,71,2,-6656.121,841.578,0.0
4,7,2,63,6760.278,841.578,0.0
4,7,63,66,-48.894,841.578,0.0
4,7,66,69,-38.266,841.578,0.0
4,7,69,72,-23.588,841.387,0.0
4,7,72,3,-60.228,6.084,0.0
4,7,70,1,-50.68,30.326,0.0
5,8,1,4,-2553.793,520.041,0.0
5,8,4,7,5650.638,520.041,0.0
5,8,7,10,-1765.517,520.041,0.0
5,8,10,13,-656.099,520.041,0.0
5,8,13,16,-3423.11,520.041,0.0
5,8,16,19,3207.679,520.041,0.0
5,8,19,22,-19.575,520.041,0.0
5,8,22,25,37.156,520.041,0.0
5,8,25,28,0.439,725.215,0.0
5,8,28,31,2.022,725.215,0.0
5,8,3,6,-905.687,518.548,0.0
5,8,6,9,5014.993,518.548,0.0
5,8,9,12,-2471.792,518.548,0.0
5,8,12,15,-339.44,518.548,0.0
5,8,15,18,71.227,518.548,0.0
5,8,18,21,-113.202,518.548,0.0
5,8,21,24,-84.599,518.548,0.0
5,8,24,27,128.056,518.548,0.0
5,8,27,30,0.855,725.133,0.0
5,8,30,33,3.046,725.133,0.0
5,8,11,14,-51.478,32.842,0.0
5,8,14,17,70.163,32.842,0.0
5,8,17,20,-53.841,32.842,0.0
5,8,20,23,-112.046,32.842,0.0
5,8,23,26,111.493,32.842,0.0
5,8,26,29,0.55,725.011,0.0
5,8,29,32,2.658,725.011,0.0
5,8,32,35,1.577,725.011,0.0
5,8,35,38,-2.309,725.011,0.0
5,8,38,41,-3.237,725.011,0.0
5,8,31,34,2.755,725.332,0.0
5,8,34,37,-0.893,725.332,0.0
5,8,37,40,-2.817,725.332,0.0
5,8,40,43,-5.903,725.332,0.0
5,8,43,46,-6.146,725.332,0.0
5,8,46,49,9.671,725.332,0.0
5,8,49,52,5.971,725.332,0.0
5,8,52,55,24.527,725.332,0.0
5,8,55,58,13.79,725.332,0.0
5,8,58,61,-5.158,725.332,0.0
5,8,33,36,0.73,724.966,0.0
5,8,36,39,-2.566,724.966,0.0
5,8,39,42,-4.504,724.966,0.0
5,8,42,45,-6.666,724.966,0.0
5,8,45,48,-5.008,724.966,0.0
5,8,48,51,14.917,724.966,0.0
5,8,51,54,20.559,724.966,0.0
5,8,54,57,20.743,724.966,0.0
5,8,57,60,-1.412,724.966,0.0
5,8,60,63,-14.903,724.966,0.0
5,8,41,44,-6.728,725.267,0.0
5,8,44,47,-5.564,725.267,0.0
5,8,47,50,12.909,725.267,0.0
5,8,50,53,11.828,725.267,0.0
5,8,53,56,25.148,725.267,0.0
5,8,56,59,5.543,725.267,0.0
5,8,59,62,-8.564,725.267,0.0
5,8,62,65,-36.145,725.267,0.0
5,8,65,68,-38.161,725.267,0.0
5,8,68,71,-17.501,725.267,0.0
5,8,61,64,-24.793,724.165,0.0
5,8,64,67,-42.194,724.165,0.0
5,8,67,70,-24.358,724.165,0.0
5,8,70,1,-601.407,724.165,0.0
5,8,1,63,680.733,724.165,0.0
5,8,63,66,-42.899,724.165,0.0
5,8,66,69,-29.412,724.165,0.0
5,8,69,72,-14.558,724.165,0.0
5,8,72,3,-1746.709,724.165,0.0
5,8,71,2,-51.379,33.284,0.0
6,9,1,4,-101.935,62.354,0.0
6,9,4,7,-172.501,62.354,0.0
6,9,7,10,537.422,62.354,0.0
6,9,10,13,-175.322,62.354,0.0
6,9,13,16,-48.758,62.354,0.0
6,9,16,19,-73.478,62.354,0.0
6,9,19,22,82.312,62.354,0.0
6,9,22,25,-7.369,860.981,0.0
6,9,25,28,0.0,860.981,0.0
6,9,28,31,-0.331,860.981,0.0
6,9,2,5,-60.59,10.871,0.0
6,9,5,8,108.796,10.871,0.0
6,9,8,11,38.875,862.276,0.0
6,9,11,14,-3194.512,862.276,0.0
6,9,14,17,292.792,862.276,0.0
6,9,17,20,-41.103,862.276,0.0
6,9,20,23,360.2,862.276,0.0
6,9,23,26,-302.64,862.276,0.0
6,9,26,29,0.019,862.276,0.0
6,9,29,32,-0.706,862.276,0.0
6,9,12,15,-70.5,516.012,0.0
6,9,15,18,-1973.363,516.012,0.0
6,9,18,21,1597.229,516.012,0.0
6,9,21,24,253.551,516.012,0.0
6,9,24,27,-16.819,861.582,0.0
6,9,27,30,-0.019,861.582,0.0
6,9,30,33,-1.736,861.582,0.0
6,9,33,36,-3.158,861.582,0.0
6,9,36,39,-5.771,861.582,0.0
6,9,39,42,-6.583,861.582,0.0
6,9,31,34,-2.0,861.858,0.0
6,9,34,37,-3.869,861.858,0.0
6,9,37,40,-5.367,861.858,0.0
6,9,40,43,-8.294,861.858,0.0
6,9,43,46,-7.841,861.858,0.0
6,9,46,49,39.118,861.858,0.0
6,9,49,52,5.352,861.858,0.0
6,9,52,55,20.114,861.858,0.0
6,9,55,58,8.0,861.858,0.0
6,9,58,61,-17.195,861.858,0.0
6,9,32,35,-2.849,861.052,0.0
6,9,35,38,-5.246,861.052,0.0
6,9,38,41,-5.268,861.052,0.0
6,9,41,44,-9.213,861.052,0.0
6,9,44,47,-6.983,861.052,0.0
6,9,47,50,43.351,861.052,0.0
6,9,50,53,9.645,861.052,0.0
6,9,53,56,18.762,861.052,0.0
6,9,56,59,-0.626,861.052,0.0
6,9,59,62,-20.158,861.052,0.0
6,9,42,45,-8.96,861.183,0.0
6,9,45,48,-6.025,861.183,0.0
6,9,48,51,46.223,861.183,0.0
6,9,51,54,16.996,861.183,0.0
6,9,54,57,15.097,861.183,0.0
6,9,57,60,-11.818,861.183,0.0
6,9,60,63,-26.013,861.183,0.0
6,9,63,66,-57.279,861.183,0.0
6,9,66,69,-33.77,861.183,0.0
6,9,69,72,-13.17,861.183,0.0
6,9,61,64,-36.563,861.167,0.0
6,9,64,67,-54.301,861.167,0.0
6,9,67,70,-26.672,861.167,0.0
6,9,70,1,-497.905,861.167,0.0
6,9,1,62,609.179,861.167,0.0
6,9,62,65,-50.208,861.167,0.0
6,9,65,68,-46.238,861.167,0.0
6,9,68,71,-17.414,861.167,0.0
6,9,71,2,-792.253,861.167,0.0
6,9,72,3,-31.653,860.891,0.0
7,10,4,1,611.501,667.031,0.0
7,10,1,70,308.208,667.031,0.0
7,10,70,67,15.885,667.031,0.0
7,10,67,64,36.606,667.031,0.0
7,10,64,61,27.711,667.031,0.0
7,10,61,58,19.489,667.031,0.0
7,10,58,55,0.156,667.031,0.0
7,10,55,52,-8.737,667.031,0.0
7,10,52,49,-3.005,667.031,0.0
7,10,49,46,-40.953,667.031,0.0
7,10,2,5,-602.998,334.984,0.0
7,10,5,8,-1030.608,334.984,0.0
7,10,8,11,3037.349,334.984,0.0
7,10,11,14,-953.894,334.984,0.0
7,10,14,17,-126.454,334.984,0.0
7,10,17,20,-49.005,334.984,0.0
7,10,20,23,-14.533,644.379,0.0
7,10,23,26,-28.686,644.379,0.0
7,10,26,29,-0.229,644.379,0.0
7,10,29,32,-2.57,644.379,0.0
7,10,3,6,-3330.576,650.344,0.0
7,10,6,9,5104.361,650.344,0.0
7,10,9,12,528.755,650.344,0.0
7,10,12,15,-1343.085,650.344,0.0
7,10,15,18,-238.278,650.344,0.0
7,10,18,21,-32.191,650.344,0.0
7,10,21,24,2.491,656.402,0.0
7,10,24,27,-34.957,656.402,0.0
7,10,27,30,-0.534,656.402,0.0
7,10,30,33,-3.917,656.402,0.0
7,10,13,16,-453.289,662.765,0.0
7,10,16,19,-126.235,662.765,0.0
7,10,19,22,17.109,662.765,0.0
7,10,22,25,-35.397,662.765,0.0
7,10,25,28,-0.282,662.765,0.0
7,10,28,31,-1.625,662.765,0.0
7,10,31,34,-4.398,662.765,0.0
7,10,34,37,-4.246,662.765,0.0
7,10,37,40,-4.672,662.765,0.0
7,10,40,43,-6.109,662.765,0.0
7,10,32,35,-4.569,667.791,0.0
7,10,35,38,-4.973,667.791,0.0
7,10,38,41,-4.28,667.791,0.0
7,10,41,44,-6.621,667.791,0.0
7,10,44,47,-4.741,667.791,0.0
7,10,47,50,42.877,667.791,0.0
7,10,50,53,4.761,667.791,0.0
7,10,53,56,6.845,667.791,0.0
7,10,56,59,-5.618,667.791,0.0
7,10,59,62,-20.031,667.791,0.0
7,10,33,36,-4.235,668.356,0.0
7,10,36,39,-5.233,668.356,0.0
7,10,39,42,-4.931,668.356,0.0
7,10,42,45,-6.37,668.356,0.0
7,10,45,48,-3.978,668.356,0.0
7,10,48,51,44.966,668.356,0.0
7,10,51,54,8.154,668.356,0.0
7,10,54,57,4.683,668.356,0.0
7,10,57,60,-15.052,668.356,0.0
7,10,60,63,-22.266,668.356,0.0
7,10,43,46,-5.446,671.29,0.0
7,10,46,62,27.591,671.29,0.0
7,10,62,65,-36.287,671.29,0.0
7,10,65,68,-29.911,671.29,0.0
7,10,68,71,-9.644,671.29,0.0
7,10,71,2,-418.042,671.29,0.0
7,10,2,63,484.238,671.29,0.0
7,10,63,66,-39.865,671.29,0.0
7,10,66,69,-20.858,671.29,0.0
7,10,69,72,-6.542,671.29,0.0
7,10,72,3,-47.758,53.343,0.0
8,11,1,4,-103.021,227.055,0.0
8,11,4,7,-1351.272,227.055,0.0
8,11,7,10,2040.62,227.055,0.0
8,11,10,13,-128.853,227.055,0.0
8,11,13,16,-316.239,227.055,0.0
8,11,16,19,-34.195,227.055,0.0
8,11,19,22,-55.341,768.554,0.0
8,11,22,25,19.592,768.554,0.0
8,11,25,28,-0.377,768.554,0.0
8,11,28,31,-2.174,768.554,0.0
8,11,5,2,618.393,769.666,0.0
8,11,2,71,282.947,769.666,0.0
8,11,71,68,6.19,769.666,0.0
8,11,68,65,22.698,769.666,0.0
8,11,65,62,30.888,769.666,0.0
8,11,62,59,23.242,769.666,0.0
8,11,59,56,9.19,769.666,0.0
8,11,56,53,-4.493,769.666,0.0
8,11,53,50,-4.362,769.666,0.0
8,11,50,47,-42.86,769.666,0.0
8,11,3,6,-1317.241,768.098,0.0
8,11,6,9,-380.658,768.098,0.0
8,11,9,12,5498.998,768.098,0.0
8,11,12,15,-2966.402,770.087,0.0
8,11,15,18,-128.81,770.087,0.0
8,11,18,21,-194.757,770.087,0.0
8,11,21,24,-3.406,770.087,0.0
8,11,24,27,-31.199,770.087,0.0
8,11,27,30,-0.689,770.087,0.0
8,11,30,33,-4.757,770.087,0.0
8,11,14,17,-3766.165,770.318,0.0
8,11,17,20,3544.483,770.318,0.0
8,11,20,23,-23.617,770.318,0.0
8,11,23,26,-20.298,770.318,0.0
8,11,26,29,-0.466,770.318,0.0
8,11,29,32,-3.306,770.318,0.0
8,11,32,35,-5.151,770.318,0.0
8,11,35,38,-5.218,770.318,0.0
8,11,38,41,-4.001,770.318,0.0
8,11,41,44,-5.692,770.318,0.0
8,11,31,34,-5.182,771.002,0.0
8,11,34,37,-4.528,771.002,0.0
8,11,37,40,-4.62,771.002,0.0
8,11,40,43,-5.394,771.002,0.0
8,11,43,46,-4.531,771.002,0.0
8,11,46,49,40.934,771.002,0.0
8,11,49,52,2.83,771.002,0.0
8,11,52,55,7.097,771.002,0.0
8,11,55,58,-3.183,771.002,0.0
8,11,58,61,-23.852,771.002,0.0
8,11,33,36,-4.731,770.04,0.0
8,11,36,39,-5.256,770.04,0.0
8,11,39,42,-4.4,770.04,0.0
8,11,42,45,-5.429,770.04,0.0
8,11,45,48,-3.183,770.04,0.0
8,11,48,51,44.356,770.04,0.0
8,11,51,54,7.06,770.04,0.0
8,11,54,57,2.003,770.04,0.0
8,11,57,60,-19.271,770.04,0.0
8,11,60,63,-22.632,770.04,0.0
8,11,44,47,-3.914,770.456,0.0
8,11,47,61,24.891,770.456,0.0
8,11,61,64,-24.94,770.456,0.0
8,11,64,67,-28.967,770.456,0.0
8,11,67,70,-11.189,770.456,0.0
8,11,70,1,-286.876,770.456,0.0
8,11,1,63,337.703,770.456,0.0
8,11,63,66,-32.447,770.456,0.0
8,11,66,69,-15.128,770.456,0.0
8,11,69,72,-3.562,770.456,0.0
8,11,72,3,-48.639,90.947,0.0
9,12,1,4,-245.556,534.533,0.0
9,12,4,7,-765.826,534.533,0.0
9,12,7,10,446.71,534.533,0.0
9,12,10,13,3997.867,534.533,0.0
9,12,13,16,-2728.099,534.533,0.0
9,12,16,19,-296.135,534.533,0.0
9,12,19,22,-321.401,534.533,0.0
9,12,22,25,-49.594,534.533,0.0
9,12,25,28,-0.897,819.958,0.0
9,12,28,31,-4.839,819.958,0.0
9,12,2,5,-490.698,191.052,0.0
9,12,5,8,-889.862,191.052,0.0
9,12,8,11,1351.091,191.052,0.0
9,12,11,14,128.834,191.052,0.0
9,12,14,17,-363.984,191.052,0.0
9,12,17,20,-73.416,191.052,0.0
9,12,20,23,-137.772,191.052,0.0
9,12,23,26,110.113,191.052,0.0
9,12,26,29,-0.897,820.41,0.0
9,12,29,32,-7.398,820.41,0.0
9,12,6,3,-1159.218,819.736,0.0
9,12,3,72,1077.634,819.736,0.0
9,12,72,69,-1.465,819.736,0.0
9,12,69,66,5.737,819.736,0.0
9,12,66,63,20.724,819.736,0.0
9,12,63,60,26.513,819.736,0.0
9,12,60,57,33.755,819.736,0.0
9,12,57,54,10.818,819.736,0.0
9,12,54,51,-0.172,819.736,0.0
9,12,51,48,-63.592,819.736,0.0
9,12,15,18,-772.096,819.068,0.0
9,12,18,21,-4.585,819.068,0.0
9,12,21,24,-324.236,819.068,0.0
9,12,24,27,-67.011,819.068,0.0
9,12,27,30,-1.739,819.068,0.0
9,12,30,33,-10.177,819.068,0.0
9,12,33,36,-8.472,819.068,0.0
9,12,36,39,-7.062,819.068,0.0
9,12,39,42,-4.137,819.068,0.0
9,12,42,45,-4.39,819.068,0.0
9,12,31,34,-10.575,818.534,0.0
9,12,34,37,-6.964,818.534,0.0
9,12,37,40,-5.764,818.534,0.0
9,12,40,43,-4.793,818.534,0.0
9,12,43,46,-3.323,818.534,0.0
9,12,46,49,61.46,818.534,0.0
9,12,49,52,1.733,818.534,0.0
9,12,52,55,-2.938,818.534,0.0
9,12,55,58,-15.926,818.534,0.0
9,12,58,61,-38.492,818.534,0.0
9,12,32,35,-10.118,818.463,0.0
9,12,35,38,-7.065,818.463,0.0
9,12,38,41,-4.493,818.463,0.0
9,12,41,44,-4.837,818.463,0.0
9,12,44,47,-2.741,818.463,0.0
9,12,47,50,62.48,818.463,0.0
9,12,50,53,0.916,818.463,0.0
9,12,53,56,-8.893,818.463,0.0
9,12,56,59,-21.106,818.463,0.0
9,12,59,62,-33.618,818.463,0.0
9,12,45,48,-1.984,818.777,0.0
9,12,48,61,7.02,818.777,0.0
9,12,61,64,-21.728,818.777,0.0
9,12,64,67,-16.63,818.777,0.0
9,12,67,70,-3.564,818.777,0.0
9,12,70,1,2.058,818.777,0.0
9,12,1,62,33.107,818.777,0.0
9,12,62,65,-22.485,818.777,0.0
9,12,65,68,-10.725,818.777,0.0
9,12,68,71,-0.55,818.777,0.0
9,12,71,2,51.71,16.512,0.0
10,13,1,4,-1162.495,444.48,0.0
10,13,4,7,-434.842,444.48,0.0
10,13,7,2,516.002,444.48,0.0
10,13,2,5,-207.625,444.48,0.0
10,13,5,8,-536.852,444.48,0.0
10,13,8,11,-315.681,444.48,0.0
10,13,11,14,4344.412,444.48,0.0
10,13,14,17,-2827.8,444.48,0.0
10,13,17,20,-407.818,444.48,0.0
10,13,20,23,-53.882,444.48,0.0
10,13,3,6,-200.557,98.981,0.0
10,13,6,9,-267.647,98.981,0.0
10,13,9,12,831.375,98.981,0.0
10,13,12,15,-150.668,98.981,0.0
10,13,15,18,-263.906,98.981,0.0
10,13,18,21,-49.04,98.981,0.0
10,13,21,24,-29.973,634.937,0.0
10,13,24,27,-78.463,634.937,0.0
10,13,27,30,-2.165,634.937,0.0
10,13,30,33,-11.999,634.937,0.0
10,13,16,19,-938.734,632.179,0.0
10,13,19,22,-113.787,632.179,0.0
10,13,22,25,-102.602,632.179,0.0
10,13,25,28,-1.108,632.179,0.0
10,13,28,31,-5.956,632.179,0.0
10,13,31,34,-12.216,632.179,0.0
10,13,34,37,-7.342,632.179,0.0
10,13,37,40,-5.497,632.179,0.0
10,13,40,43,-3.59,632.179,0.0
10,13,43,46,-2.019,632.179,0.0
10,13,23,26,-67.086,636.448,0.0
10,13,26,29,-1.141,636.448,0.0
10,13,29,32,-8.928,636.448,0.0
10,13,32,35,-11.599,636.448,0.0
10,13,35,38,-7.138,636.448,0.0
10,13,38,41,-4.052,636.448,0.0
10,13,41,44,-3.469,636.448,0.0
