a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
101,104,53,56,78.528,599.86,0.0,0.13091054579401862,,,,-38453.09407993839,-5033.9155334734805,11817,-0.030337129500880387,-0.003912109100581124,0.12895449124372804,,0.13459658317794687,0.13385712811185946,-0.48371
101,104,56,59,32.739,599.86,0.0,0.05457773480478778,,,,-31667.253948185782,-1728.3269879799525,11818,-0.02136341406201587,-0.001153643861455389,0.054000912874060086,,0.038670227956122225,0.03846780841134712,0.2572
101,104,59,62,18.241,599.86,0.0,0.030408762044477042,,,,-25729.643832900132,-782.4066168038064,11819,-0.0419043697874612,-0.001248109390767714,0.029784707349093185,,0.016578474357036067,0.01638620861727358,0.94167
101,104,51,54,38.266,601.196,0.0,0.06364979141577788,,,,-43476.15166717937,-2767.2479851766907,11826,-0.007054663449094959,-0.00044744955403631936,0.06342606663875971,,0.1336398395217965,0.1365117105103355,-0.07253
101,104,54,57,73.631,601.196,0.0,0.12247420142515918,,,,-36093.4089312423,-4420.511435565609,11827,0.003989290690098128,0.0004895616934755959,0.12271898227189698,,,,-0.90561
101,104,57,60,23.493,601.196,0.0,0.039077106301439124,,,,-29596.59532361917,-1156.5493016217424,11828,-0.017576045775239635,-0.0006808377910276914,0.03873668740592528,,0.03087812884694296,0.0302920395330755,0.65044
101,104,60,63,13.144,601.196,0.0,0.02186308624807883,,,,-23929.162176543286,-523.1653365100316,11829,-0.022937889262239244,-0.0004958066720200799,0.02161518291206879,,0.00962450473237049,0.009757897478171552,0.94591
101,104,67,70,-1.11,601.932,0.0,-0.001844062119973685,,,,-13612.87003385493,25.10297797355677,11833,0.03615987702504085,6.790884726784333e-05,-0.0018780165436076066,,,,
101,104,70,96,-15.451,601.932,0.0,-0.025669012446588653,,,,-87.08056954329102,2.2352722234627658,11834,-0.005634988062584607,-0.00014423818847973668,-0.025596893352348785,,,,0.98357
101,104,96,65,16.678,601.932,0.0,0.027707448681910916,,,,86.23257254428286,2.3892845784798777,0,,,0.027707448681910916,,0.030334768479680717,0.030334768479680717,0.03905
101,104,95,66,16.575,601.932,0.0,0.027536333007715155,,,,117.88358640586152,3.246081691415566,0,,,0.027536333007715155,,0.029233611676633117,0.029233611676633117,0.31166
102,105,90,87,-4.508,549.131,0.0,-0.00820933438469145,,,,1130.9733552923267,-9.284538453771157,-10255,0.00931774894812871,7.613780037312584e-05,-0.008171265484504886,,-0.008318264014466545,-0.008294979919246189,
102,105,87,84,-14.857,549.131,0.0,-0.02705547492310578,,,,1979.203371761568,-53.548287192421505,-10458,-0.007430852722381074,-0.00020179500396496144,-0.02715637242508826,,-0.02751213959849827,-0.02769440908716339,
102,105,84,81,-24.737,549.131,0.0,-0.04504753874758482,,,,3166.7253948185116,-142.65318492604774,-10671,0.03794718330196689,0.0016775971665638281,-0.0442087401643029,,-0.04576238514425239,-0.045372769559175366,
102,105,81,78,-57.502,549.131,0.0,-0.10471453988210465,,,,4750.088092227767,-497.4032889770949,-10886,-0.030335515057437486,-0.003225492997015536,-0.10632728638061242,,-0.10665956802305834,-0.10864012218259522,
102,105,78,75,-18.653,549.131,0.0,-0.03396821523461615,,,,6785.840131753944,-230.50287814311397,-11079,-0.010621389069974223,-0.00036271590338534526,-0.03414957318630882,,-0.03440027170670362,-0.03472565651568976,
102,105,75,97,-647.111,549.131,0.0,-1.1784273697897223,,,,-88.1277939188825,103.85220439319939,-11292,-0.026546476012515294,-0.03170390741344131,-1.1942793234964428,,-1.178164327480012,-1.2013255410783183,
102,105,97,100,-628.695,549.131,0.0,-1.1448907455598027,,,,-27.925268031909276,31.971380937009936,-15915,-0.010367919844388354,-0.01193199044078308,-1.1508567407801942,,,,
102,105,86,83,-17.183,549.458,0.0,-0.03127263594305661,,,,2334.552407467609,-73.0076075287209,-10542,0.044015582053792614,0.0013468422505927523,-0.030599214817760234,,-0.031816681338028174,-0.031207804386920213,
102,105,83,80,-39.114,549.458,0.0,-0.07118651471086052,,,,3647.7381366681584,-259.6697645272948,-10757,0.03246084707016284,0.0022738687151766523,-0.07004958035327219,,-0.07281029929577465,-0.0718149639519331,
102,105,74,98,-721.09,549.458,0.0,-1.3123660043169816,,,,-60.597831629243124,79.52653416554301,-11370,-0.022063366925736697,-0.029278200534770482,-1.3270051045843667,,-1.310858641431925,-1.3300078023181983,
102,105,98,101,-52.762,4.78,0.0,-11.03807531380753,,,,-9.773843811168247,107.88442409306673,-11584,0.01054319214569199,0.11576627590665467,-10.980192175854203,,-10.78084714548803,-10.750354861712077,
102,105,101,104,113.832,4.78,0.0,23.814225941422592,,,,5.026548245743669,119.7033556296011,11862,0.0006751073843581167,0.016082588522962737,23.822267235684073,,21.881727030898304,22.114737658008053,-0.02981
102,105,85,82,-20.046,550.456,0.0,-0.03641707965759298,,,,2729.6949501191402,-99.40751843941803,-10608,-0.02379093365103237,-0.0008768265874812692,-0.03685549295133361,,-0.03706513056160177,-0.03775653955782398,
102,105,82,79,-55.181,550.456,0.0,-0.10024597788015753,,,,4174.827570770416,-418.50967231292293,-10823,-0.014195279942579348,-0.0014331919999518439,-0.10096257388013345,,-0.1022836371098359,-0.102902065887121,
102,105,79,76,-26.89,550.456,0.0,-0.04885040766201113,,,,6053.499977617167,-295.7159416885739,-11016,-0.0015457341695412853,-7.556814845378901e-05,-0.048888191736238026,,-0.04941773116695615,-0.049625942384955754,
102,105,73,99,-879.05,550.456,0.0,-1.5969487116136438,,,,-38.444808560852685,61.39438749948688,-11442,-0.029484411764152965,-0.04778961776354618,-1.6208435204954168,,-1.5937108370160278,-1.6143128926055477,
102,105,99,103,-4438.929,550.456,0.0,-8.064094132864389,,,,-18.849555921538755,152.00459331397988,0,,,-8.064094132864389,,-8.247141789239935,-8.247141789239935,-1.20783
102,105,50,53,20.381,551.191,0.0,0.03697629315427864,,,,-48918.08827489884,-1808.80957259954,-17952,0.014616490855345367,0.0005365424667248889,0.0367080219209162,,,,
102,105,53,56,71.917,551.191,0.0,0.13047564274452958,,,,-40913.31019354928,-5338.190444309656,-18109,-0.008892657650199217,-0.0011654572286871334,0.13105837135887316,,,,
102,105,56,59,30.355,551.191,0.0,0.055071653927585895,,,,-33832.16035235902,-1863.1930265477083,-18267,-0.01386408635755151,-0.0007688478524160991,0.055456077853793945,,,,
102,105,59,62,17.478,551.191,0.0,0.03170951630197155,,,,-27618.090083558098,-875.7562777339043,-18426,-0.005898798710037097,-0.0001876013652035019,0.0318033169845733,,,,
102,105,106,109,-5289.11,550.205,0.0,-9.612980616315735,,,,-9.773843811168247,93.95577110365787,-15274,-0.029250080500243972,-0.2853537672054234,-9.755657499918446,,,,
102,105,109,112,-533.071,550.205,0.0,-0.9688588798720477,,,,-97.73843811168241,94.69475366932808,11884,0.02024964010836024,0.019819714677836275,-0.9787687372109658,,,,-1.15759
102,105,49,52,14.588,550.205,0.0,0.026513753964431435,,,,-51801.37219919133,-1373.4488375092976,11888,-0.023319874437944484,-0.0006111711955588336,0.026208168366652018,,,,-0.79233
102,105,58,61,18.372,550.205,0.0,0.033391190556247216,,,,-29596.59532361917,-988.265554267103,11891,0.0012902370171054003,4.311036139293539e-05,0.03341274573694368,,0.02874770473742196,0.02823138950096671,1.02549
102,105,61,64,6.599,550.205,0.0,0.011993711434828837,,,,-23929.162176543286,-286.9994660226809,11892,0.0080718762487897,9.720406405359233e-05,0.012042313466855633,,0.005400293793609988,0.005315235876669645,0.89687
102,105,108,111,-974.874,550.577,0.0,-1.7706406188416879,,,,-56.54866776461626,100.12736808541314,-15147,0.008673429385980548,0.015291212748472338,-1.7629950124674516,,,,
102,105,51,54,35.072,550.577,0.0,0.06370044516934054,,,,-46143.712895927434,-2939.375053236817,-18004,0.025473055447041697,0.0016022380228027447,0.06289932615793917,,0.1440830751906038,0.14393823806694722,
102,105,54,57,67.904,550.577,0.0,0.12333243124939836,,,,-38453.09407993839,-4742.513581940649,11899,0.024823977723769076,0.0031000796804176445,0.12488247108960718,,0.09391260011627886,0.0946834749247921,-0.20936
102,105,57,60,22.196,550.577,0.0,0.040314070511481594,,,,-31667.253948185782,-1276.6359085721556,-18320,-0.009000766244073411,-0.00036449790524170633,0.04049631946410245,,0.03347143740107585,0.03291876623218956,
102,105,60,63,12.953,550.577,0.0,0.02352622793905303,,,,-25729.643832900132,-605.3214656034586,-18480,0.001379029152197893,3.2420999417536595e-05,0.023510017439344263,,0.01154718739053006,0.011495738409139353,
102,105,62,65,2.324,550.386,0.0,0.004222491124410868,,,,-22214.55071938395,-93.8007432453738,11903,-0.04645418627469835,-0.0001916997610327282,0.004126641243894504,,0.0025426387306619115,0.0025199389324586847,0.54827
102,105,95,64,13.574,550.386,0.0,0.024662691274850743,,,,153.50452276008195,3.7858346541252006,0,,,0.024662691274850743,,0.02731043490863195,0.02731043490863195,-0.93794
102,105,70,96,-13.44,550.386,0.0,-0.024419225779725502,,,,-118.82646884872462,2.9016503714245254,11910,0.03943414827235703,0.0009823198432690333,-0.02491038570136002,,,,0.92657
102,105,96,66,14.281,550.386,0.0,0.025947244297638387,,,,117.62122895040186,3.0519467621645338,0,,,0.025947244297638387,,0.02791582508259907,0.02791582508259907,-0.01803
103,106,101,104,-54.985,4.123,0.0,-13.336162988115449,,,,-31.41592653589794,418.9679167053961,-11801,0.04495694453865949,0.5863723844322681,-13.042976795899314,,-13.031659128778864,-12.798667308147014,
103,106,99,102,-54.804,4.075,0.0,-13.44883435582822,,,,-9.773843811168247,131.44680643613853,11942,-0.027881678244935496,-0.36982046467638696,-13.263924123490026,,,,0.41392
103,106,102,105,84.136,4.075,0.0,20.64687116564417,,,,5.026548245743669,103.78249403776425,-15569,0.008411458746422686,0.17294295379186764,20.560399688748237,,20.518811881188117,20.827778238785502,
103,106,114,117,-2223.525,622.788,0.0,-3.570275920537968,,,,-430.04912769140304,1535.3940452449742,11957,-0.024430901481581946,-0.08617242427280836,-3.527189708401564,,,,-1.98538
103,106,95,63,10.404,623.545,0.0,0.016685243246277334,,,,194.24487910431012,3.241023057199148,0,,,0.016685243246277334,,0.01898552161034918,0.01898552161034918,-0.91345
104,107,90,87,-3.831,654.321,0.0,-0.005854924417831615,,,,1661.5534478986015,-9.728269853633831,-10266,-0.017512519615728014,-0.00010344022822883752,-0.005906644531946033,,-0.005969386965471345,-0.005998473924683072,
104,107,87,84,-11.007,654.321,0.0,-0.01682201855052795,,,,2729.6949501191402,-45.918979088186646,-10472,-0.023037706295565865,-0.00039205676699017797,-0.01701804693402304,,-0.017213254298670547,-0.017356290830774335,
104,107,84,81,-16.633,654.321,0.0,-0.025420244803391605,,,,4174.827570770416,-106.12513886093267,-10686,0.03309051634635435,0.000827478185975325,-0.025006505710403942,,-0.02597310138826552,-0.02562390359360816,
104,107,81,78,-36.787,654.321,0.0,-0.05622164044864829,,,,6053.499977617167,-340.33769919749284,-10892,-0.04548324211170596,-0.002616649331987256,-0.057529965114641916,,-0.057544147462584926,-0.058741688168140516,
104,107,78,75,-11.464,654.321,0.0,-0.017520452499614102,,,,8422.260838423801,-147.56182095896426,-11086,-0.017109022216732463,-0.0003023442180348328,-0.017671624608631517,,-0.01785089687833718,-0.018046709962931808,
104,107,75,97,-316.637,654.321,0.0,-0.483916915397794,,,,-158.5686548385339,76.7340543282408,-11300,-0.02320294603778364,-0.011360091874115408,-0.48959696133485175,,-0.48320616594183835,-0.49178442975745407,
104,107,92,89,-2.432,654.652,0.0,-0.003714950844112597,,,,1130.9733552923267,-4.201510420912085,-10113,-0.029551218223700996,-0.00011142773575238945,-0.0037706647119887917,,-0.0038425081126477025,-0.0038757864334628173,
104,107,86,83,-12.343,654.652,0.0,-0.01885429205134942,,,,3166.7253948185116,-59.706365440333016,-10535,0.017720473119815977,0.00033117270696321824,-0.018688705697867812,,-0.019383901913380696,-0.019169240920026503,
104,107,83,80,-25.403,654.652,0.0,-0.03880382248889486,,,,4750.088092227767,-184.3215751374195,-10748,0.02387627604771679,0.0009155606875937417,-0.038346042145097986,,-0.039962701889915,-0.039499991482124075,
104,107,74,98,-340.547,654.652,0.0,-0.5201954626274723,,,,-119.6221818097652,62.22691620703841,-11375,-0.014247639204891086,-0.007464734690855401,-0.5239278299729,,-0.5211083219864331,-0.5252807203245691,
104,107,85,82,-13.936,653.764,0.0,-0.021316560716099386,,,,3647.7381366681584,-77.75723146671804,-10621,-0.045238634067378894,-0.0009866494259779882,-0.02180988542908838,,,,
104,107,82,79,-35.324,653.764,0.0,-0.05403173010444135,,,,5375.614096142546,-290.4537299884045,-10836,-0.02504094667226326,-0.001370160733080182,-0.05471681047098144,,-0.05513832377152179,-0.05567040723591454,
104,107,79,76,-16.798,653.764,0.0,-0.025694287235149074,,,,7574.728953655354,-194.62726146362087,-11029,-0.0058557067817663865,-0.00015090002516588222,-0.025769737247732016,,-0.02601347236376924,-0.026110333994480123,
104,107,76,73,-6.836,653.764,0.0,-0.010456372635997089,,,,10301.631376971342,-107.71769643629214,-11242,0.0014976323198872558,1.5648084070229995e-05,-0.010448548593961974,,,,
104,107,73,99,-382.263,653.764,0.0,-0.5847109966287528,,,,-87.08056954329102,50.91696660465711,-11455,-0.022103567077070126,-0.01306863040911077,-0.5912453118333082,,-0.5835593374520303,-0.5870137320422231,
104,107,49,52,9.213,655.981,0.0,0.014044614097054639,,,,-57903.043264162494,-813.2258976902212,12020,-0.01479865839552996,-0.000206314854790373,0.013941456669659453,,,,-0.48787
104,107,52,55,28.116,655.981,0.0,0.04286099749840316,,,,-48918.08827489884,-2096.678059177104,-13382,0.045500988228077355,0.0019068362751639423,0.041907579360821186,,,,
104,107,58,61,14.741,655.981,0.0,0.02247168744216677,,,,-33832.16035235902,-760.2657329314785,-13698,-0.026633345198138737,-0.0006065737529065522,0.022774974318620043,,0.02175368965538526,0.02168034216645782,
104,107,105,108,1588.74,78.914,0.0,20.132549357528447,,,,5.026548245743669,101.19723065543245,12024,0.008900325690841742,0.1799872187022693,20.22254296687958,,20.026986969264094,20.084677285255097,-0.05098
104,107,108,111,-526.307,78.914,0.0,-6.669374255518666,,,,-9.773843811168247,65.18542229166594,12025,0.007739133531644841,0.051815682177676514,-6.695282096607505,,,,-0.08773
104,107,51,54,22.497,658.637,0.0,0.034156902815966915,,,,-51801.37219919133,-1769.3744359415086,-18013,0.01019464280113176,0.00034645144901642583,0.033983677091458706,,0.07627059937345577,0.07654770404739922,
104,107,54,57,44.83,658.637,0.0,0.06806480656264377,,,,-43476.15166717937,-2959.1958533147263,12031,0.03899787696671251,0.002707169891266875,0.06941839150827721,,0.05438619447501905,0.05460587414964285,-0.59528
