      0.16866178E+02      0.13540476E+02     -0.11420737E+02         0.23832E+03    0.23772E+01
      0.22231867E+02      0.17128564E+02     -0.12713554E+02         0.23331E+03    0.23679E+01
     -0.43585101E+01      0.17403996E+02     -0.50443393E+01         0.42554E+02    0.16289E+01
      0.15671351E+02      0.11947845E+02     -0.10521554E+02         0.35419E+03    0.25492E+01
      0.26091661E+02      0.17936722E+02     -0.73494348E+01         0.64959E+03    0.28126E+01
      0.18569568E+02      0.18843625E+02     -0.16755331E+02         0.60985E+02    0.17852E+01
      0.14691309E+02      0.18560887E+02     -0.19740127E+02         0.83475E+02    0.19216E+01
      0.20796801E+02      0.95447531E+01     -0.78238423E+01         0.24260E+02    0.13849E+01
      0.79668470E+01      0.21930632E+02     -0.13969658E+02         0.82815E+02    0.19181E+01
      0.28675825E+02      0.14861125E+02     -0.64010637E+01         0.62821E+02    0.17981E+01
      0.14001720E+02      0.22812488E+02     -0.13292531E+02         0.16252E+03    0.22109E+01
      0.20527230E+02      0.42685826E+01     -0.22907235E+02         0.81008E+02    0.19085E+01
      0.10618276E+02      0.15228496E+02     -0.89743144E+01         0.63301E+03    0.28014E+01
      0.28615219E+02      0.14451514E+02     -0.69581341E+01         0.60959E+02    0.17850E+01
      0.12245504E+02      0.16390471E+02     -0.12667397E+02         0.10252E+03    0.20108E+01
      0.21263867E+02      0.16694708E+02     -0.12673739E+02         0.24087E+03    0.23818E+01
      0.11508277E+02      0.10152624E+02     -0.71606766E+01         0.37571E+03    0.25749E+01
      0.17218966E+02      0.25336732E+02     -0.54875135E+01         0.21878E+02    0.13400E+01
     -0.42393150E+01      0.31860960E+02     -0.48983200E+01         0.69156E+02    0.18398E+01
      0.12116914E+02      0.13098973E+02     -0.89415461E+01         0.44660E+03    0.26499E+01
      0.51264976E+01      0.16068579E+02     -0.12214175E+02         0.11271E+03    0.20520E+01
     -0.14858704E+01      0.21426166E+02     -0.73508810E+01         0.49918E+02    0.16983E+01
      0.14296312E+02      0.18838624E+02     -0.19436137E+02         0.85241E+02    0.19307E+01
      0.24237645E+02      0.12425048E+02     -0.10169855E+02         0.56506E+02    0.17521E+01
      0.82131485E+01      0.18116775E+02     -0.38372435E+01         0.51897E+02    0.17151E+01
