a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resInvError
2,5,23,26,-799.359,97.402,0.0,-8.206802735056776,,,,-3166.7253948185116,25988.69063137031,96,0.029101396575488613,0.24235586812504373,-8.327980669119299,,-2.28622
2,5,43,46,-6.878,765.065,0.0,-0.008990085809702442,,,,-23929.162176543286,215.1252213214102,105,-0.09866329807862295,-0.0008452918739343587,-0.008567439872735262,,0.62081
2,5,42,45,-7.133,765.08,0.0,-0.009323208030532755,,,,-22214.55071938395,207.11087766163763,114,-0.07762994764863977,-0.0006967170955027406,-0.008974849482781384,,0.54492
2,5,41,44,-6.918,766.839,0.0,-0.009021450395715398,,,,-20583.715066320397,185.69496443034916,122,-0.08036521081883718,-0.0006970033522700411,-0.008672948719580378,,0.49749
2,5,44,47,-6.683,766.839,0.0,-0.008714997541856895,,,,-25729.643832900132,224.23378275657805,123,-0.011923454804842927,-0.00010329705045834109,-0.008663349016627724,,0.42058
2,5,65,68,-32.665,766.839,0.0,-0.04259694668633181,,,,-87084.94835750671,3709.5529023666722,-4549,-0.03566629136386307,-0.0015468605003785274,-0.04337037693652107,,
2,5,64,67,-30.802,766.512,0.0,-0.040184628551151194,,,,-82997.38724933649,3335.219177330639,-18744,0.04893513987094668,0.001919475517352373,-0.03922489079247501,,
2,5,67,70,-33.076,766.512,0.0,-0.043151314004216505,,,,-95658.00564330864,4127.7686385315255,133,0.02776950872291087,0.0012151630308374559,-0.04375889551963523,,-1.22945
2,5,70,1,-5554.587,766.668,0.0,-7.24510087808543,,,,-8.370005743741341,60.641535963560486,134,-0.03899181225723558,-0.2770973493123572,-7.106552203429251,,-1.29052
2,5,1,63,5625.616,766.668,0.0,7.337747238700454,,,,8.36811956213114,61.40314621014303,0,,,7.337747238700454,,-1.36185
2,5,63,66,-27.868,766.668,0.0,-0.036349502000866084,,,,-79039.67863751794,2873.0529567822705,-18692,0.06379105359443055,0.00224710057370351,-0.035225951714014325,,
2,5,66,69,-32.443,766.668,0.0,-0.04231688292716013,,,,-91304.4563571321,3863.7199903927603,-18848,-0.0022178562381309623,-9.395695428685014e-05,-0.04236386140430355,,
2,5,69,72,-32.163,766.668,0.0,-0.04195166617101535,,,,-104775.60565572337,4395.5112313348545,-19002,0.019608361204010872,0.0008146167734232879,-0.04154435778430371,,
2,5,68,71,-31.982,766.807,0.0,-0.041708017793264794,,,,-100147.69061113789,4176.961661963716,140,-0.04899244090624574,-0.001994519409890462,-0.04071075808831956,,-0.52464
3,6,1,4,-1845.853,466.126,0.0,-3.9599872137576537,,,,-31.41592653589794,124.40666739050562,141,0.03575890447276879,0.14418271240999259,-4.03207856996265,,-0.71914
3,6,7,10,-2629.385,466.126,0.0,-5.640931851044568,,,,-9.773843811168247,55.133586861553795,-441,-0.06533560148459912,-0.38100011113498145,-5.831431906612059,,
3,6,2,5,11075.855,672.653,0.0,16.465926711097698,,,,5.026548245743669,82.76677502421195,151,-0.08177975036779642,-1.2936809244782932,15.81908624885855,,-1.26412
3,6,5,8,-1201.631,672.653,0.0,-1.786405472063605,,,,-31.41592653589794,56.12158307367629,-17379,-0.06104134625736836,-0.11247748348404563,-1.8426442138056278,,
3,6,8,11,-1200.16,672.653,0.0,-1.7842186090004803,,,,-27.925268031909276,49.82478288385875,153,-0.007318880501227909,-0.013010870284925424,-1.7777131738580176,,-0.39372
3,6,17,20,-199.076,672.653,0.0,-0.29595645897661943,,,,-913.8543963442296,270.4611111622543,-16531,-0.04046540061105893,-0.01222330718697584,-0.30206811257010735,,
3,6,23,26,-134.341,672.653,0.0,-0.19971813104230562,,,,-2729.6949501191402,545.1695737534144,158,-0.023438101650331403,-0.004626792243326738,-0.19740473492064226,,-1.76239
3,6,18,21,-3416.182,879.967,0.0,-3.882170581396802,,,,-1130.9733552923267,4390.631488259504,164,-0.000663083070366495,-0.0025733484169143672,-3.8808839071883448,,-2.18059
3,6,37,40,-4.334,879.712,0.0,-0.004926612345858644,,,,-13612.87003385493,67.06533357135888,173,-0.03295185064229321,-0.00015970963025211012,-0.004846757530732589,,0.31448
3,6,40,43,-7.216,879.712,0.0,-0.00820268451493216,,,,-17564.99359207103,144.08010094256366,174,-0.0749970757043729,-0.0005929428612198194,-0.00790621308432225,,0.3123
3,6,43,46,-7.832,879.712,0.0,-0.008902913680841002,,,,-22214.55071938395,197.7742275133397,175,-0.06096453878213433,-0.0005267068075711333,-0.008639560277055435,,0.51369
3,6,38,41,-4.235,877.431,0.0,-0.004826590352973625,,,,-14856.242592975721,71.70499718069249,183,-0.039214792969581,-0.0001856339431171054,-0.0047337733814150715,,0.26854
3,6,41,44,-8.138,877.431,0.0,-0.009274803374852267,,,,-19034.56082224999,176.54180895303494,184,-0.016360566329033502,-0.00015050982283319747,-0.009199548463435668,,0.52883
3,6,44,47,-7.409,877.431,0.0,-0.008443968813502144,,,,-23929.162176543286,202.05709915196658,185,-0.007477718171367079,-6.290642079225493e-05,-0.008412515603106015,,0.23946
3,6,39,42,-5.51,878.435,0.0,-0.006272518740715022,,,,-16172.918980680128,101.44493739838178,191,-0.04681088304548279,-0.0002869069571638438,-0.0061290652621330995,,0.22314
3,6,42,45,-8.209,878.435,0.0,-0.009345028374324793,,,,-20583.715066320397,192.35540134378087,192,-0.005607505694201558,-5.2255787508496965e-05,-0.009318900480570545,,0.50901
3,6,60,63,-12.963,878.435,0.0,-0.01475692566894534,,,,-64465.4812516621,951.3123150435671,198,-0.020774959546209348,-0.0003034227362631245,-0.014605214300813778,,0.02915
3,6,63,66,-39.019,878.435,0.0,-0.04441876746714327,,,,-75209.7281269409,3340.723424937653,199,0.017894902122228978,0.0008020457614136001,-0.04481979034785007,,-0.43779
3,6,66,69,-37.424,878.435,0.0,-0.042603038357988926,,,,-87084.94835750671,3710.0833952783432,-18842,-0.016197600746041756,-0.0006957013522622194,-0.04295088903412003,,
3,6,61,64,-20.733,877.964,0.0,-0.023614863479595974,,,,-67924.72382911498,1604.0330801138098,201,-0.011556887911851504,-0.00027134637049282956,-0.02347919029434956,,-0.27598
3,6,64,67,-41.31,877.964,0.0,-0.04705204313616504,,,,-79039.67863751794,3718.978368721116,202,0.011238038329476908,0.00053176063745735,-0.04731792345489372,,-0.52037
3,6,67,70,-35.988,877.964,0.0,-0.040990291173669986,,,,-91304.4563571321,3742.5962515324886,-4699,-0.028946911939721202,-0.0012039679257502267,-0.0415922751365451,,
3,6,1,62,2768.378,880.145,0.0,3.1453658204045927,,,,20.880752620118038,65.67760559564292,0,,,3.1453658204045927,,1.28215
3,6,62,65,-30.827,880.145,0.0,-0.03502491066812855,,,,-71505.44132250796,2504.4716946059493,-4349,-0.0179462234731442,-0.0006342561250568882,-0.035342038730657,,
3,6,65,68,-41.139,880.145,0.0,-0.04674116196763034,,,,-82997.38724933649,3879.394320311374,-4559,-0.03304778304953721,-0.0015706449469162984,-0.04752648444108849,,
3,6,68,71,-32.656,880.145,0.0,-0.03710297735032296,,,,-95658.00564330864,3549.1968167607465,-4770,0.09356500378774874,0.0033163911414633845,-0.03544478177959127,,
3,6,71,2,-62.393,6.549,0.0,-9.527103374561001,,,,-8.370005743741341,79.7419099662931,209,0.06568567967132645,0.6470450576519475,-9.850625903386975,,-0.51767
3,6,69,72,-31.066,881.04,0.0,-0.03526060110778171,,,,-100147.69061113789,3531.2677705048686,210,-0.05380689671861509,-0.0018475578449697189,-0.03433682218529685,,0.47946
4,7,5,8,1937.316,169.632,0.0,11.420698924731182,,,,5.026548245743669,57.40669414527413,-17391,0.019003803534335235,0.21499386797633058,11.313201990743018,,
4,7,8,11,-1069.712,169.632,0.0,-6.306074325598943,,,,-9.773843811168247,61.634585520022206,213,-0.04093581728005364,-0.25296660890706857,-6.179591021145409,,-0.14383
4,7,11,14,-81.924,169.632,0.0,-0.48295132993774764,,,,-97.73843811168241,47.20290867207526,214,0.09862729332642498,0.05010294122028197,-0.5080028005478886,,0.62032
4,7,6,9,-1175.907,400.62,0.0,-2.935217912236034,,,,-31.41592653589794,92.21259029765896,-352,-0.004638286058834513,-0.01364602741131593,-2.9420409259416918,,
4,7,9,12,-551.441,400.62,0.0,-1.376468973091708,,,,-27.925268031909276,38.43826501119286,-17104,-0.000338384366107234,-0.0004658543998488085,-1.3767019002916323,,
4,7,12,15,-100.429,400.62,0.0,-0.2506839398931656,,,,-153.58897417550094,38.502289170464245,224,0.011135768165087356,0.002807188336617139,-0.2520875340614742,,1.35885
4,7,21,24,-11.121,888.772,0.0,-0.012512770429311454,,,,-1661.5534478986015,20.79063684958611,-1418,0.038020358150704196,0.00046686482917339227,-0.012279338014724757,,
4,7,10,13,-669.428,888.202,0.0,-0.7536889131076039,,,,-56.54866776461626,42.620103945196625,-635,-0.07614813249867186,-0.05966364062388829,-0.783520733419548,,
4,7,34,37,-2.992,888.202,0.0,-0.00336860308803628,,,,-9330.53018116169,31.43085278127698,239,0.08655833448895275,0.000304770903770288,-0.003520988539921424,,0.41013
4,7,35,38,-4.225,887.899,0.0,-0.0047584241000384045,,,,-10301.631376971342,49.01953101389225,242,0.04858076849706435,0.00023692284659588767,-0.004876885523336348,,0.38148
4,7,38,41,-4.64,887.899,0.0,-0.005225819603355787,,,,-13612.87003385493,71.13840308085365,243,0.07019826335968003,0.0003801877196205686,-0.005415913463166071,,0.23456
4,7,41,44,-9.027,887.899,0.0,-0.0101666968878217,,,,-17564.99359207103,178.57796568711663,244,0.01599167595539911,0.00016389298391185012,-0.010248643379777624,,0.41381
4,7,44,47,-7.674,887.899,0.0,-0.00864287492158455,,,,-22214.55071938395,191.9975833068316,245,0.028048806053899263,0.0002458705095418918,-0.008765810176355495,,-0.05385
4,7,47,50,38.77,887.899,0.0,0.043664876297867215,,,,-27618.090083558098,-1205.9404870819176,246,0.09572636677378145,0.0043899993054463335,0.04585987595059038,,1.59915
4,7,59,62,-11.899,887.899,0.0,-0.013401299021622954,,,,-57903.043264162494,775.9759970450124,250,0.08420931435862557,0.0011781184767040258,-0.013990358259974967,,0.51466
4,7,36,39,-4.595,888.701,0.0,-0.0051704679076539795,,,,-11337.658820955263,58.62100108167924,252,0.08249568398166625,0.000444892126691924,-0.005392913970999941,,0.37352
4,7,39,42,-6.14,888.701,0.0,-0.006908960381500639,,,,-14856.242592975721,102.64119149283158,253,-0.008155371706915278,-5.611631531438326e-05,-0.006880902223843447,,0.19013
4,7,42,45,-8.978,888.701,0.0,-0.010102385391712173,,,,-19034.56082224999,192.29446918835515,254,0.00405389878616383,4.103722826174008e-05,-0.010122904005843043,,0.33809
4,7,57,60,-2.248,888.701,0.0,-0.0025295346803930682,,,,-51801.37219919133,131.0333674698038,-18380,0.03999728727284369,9.91908429579893e-05,-0.002479939258914074,,
4,7,60,63,-18.178,888.701,0.0,-0.020454573585491635,,,,-61125.61919504549,1250.2984757837978,260,0.04154368851034889,0.0008677839057858044,-0.020888465538384537,,-0.20055
4,7,40,43,-8.022,888.243,0.0,-0.009031312377356196,,,,-16172.918980680128,146.0626833681954,261,-0.035116085771802294,-0.00031167198991000587,-0.008875476382401194,,0.24239
4,7,43,46,-8.257,888.243,0.0,-0.009295879618527812,,,,-20583.715066320397,191.34373735859162,262,-0.0920805948877593,-0.0008182955545505272,-0.008886731841252549,,0.30071
4,7,49,52,4.475,888.243,0.0,0.005038035762736097,,,,-31667.253948185782,-159.54075789860585,-17958,0.04960155647252133,0.00024384682438085073,0.004916112350545672,,
4,7,61,64,-28.514,888.243,0.0,-0.03210157580752114,,,,-64465.4812516621,2069.4435333685637,268,0.00916197088020461,0.0002954672338534997,-0.03224930942444789,,-0.74027
4,7,64,67,-51.137,888.243,0.0,-0.057570957496991246,,,,-75209.7281269409,4329.896061356381,-4470,0.0018689838803903935,0.00010749873483922867,-0.05751720812957163,,
4,7,67,70,-35.065,888.243,0.0,-0.03947680983694777,,,,-87084.94835750671,3437.8359459697094,270,-0.006536877706116962,-0.00025721438863039736,-0.03934820264263257,,-0.81974
4,7,62,65,-41.453,889.098,0.0,-0.046623656784741396,,,,-67924.72382911498,3166.8990110070026,-18645,-0.016158176417839072,-0.0007594892522351654,-0.04700340141085898,,
4,7,65,68,-47.265,889.098,0.0,-0.05316061896438863,,,,-79039.67863751794,4201.798239116819,272,-0.0049904054270897774,-0.0002646327290836345,-0.05302830259984681,,-0.56815
4,7,2,63,6607.076,889.372,0.0,7.428922880414495,,,,20.880752620118038,155.1215008998698,0,,,7.428922880414495,,-1.95562
4,7,63,66,-50.514,889.372,0.0,-0.056797380623631065,,,,-71505.44132250796,4061.321767455202,-18697,-0.013599745158980292,-0.0007777182874362937,-0.05718623976734921,,
4,7,66,69,-39.317,889.372,0.0,-0.044207598170394394,,,,-82997.38724933649,3669.115144711283,-4610,0.019670584124191343,0.0008611199128953778,-0.043777038213946705,,
5,8,1,4,-2044.039,410.244,0.0,-4.982495782997435,,,,-9.773843811168247,48.698135572821364,281,0.07715110226693593,0.3998286523208403,-5.182410109157855,,-0.8754
5,8,4,7,4554.678,410.244,0.0,11.102363471495012,,,,5.026548245743669,55.80656563125184,-17459,-0.01035764105378925,-0.11559293072886945,11.160159936859447,,
5,8,7,10,-1380.435,410.244,0.0,-3.3649121010910577,,,,-31.41592653589794,105.71183136763064,283,0.04284289052784888,0.14731833237624858,-3.438571267279182,,-0.21384
5,8,13,16,-2302.612,410.244,0.0,-5.612786536792738,,,,-153.58897417550094,862.0621264520591,285,0.07972565354418176,0.466061607994388,-5.845817340789932,,-2.27012
5,8,19,22,-31.756,410.244,0.0,-0.07740759157964527,,,,-913.8543963442296,70.7392678754774,-16387,0.038261259615153365,0.0029061161258314566,-0.07595453351672954,,
5,8,3,6,-757.708,400.362,0.0,-1.8925572357016898,,,,-31.41592653589794,59.456439081786364,-17524,-0.06924425772454368,-0.13574862746018068,-1.96043154943178,,
5,8,6,9,3979.757,400.362,0.0,9.940396441220695,,,,5.026548245743669,49.9658822936145,292,0.014609873629066985,0.14629662341931926,10.013544752930354,,-1.38332
5,8,9,12,-1922.819,400.362,0.0,-4.802701055544731,,,,-9.773843811168247,46.94084998862708,293,0.02531360904305076,0.1231321565059158,-4.864267133797689,,-1.52014
5,8,40,43,-6.475,764.395,0.0,-0.008470751378541199,,,,-14856.242592975721,125.84353742439156,314,0.09338461460246128,0.0008297823031711265,-0.008885642530126761,,0.07231
5,8,43,46,-6.582,764.395,0.0,-0.008610731362711687,,,,-19034.56082224999,163.90148984759114,315,0.012621495640312178,0.00010937051811313672,-0.008665416621768255,,0.06473
5,8,45,48,-5.418,765.433,0.0,-0.007078346504527503,,,,-22214.55071938395,157.24228743420034,325,-0.04933075658945425,-0.00034077484793306346,-0.006907959080560971,,-0.28846
5,8,65,68,-39.821,764.71,0.0,-0.05207333498973467,,,,-75209.7281269409,3916.4213672410633,-4550,-0.05744900804685187,-0.00308003388662019,-0.05361335193304476,,
5,8,68,71,-19.828,764.71,0.0,-0.02592878346039675,,,,-87084.94835750671,2258.0067686216253,340,-0.06149986480858297,-0.0015470451438651805,-0.02515526088846416,,-0.00868
5,8,64,67,-44.731,764.141,0.0,-0.05853762590935443,,,,-71505.44132250796,4185.758774620265,342,0.08835045796870356,0.005410851668969187,-0.061243051743839025,,-1.27989
5,8,67,70,-26.002,764.141,0.0,-0.0340277514228395,,,,-82997.38724933649,2824.214462065571,-18899,-0.07206502409733935,-0.002543872855584328,-0.035299687850631666,,
5,8,70,1,-768.528,764.141,0.0,-1.0057410870506884,,,,-58.238428623471705,58.57278051189436,344,0.0016524432329342355,0.0016633043113576385,-1.0065727392063673,,-1.28873
5,8,1,63,852.597,764.141,0.0,1.1157587408606526,,,,58.13280626033568,64.8621867157284,0,,,1.1157587408606526,,-1.3291
5,8,63,66,-45.596,764.141,0.0,-0.059669615947842085,,,,-67924.72382911498,4053.042184246529,-4410,-0.0904806606311288,-0.00565476993006097,-0.062497000912872566,,
5,8,66,69,-30.964,764.141,0.0,-0.04052131740084618,,,,-79039.67863751794,3202.7919053317455,-18847,-0.04821635751942901,-0.0020020562570903996,-0.04152234552939138,,
5,8,72,3,-1889.341,764.141,0.0,-2.472503111336782,,,,-20.89522149618898,51.66350016139847,349,0.04122718445806431,0.10407980040913234,-2.5245430115413483,,0.17609
5,8,71,2,-52.279,33.559,0.0,-1.5578235346702825,,,,-37.536615671340115,58.47542330468698,350,0.019608524729210496,0.030849073715742525,-1.5732480715281536,,-1.3993
6,9,1,4,-94.886,56.203,0.0,-1.68827286799637,,,,-27.925268031909276,47.14547234979882,351,0.09704338012329755,0.17219068892010458,-1.7743682124564224,,0.30021
6,9,4,7,-165.735,56.203,0.0,-2.94886393964735,,,,-31.41592653589794,92.64129289231971,352,-0.004638286058834513,-0.01364602741131593,-2.9420409259416918,,
6,9,7,10,506.311,56.203,0.0,9.008611639948045,,,,5.026548245743669,45.282221035366845,-17236,0.0706209752814516,0.6144986914937363,8.701362294201177,,
6,9,2,5,-3941.953,704.347,0.0,-5.596606502192811,,,,-9.773843811168247,54.70035782500118,361,-0.05263527232006281,-0.28702508554108075,-5.4530939594222705,,-0.41878
6,9,5,8,7104.532,704.347,0.0,10.086693064640015,,,,5.026548245743669,50.701249329421096,-292,0.014609873629066985,0.14629662341931926,10.013544752930354,,
6,9,12,15,-51.72,214.323,0.0,-0.24131801066614408,,,,-56.54866776461626,13.646212010777905,-16901,0.0593725016616792,0.013914582211530913,-0.23436071956037863,,
6,9,33,36,-3.641,921.08,0.0,-0.003952968254657576,,,,-6785.840131753944,26.82421062200472,378,0.010075878553462805,4.0031303334993676e-05,-0.0039729839063250725,,0.46866
6,9,39,42,-7.021,921.08,0.0,-0.007622573500673122,,,,-12440.706908215672,94.83020280820584,380,0.03232218408883907,0.0002504253713968658,-0.007747786186371555,,0.0898
6,9,34,37,-4.438,919.759,0.0,-0.004825177030069833,,,,-7574.728953655354,36.549408156182714,382,0.09818310401333005,0.0004982086963532771,-0.005074281378246471,,0.3926
6,9,40,43,-8.983,919.759,0.0,-0.009766688882631212,,,,-13612.87003385493,132.95266642035452,384,-0.0011744720281763642,-1.1463970844007368e-05,-0.009760956897209207,,0.08744
6,9,43,46,-8.452,919.759,0.0,-0.009189363735500278,,,,-17564.99359207103,161.41111512927228,385,-0.04802932993644401,-0.0004310084590165835,-0.008973859505991985,,-0.10746
6,9,49,52,5.131,919.759,0.0,0.005578635272935628,,,,-27618.090083558098,-154.0712515112509,387,-0.05544720039367713,-0.0003009755812189716,0.005428147482326142,,
6,9,35,38,-5.869,919.088,0.0,-0.006385677976428808,,,,-8422.260838423801,53.78184554766169,392,0.06200346419885029,0.0004086015103563793,-0.006589978731606997,,0.3682
6,9,41,44,-9.986,919.088,0.0,-0.010865118465261217,,,,-14856.242592975721,161.4148357213407,394,0.02121389729906504,0.00023296252884495022,-0.010981599729683692,,0.18778
6,9,44,47,-7.584,919.088,0.0,-0.008251658165485785,,,,-19034.56082224999,157.06668923535494,395,0.015560199760626723,0.00012940422722410375,-0.008316360279097837,,-0.62755
6,9,59,62,-22.002,919.088,0.0,-0.023938948174712323,,,,-51801.37219919133,1240.070364455425,400,0.0970703061263124,0.0024422983520015415,-0.025160097350713093,,0.08918
6,9,42,45,-9.704,918.47,0.0,-0.010565396801202,,,,-16172.918980680128,170.87330646457693,401,0.03033871755378818,0.00032547788013304567,-0.010728135741268522,,0.00782
6,9,57,60,-9.744,918.47,0.0,-0.010608947488758479,,,,-46143.712895927434,489.5362270492416,-3993,0.023810319502544718,0.00024963053786102724,-0.010484132219827965,,
6,9,60,63,-28.293,918.47,0.0,-0.03080449007588707,,,,-54795.65906391278,1687.9523358359927,-18528,-0.06156965896588349,-0.0019568636627700503,-0.031782921907272096,,
6,9,63,66,-61.314,918.47,0.0,-0.06675667142095006,,,,-64465.4812516621,4303.500949910623,408,0.03258470469550719,0.0022112732679248626,-0.06786230805491249,,-1.27159
6,9,66,69,-36.24,918.47,0.0,-0.0394569229261707,,,,-75209.7281269409,2967.54444600296,409,0.001177489955834542,4.648749971569721e-05,-0.03948016667602855,,-0.24454
6,9,61,64,-39.186,918.735,0.0,-0.04265212493265196,,,,-57903.043264162494,2469.6878352838103,411,0.03097745896074994,0.0013420409590564134,-0.04332314541218017,,-1.16157
6,9,64,67,-58.262,918.735,0.0,-0.06341545712310949,,,,-67924.72382911498,4307.477411584295,412,0.023936758841141794,0.0015363481009508934,-0.06418363117358494,,-1.14949
6,9,67,70,-28.962,918.735,0.0,-0.03152377998008131,,,,-79039.67863751794,2491.6294390654484,413,0.03298628058746273,0.001057290288662513,-0.032052425124412566,,-0.83695
6,9,1,62,698.357,918.735,0.0,0.7601288728523459,,,,82.66176414764631,62.83359360953684,0,,,0.7601288728523459,,-1.10188
6,9,62,65,-53.267,918.735,0.0,-0.05797863366476732,,,,-61125.61919504549,3543.979882841612,416,0.039787388453794995,0.0023536410347046663,-0.05915545418211965,,-1.39202
6,9,65,68,-49.167,918.735,0.0,-0.053515975771032995,,,,-71505.44132250796,3826.683465312358,417,-0.006603777512324515,-0.00035224452510997095,-0.05333985350847801,,-0.67411
6,9,71,2,-940.232,918.735,0.0,-1.0233984772540503,,,,-58.238428623471705,59.60111917092964,419,-0.024769598318232867,-0.025039065404902305,-1.010878944551599,,-1.56716
6,9,72,3,-84.293,126.698,0.0,-0.6653064768188922,,,,-37.536615671340115,24.973353524004107,420,-0.053085535490266934,-0.03440494804191385,-0.6481040027979352,,1.60292
7,10,4,1,857.253,918.072,0.0,0.9337535618121455,,,,56.548667764616276,52.802519940942105,421,0.08096925358204367,0.07879532839234415,0.9731512260083176,,-1.17721
7,10,70,67,22.215,918.072,0.0,0.024197448566125532,,,,75209.7281269409,1819.883528023937,-18904,-0.01080109455148945,-0.00026277807528613667,0.0243288376037686,,
7,10,67,64,50.421,918.072,0.0,0.05492052910882807,,,,64465.4812516621,3540.4783395965187,424,0.0001817393387875046,9.98212771874396e-06,0.05492552017268744,,-1.09758
7,10,64,61,37.959,918.072,0.0,0.0413464303453324,,,,54795.65906391278,2265.6049007126517,425,-0.012286649961988255,-0.0005049073071576801,0.04109397669175356,,-1.24716
7,10,61,58,23.77,918.072,0.0,0.025891215503794907,,,,46143.712895927434,1194.7168147336974,426,0.018228711673784252,0.0004763047129430417,0.026129367860266428,,-0.44984
7,10,49,46,-57.662,918.072,0.0,-0.06280771007066983,,,,20583.715066320397,-1292.81600806273,430,-0.013003171979623003,-0.0008114239133483955,-0.06240199811399563,,1.16761
7,10,2,5,-661.754,361.731,0.0,-1.8294091465757705,,,,-27.925268031909276,51.0867407581548,-17605,-0.02531551677338269,-0.046906164836870046,-1.8528622289942054,,
7,10,5,8,-1148.294,361.731,0.0,-3.174441781323691,,,,-31.41592653589794,99.72802979455007,432,0.027515273099854926,0.08856406476716217,-3.218723813707272,,0.03534
7,10,8,11,3321.458,361.731,0.0,9.182121521240923,,,,5.026548245743669,46.15437682479875,-494,0.008099526818967357,0.07407087001720392,9.145086086232322,,
7,10,11,14,-1033.565,361.731,0.0,-2.857275157506545,,,,-9.773843811168247,27.926561115000123,434,0.002524101185511369,0.007221165088074244,-2.8608857400505823,,-0.81128
7,10,14,17,-126.349,361.731,0.0,-0.3492899419734554,,,,-97.73843811168241,34.139053376605716,435,-0.022257118933351628,-0.007688624466138327,-0.3454456297403863,,0.22334
7,10,3,6,-61.779,10.259,0.0,-6.02193196217955,,,,-9.773843811168247,58.857422439824845,441,-0.06533560148459912,-0.38100011113498145,-5.831431906612059,,-1.08583
7,10,6,9,90.784,10.259,0.0,8.849205575592164,,,,5.026548245743669,44.48095876221789,-17316,0.060165402709314836,0.5168672538747021,8.590771948654812,,
7,10,15,18,-335.05,910.82,0.0,-0.3678553391449463,,,,-153.58897417550094,56.49852418425329,445,-0.004676806023661739,-0.0017163744906708023,-0.3669971518996109,,-1.57729
7,10,24,27,-49.064,910.82,0.0,-0.05386794317208669,,,,-1661.5534478986015,89.50446670878657,448,0.07073933696015508,0.003950303508906433,-0.0558430949265399,,1.32962
7,10,22,25,-46.52,833.801,0.0,-0.055792689142853034,,,,-1130.9733552923267,63.100044840674265,454,0.026030075807829196,0.0014714387591345385,-0.056528408522420304,,1.38721
7,10,28,31,-2.097,833.801,0.0,-0.0025149885884041875,,,,-3166.7253948185116,7.9642782305783015,456,0.09774789313484628,0.00025846714521958686,-0.0026442221610139807,,0.2156
7,10,31,34,-6.071,833.801,0.0,-0.0072811138389136006,,,,-4750.088092227767,34.5859321443783,457,0.02065034023071057,0.00015192614128584688,-0.0073570769095565244,,0.51474
7,10,40,43,-7.72,833.801,0.0,-0.009258803959218086,,,,-12440.706908215672,115.18606637725907,460,-0.050534123401064605,-0.00045635479700805587,-0.009030626560714058,,0.0412
7,10,32,35,-5.996,810.407,0.0,-0.007398751491534501,,,,-5375.614096142546,39.77283281174855,461,-0.08174803753675193,-0.0005810822479465254,-0.007108210367561239,,0.4987
7,10,35,38,-6.238,810.407,0.0,-0.007697366878617781,,,,-7574.728953655354,58.305467762373844,462,-0.09552061572926171,-0.0007017418184489862,-0.007346495969393288,,0.21709
7,10,38,41,-5.065,810.407,0.0,-0.0062499460147802275,,,,-10301.631376971342,64.38463997023699,463,0.052480464685370924,0.00033683879947438763,-0.006418365414517421,,0.06072
