a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resInvError
2,5,49,52,0.9,753.837,0.0,0.0011938920482809944,,,,-36093.4089312423,-43.09163391836441,-17961,-0.05483998420713525,-6.731890491391444e-05,0.0012275515007379517,,
2,5,42,45,-6.895,752.894,0.0,-0.009157995680666867,,,,-22214.55071938395,203.44075953607327,114,-0.05703078337518923,-0.0005078073425406476,-0.008904092009396543,,0.41299
2,5,45,48,-6.404,752.894,0.0,-0.008505845444378624,,,,-27618.090083558098,234.9152057196711,115,-0.05535785325906909,-0.0004581833214178325,-0.008276753783669707,,0.51874
2,5,41,44,-6.852,754.301,0.0,-0.009083906822342804,,,,-20583.715066320397,186.98054972010823,122,-0.06945476438845154,-0.0006097457348954536,-0.008779033954895078,,0.38467
2,5,44,47,-6.489,754.301,0.0,-0.008602666574749337,,,,-25729.643832900132,221.34354698149536,123,-0.04957141058594702,-0.0004161321871571054,-0.008394600481170784,,0.4915
2,5,65,68,-32.166,754.301,0.0,-0.04264345400576162,,,,-87084.94835750671,3713.602989877463,-4549,-0.032599886301283264,-0.0014132069449445187,-0.04335005747823388,,
2,5,64,67,-30.163,754.54,0.0,-0.03997534921939195,,,,-82997.38724933649,3317.8495395893347,-18744,0.04282680018016218,0.0016761247630000878,-0.0391372868378919,,
2,5,67,70,-32.284,754.54,0.0,-0.04278633339518117,,,,-95658.00564330864,4092.855321372725,133,0.026956359459473094,0.0011691214114629422,-0.04337089410091264,,-0.92523
2,5,70,1,-5259.113,756.685,0.0,-6.950201206578696,,,,-8.370005743741341,58.173224019221685,134,-0.022173816164228095,-0.15242258862930136,-6.8739899122640455,,-1.14515
2,5,1,63,5328.518,756.685,0.0,7.0419236538321766,,,,8.36811956213114,58.92765908266703,0,,,7.0419236538321766,,-1.19996
2,5,63,66,-26.994,756.685,0.0,-0.03567402551920548,,,,-79039.67863751794,2819.663512744615,-18692,0.05215104672097841,0.001813158709296915,-0.03476744616455703,,
2,5,66,69,-31.702,756.685,0.0,-0.041895901200631705,,,,-91304.4563571321,3825.282482715796,-18848,-0.014684703268722052,-0.0006197795164525413,-0.04220579095885797,,
2,5,69,72,-31.578,756.685,0.0,-0.0417320285191328,,,,-104775.60565572337,4372.498563334059,-19002,0.016453426170769305,0.0006810321937362127,-0.04139151242226469,,
2,5,68,71,-31.311,756.001,0.0,-0.041416611882788515,,,,-100147.69061113789,4147.778032999081,140,-0.05380021384441443,-0.0021698532904855725,-0.040331685237545725,,-0.70605
3,6,7,10,-369.706,64.259,0.0,-5.753373068363965,,,,-9.773843811168247,56.232569757571206,-441,0.00030318048818661446,0.0017440460752160547,-5.7525010453263565,,
3,6,2,5,435.974,30.58,0.0,14.256834532374102,,,,5.026548245743669,71.6626666085628,151,0.03283307628749019,0.4759085059605983,14.494788785354402,,-0.43798
3,6,8,11,-53.297,30.58,0.0,-1.742871157619359,,,,-27.925268031909276,48.670144221604595,153,0.09182963163344579,0.16774939915427756,-1.8267458571964976,,-0.06814
3,6,12,15,-466.778,874.655,0.0,-0.533670990276166,,,,-226.194671058465,120.71353409896265,162,-0.012820957870591829,-0.006798591058318704,-0.5302716947470067,,-2.75238
3,6,37,40,-4.143,872.976,0.0,-0.004745834937042942,,,,-13612.87003385493,64.60443420009366,173,0.015501512064236512,7.414227622614105e-05,-0.004782906075156013,,0.19307
3,6,40,43,-7.022,872.976,0.0,-0.008043749198145196,,,,-17564.99359207103,141.28840312164687,174,-0.07667010190731476,-0.0005939461161137269,-0.007746776140088332,,0.21601
3,6,43,46,-7.638,872.976,0.0,-0.008749381426293506,,,,-22214.55071938395,194.363577457633,175,-0.030434293856719922,-0.0002622899408249793,-0.008618236455881017,,0.3621
3,6,38,41,-4.092,872.724,0.0,-0.0046887675828784356,,,,-14856.242592975721,69.65746867332243,183,-0.010811979560953222,-5.0422276958197315e-05,-0.004663556444399337,,0.19584
3,6,41,44,-8.024,872.724,0.0,-0.009194201144920958,,,,-19034.56082224999,175.00758090499846,184,0.013763629268361562,0.00012742247382251277,-0.009257912381832215,,0.30506
3,6,44,47,-7.186,872.724,0.0,-0.008233989210792873,,,,-23929.162176543286,197.03246318497034,185,0.017608839414954763,0.00014627889453919067,-0.00830712865806247,,0.40118
3,6,39,42,-5.365,872.753,0.0,-0.006147214618569057,,,,-16172.918980680128,99.41840398296985,191,-0.043400901195059946,-0.0002611280577681178,-0.006016650589684998,,0.17693
3,6,42,45,-8.06,872.753,0.0,-0.009235144422305051,,,,-20583.715066320397,190.09358138504527,192,0.005474103105012729,5.069288178818042e-05,-0.00926049086319914,,0.33811
3,6,45,48,-6.957,872.753,0.0,-0.007971327511907721,,,,-25729.643832900132,205.09941775678365,193,-0.07267917931793538,-0.0005590344588018506,-0.007691810282506796,,0.42787
3,6,48,51,48.484,872.753,0.0,0.055552945678788844,,,,-31667.253948185782,-1759.2092383799763,194,-0.09608724078444254,-0.005093231964643959,0.05300632969646686,,1.4594
3,6,60,63,-12.645,872.753,0.0,-0.01448863538710265,,,,-64465.4812516621,934.016852909434,198,0.004973731045637251,7.22422323506753e-05,-0.014524756503277989,,-0.33778
3,6,63,66,-38.463,872.753,0.0,-0.04407088832693786,,,,-75209.7281269409,3314.5595293817696,199,0.020910585588325998,0.0009312849390263056,-0.044536530796451014,,-0.79003
3,6,66,69,-37.068,872.753,0.0,-0.04247249794615429,,,,-87084.94835750671,3698.7152902551566,-18842,-0.023598505687328863,-0.0010142549347605598,-0.042979625413534575,,
3,6,61,64,-20.212,872.674,0.0,-0.02316099711919915,,,,-67924.72382911498,1573.20433292853,201,0.0048634343043469745,0.00011291656907016709,-0.02321745540373423,,-0.5858
3,6,64,67,-40.868,872.674,0.0,-0.04683077529524198,,,,-79039.67863751794,3701.4894296817406,202,0.016974436717233955,0.0008017304934305955,-0.047231640541957276,,-0.94117
3,6,67,70,-35.527,872.674,0.0,-0.04071050587046251,,,,-91304.4563571321,3717.0506065264144,-4699,-0.031836750703346746,-0.0013170556119958265,-0.04136903367646042,,
3,6,70,1,-2627.473,872.674,0.0,-3.0108299319104272,,,,-20.89522149618898,62.911958314623966,204,-0.08066145380524427,-0.2334429938364897,-2.8941084349921824,,1.75815
3,6,1,62,2727.399,874.034,0.0,3.1204724301342965,,,,20.880752620118038,65.15781287153281,0,,,3.1204724301342965,,1.57243
3,6,62,65,-30.236,874.034,0.0,-0.034593619927828896,,,,-71505.44132250796,2473.6320598825114,-4349,-0.024107577984241853,-0.0008441435180125481,-0.035015691686835174,,
3,6,65,68,-40.729,874.034,0.0,-0.046598873728024306,,,,-82997.38724933649,3867.584768187766,-4559,-0.03825500834338403,-0.0018174026806129367,-0.047507575068330775,,
3,6,71,2,-62.221,6.455,0.0,-9.639194422927963,,,,-8.370005743741341,80.68011268494655,209,-0.0473986883199385,-0.4463079660196172,-9.416040439918154,,-0.01906
3,6,69,72,-30.933,873.45,0.0,-0.035414734672849044,,,,-100147.69061113789,3546.7038910920237,210,-0.06233684848646692,-0.0021409140326518333,-0.03434427765652313,,0.58292
4,7,5,8,1146.291,101.374,0.0,11.307544340757985,,,,5.026548245743669,56.837917169705804,-17391,0.016872836366695676,0.1891942237810742,11.21294722886745,,
4,7,8,11,-619.211,101.374,0.0,-6.108183557914258,,,,-9.773843811168247,59.700432064999916,213,0.06297393334004903,0.397161763412039,-6.306764439620277,,-0.58498
4,7,11,14,-50.704,101.374,0.0,-0.5001676958588988,,,,-97.73843811168241,48.88560938716777,214,-0.01314031610922842,-0.006529462033637745,-0.49690296484207985,,1.42583
4,7,6,9,-1284.047,415.896,0.0,-3.0874232981322254,,,,-31.41592653589794,96.99426351934171,-352,0.0742297656542213,0.22097716626244068,-2.976934715001005,,
4,7,9,12,-511.736,415.896,0.0,-1.2304422259411005,,,,-27.925268031909276,34.360428957184304,-17104,-0.03958073242106835,-0.04968509064359883,-1.2552847712628998,,
4,7,10,13,-841.722,879.035,0.0,-0.9575523158918587,,,,-56.54866776461626,54.1483077786076,-635,-0.019542012911049265,-0.018897143834562313,-0.9670008878091398,,
4,7,34,37,-3.062,879.035,0.0,-0.0034833652812459115,,,,-9330.53018116169,32.501644888675756,239,0.09604970374159731,0.00035145476638222825,-0.0036590926644370254,,0.38117
4,7,35,38,-4.359,879.126,0.0,-0.004958333617706677,,,,-10301.631376971342,51.07892517365893,242,0.012688898694888845,6.331750769089303e-05,-0.004989992371552124,,0.38581
4,7,38,41,-4.629,879.126,0.0,-0.005265456828713972,,,,-13612.87003385493,71.67797947815724,243,0.07675242605765344,0.0004202647556988421,-0.0054755892065633935,,0.21594
4,7,41,44,-8.991,879.126,0.0,-0.010227202926542953,,,,-17564.99359207103,179.64075386953706,244,0.021459194923686854,0.00022184787957033915,-0.010338126866328123,,0.19216
4,7,44,47,-7.434,879.126,0.0,-0.008456125743067547,,,,-22214.55071938395,187.84903420886232,245,-0.002838232776758707,-2.3966442077643854e-05,-0.008444142522028724,,0.11559
4,7,47,50,43.745,879.126,0.0,0.04975964765005244,,,,-27618.090083558098,-1374.2664313252583,246,0.0833101469873958,0.004325669646814405,0.05192248247345964,,1.79418
4,7,59,62,-11.543,879.126,0.0,-0.01313008601724895,,,,-57903.043264162494,760.271938718941,250,0.08197035983982659,0.0011222744977725085,-0.013691223266135203,,0.39026
4,7,36,39,-4.795,879.185,0.0,-0.005453914705096197,,,,-11337.658820955263,61.83462416497152,252,0.046358060064372444,0.0002588323892075582,-0.005583330899699977,,0.34602
4,7,39,42,-6.148,879.185,0.0,-0.006992839959735437,,,,-14856.242592975721,103.88732685568422,253,-0.014871995377017558,-0.00010322986650469507,-0.006941225026483089,,0.15126
4,7,42,45,-8.93,879.185,0.0,-0.010157134164026912,,,,-19034.56082224999,193.33658802492357,254,-0.01472959839375413,-0.00014851671131140692,-0.010082875808371208,,0.23442
4,7,45,48,-6.973,879.185,0.0,-0.00793120901744229,,,,-23929.162176543286,189.7871868344391,255,-0.06974637442501722,-0.0005345322312037158,-0.007663942901840432,,0.01003
4,7,48,51,46.948,879.185,0.0,0.053399455177238014,,,,-29596.59532361917,-1580.442065382454,256,0.08755281374326482,0.004889308930172892,0.05584410964232446,,1.76353
4,7,60,63,-18.257,879.185,0.0,-0.02076582289279276,,,,-61125.61919504549,1269.323782416608,260,0.042584009481513745,0.0009035299632183837,-0.02121758787440195,,-0.08686
4,7,40,43,-8.009,879.858,0.0,-0.009102605193110708,,,,-16172.918980680128,147.21569630129767,261,-0.052275603339499196,-0.0004637234664358128,-0.008870743459892801,,0.15419
4,7,43,46,-8.171,879.858,0.0,-0.009286725812574302,,,,-20583.715066320397,191.1553180250722,262,-0.04827823475317612,-0.00043777912713295966,-0.009067836249007822,,0.24923
4,7,46,49,41.457,879.858,0.0,0.0471178303771745,,,,-25729.643832900132,-1212.3249937837024,263,0.08405061247424431,0.004134015780837878,0.04918483826759344,,1.79804
4,7,61,64,-28.279,879.858,0.0,-0.03214041356673463,,,,-64465.4812516621,2071.947228206998,268,0.007049884050752577,0.0002273877175102204,-0.032254107425489745,,-0.55532
4,7,64,67,-50.825,879.858,0.0,-0.057765002989118706,,,,-75209.7281269409,4344.490170063546,-4470,0.00331030597076903,0.0001909038592038878,-0.057669551059516766,,
4,7,67,70,-34.505,879.858,0.0,-0.03921655539871207,,,,-87084.94835750671,3415.171701656142,270,-0.00070746196487149,-2.773441081747874e-05,-0.03920268819330333,,-0.82965
4,7,62,65,-41.215,880.383,0.0,-0.0468148521722932,,,,-67924.72382911498,3179.8859049038592,-18645,-0.010647038706870853,-0.0005011071969961978,-0.047065405770791297,,
4,7,65,68,-46.902,880.383,0.0,-0.05327454073965535,,,,-79039.67863751794,4210.802579623716,272,0.004483960232590547,0.0002394176917906235,-0.05339424958555067,,-0.58294
4,7,68,71,-28.536,880.383,0.0,-0.03241316563359356,,,,-91304.4563571321,2959.4664669889376,-4751,0.09913073849053419,0.003061401547942339,-0.030882464859622392,,
4,7,2,63,5272.076,880.93,0.0,5.984670745689215,,,,20.880752620118038,124.96442935359384,0,,,5.984670745689215,,-2.41749
4,7,63,66,-50.33,880.93,0.0,-0.05713280283336928,,,,-71505.44132250796,4085.3062805919035,-18697,-0.007754969444521813,-0.0004447877981446219,-0.05735519673244159,,
4,7,66,69,-38.961,880.93,0.0,-0.044227123608005174,,,,-82997.38724933649,3670.7357050178775,-4610,0.020843864590726582,0.0009123556667345878,-0.04377094577463788,,
4,7,72,3,-57.376,6.644,0.0,-8.635761589403973,,,,-8.370005743741341,72.28137410489211,279,0.039612860398761225,0.34899965559621826,-8.810261417202081,,-1.35556
4,7,70,1,-52.546,33.146,0.0,-1.5852893260121885,,,,-37.536615671340115,59.50639615839732,280,-0.09782570109585562,-0.14785026198878914,-1.5113641950177938,,0.5594
5,8,4,7,5361.597,460.348,0.0,11.646834568630688,,,,5.026548245743669,58.543375869417304,-17459,0.03158486749320655,0.36214458224372237,11.465762277508826,,
5,8,7,10,-1724.413,460.348,0.0,-3.7458900657763254,,,,-31.41592653589794,117.68060711797894,283,-0.09030056597752889,-0.32364340184830764,-3.584068364852172,,-1.22313
5,8,10,13,-636.57,460.348,0.0,-1.3828017065350562,,,,-27.925268031909276,38.615108289972994,-17034,0.013215087436864958,0.018153892819243955,-1.3737247601254343,,
5,8,13,16,-2157.589,460.348,0.0,-4.686865154187701,,,,-153.58897417550094,719.85081113059,285,0.05037681914957024,0.24221024921128098,-4.807970278793341,,-3.27327
5,8,16,19,1976.866,460.348,0.0,4.294286061848862,,,,-430.04912769140304,-1846.7539749554535,286,0.05564332033612825,0.24578652410187907,4.417179323899801,,
5,8,6,9,6158.664,623.028,0.0,9.88505171517171,,,,5.026548245743669,49.6876893579818,292,0.01293852199503175,0.12873075187103566,9.949417091107227,,-0.10298
5,8,9,12,-3029.716,623.028,0.0,-4.862888987332832,,,,-9.773843811168247,47.529117433241225,293,0.011769103067803358,0.05757061897339355,-4.891674296819529,,-1.50633
5,8,27,30,0.401,754.473,0.0,0.0005314968196343673,,,,-3647.7381366681584,-1.9387612184981193,299,-0.08694875350593952,-4.428760972874352e-05,0.0005093530147699956,,
5,8,40,43,-6.648,753.86,0.0,-0.008818613535669753,,,,-14856.242592975721,131.0114620196092,314,0.03520035554932192,0.0003159796295610848,-0.008976603350450295,,0.02317
5,8,43,46,-6.623,753.86,0.0,-0.008785450879473642,,,,-19034.56082224999,167.2271991162307,315,0.016404437433595542,0.00014531226223533922,-0.008858107010591311,,0.11287
5,8,39,42,-5.122,754.506,0.0,-0.006788547738520304,,,,-13612.87003385493,92.4116180830967,323,0.06755050580467085,0.00047459955335821,-0.007025847515199409,,0.05723
5,8,42,45,-7.35,754.506,0.0,-0.009741473228841122,,,,-17564.99359207103,171.1089148419258,324,0.08268789618432694,0.0008402407990079162,-0.01016159362834508,,0.06743
5,8,45,48,-5.46,754.506,0.0,-0.007236522969996263,,,,-22214.55071938395,160.75610654896897,325,-0.01799944131342113,-0.00012909158233155495,-0.007171977178830485,,-0.14134
5,8,41,44,-7.564,754.635,0.0,-0.01002338879060738,,,,-16172.918980680128,162.10745482235052,331,0.07101201791196315,0.0007379839283049479,-0.010392380754759853,,0.03111
5,8,44,47,-5.98,754.635,0.0,-0.007924360783690129,,,,-20583.715066320397,163.112784454201,332,0.03479478527996662,0.0002806082844521319,-0.008064664925916194,,-0.03738
5,8,62,65,-38.482,754.635,0.0,-0.05099418924380661,,,,-64465.4812516621,3287.3649506403244,-18639,-0.0907100410240653,-0.0048454505053550645,-0.05341691449648414,,
5,8,65,68,-39.732,754.635,0.0,-0.052650619173507725,,,,-75209.7281269409,3959.8387537546178,-4550,-0.03275203142589771,-0.001753123918601461,-0.05352718113280845,,
5,8,61,64,-26.678,752.256,0.0,-0.03546399098179343,,,,-61125.61919504549,2167.7584078896325,-4270,-0.09390609204371073,-0.00349435543282791,-0.037211168698207384,,
5,8,64,67,-44.848,752.256,0.0,-0.05961800238216777,,,,-71505.44132250796,4263.011571103238,342,0.0760391061348602,0.004712465440582667,-0.061974235102459106,,-1.28466
5,8,67,70,-25.76,752.256,0.0,-0.034243661732176287,,,,-82997.38724933649,2842.1344536207203,-18899,-0.04557494473959468,-0.0015970456241591394,-0.03504218454425585,,
5,8,70,1,-964.87,752.256,0.0,-1.2826351667517442,,,,-58.238428623471705,74.69865660882618,344,-0.07447206951252616,-0.09209137756189945,-1.2365894779707944,,-1.61408
5,8,1,63,1048.672,752.256,0.0,1.394036072826272,,,,58.13280626033568,81.03922894152886,0,,,1.394036072826272,,-1.73405
5,8,63,66,-45.641,752.256,0.0,-0.060672164794963415,,,,-67924.72382911498,4121.140037812443,-4410,-0.06982238280615742,-0.004389518434216477,-0.06286692401207165,,
5,8,66,69,-30.789,752.256,0.0,-0.04092888591117918,,,,-79039.67863751794,3235.005989411238,-18847,-0.042548651475976765,-0.0017793227946614337,-0.041818547308509896,,
5,8,72,3,-54.66,21.02,0.0,-2.600380589914367,,,,-20.89522149618898,54.33552840065126,349,-0.019212032165875234,-0.04948325855939473,-2.5756389606346697,,0.48514
5,8,71,2,-52.107,32.772,0.0,-1.5899853533504211,,,,-37.536615671340115,59.68266913177467,350,-0.04113311853121191,-0.06408308738757418,-1.557943809656634,,-1.20224
6,9,1,4,-117.683,66.505,0.0,-1.7695361251033759,,,,-27.925268031909276,49.41477058565792,351,-0.02444777483045419,-0.04273878662491537,-1.7481667317909182,,1.24786
6,9,4,7,-190.633,66.505,0.0,-2.8664461318697847,,,,-31.41592653589794,90.05206109792996,352,0.0742297656542213,0.22097716626244068,-2.976934715001005,,
6,9,7,10,574.126,66.505,0.0,8.632824599654162,,,,5.026548245743669,43.39330934720442,-17236,0.09762915841681215,0.8035885628709556,8.231030318218684,,
6,9,2,5,-1507.484,265.192,0.0,-5.6845002865848135,,,,-9.773843811168247,55.55941794562111,361,-0.0632941536946401,-0.3487584493680229,-5.5101210619008025,,0.17707
6,9,5,8,2655.575,265.192,0.0,10.013782467042745,,,,5.026548245743669,50.33476069297242,-292,0.01293852199503175,0.12873075187103566,9.949417091107227,,
6,9,8,11,-236.75,265.192,0.0,-0.8927494042052551,,,,-31.41592653589794,28.046549697478948,-17165,-0.03529199665541406,-0.03207286674019705,-0.9087858375753536,,
6,9,11,14,-567.808,265.192,0.0,-2.1411203957887115,,,,-27.925268031909276,59.79136094098744,-719,-0.04287172311466169,-0.09380429668053525,-2.1880225441289793,,
6,9,14,17,20.924,265.192,0.0,0.078901324323509,,,,-153.58897417550094,-12.11837346393625,-16743,-0.07872324815637564,-0.006465875911553037,0.08213426227928552,,
6,9,20,23,133.729,265.192,0.0,0.5042723762406106,,,,-913.8543963442296,-460.83152798243344,-1363,-0.03389826598096265,-0.017388682224203533,0.5129667173527124,,
6,9,23,26,-125.193,265.192,0.0,-0.47208437660261243,,,,-1661.5534478986015,784.3934236431326,368,0.026361113579295346,0.012610888401374531,-0.4783898208032997,,-3.19194
6,9,15,18,-811.145,229.367,0.0,-3.5364503176132573,,,,-226.194671058465,799.9262163071348,-16691,-0.05360301347489904,-0.1947849234669885,-3.6338427793467516,,
6,9,39,42,-6.998,912.797,0.0,-0.007666545792766629,,,,-12440.706908215672,95.3772492062236,380,0.0072034154022420265,5.542493847334254e-05,-0.0076942582620033,,0.07868
6,9,40,43,-8.797,914.553,0.0,-0.009618906722737776,,,,-13612.87003385493,130.9409270844028,384,0.002895220152092293,2.7889225308335916e-05,-0.009632851335391945,,0.04097
6,9,43,46,-8.264,914.553,0.0,-0.009036108350199495,,,,-17564.99359207103,158.71918526851366,385,-0.01617663072441522,-0.0001450009743585428,-0.008963607863020223,,0.09007
6,9,35,38,-5.78,912.072,0.0,-0.006337218991483129,,,,-8422.260838423801,53.37371133648393,392,0.060815259445335196,0.0003974862312692458,-0.0065359621071177515,,0.47231
6,9,41,44,-9.805,912.072,0.0,-0.010750247787455376,,,,-14856.242592975721,159.70828906503758,394,0.045526141054320894,0.0005008174398450187,-0.011000656507377886,,0.02074
6,9,44,47,-7.329,912.072,0.0,-0.008035549825013814,,,,-19034.56082224999,152.9531618844457,395,0.04048837511528857,0.0003320688190271825,-0.008201584234527406,,-0.22924
6,9,42,45,-9.516,911.78,0.0,-0.010436728158108316,,,,-16172.918980680128,168.79235892446872,401,0.03194952239729311,0.0003388617150187293,-0.010606159015617681,,0.05597
6,9,45,48,-6.508,911.78,0.0,-0.00713768672267433,,,,-20583.715066320397,146.92010973218666,402,-0.0915827162641976,-0.0006250661117270804,-0.006825153666810789,,-0.48576
6,9,60,63,-28.166,911.78,0.0,-0.030891223760117572,,,,-54795.65906391278,1692.7049652264443,-18528,-0.08795954563131435,-0.002842176272711088,-0.032312311896473114,,
6,9,63,66,-60.328,911.78,0.0,-0.06616508368246726,,,,-64465.4812516621,4265.363961646747,408,0.04015320589901907,0.002711171338927676,-0.0675206693519311,,-1.1018
6,9,66,69,-35.655,911.78,0.0,-0.03910482791901555,,,,-75209.7281269409,2941.0634762399677,409,0.012692778419581458,0.0004995190582734385,-0.039354587448152276,,0.06137
6,9,61,64,-38.509,911.68,0.0,-0.042239601614601614,,,,-57903.043264162494,2445.801479751265,411,0.04431079061097175,0.001914077281451279,-0.043196640255327254,,-0.7358
6,9,64,67,-57.642,911.68,0.0,-0.06322613197613199,,,,-67924.72382911498,4294.617553261941,412,0.030069190081883253,0.00193017802550291,-0.06419122098888344,,-0.81091
6,9,67,70,-28.44,911.68,0.0,-0.0311951561951562,,,,-79039.67863751794,2465.6551207123225,413,0.023141464979547915,0.0007303523260092717,-0.03156033235816083,,-0.38871
6,9,1,62,676.552,911.68,0.0,0.7420937170937172,,,,82.66176414764631,61.34277581785101,0,,,0.7420937170937172,,1.00584
6,9,62,65,-52.485,911.68,0.0,-0.057569541944541947,,,,-61125.61919504549,3518.97389813527,416,0.04479592980901541,0.002637966235241075,-0.05888852506216248,,-1.1803
6,9,65,68,-48.578,911.68,0.0,-0.05328404703404704,,,,-71505.44132250796,3810.099298618805,417,-0.007796129964619194,-0.0004137963506540207,-0.05307714885872003,,-0.17185
6,9,71,2,-993.099,911.68,0.0,-1.089306554931555,,,,-58.238428623471705,63.43950204846123,419,-0.08345312828486016,-0.0872647802209765,-1.0456741648210668,,-0.99076
6,9,72,3,-64.692,106.93,0.0,-0.6049939212568969,,,,-37.536615671340115,22.709424305717143,420,0.07143056513153855,0.04481566171816176,-0.6274017521159778,,2.32444
7,10,4,1,705.149,757.664,0.0,0.9306882734299109,,,,56.548667764616276,52.62918196661238,421,0.08533543658560436,0.08296042205598031,0.972168484457901,,-0.69511
7,10,70,67,18.021,757.664,0.0,0.023784949529078853,,,,75209.7281269409,1788.8595875950316,-18904,-0.0014685726145341486,-3.49555929297328e-05,0.023802427325543718,,
7,10,67,64,41.341,757.664,0.0,0.054563764412721205,,,,64465.4812516621,3517.4793317683866,424,0.0045681955366355725,0.0002498285779495846,0.054688678701696,,-0.81095
7,10,64,61,31.145,757.664,0.0,0.041106611901845676,,,,54795.65906391278,2252.463891046115,425,0.00649979427260497,0.0002680556739730264,0.041240639738832185,,-1.1259
7,10,61,58,19.282,757.664,0.0,0.025449275668370148,,,,46143.712895927434,1174.3240698505838,426,0.026704211758737467,0.0006887997740676784,0.02579367555540399,,-0.48005
7,10,55,52,-8.919,757.664,0.0,-0.011771708831355325,,,,31667.253948185782,-372.77769296663035,-3619,0.01910212789249185,0.000222737309325146,-0.011660340176692752,,
7,10,49,46,-50.417,757.664,0.0,-0.06654268910757276,,,,20583.715066320397,-1369.6957523370195,430,0.012200256879212121,0.0008168206111862919,-0.0669510994131659,,1.28818
7,10,2,5,-634.592,343.218,0.0,-1.8489473162829453,,,,-27.925268031909276,51.632349384080584,-17605,0.043133149292501734,0.07806727687308967,-1.8099136778464004,,
7,10,5,8,-1089.431,343.218,0.0,-3.174166273330653,,,,-31.41592653589794,99.71937445568072,432,0.026226278474323853,0.08435269727254147,-3.2163426219669233,,-0.96146
7,10,8,11,3126.451,343.218,0.0,9.109227954244824,,,,5.026548245743669,45.78797379348851,-494,-0.0022820778131339425,-0.0208117139845303,9.11963381123709,,
7,10,11,14,-972.811,343.218,0.0,-2.8343822293702545,,,,-9.773843811168247,27.70280921101572,434,-0.024913999627657352,-0.06974695994017921,-2.799508749400165,,0.3195
7,10,17,20,-48.757,343.218,0.0,-0.14205840020045568,,,,-317.6499238629682,45.12484000776981,436,0.04002063579742463,0.005801354443035478,-0.14495907742197342,,1.54656
7,10,3,6,-772.346,134.283,0.0,-5.751629022288749,,,,-9.773843811168247,56.215523723632565,441,0.00030318048818661446,0.0017440460752160547,-5.7525010453263565,,-0.90968
7,10,6,9,1151.438,134.283,0.0,8.574711616511399,,,,5.026548245743669,43.10120163373323,-17316,0.021964370100916408,0.18629224356142693,8.481565494730685,,
