7207
1	1 1	1 4	1 5	1 8	-3.1222750150317884
2	1 1	1 4	1 6	1 9	-1.5640855193810497
3	1 1	1 4	1 7	1 10	-1.0131301544004692
4	1 1	1 4	1 2	1 63	2.1980365055119506
5	1 2	1 5	1 7	1 10	-1.9974567564901942
6	1 2	1 5	1 22	1 25	0.02778023704180404
7	1 2	1 5	1 6	1 9	-3.3227601742371373
8	1 2	1 5	1 42	1 45	-0.005674132512357315
9	1 2	1 5	1 41	1 44	-0.005557092605344714
10	1 2	1 5	1 44	1 47	-0.006083002348204192
11	1 2	1 5	1 65	1 68	-0.012861395302204407
12	1 2	1 5	1 64	1 67	-0.007709100211873654
13	1 2	1 5	1 67	1 70	-0.024014071653629857
14	1 2	1 5	1 70	1 1	-3.154899310624305
15	1 2	1 5	1 1	1 63	3.061937855535725
16	1 2	1 5	1 63	1 66	-0.0036143492195548008
17	1 2	1 5	1 66	1 69	-0.018236497683815266
18	1 2	1 5	1 69	1 72	-0.032395009574364884
19	1 2	1 5	1 68	1 71	-0.029252444028796194
20	1 3	1 6	1 7	1 10	-3.352276662240028
21	1 3	1 6	1 5	1 8	0.11019767005632491
22	1 3	1 6	1 8	1 11	-2.0290009385786067
23	1 3	1 6	1 37	1 40	-0.0034820980451715985
24	1 3	1 6	1 40	1 43	-0.005213972431526339
25	1 3	1 6	1 43	1 46	-0.005999368251626578
26	1 3	1 6	1 38	1 41	-0.004238385796657856
27	1 3	1 6	1 41	1 44	-0.005747566453889441
28	1 3	1 6	1 44	1 47	-0.005913483552089809
29	1 3	1 6	1 39	1 42	-0.00474658166980041
30	1 3	1 6	1 42	1 45	-0.005718016819350128
31	1 3	1 6	1 60	1 63	0.0019649173813416475
32	1 3	1 6	1 63	1 66	-0.008568555809338383
33	1 3	1 6	1 66	1 69	-0.023739763089341597
34	1 3	1 6	1 61	1 64	-0.0006324382235239363
35	1 3	1 6	1 64	1 67	-0.01297207188267538
36	1 3	1 6	1 67	1 70	-0.02924977473296807
37	1 3	1 6	1 1	1 62	2.1343811393829886
38	1 3	1 6	1 62	1 65	-0.004353486694434227
39	1 3	1 6	1 65	1 68	-0.018750530826276278
40	1 3	1 6	1 68	1 71	-0.0330359821542348
