a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
92,89,115,118,-11.406,903.721,0.0,-0.012621151882052093,,,,6053.499977617167,-76.40214263550521,10120,-0.022838030493966075,-0.000284987969581426,-0.01247865789726138,,-0.01292326847992348,-0.012560143076044297,0.10108
92,89,118,49,46.62,903.721,0.0,0.05158671758208562,,,,1097.889701047569,56.63652594422135,10121,-0.008470713189600475,-0.00043513334415199584,0.051369150910009626,,0.050527320478092906,0.050347120199106934,-0.45099
92,89,55,58,-4.054,903.721,0.0,-0.004485897749416026,,,,13612.87003385493,-61.06594304796269,-8861,0.09718047809851858,0.00041574074576984383,-0.004278027376531103,,-0.0035755956577488072,-0.0034207894660830116,0.07354
92,89,58,61,-10.564,903.721,0.0,-0.011689448402770324,,,,10301.631376971342,-120.4203884454663,-13692,-0.027712349181630968,-0.0003284937425266695,-0.011853695274033658,,-0.012117239133034011,-0.012236227844675311,0.25511
92,89,111,114,-8.05,903.402,0.0,-0.008910761764972847,,,,3647.7381366681584,-32.50412551685592,10128,-0.03957715257441269,-0.0003458193062041634,-0.008737852111870765,,-0.008831950808135862,-0.008710786642303122,0.0303
92,89,114,117,-11.802,903.402,0.0,-0.013063951596299321,,,,5375.614096142546,-70.22676235239055,10129,0.017054794819824436,0.0002247192846569438,-0.013176311238627794,,-0.012947071145011113,-0.013108236808651547,0.14476
92,89,117,120,-9.161,903.402,0.0,-0.010140557581231831,,,,7574.728953655354,-76.81197511676606,10130,-0.07811571078741675,-0.0007623606896639112,-0.009759377236399875,,,,
92,89,120,51,51.782,903.402,0.0,0.05731889015078558,,,,1167.4949094603567,66.91951246695955,10131,-0.011773919511318334,-0.0006709183299059562,0.056983430985832605,,0.0566555425849014,0.056048900755434033,-0.33753
92,89,57,60,-8.302,903.402,0.0,-0.009189707350658953,,,,11337.658820955263,-104.1897666061959,-13640,0.04414087854397799,0.0003968823873911013,-0.008991266156963402,,,,
92,89,60,63,-11.648,903.402,0.0,-0.012893484849491144,,,,8422.260838423801,-108.59229251867986,10135,0.020747211507366012,0.0002703079250863539,-0.01302863881203432,,-0.01324586556105864,-0.013288266380475998,0.35262
92,89,119,50,49.215,903.391,0.0,0.054478072064034294,,,,1135.1313455691359,61.8397672460596,10138,-0.04678725822800129,-0.0024906150995197412,0.053232764514274424,,0.053513683353851066,0.052068030732648554,-0.45455
92,89,59,62,-10.803,903.391,0.0,-0.011958277202230265,,,,9330.53018116169,-111.57706635010726,-9066,-0.003252609448746853,-3.895896456683999e-05,-0.011977756684513684,,-0.01250740441225707,-0.012512960842921068,0.31864
92,89,62,65,-20.009,903.391,0.0,-0.022148770576638468,,,,6785.840131753944,-150.29801624796426,-9225,-0.020073522943360924,-0.00044911147912758687,-0.02237332631620226,,-0.021843917565068687,-0.022018643502427458,0.46712
92,89,65,68,-22.511,903.391,0.0,-0.024918335471573218,,,,4750.088092227767,-118.36428860165674,-9381,0.027771196372599657,0.000682534586641026,-0.024577068178252705,,-0.025221874822937966,-0.02510977180998275,0.58458
92,89,68,71,-11.565,903.391,0.0,-0.012801765791335093,,,,3166.7253948185116,-40.53967682993974,-9536,0.09945447243694397,0.001212879707327674,-0.012195325937671257,,,,
92,89,61,64,-14.73,903.862,0.0,-0.0162967355636148,,,,7574.728953655354,-123.44335472377794,10146,0.004530434001449222,7.399890849558652e-05,-0.016333735017862595,,-0.016039370111139917,-0.01615744709582269,0.38721
92,89,64,67,-24.291,903.862,0.0,-0.02687467777160673,,,,5375.614096142546,-144.46789665833788,-9329,-0.013729807688128029,-0.0003715347075264712,-0.027060445125369967,,-0.026940422257609238,-0.02695707612361206,0.55771
92,89,67,70,-15.487,903.862,0.0,-0.01713425279522759,,,,3647.7381366681584,-62.50126736446468,10148,0.02003244445743097,0.0003467137292014061,-0.017307609659828294,,-0.01713184131804285,-0.017330583410633087,0.32787
92,89,70,96,-804.915,903.862,0.0,-0.8905286426467757,,,,-54.961435601816056,48.94473264440342,10149,0.014219419145286186,0.012753473523471559,-0.8969053794085114,,-0.900707534553774,-0.9060858547311861,-0.77041
92,89,96,63,851.385,903.862,0.0,0.9419413583046969,,,,56.54331125540299,53.26048340695955,0,,,0.9419413583046969,,0.9520711690470606,0.9520711690470606,-0.55218
92,89,63,66,-23.757,903.862,0.0,-0.02628387961879137,,,,6053.499977617167,-159.10946468404586,-9277,-0.015845517245395596,-0.0004198077028732747,-0.026493783470228006,,-0.02629646088706193,-0.02643073660710691,0.58328
